sentence,page,topic,similarity
"人の暮らしや企業の活動も持続可能になる」という考 めに、生物多様性の保全も⾒据え、まずはJTグループ
を進めていく必要があります。",6,児童労働,0.3032
"人の暮らしや企業の活動も持続可能になる」という考 めに、生物多様性の保全も⾒据え、まずはJTグループ
を進めていく必要があります。",6,企業文化,0.3019
"人の暮らしや企業の活動も持続可能になる」という考 めに、生物多様性の保全も⾒据え、まずはJTグループ
を進めていく必要があります。",6,動物福祉,0.3174
"行動指針やJT Group
えのもと、JT Group Purposeの具現化を通じて持続 の事業の生態系への影響を包括的に把握していきます。",6,生物および食料資源の汚染,0.3057
"従業員への ダーの皆様とともにさまざまな課題の解決に取り組み、
公平性・透明性のある評価や一人ひとりの成長支援に取 事業を通じて社会の持続的な発展に貢献していきます。",8,健康と安全,0.3268
"従業員への ダーの皆様とともにさまざまな課題の解決に取り組み、
公平性・透明性のある評価や一人ひとりの成長支援に取 事業を通じて社会の持続的な発展に貢献していきます。",8,平等と機会,0.3061
"従業員への ダーの皆様とともにさまざまな課題の解決に取り組み、
公平性・透明性のある評価や一人ひとりの成長支援に取 事業を通じて社会の持続的な発展に貢献していきます。",8,児童労働,0.3305
"また「未来の事業シーズ創出」において 域の文化、時代や社会の変化によっても変わる可能性が
を⾒据え、かつたばこ事業における製品の需要動向や規 Purposeの追求そのものでもあります。",10,気候変動への適応,0.3505
"また「未来の事業シーズ創出」において 域の文化、時代や社会の変化によっても変わる可能性が
を⾒据え、かつたばこ事業における製品の需要動向や規 Purposeの追求そのものでもあります。",10,生物および食料資源の汚染,0.3358
"また「未来の事業シーズ創出」において 域の文化、時代や社会の変化によっても変わる可能性が
を⾒据え、かつたばこ事業における製品の需要動向や規 Purposeの追求そのものでもあります。",10,企業文化,0.3466
"またそれぞれの能力を最⼤限に D-LABでは今後どのように活動を行っていくの 長期的なものであり、短期的なリターンを追求する取り
いうことでしょうか？",11,労働時間,0.3145
"またそれぞれの能力を最⼤限に D-LABでは今後どのように活動を行っていくの 長期的なものであり、短期的なリターンを追求する取り
いうことでしょうか？",11,児童労働,0.3221
"またそれぞれの能力を最⼤限に D-LABでは今後どのように活動を行っていくの 長期的なものであり、短期的なリターンを追求する取り
いうことでしょうか？",11,ロビー活動,0.3113
"外部と共同で取り組んでいる経験や
これは長期的な取り組みであって、実際の事業展開とい たい、と思っています。",11,労働時間,0.3003
このJT Group Purposeは、従業員をはじめとするステークホルダーに着実に浸透しており、今後、より一層の実践に努めてまいります。,12,児童労働,0.3153
"250 2,000
Targetsを策定しました。",15,生物および食料資源の汚染,0.3491
"気候変動で6回目（5年連続）、水セキュリティで までにすべての葉たばこ調達国でALPを導入するとい
4回目の「Aリスト」選定となります。",15,気候変動,0.3221
"気候変動で6回目（5年連続）、水セキュリティで までにすべての葉たばこ調達国でALPを導入するとい
4回目の「Aリスト」選定となります。",15,気候変動への適応,0.4022
"気候変動で6回目（5年連続）、水セキュリティで までにすべての葉たばこ調達国でALPを導入するとい
4回目の「Aリスト」選定となります。",15,水の汚染,0.3441
"気候変動で6回目（5年連続）、水セキュリティで までにすべての葉たばこ調達国でALPを導入するとい
4回目の「Aリスト」選定となります。",15,健康と安全,0.3175
"65,000以上の直接契約農家と協業し、現在 3,000 40
選定されました。",15,生物および食料資源の汚染,0.3153
自然や社会から享受した資本から生まれるJTグループの強みを活かし、JT Group Materialityを優先課題とし、事業活動を中心にさまざまなステークホルダー・パートナーとの共創を通じて社会に「心の豊かさ」を育みます。,16,エネルギー,0.3302
自然や社会から享受した資本から生まれるJTグループの強みを活かし、JT Group Materialityを優先課題とし、事業活動を中心にさまざまなステークホルダー・パートナーとの共創を通じて社会に「心の豊かさ」を育みます。,16,生物および食料資源の汚染,0.3106
自然や社会から享受した資本から生まれるJTグループの強みを活かし、JT Group Materialityを優先課題とし、事業活動を中心にさまざまなステークホルダー・パートナーとの共創を通じて社会に「心の豊かさ」を育みます。,16,海洋資源の採取と利用,0.3091
自然や社会から享受した資本から生まれるJTグループの強みを活かし、JT Group Materialityを優先課題とし、事業活動を中心にさまざまなステークホルダー・パートナーとの共創を通じて社会に「心の豊かさ」を育みます。,16,健康と安全,0.3164
▶ たばこ事業についてはP. 76へ、医薬事業についてはP. 90へ、加工食品事業についてはP. 94へ。,21,生物および食料資源の汚染,0.3053
"維持・更新した上で、JT Group Sustainability Targets
に統合しました。",22,健康と安全,0.3296
"マテリアリティ 多様性の保全も⾒据え、事業の生態系への影響を包括
（妹川）ターゲットの策定に 経営の⾼度化に資するものでしょう。",22,気候変動への適応,0.308
"マテリアリティ 多様性の保全も⾒据え、事業の生態系への影響を包括
（妹川）ターゲットの策定に 経営の⾼度化に資するものでしょう。",22,生物および食料資源の汚染,0.3112
"マテリアリティ 多様性の保全も⾒据え、事業の生態系への影響を包括
（妹川）ターゲットの策定に 経営の⾼度化に資するものでしょう。",22,生物多様性の損失,0.3431
"私たちは、持続可能性を意識した企業活動を通じて、 チェーン全体でGHG排出量をネットゼロにすることを目指し 基づくGHG排出量削減目標を2年以内に策定することを宣
資源の保全、廃棄物の削減、事業コストの削減に取り組みます。",23,エネルギー,0.391
"私たちは、持続可能性を意識した企業活動を通じて、 チェーン全体でGHG排出量をネットゼロにすることを目指し 基づくGHG排出量削減目標を2年以内に策定することを宣
資源の保全、廃棄物の削減、事業コストの削減に取り組みます。",23,空気の汚染,0.3414
"私たちは、持続可能性を意識した企業活動を通じて、 チェーン全体でGHG排出量をネットゼロにすることを目指し 基づくGHG排出量削減目標を2年以内に策定することを宣
資源の保全、廃棄物の削減、事業コストの削減に取り組みます。",23,水の汚染,0.342
"私たちは、持続可能性を意識した企業活動を通じて、 チェーン全体でGHG排出量をネットゼロにすることを目指し 基づくGHG排出量削減目標を2年以内に策定することを宣
資源の保全、廃棄物の削減、事業コストの削減に取り組みます。",23,生物および食料資源の汚染,0.3275
"私たちは、持続可能性を意識した企業活動を通じて、 チェーン全体でGHG排出量をネットゼロにすることを目指し 基づくGHG排出量削減目標を2年以内に策定することを宣
資源の保全、廃棄物の削減、事業コストの削減に取り組みます。",23,水の消費と取水,0.3386
"私たちは、持続可能性を意識した企業活動を通じて、 チェーン全体でGHG排出量をネットゼロにすることを目指し 基づくGHG排出量削減目標を2年以内に策定することを宣
資源の保全、廃棄物の削減、事業コストの削減に取り組みます。",23,健康と安全,0.3555
"長期的に
気候変動に伴う事業へのリスクおよび機会を特定する いています。",24,気候変動,0.4495
"長期的に
気候変動に伴う事業へのリスクおよび機会を特定する いています。",24,気候変動への適応,0.4551
"長期的に
気候変動に伴う事業へのリスクおよび機会を特定する いています。",24,気候変動の緩和,0.3854
"長期的に
気候変動に伴う事業へのリスクおよび機会を特定する いています。",24,生物および食料資源の汚染,0.3263
"長期的に
気候変動に伴う事業へのリスクおよび機会を特定する いています。",24,絶滅リスク,0.3208
"長期的に
気候変動に伴う事業へのリスクおよび機会を特定する いています。",24,労働条件,0.3028
"長期的に
気候変動に伴う事業へのリスクおよび機会を特定する いています。",24,労働時間,0.339
"長期的に
気候変動に伴う事業へのリスクおよび機会を特定する いています。",24,健康と安全,0.3428
"長期的に
気候変動に伴う事業へのリスクおよび機会を特定する いています。",24,平等と機会,0.3293
"シナリオ分析を行 育環境変化」の2つを主要な気候関連リスクとして特定し
学的知⾒と整合した野心的な目標であり、2022年にSBTiから「1.5℃目標」の認定を取得しています。",24,気候変動,0.3602
"シナリオ分析を行 育環境変化」の2つを主要な気候関連リスクとして特定し
学的知⾒と整合した野心的な目標であり、2022年にSBTiから「1.5℃目標」の認定を取得しています。",24,気候変動への適応,0.3982
"シナリオ分析を行 育環境変化」の2つを主要な気候関連リスクとして特定し
学的知⾒と整合した野心的な目標であり、2022年にSBTiから「1.5℃目標」の認定を取得しています。",24,気候変動の緩和,0.3586
"シナリオ分析を行 育環境変化」の2つを主要な気候関連リスクとして特定し
学的知⾒と整合した野心的な目標であり、2022年にSBTiから「1.5℃目標」の認定を取得しています。",24,空気の汚染,0.3069
"シナリオ分析を行 育環境変化」の2つを主要な気候関連リスクとして特定し
学的知⾒と整合した野心的な目標であり、2022年にSBTiから「1.5℃目標」の認定を取得しています。",24,生物および食料資源の汚染,0.3253
"また、
うにあたり、気候変動に関する政府間パネル（IPCC）に ました。",24,気候変動,0.402
"また、
うにあたり、気候変動に関する政府間パネル（IPCC）に ました。",24,気候変動への適応,0.43
"また、
うにあたり、気候変動に関する政府間パネル（IPCC）に ました。",24,気候変動の緩和,0.3206
"気温上昇による ● ス マート農業や育種の
国別気候シナリオ分析結果は、JTウェブサイトをご確認ください。",24,気候変動への適応,0.312
"グループ全体を対象とした気候変動シナリオ分析に基づ
▶ TCFD提言に基づく気候変動シナリオ分析結果の詳細については、JTウェブサイトをご覧ください。",24,気候変動への適応,0.3451
"JT Group
事業の生態系への依存の両者を把握することで、生物多様性の保全に向けた取り組みの強化を図っています。",25,気候変動への適応,0.304
"JT Group
事業の生態系への依存の両者を把握することで、生物多様性の保全に向けた取り組みの強化を図っています。",25,生物および食料資源の汚染,0.3659
"JT Group
事業の生態系への依存の両者を把握することで、生物多様性の保全に向けた取り組みの強化を図っています。",25,生物多様性の損失,0.4226
"生態系への依存についても同様
の調達、製造、廃棄という事業活動の各段階における自 の手法を用いた特定を行っています。",25,気候変動への適応,0.3121
"生態系への依存についても同様
の調達、製造、廃棄という事業活動の各段階における自 の手法を用いた特定を行っています。",25,生物および食料資源の汚染,0.3526
"生態系への依存についても同様
の調達、製造、廃棄という事業活動の各段階における自 の手法を用いた特定を行っています。",25,水の消費と取水,0.3596
"生態系への依存についても同様
の調達、製造、廃棄という事業活動の各段階における自 の手法を用いた特定を行っています。",25,海洋資源の採取と利用,0.3379
"タンザニア、ザンビア、ブラジルでは、アグロ
葉たばこ生産において生物多様性に最⼤の影響を与 ジルにおける「洪水・暴風⾬の被害防止」や「土地の安定 フォレストリーアプリを用いて葉たばこ耕作地での毎年の植林の進捗状況を確認しています。",25,気候変動への適応,0.341
"タンザニア、ザンビア、ブラジルでは、アグロ
葉たばこ生産において生物多様性に最⼤の影響を与 ジルにおける「洪水・暴風⾬の被害防止」や「土地の安定 フォレストリーアプリを用いて葉たばこ耕作地での毎年の植林の進捗状況を確認しています。",25,生物および食料資源の汚染,0.3098
"タンザニア、ザンビア、ブラジルでは、アグロ
葉たばこ生産において生物多様性に最⼤の影響を与 ジルにおける「洪水・暴風⾬の被害防止」や「土地の安定 フォレストリーアプリを用いて葉たばこ耕作地での毎年の植林の進捗状況を確認しています。",25,健康と安全,0.3413
"また、たばこ事業
えているのは、ブラジルにおける「土地利用」と「土壌汚 化・浸食防止」など、たばこ事業が幅広い生態系サービ サプライチェーン全体において、2030年までに、管理林の破壊ネットゼロを目指しています。",25,水の汚染,0.357
"また、たばこ事業
えているのは、ブラジルにおける「土地利用」と「土壌汚 化・浸食防止」など、たばこ事業が幅広い生態系サービ サプライチェーン全体において、2030年までに、管理林の破壊ネットゼロを目指しています。",25,土壌汚染,0.3501
"また、たばこ事業
えているのは、ブラジルにおける「土地利用」と「土壌汚 化・浸食防止」など、たばこ事業が幅広い生態系サービ サプライチェーン全体において、2030年までに、管理林の破壊ネットゼロを目指しています。",25,生物および食料資源の汚染,0.388
"また、たばこ事業
えているのは、ブラジルにおける「土地利用」と「土壌汚 化・浸食防止」など、たばこ事業が幅広い生態系サービ サプライチェーン全体において、2030年までに、管理林の破壊ネットゼロを目指しています。",25,水の消費と取水,0.3096
"事業活動により発生する廃棄物の削減や処理方法の転換に加えて、お客様が使用した製品に関す それに伴う地滑りや洪水の発生による葉たばこ生産量や 減するとともに、葉たばこの安定的かつ持続可能な調達
る取り組みも盛り込み、バリューチェーン全体における環境負荷の低減を目指しています。",25,気候変動への適応,0.3708
"事業活動により発生する廃棄物の削減や処理方法の転換に加えて、お客様が使用した製品に関す それに伴う地滑りや洪水の発生による葉たばこ生産量や 減するとともに、葉たばこの安定的かつ持続可能な調達
る取り組みも盛り込み、バリューチェーン全体における環境負荷の低減を目指しています。",25,気候変動の緩和,0.3423
"事業活動により発生する廃棄物の削減や処理方法の転換に加えて、お客様が使用した製品に関す それに伴う地滑りや洪水の発生による葉たばこ生産量や 減するとともに、葉たばこの安定的かつ持続可能な調達
る取り組みも盛り込み、バリューチェーン全体における環境負荷の低減を目指しています。",25,水の汚染,0.3462
"事業活動により発生する廃棄物の削減や処理方法の転換に加えて、お客様が使用した製品に関す それに伴う地滑りや洪水の発生による葉たばこ生産量や 減するとともに、葉たばこの安定的かつ持続可能な調達
る取り組みも盛り込み、バリューチェーン全体における環境負荷の低減を目指しています。",25,生物および食料資源の汚染,0.394
"事業活動により発生する廃棄物の削減や処理方法の転換に加えて、お客様が使用した製品に関す それに伴う地滑りや洪水の発生による葉たばこ生産量や 減するとともに、葉たばこの安定的かつ持続可能な調達
る取り組みも盛り込み、バリューチェーン全体における環境負荷の低減を目指しています。",25,水の消費と取水,0.4096
"事業活動により発生する廃棄物の削減や処理方法の転換に加えて、お客様が使用した製品に関す それに伴う地滑りや洪水の発生による葉たばこ生産量や 減するとともに、葉たばこの安定的かつ持続可能な調達
る取り組みも盛り込み、バリューチェーン全体における環境負荷の低減を目指しています。",25,海洋資源の採取と利用,0.3189
"事業活動により発生する廃棄物の削減や処理方法の転換に加えて、お客様が使用した製品に関す それに伴う地滑りや洪水の発生による葉たばこ生産量や 減するとともに、葉たばこの安定的かつ持続可能な調達
る取り組みも盛り込み、バリューチェーン全体における環境負荷の低減を目指しています。",25,健康と安全,0.3114
"また、製品とそのパッケージの安全性や環境・ プを締結し、生物多様性の保全に関連したデータの整理
機会の特定が可能となり、より効率的なエネルギー使用やGHG排出量削減施策を検討・実行しています。",25,エネルギー,0.333
"また、製品とそのパッケージの安全性や環境・ プを締結し、生物多様性の保全に関連したデータの整理
機会の特定が可能となり、より効率的なエネルギー使用やGHG排出量削減施策を検討・実行しています。",25,生物および食料資源の汚染,0.4044
"また、製品とそのパッケージの安全性や環境・ プを締結し、生物多様性の保全に関連したデータの整理
機会の特定が可能となり、より効率的なエネルギー使用やGHG排出量削減施策を検討・実行しています。",25,水の消費と取水,0.3627
"また、製品とそのパッケージの安全性や環境・ プを締結し、生物多様性の保全に関連したデータの整理
機会の特定が可能となり、より効率的なエネルギー使用やGHG排出量削減施策を検討・実行しています。",25,海洋資源の採取と利用,0.3464
"また、製品とそのパッケージの安全性や環境・ プを締結し、生物多様性の保全に関連したデータの整理
機会の特定が可能となり、より効率的なエネルギー使用やGHG排出量削減施策を検討・実行しています。",25,健康と安全,0.457
そのためには、従来のCombustiblesのみな んできましたが、社会やその中に存在する当社のたばこ の貢献」をターゲットとして定めています。,26,企業文化,0.3256
"リスク低減の可能性に対し社会的な期待が寄せられてお トとして定め、当社営業担当への継続的なトレーニング 外部環境や生活スタイルの変化等を受け、お客様の価
り、その期待に応え、より多くのお客様に手に取っていた 提供のみならず、取引先とも協業し、この課題の解消に 値観や関心は多様化しています。",26,気候変動への適応,0.3673
"リスク低減に係る科学的 リスク低減に係る訴求の実証および製品リスクの透明性について確保していきま
知⾒の発信 す。",26,生物および食料資源の汚染,0.3194
"リスク低減に係る科学的 リスク低減に係る訴求の実証および製品リスクの透明性について確保していきま
知⾒の発信 す。",26,健康と安全,0.3847
"FIC（ファースト・イン・ 特定の治療分野における革新的医薬品の研究開発活動への努力と投資を継続
クラス）医薬品の創出 します。",26,健康と安全,0.3447
"そして、多様な人財が、属性や価値観の違いにかかわらず公 在籍割合 30～49歳 51.5 16.8 68.3
正に扱われ、継続的に活躍できる環境づくりに取り組んでいます。",28,平等と機会,0.3093
JT Internationalでは、10年連 います。,28,生物および食料資源の汚染,0.303
JT Internationalでは、10年連 います。,28,健康と安全,0.3331
"そのた ダー平等を推し進めるためのさまざまな取り組みを立ち上
国・地域に即した採用活動も併せて行うことで、優秀人 の確保に努めています。",28,平等と機会,0.3566
"索・創出を担うコーポレートR&D活動を拡⼤するために、 性に応じた独自の人事制度を採用することで、新規事業
2020年にD-LABという新組織を立ち上げ、2023年に 開発を支える人財の獲得・育成に努めています。",29,児童労働,0.3074
"そのため、労働災害ゼロを目指し、JTグループ労働安全衛生ポリシーの制 他にも、オフィスや研究所においても、業務特性に応 注視しつつ、労働災害ゼロに向けて、効果的な施策を継
定や安全意識の向上、職場環境の継続的な改善等、各種施策を推進しています。",30,健康と安全,0.4029
"そのため、労働災害ゼロを目指し、JTグループ労働安全衛生ポリシーの制 他にも、オフィスや研究所においても、業務特性に応 注視しつつ、労働災害ゼロに向けて、効果的な施策を継
定や安全意識の向上、職場環境の継続的な改善等、各種施策を推進しています。",30,児童労働,0.3315
さらに、従業員一人ひとり じたさまざまな取り組みを行うことで、労働災害リスクの 続的に推進していきます。,30,児童労働,0.3437
向上や職場環境の改善等に特に注力して取り組んでいま 定、危険予知活動等によるリスクの把握や機械の改作と 康経営を推進しており、全国11カ所の主要エリアに専門 ▶ 健康経営の詳細は、JTウェブサイトをご覧ください。,30,健康と安全,0.3735
"2023年にリスクアセスメント結果に基づく運転者向けの なかでも、たばこ工場では、法令遵守に加え、国際規
安全方針の⾒直しやモバイルアプリを導入しました。",30,健康と安全,0.3623
"2023年度では、年間で計4,251 に、組織の壁を越えて多様な力を結集する場づくりに取 考えています。",31,エネルギー,0.3087
"多様なニーズに対応した学習機会の提供
JTグループでは、従業員の多様なキャリアプラン実現 す。",31,児童労働,0.3132
"従業員一人ひとりの成長ステージに合わ 供することで、従業員の自律的な学習機会を支援してい
せて、強み・課題を把握しながら、職場経験（OJT）、選 ます。",31,平等と機会,0.3066
"例えば、コーポレートR&D べ24,549時間、参加者数は延べ11,310名となってい
組織であるD-LABは、「宇宙から考える心豊かな“ひとと ます。",31,労働時間,0.3434
"たばこ農家の生活収入 私たちは、JTグループに葉たばこを提供するすべての農家の方々が生活収入を
新規 得ることを強く望んでいます。",32,生物および食料資源の汚染,0.3065
"たばこ農家の生活収入 私たちは、JTグループに葉たばこを提供するすべての農家の方々が生活収入を
新規 得ることを強く望んでいます。",32,健康と安全,0.311
"JTグループコミュニティインベストメント基本方針では、その目的を「包摂的かつ持続可能な地域社 事業を取り巻く規制が、社会の関心に応えかつ企業の成長につながるバランスの取れたものとなるよう、公共政
会の発展へ貢献すること」と定めています。",33,企業文化,0.3098
"ント基本方針に則り、社会的インパ 会（コミュニティインベストメントプログ 成するために、社内啓発活動「患者様の事を徹底的に考える会」において、医療
ラムやイベントへの参加）や、必要なリ 現場と交流し、患者様の医療ニーズを追求し続けます。",33,健康と安全,0.354
"複雑化および競争の激化、為替変動リスク等、依然とし 今次経営計画期間中、すなわち2024年から2026年
て厳しい状況が⾒込まれます。",36,生物および食料資源の汚染,0.3003
"る財務状況に加え、事業環境やFCF、バランスシートな
関する面談はもちろんのこと、ESGに関する個別面談も 会を設けています。",37,気候変動への適応,0.3037
"これは上記の経営資源配分方針に基づい 資・事業施策の実施状況を踏まえ、その是非や規模につ
ています。",37,海洋資源の採取と利用,0.3261
"”
Creating a better future.” 患者様の健康に貢献します。",39,健康と安全,0.4823
"」、私たち加工食品事業の事業Purpose
a better future.」は、我々がなぜたばこ事業を営むのか、また、たばこ事業 の健康に貢献します。",39,健康と安全,0.3739
"海外の患者様には 品質を守り、お客様に毎日の安全と安心をお届けすること、お得意様とと
す。",39,健康と安全,0.4172
"同時に、社会に対し広く我々の意志を示し、また我々のたばこ事業が目 導出を通じ、国内の患者様にはグループ会社の鳥居薬品（株）を通じて新薬 もに流通を整えること、研究開発により多様な食生活を送るお客様の食の
指す方向性を示すものとなっています。",39,健康と安全,0.3095
科学的⾒地から健康リスクを低減 に行い、創薬プロセスの革新による、よりスピーディで効率的な新薬の創出 いをつなぎ、挑戦を積み重ねた50年です。,39,生物および食料資源の汚染,0.3495
科学的⾒地から健康リスクを低減 に行い、創薬プロセスの革新による、よりスピーディで効率的な新薬の創出 いをつなぎ、挑戦を積み重ねた50年です。,39,健康と安全,0.4886
"今後とも従業員一人ひとりが日々の仕事の中でこの事業 私たちの商品がお客様の食卓に選ばれ続ける存在になれるよう、新たな未
良い未来社会の創造に貢献していきます。",39,水の汚染,0.3081
"今後とも従業員一人ひとりが日々の仕事の中でこの事業 私たちの商品がお客様の食卓に選ばれ続ける存在になれるよう、新たな未
良い未来社会の創造に貢献していきます。",39,労働時間,0.3013
"今後とも従業員一人ひとりが日々の仕事の中でこの事業 私たちの商品がお客様の食卓に選ばれ続ける存在になれるよう、新たな未
良い未来社会の創造に貢献していきます。",39,健康と安全,0.3349
"今後とも従業員一人ひとりが日々の仕事の中でこの事業 私たちの商品がお客様の食卓に選ばれ続ける存在になれるよう、新たな未
良い未来社会の創造に貢献していきます。",39,児童労働,0.336
2023年 度の世 界の いる製品カテゴリが異なります。,40,生物および食料資源の汚染,0.3017
"この成果は、優れた実行力とGFBへの長期
RRP プのたばこ事業は、CombustiblesおよびRRPを幅広く 間にわたる継続的な投資によって実現したものです。",40,生物および食料資源の汚染,0.3076
"この成果は、優れた実行力とGFBへの長期
RRP プのたばこ事業は、CombustiblesおよびRRPを幅広く 間にわたる継続的な投資によって実現したものです。",40,水の消費と取水,0.3121
"この成果は、優れた実行力とGFBへの長期
RRP プのたばこ事業は、CombustiblesおよびRRPを幅広く 間にわたる継続的な投資によって実現したものです。",40,健康と安全,0.3785
"なお、今後のRRP市場 の成長ならびにM&Aの効果による販売数量増加に加え
tobacco capsules）があります。",40,健康と安全,0.322
"デルの底堅さを改めて示したものと評価しており、マクロ 我々は今後においてもCombustiblesのプライシング
経済や地政学的リスクの顕在化に起因するコストの増加 による持続的な成長は可能であるものと考えています。",43,生物および食料資源の汚染,0.3027
"デルの底堅さを改めて示したものと評価しており、マクロ 我々は今後においてもCombustiblesのプライシング
経済や地政学的リスクの顕在化に起因するコストの増加 による持続的な成長は可能であるものと考えています。",43,マイクロプラスチック,0.3308
"デルの底堅さを改めて示したものと評価しており、マクロ 我々は今後においてもCombustiblesのプライシング
経済や地政学的リスクの顕在化に起因するコストの増加 による持続的な成長は可能であるものと考えています。",43,健康と安全,0.3116
"また、2023年には、このフレームワークの各インパクト領域における目標とKPIを新たに設定して
この中で、製品イノベーション（製品インパクト）、人のエンパワーメント、地球環境の保護（事業インパクト）を、 います。",44,エネルギー,0.3112
"また、2023年には、このフレームワークの各インパクト領域における目標とKPIを新たに設定して
この中で、製品イノベーション（製品インパクト）、人のエンパワーメント、地球環境の保護（事業インパクト）を、 います。",44,空気の汚染,0.319
"また、2023年には、このフレームワークの各インパクト領域における目標とKPIを新たに設定して
この中で、製品イノベーション（製品インパクト）、人のエンパワーメント、地球環境の保護（事業インパクト）を、 います。",44,生物および食料資源の汚染,0.3951
"また、2023年には、このフレームワークの各インパクト領域における目標とKPIを新たに設定して
この中で、製品イノベーション（製品インパクト）、人のエンパワーメント、地球環境の保護（事業インパクト）を、 います。",44,マイクロプラスチック,0.3113
"また、2023年には、このフレームワークの各インパクト領域における目標とKPIを新たに設定して
この中で、製品イノベーション（製品インパクト）、人のエンパワーメント、地球環境の保護（事業インパクト）を、 います。",44,健康と安全,0.395
"また、2023年には、このフレームワークの各インパクト領域における目標とKPIを新たに設定して
この中で、製品イノベーション（製品インパクト）、人のエンパワーメント、地球環境の保護（事業インパクト）を、 います。",44,児童労働,0.3064
健康 エンパワーメントの考えに基づき、 地球環境の保護に取り組みます。,44,エネルギー,0.3723
健康 エンパワーメントの考えに基づき、 地球環境の保護に取り組みます。,44,海洋資源の使用,0.315
健康 エンパワーメントの考えに基づき、 地球環境の保護に取り組みます。,44,循環経済,0.3385
健康 エンパワーメントの考えに基づき、 地球環境の保護に取り組みます。,44,健康と安全,0.4139
"リスク低減に向けたイノベーション、資源 従業員や葉たばこ農家の生活 と暮ら 気候変動対策と自然環境の保全は、
循環に配慮した製品設計に取り組みます。",44,気候変動,0.3
"リスク低減に向けたイノベーション、資源 従業員や葉たばこ農家の生活 と暮ら 気候変動対策と自然環境の保全は、
循環に配慮した製品設計に取り組みます。",44,気候変動への適応,0.438
"リスク低減に向けたイノベーション、資源 従業員や葉たばこ農家の生活 と暮ら 気候変動対策と自然環境の保全は、
循環に配慮した製品設計に取り組みます。",44,気候変動の緩和,0.3578
"リスク低減に向けたイノベーション、資源 従業員や葉たばこ農家の生活 と暮ら 気候変動対策と自然環境の保全は、
循環に配慮した製品設計に取り組みます。",44,生物および食料資源の汚染,0.4558
