sentence,page,topic,similarity
"私もよく話していますが、私自身の のチカラになりたいか、を考えることが、「パーパスを自分ご
My Way（人生で大切にしている信念）は、カトリックの幼稚園 と化する」ということです。",9,マイクロプラスチック,0.3084
"私もよく話していますが、私自身の のチカラになりたいか、を考えることが、「パーパスを自分ご
My Way（人生で大切にしている信念）は、カトリックの幼稚園 と化する」ということです。",9,プライバシー,0.322
"社員が前
品とチャネルの2軸で、4つの象限に分けて、競争力を発揮し得る に付けました。",9,平等と機会,0.333
"そして漠然と、将来は社会の役に立ちたいと に進むために風通しの良い働きやすい場を提供することは
領域を議論し、重点的に取り組む7つの主要戦略を掲げました。",9,健康と安全,0.3442
"例えば「カーボンニュー
の協働を通じ、新しい技術や発想も取り入れて、成長を加速させて えています。",10,健康と安全,0.3
"間接・直接金融双方の機能を持ち、 の支援を行うことで、その新技術が社会に広く普及し、認知されて脱
幅広いお客さまとの接点とグローバルネットワークを持つ総合金融 炭素化が進展すれば、お客さまの社会的価値の向上が実現します。",10,健康と安全,0.3095
"こうした方々から、私たち
また、金融ビジネスを通してカーボンニュートラル社会の実現に貢献 とを発信していきたいと思います。",11,循環経済,0.3099
前中計でも、社会課題起点で事業戦略を考えてきましたが、今回 ことを目的に、「MUFG TNFD*16レポート」を公表しました。,11,健康と安全,0.3092
"冒頭で元社員の話に触れましたが、今のMUFGの社
「MUFG Climate Report 2024」を発行しました。",11,空気の汚染,0.3504
"冒頭で元社員の話に触れましたが、今のMUFGの社
「MUFG Climate Report 2024」を発行しました。",11,水の汚染,0.3259
"冒頭で元社員の話に触れましたが、今のMUFGの社
「MUFG Climate Report 2024」を発行しました。",11,生物および食料資源の汚染,0.3022
"冒頭で元社員の話に触れましたが、今のMUFGの社
「MUFG Climate Report 2024」を発行しました。",11,マイクロプラスチック,0.3121
"冒頭で元社員の話に触れましたが、今のMUFGの社
「MUFG Climate Report 2024」を発行しました。",11,水の消費と取水,0.3111
"冒頭で元社員の話に触れましたが、今のMUFGの社
「MUFG Climate Report 2024」を発行しました。",11,健康と安全,0.3264
"前中計最終年度のROEは8.5％と目
ROEの向上 P8 標の7.5％を大きく超えることができました。",13,生物および食料資源の汚染,0.3011
"前中計最終年度のROEは8.5％と目
ROEの向上 P8 標の7.5％を大きく超えることができました。",13,水の消費と取水,0.3145
"前中計最終年度のROEは8.5％と目
ROEの向上 P8 標の7.5％を大きく超えることができました。",13,健康と安全,0.3311
*1 Return on Risk-Weighted Asset（s資本収益性を表す指標）,16,非常に懸念の高い物質,0.3067
現地通貨ベース *2 管理計数（当期純利益ベース）,17,循環経済,0.3213
"また、インドとインドネシアのスタート 当期純利益を着実に成長させ、配当性向40％程度を維持することにより、1株当たり配当金の安定的、
アップに投資するファンドをそれぞれ新たに設定するとともに、Mars Growth Capitalのファンド総額 累進的増加を図っていきます。",19,健康と安全,0.3152
"また、インドとインドネシアのスタート 当期純利益を着実に成長させ、配当性向40％程度を維持することにより、1株当たり配当金の安定的、
アップに投資するファンドをそれぞれ新たに設定するとともに、Mars Growth Capitalのファンド総額 累進的増加を図っていきます。",19,平等と機会,0.3115
"もっとも、PBRで最低限の水準である1倍、またそれ以上となる株価を継続的に実現するために 政策保有株式の削減は、資本を解放する効果が大きく、RWAコントロールの観点からも極めて重要
は、中計の目標である9%程度のROEを安定的に確保し、中長期目標で視野に入れている10％をめざ です。",21,水の消費と取水,0.3005
"もっとも、PBRで最低限の水準である1倍、またそれ以上となる株価を継続的に実現するために 政策保有株式の削減は、資本を解放する効果が大きく、RWAコントロールの観点からも極めて重要
は、中計の目標である9%程度のROEを安定的に確保し、中長期目標で視野に入れている10％をめざ です。",21,健康と安全,0.301
"もっとも、PBRで最低限の水準である1倍、またそれ以上となる株価を継続的に実現するために 政策保有株式の削減は、資本を解放する効果が大きく、RWAコントロールの観点からも極めて重要
は、中計の目標である9%程度のROEを安定的に確保し、中長期目標で視野に入れている10％をめざ です。",21,プライバシー,0.3167
これこそ、他の金融機関では真似することができない、MUFGと Pick MSの事業戦略の方向性に大きな変化はありません。,28,気候変動への適応,0.325
これこそ、他の金融機関では真似することができない、MUFGと Pick MSの事業戦略の方向性に大きな変化はありません。,28,生物および食料資源の汚染,0.3741
これこそ、他の金融機関では真似することができない、MUFGと Pick MSの事業戦略の方向性に大きな変化はありません。,28,マイクロプラスチック,0.3336
これこそ、他の金融機関では真似することができない、MUFGと Pick MSの事業戦略の方向性に大きな変化はありません。,28,健康と安全,0.3331
MSの Pick 私は年に3〜4回は来日しており、日本が大好きです。,28,気候変動,0.3119
MSの Pick 私は年に3〜4回は来日しており、日本が大好きです。,28,気候変動への適応,0.3265
MSの Pick 私は年に3〜4回は来日しており、日本が大好きです。,28,水の汚染,0.3365
MSの Pick 私は年に3〜4回は来日しており、日本が大好きです。,28,生物および食料資源の汚染,0.3079
MSの Pick 私は年に3〜4回は来日しており、日本が大好きです。,28,マイクロプラスチック,0.3725
MSの Pick 私は年に3〜4回は来日しており、日本が大好きです。,28,水の消費と取水,0.3555
MSの Pick 私は年に3〜4回は来日しており、日本が大好きです。,28,海洋資源の使用,0.3033
MSの Pick 私は年に3〜4回は来日しており、日本が大好きです。,28,種の個体数,0.3182
MSの Pick 私は年に3〜4回は来日しており、日本が大好きです。,28,労働時間,0.317
MSの Pick 私は年に3〜4回は来日しており、日本が大好きです。,28,健康と安全,0.323
MSの Pick 私は年に3〜4回は来日しており、日本が大好きです。,28,平等と機会,0.3074
"今後、私たちの最
Pick MUFGとの戦略的提携は、世界的な金融危機の最中の た中で、最も成功している事例であると思います。",28,マイクロプラスチック,0.3756
"今後、私たちの最
Pick MUFGとの戦略的提携は、世界的な金融危機の最中の た中で、最も成功している事例であると思います。",28,健康と安全,0.3405
"日本では新NISAをきっかけに「貯蓄から投資へ」の流れ るMUFGと共に、新たな章
トしました。",28,水の消費と取水,0.3234
これこそ、他の金融機関では真似することができない、MUFGと Pick MSの事業戦略の方向性に大きな変化はありません。,29,気候変動への適応,0.325
これこそ、他の金融機関では真似することができない、MUFGと Pick MSの事業戦略の方向性に大きな変化はありません。,29,生物および食料資源の汚染,0.3741
これこそ、他の金融機関では真似することができない、MUFGと Pick MSの事業戦略の方向性に大きな変化はありません。,29,マイクロプラスチック,0.3336
これこそ、他の金融機関では真似することができない、MUFGと Pick MSの事業戦略の方向性に大きな変化はありません。,29,健康と安全,0.3331
MSの Pick 私は年に3〜4回は来日しており、日本が大好きです。,29,気候変動,0.3119
MSの Pick 私は年に3〜4回は来日しており、日本が大好きです。,29,気候変動への適応,0.3265
MSの Pick 私は年に3〜4回は来日しており、日本が大好きです。,29,水の汚染,0.3365
MSの Pick 私は年に3〜4回は来日しており、日本が大好きです。,29,生物および食料資源の汚染,0.3079
MSの Pick 私は年に3〜4回は来日しており、日本が大好きです。,29,マイクロプラスチック,0.3725
MSの Pick 私は年に3〜4回は来日しており、日本が大好きです。,29,水の消費と取水,0.3555
MSの Pick 私は年に3〜4回は来日しており、日本が大好きです。,29,海洋資源の使用,0.3033
MSの Pick 私は年に3〜4回は来日しており、日本が大好きです。,29,種の個体数,0.3182
MSの Pick 私は年に3〜4回は来日しており、日本が大好きです。,29,労働時間,0.317
MSの Pick 私は年に3〜4回は来日しており、日本が大好きです。,29,健康と安全,0.323
MSの Pick 私は年に3〜4回は来日しており、日本が大好きです。,29,平等と機会,0.3074
"今後、私たちの最
Pick MUFGとの戦略的提携は、世界的な金融危機の最中の た中で、最も成功している事例であると思います。",29,マイクロプラスチック,0.3756
"今後、私たちの最
Pick MUFGとの戦略的提携は、世界的な金融危機の最中の た中で、最も成功している事例であると思います。",29,健康と安全,0.3405
"日本では新NISAをきっかけに「貯蓄から投資へ」の流れ るMUFGと共に、新たな章
トしました。",29,水の消費と取水,0.3234
"レート・ガバナンス態勢を適切に構築・運営していくことを経営の MUFGとパートナーバンクの機能を組み合わせ、総合的なソリューションの提供が可能となったこと
最重要課題の一つとして位置付けています。",30,健康と安全,0.3066
"パートナーバンクであ シューマーファイナンスの知見蓄積、MUFG出資企業間の知見共有・ビジネスシナジーの創
るダナモン銀行、セキュリティバンクと同時に手を組んだ初のシンジケートローンです。",31,健康と安全,0.3396
"出にも注力しており、「MODE（ MUFG Openly-connected Digital Ecosystem）」という
インドネシアでは二輪・四輪は通勤・通学など主要な交通手段として欠かせない存在となっ MUFG独自のエコシステムを形成しています。",31,健康と安全,0.3004
"MUFGは引き続 めとしたMUFGグループ各社から100名超が集まり、活発なネットワーキングが行われ
きサステナブルファイナンスの推進活動をはじめ、パートナーバンクと共に各種協働の推進 ました。",31,水の消費と取水,0.3256
"MUFGは引き続 めとしたMUFGグループ各社から100名超が集まり、活発なネットワーキングが行われ
きサステナブルファイナンスの推進活動をはじめ、パートナーバンクと共に各種協働の推進 ました。",31,健康と安全,0.3374
"Values 信頼・信用／プロフェッショナリズムとチームワーク／挑戦とスピード
ROEを重視する経営方針は不変です。",35,労働時間,0.3083
"Values 信頼・信用／プロフェッショナリズムとチームワーク／挑戦とスピード
ROEを重視する経営方針は不変です。",35,健康と安全,0.3113
"顧客基盤拡充 将来の成長投資 ② 新 領域への挑戦：アジア地域のカーボンニュートラル実現への貢献と、PBとの連携を含むトランザ
クションバンキングプロダクトのラインナップ拡充に注力します。",41,生物および食料資源の汚染,0.3029
1 ベース収益 5 基盤強化 2 新領域への挑戦 ⑤ 基 盤強化：MUFG Global Serviceを活用した域内本部機能の高度化と効率化をめざします。,41,海洋資源の使用,0.3376
1 ベース収益 5 基盤強化 2 新領域への挑戦 ⑤ 基 盤強化：MUFG Global Serviceを活用した域内本部機能の高度化と効率化をめざします。,41,海洋資源の採取と利用,0.3197
"復軌道に乗せること、また限りある資源を循環活用し、持続可能な 活かし、多角的な視点でMUFGのサステナビリティ経営に取り組
そこで、今回の中計策定の議論を進める中で、グローバルな環 社会とすべくビジネスを拡大していきます。",47,海洋資源の使用,0.3452
"復軌道に乗せること、また限りある資源を循環活用し、持続可能な 活かし、多角的な視点でMUFGのサステナビリティ経営に取り組
そこで、今回の中計策定の議論を進める中で、グローバルな環 社会とすべくビジネスを拡大していきます。",47,海洋資源の採取と利用,0.3676
"復軌道に乗せること、また限りある資源を循環活用し、持続可能な 活かし、多角的な視点でMUFGのサステナビリティ経営に取り組
そこで、今回の中計策定の議論を進める中で、グローバルな環 社会とすべくビジネスを拡大していきます。",47,循環経済,0.3398
"スタートアップ支援や少 に発揮し、社会課題を解決することは、当社のパーパスである「世
を概ね引き継ぎつつ、循環型経済や人権尊重、安心・安全なサー 子高齢化への対応、デジタル活用による金融アクセスの向上、社 界が進むチカラになる。",47,健康と安全,0.314
"自然資本・ 適切に管理・保全され、その持続可能な
ご参照ください。",48,海洋資源の採取と利用,0.3204
"よって、多様性と連続
情報を統合して発信する 性が重要になります。",49,健康と安全,0.3089
また、規制を通じた気候変動技術の実装は、 脱炭素成長型経済の実現 に向けた金融サポートをめざしていきます。,49,気候変動への適応,0.4311
また、規制を通じた気候変動技術の実装は、 脱炭素成長型経済の実現 に向けた金融サポートをめざしていきます。,49,気候変動の緩和,0.3478
また、規制を通じた気候変動技術の実装は、 脱炭素成長型経済の実現 に向けた金融サポートをめざしていきます。,49,循環経済,0.427
"石炭（億円） 新規目標設定 （非OECD 約 諸 3 国 0 は約120） – （非OECD諸 ゼ 国 ロ は2040 年度）
*1 Portfolio Climate Alignment: 船舶に関する投融資ポートフォリオ全体での要求水準との差分を示す整合度指標。",51,気候変動への適応,0.345
"の進捗や外部環境の変化に応じて、より効果的なKPIや目標を機 健康経営
中長期的にMUFGの企業価値を向上させていくためには、事業 動的に検討していきます。",56,健康と安全,0.3044
フィールドで、プロフェッショナルとして活躍できる多様なキャリア 動を速くすることと、変化への柔軟かつ機敏な対応力（Agility）を MUFG Wayの「世界が進むチカラになる。,57,気候変動への適応,0.3569
"MUFGの新しい挑戦にご
③ 実 践機会：人事考課に「挑戦・スピード」を加え、360度FBには「スピード 期待ください。",58,気候変動への適応,0.301
"社員のWell-being ③ DEIの推進：社員同士がお互いの違いを認め、尊重することで、一人ひとりが実力を存分に発揮し、自分らしく輝ける環
四つの重点課題 境作りに取り組みます。",59,児童労働,0.3315
プロ度追求：高度なスキル・専門性 ④ 健 康経営：社員の心身の健康を最重視しています。,59,生物および食料資源の汚染,0.3086
プロ度追求：高度なスキル・専門性 ④ 健 康経営：社員の心身の健康を最重視しています。,59,労働条件,0.31
プロ度追求：高度なスキル・専門性 ④ 健 康経営：社員の心身の健康を最重視しています。,59,労働時間,0.3078
プロ度追求：高度なスキル・専門性 ④ 健 康経営：社員の心身の健康を最重視しています。,59,健康と安全,0.4517
プロ度追求：高度なスキル・専門性 ④ 健 康経営：社員の心身の健康を最重視しています。,59,プライバシー,0.3407
"私の場合も課長、部
鍬塚 主に電力や水などのインフラ事業開発や投資を行う部署で のを待つのではなく、自らが変えていこうとする人が大勢いる会社 もそも何が100点なのかチームの誰も分からない。",62,水の消費と取水,0.3093
"自分が全部を知ろうとす
に所属し、環境や社会課題の解決に資するソリューションを提供す できる仕組みを人事として作っていきたいと考えています。",62,健康と安全,0.3326
■ MUFGの課題と評価 は、スピード改革を進める上での課題として共有したいと思います。,62,健康と安全,0.334
■ MUFGの課題と評価 は、スピード改革を進める上での課題として共有したいと思います。,62,平等と機会,0.3209
現在は、人事部企画課で福利厚 飾森 次にMUFGの業務環境や仕事の進め方について伺います。,62,労働条件,0.3077
では、本題に入りたい 切にしてきた安心・安全に加え先進性や俊敏性をお客さまへの価 く、一緒に物事を進めていく上でチカラになるところ。,62,健康と安全,0.4057
"私の場合も課長、部
鍬塚 主に電力や水などのインフラ事業開発や投資を行う部署で のを待つのではなく、自らが変えていこうとする人が大勢いる会社 もそも何が100点なのかチームの誰も分からない。",63,水の消費と取水,0.3093
"自分が全部を知ろうとす
に所属し、環境や社会課題の解決に資するソリューションを提供す できる仕組みを人事として作っていきたいと考えています。",63,健康と安全,0.3326
■ MUFGの課題と評価 は、スピード改革を進める上での課題として共有したいと思います。,63,健康と安全,0.334
■ MUFGの課題と評価 は、スピード改革を進める上での課題として共有したいと思います。,63,平等と機会,0.3209
現在は、人事部企画課で福利厚 飾森 次にMUFGの業務環境や仕事の進め方について伺います。,63,労働条件,0.3077
では、本題に入りたい 切にしてきた安心・安全に加え先進性や俊敏性をお客さまへの価 く、一緒に物事を進めていく上でチカラになるところ。,63,健康と安全,0.4057
"視点を持つ人と出会う機会が多いですし、それがまた自分の新た
鍬塚 私が入社後に気づいたMUFGの良い点は、チャレンジする 飾森 そうですね。",63,平等と機会,0.3085
"これ
ともあり、新たな知見やノウハウは個々人にどんどん溜まっていき 鍬塚 専門性の観点では、私たちの部も同様です。",63,健康と安全,0.3056
"座談会を終えて
飾森 まずは皆さんの経歴と現在の仕事を教えてください。",64,労働時間,0.3025
"キャリ
やノウハウを活かして、現在は顧客のために優秀なヘッジファンド 守的な人たちもいるように感じました。",64,健康と安全,0.3335
"私の場合も課長、部
鍬塚 主に電力や水などのインフラ事業開発や投資を行う部署で のを待つのではなく、自らが変えていこうとする人が大勢いる会社 もそも何が100点なのかチームの誰も分からない。",64,水の消費と取水,0.3093
■ MUFGの課題と評価 は、スピード改革を進める上での課題として共有したいと思います。,64,健康と安全,0.334
■ MUFGの課題と評価 は、スピード改革を進める上での課題として共有したいと思います。,64,平等と機会,0.3209
現在は、人事部企画課で福利厚 飾森 次にMUFGの業務環境や仕事の進め方について伺います。,64,労働条件,0.3077
では、本題に入りたい 切にしてきた安心・安全に加え先進性や俊敏性をお客さまへの価 く、一緒に物事を進めていく上でチカラになるところ。,64,健康と安全,0.4057
"視点を持つ人と出会う機会が多いですし、それがまた自分の新た
鍬塚 私が入社後に気づいたMUFGの良い点は、チャレンジする 飾森 そうですね。",64,平等と機会,0.3085
"私自身は、人事という枠にとらわれずに視野を広げ、自分なりの 三菱ＵＦＪフィナンシャル・グループ
戦する人を大事にする文化が根付いていると感じました。",64,企業文化,0.3321
"他方、ITシステム、 なる「お客さま本位の業務運営の推進」「安心・安全で持続可能な ステナビリティなどに関する経験を活かし、特に第二のマザーマー
デジタル化、DEIを含めた人事、企業文化の変革等の、企業活動を 社会の実現」に向けて日々取り組んでいます。",68,健康と安全,0.3238
"金融業界での知識と ケットであるアジアの成長の取り込み、サステナビリティ、加えて
支える基盤強化は継続して対応が必要と認識しており、今後の成 経験を活かし、「世界が進むチカラになる。",68,海洋資源の採取と利用,0.3138
"また、MUFG
(注) １. 当社役員に対して、当社および連結子会社等が支払った役員報酬の合計を記載しています。",76,適切な賃金,0.3473
"この枠組みは「リスクアペタイト・ つ安定的に稼働させることがMUFGの社会的責務であると認識して
社との一体運営強化によるリスクガバナンス態勢の実効性向上を フレームワーク」と呼ばれ、経営計画の透明性が向上し、より多くの います。",77,健康と安全,0.3513
"収益機会を追求できると同時に、リスクをコントロールした経営が 一つとして位置付け、経営主導によるサイバーセキュリティ対策を強
可能となります。",77,健康と安全,0.3279
"また、取締役会は委員会での審議を踏まえ、 度で総合的に把握・認識し、経営の安全性を確保しつつ、株主価値 ティの基準を整備し、戦略の策定や体制の構築、およびセキュリ
各種リスクに係る管理・運営方針を決定します。",77,健康と安全,0.3504
"MUFGでは統合的リスク管理の主要な手法 また、サイバーセキュリティ事案発生時に備え、グループ全体を
則り、それぞれ管理体制を整備し、リスク管理を行っています。",77,健康と安全,0.349
"を誠実に行い、社会からの信頼・信用を守り高めていくことを表明 策部（GFCD）を設置し、グローバル金融犯罪防止に向けてグルー 監査結果を経営陣に報告し、被監査部署に対しては必要に応じて
しています。",78,健康と安全,0.3181
"2017年の設立以来、GFCDはグローバルに一貫した効率的 基本方針」では、MUFGグループの価値を高め、MUFG Wayの実
の法令・規制の動向を注視するとともに、金融犯罪の動向にも十 な業務運営を行うため、CoE（Center of Excellence）の推進や、 現に資する内部監査を遂行していくことを定めています。",78,健康と安全,0.3377
"を行うとともに、オフサイト・モニタリング（諸会議への出席、内部
セージ発信に加え、他社事例や身近な事例等を題材としたコンプ さらに、MUFGは、ウォルフスバーグ・グループ*1の一員である 管理資料の収集など）を通じてリスクの変化を捕捉しています。",78,気候変動への適応,0.3064
ま リスクに関するフレームワークや指針の策定に貢献するほか、グ レビューを通じた監査品質の向上に取り組んでいます。,78,健康と安全,0.3429
"た、毎年実施しているグループ意識調査でコンプライアンス意識 ローバルな規制動向や規制当局からの期待水準の変化を先取り
の浸透状況を把握し、その結果や内外環境の変化を踏まえ、行動 し、プロアクティブに対応しています。",78,気候変動への適応,0.3256
