sentence,page,topic,similarity
抽出された優先課題は取締役 の削減 提言に沿った気候変動シナリオの年 り組みを推進。,15,気候変動の緩和,0.3299
有害廃棄物の 高原単位を 2022 年度比で 3% 低減する。,15,空気の汚染,0.3554
有害廃棄物の 高原単位を 2022 年度比で 3% 低減する。,15,水の汚染,0.3807
有害廃棄物の 高原単位を 2022 年度比で 3% 低減する。,15,土壌汚染,0.3937
有害廃棄物の 高原単位を 2022 年度比で 3% 低減する。,15,生物および食料資源の汚染,0.4237
有害廃棄物の 高原単位を 2022 年度比で 3% 低減する。,15,生物多様性の損失,0.3105
有害廃棄物の 高原単位を 2022 年度比で 3% 低減する。,15,絶滅リスク,0.3052
"ジェクト成果物監査を通じて製品品質と工程
持続可能な地球環境への貢献 製 品安全リスクを低減するため、新規開発 N 品 I 質 DE を C 確保。",15,空気の汚染,0.3333
"ジェクト成果物監査を通じて製品品質と工程
持続可能な地球環境への貢献 製 品安全リスクを低減するため、新規開発 N 品 I 質 DE を C 確保。",15,水の汚染,0.3398
"ジェクト成果物監査を通じて製品品質と工程
持続可能な地球環境への貢献 製 品安全リスクを低減するため、新規開発 N 品 I 質 DE を C 確保。",15,生物および食料資源の汚染,0.3934
"ジェクト成果物監査を通じて製品品質と工程
持続可能な地球環境への貢献 製 品安全リスクを低減するため、新規開発 N 品 I 質 DE を C 確保。",15,健康と安全,0.4415
"低減、リサイクル性の向上などに寄与する研
て サプライチェーン 究開発を推進。",15,海洋資源の採取と利用,0.3127
"毎年の健康調
経営の推進 労 働災害度数率を改善する。",16,健康と安全,0.3354
"ループ内で強制労働や児童労働が行われて
NCJ 全従業員が年に一度、コンプライアン いないことを確認。",16,労働時間,0.3291
"ループ内で強制労働や児童労働が行われて
NCJ 全従業員が年に一度、コンプライアン いないことを確認。",16,健康と安全,0.3098
"ループ内で強制労働や児童労働が行われて
NCJ 全従業員が年に一度、コンプライアン いないことを確認。",16,児童労働,0.4227
人権の尊重・ ― 適正な労働慣行の浸透 国際人権デーおよび人権週間に合わせて人 ス教育を受講する。,16,適切な賃金,0.3047
人権の尊重・ ― 適正な労働慣行の浸透 国際人権デーおよび人権週間に合わせて人 ス教育を受講する。,16,労働時間,0.316
人権の尊重・ ― 適正な労働慣行の浸透 国際人権デーおよび人権週間に合わせて人 ス教育を受講する。,16,健康と安全,0.3003
人権の尊重・ ― 適正な労働慣行の浸透 国際人権デーおよび人権週間に合わせて人 ス教育を受講する。,16,平等と機会,0.4136
人権の尊重・ ― 適正な労働慣行の浸透 国際人権デーおよび人権週間に合わせて人 ス教育を受講する。,16,障害者の雇用,0.3028
人権の尊重・ ― 適正な労働慣行の浸透 国際人権デーおよび人権週間に合わせて人 ス教育を受講する。,16,児童労働,0.3447
人権の尊重・ ― 適正な労働慣行の浸透 国際人権デーおよび人権週間に合わせて人 ス教育を受講する。,16,文化的権利,0.3785
"労働時間の管理に 優先的に対応すべきリスクが事業に与える に、リスク評価者の負荷低減を目指して対象
ついてはマイクロマネジメントを行い、労働時 影響を低減する。",16,労働時間,0.3313
"労働時間の管理に 優先的に対応すべきリスクが事業に与える に、リスク評価者の負荷低減を目指して対象
ついてはマイクロマネジメントを行い、労働時 影響を低減する。",16,児童労働,0.3211
度はそうした議論と対策の結果、 の気候変動スコアおよ した。,17,気候変動,0.3437
度はそうした議論と対策の結果、 の気候変動スコアおよ した。,17,気候変動への適応,0.3632
度はそうした議論と対策の結果、 の気候変動スコアおよ した。,17,気候変動の緩和,0.3399
"2030 10 100
組織風土醸成 理念浸透、組織開発、健康経営等 ポリシー」といった指針や人事施策を展開しています。",20,健康と安全,0.3087
"日常の中に「挑戦への道」が自然にある環境を
ションプラン（後継者計画）の妥当性を議論するとともに、次 識習得と実践の場を組み合わせながら育成強化を図ってい 力しています。",21,平等と機会,0.3179
"加えて、地域の特性に合わせた幹部開発施策の実施を キャリア開発支援においては、「上司・若手向けキャリア研 度を振り返る機会を設けることで、企業風土・組織文化の醸
期育成の取り組みを推進しています。",21,企業文化,0.3151
"NIDEC
におけるキャリア支援の枠組み る人材育成・登用や職場環境づくりに取り組んでいます。",22,労働条件,0.3539
"NIDEC
におけるキャリア支援の枠組み る人材育成・登用や職場環境づくりに取り組んでいます。",22,健康と安全,0.3237
"NIDEC
におけるキャリア支援の枠組み る人材育成・登用や職場環境づくりに取り組んでいます。",22,障害者の雇用,0.3492
"NIDEC
におけるキャリア支援の枠組み る人材育成・登用や職場環境づくりに取り組んでいます。",22,児童労働,0.3663
"さらに健康保険組合については、柔 発生した労働災害について原因を分析し、真因となった 年度には、人権デュー・ディリジェンスプロセスのう
安全で働きやすい職場環境を確保する。",23,健康と安全,0.4231
"2024 4
人材 健康保険組合の設立準備を進め、 年 月に正式に設立 似災害の撲滅に努めていきます。",23,健康と安全,0.3296
"1.6 300 創
社員の健康リテラシー向上を図り、社員全体の健康状態 1.20 1.21 1.31 1.25 1.29 プライアンス研修を実施しています。",23,健康と安全,0.3166
また、健康に関し 全体 単体 国内製造業（平均） を行いました。,23,健康と安全,0.4043
"水処理施設向けのポンプを始めとして、
車載関連事業における品質マネジメント改革を実行し、 率化と軽薄短小化を継続的に追究する。",25,水の消費と取水,0.3139
この取り組みはプロジェクト計画に合わせて実施し、トッ ルな社会課題に関連する つの事業分野とその成長市場。,25,健康と安全,0.3561
"戦
において、顧客からの要求および関係法規に対応し、製品 質保証部門が参加する定例の会議体を開催し、各社の品質 開発の促進に取り組んでいます。",25,健康と安全,0.362
"しかし法規制や 入するのを防ぐ活動を進め、環境リーディングカンパニーを 資源、 排出量低減、リサイクル性の向上などに寄与する
社会的要請が今後さらに厳しくなる見込みであり、各国の 目指します。",25,空気の汚染,0.3111
"しかし法規制や 入するのを防ぐ活動を進め、環境リーディングカンパニーを 資源、 排出量低減、リサイクル性の向上などに寄与する
社会的要請が今後さらに厳しくなる見込みであり、各国の 目指します。",25,水の汚染,0.3443
"しかし法規制や 入するのを防ぐ活動を進め、環境リーディングカンパニーを 資源、 排出量低減、リサイクル性の向上などに寄与する
社会的要請が今後さらに厳しくなる見込みであり、各国の 目指します。",25,生物および食料資源の汚染,0.3645
"しかし法規制や 入するのを防ぐ活動を進め、環境リーディングカンパニーを 資源、 排出量低減、リサイクル性の向上などに寄与する
社会的要請が今後さらに厳しくなる見込みであり、各国の 目指します。",25,水の消費と取水,0.3496
"しかし法規制や 入するのを防ぐ活動を進め、環境リーディングカンパニーを 資源、 排出量低減、リサイクル性の向上などに寄与する
社会的要請が今後さらに厳しくなる見込みであり、各国の 目指します。",25,海洋資源の採取と利用,0.3153
"持続可能な社会の実現に 価
当社は、脱炭素化や省電力、省人化を課題として含む「５つの 「京都発明協会会長賞」および「発明奨励賞」を受賞 貢献するとともに、企業の持続的な成長を実現していくためには、気候変動対策が必要不可欠です。",26,気候変動への適応,0.3231
"目標達成に向けて、再生可能エネルギー導入や省エネ活動、脱炭素化に貢献する製品の開発・ 長
発の成果を知的財産権で保護し適時転換することが重要です。",26,エネルギー,0.3249
"目標達成に向けて、再生可能エネルギー導入や省エネ活動、脱炭素化に貢献する製品の開発・ 長
発の成果を知的財産権で保護し適時転換することが重要です。",26,生物および食料資源の汚染,0.3212
"目標達成に向けて、再生可能エネルギー導入や省エネ活動、脱炭素化に貢献する製品の開発・ 長
発の成果を知的財産権で保護し適時転換することが重要です。",26,水の消費と取水,0.3259
"目標達成に向けて、再生可能エネルギー導入や省エネ活動、脱炭素化に貢献する製品の開発・ 長
発の成果を知的財産権で保護し適時転換することが重要です。",26,海洋資源の採取と利用,0.3521
"目標達成に向けて、再生可能エネルギー導入や省エネ活動、脱炭素化に貢献する製品の開発・ 長
発の成果を知的財産権で保護し適時転換することが重要です。",26,健康と安全,0.364
"ル組織および国際競争力のある知財ポートフォリオの構築 NIDEC ESG
AI は四半期に一度開催されます。",26,健康と安全,0.3293
"2023 SBT
排出量ネットゼロの実現を目指しています。",29,水の汚染,0.3144
"CO2 32 t
電動バイク用モータ導入により 排出量を毎年 千 削減する。",29,空気の汚染,0.3264
"CO2 32 t
電動バイク用モータ導入により 排出量を毎年 千 削減する。",29,水の汚染,0.3237
"CO2 32 t
電動バイク用モータ導入により 排出量を毎年 千 削減する。",29,生物および食料資源の汚染,0.3176
"CO2 32 t
電動バイク用モータ導入により 排出量を毎年 千 削減する。",29,水の消費と取水,0.3341
"2025 2022 3%
年度の廃棄物・有価物等発生量の売上高原単位を 年度比で 低減する。",29,生物および食料資源の汚染,0.3332
"2025 2022 3%
年度の廃棄物・有価物等発生量の売上高原単位を 年度比で 低減する。",29,生物多様性の損失,0.302
"100%
全生産拠点における水リスクアセスメントを 完了する。",29,水の汚染,0.3896
"100%
全生産拠点における水リスクアセスメントを 完了する。",29,生物および食料資源の汚染,0.3342
"100%
全生産拠点における水リスクアセスメントを 完了する。",29,水の消費と取水,0.3075
"100%
全生産拠点における水リスクアセスメントを 完了する。",29,絶滅リスク,0.3341
"マテリアリティ特定の背景 ICE 経済的であるため、より多くの人がアクセスできるという点 バイクの電動化は今後急速に進むことが予想されていま
※ ：燃料を消費して動力を得るエネルギー発生装置。",30,エネルギー,0.3591
"マテリアリティ特定の背景 ICE 経済的であるため、より多くの人がアクセスできるという点 バイクの電動化は今後急速に進むことが予想されていま
※ ：燃料を消費して動力を得るエネルギー発生装置。",30,マイクロプラスチック,0.305
"KPI
「製品を通じた脱炭素化への貢献」のマテリアリティ に も非常に重要です。",30,生物および食料資源の汚染,0.316
年より量産を開始した は第 世代となる機種 ています。,30,種の個体数,0.317
環境負荷の軽 の減少により、 年度の による 排出削減量は 染による呼吸器疾患やその他の健康被害が増加しています。,30,気候変動への適応,0.3398
環境負荷の軽 の減少により、 年度の による 排出削減量は 染による呼吸器疾患やその他の健康被害が増加しています。,30,気候変動の緩和,0.3782
環境負荷の軽 の減少により、 年度の による 排出削減量は 染による呼吸器疾患やその他の健康被害が増加しています。,30,空気の汚染,0.4908
環境負荷の軽 の減少により、 年度の による 排出削減量は 染による呼吸器疾患やその他の健康被害が増加しています。,30,水の汚染,0.4055
環境負荷の軽 の減少により、 年度の による 排出削減量は 染による呼吸器疾患やその他の健康被害が増加しています。,30,土壌汚染,0.317
環境負荷の軽 の減少により、 年度の による 排出削減量は 染による呼吸器疾患やその他の健康被害が増加しています。,30,生物および食料資源の汚染,0.4621
環境負荷の軽 の減少により、 年度の による 排出削減量は 染による呼吸器疾患やその他の健康被害が増加しています。,30,水の消費と取水,0.353
環境負荷の軽 の減少により、 年度の による 排出削減量は 染による呼吸器疾患やその他の健康被害が増加しています。,30,生物多様性の損失,0.3492
環境負荷の軽 の減少により、 年度の による 排出削減量は 染による呼吸器疾患やその他の健康被害が増加しています。,30,健康と安全,0.4743
"さらに、排水規制に違反した場合は、
再エネ導入比率を ％にする。",31,水の汚染,0.333
"さらに、排水規制に違反した場合は、
再エネ導入比率を ％にする。",31,水の消費と取水,0.322
TCFD 環境 た省エネ施策を他事業所に展開することで、省エネ活動を推 発生量を分析した結果、原材料に用いる鉄類が最も多く発生 周辺地域や水源地域へ影響を及ぼすリスクが考えられます。,31,水の汚染,0.3194
TCFD 環境 た省エネ施策を他事業所に展開することで、省エネ活動を推 発生量を分析した結果、原材料に用いる鉄類が最も多く発生 周辺地域や水源地域へ影響を及ぼすリスクが考えられます。,31,生物および食料資源の汚染,0.349
TCFD 環境 た省エネ施策を他事業所に展開することで、省エネ活動を推 発生量を分析した結果、原材料に用いる鉄類が最も多く発生 周辺地域や水源地域へ影響を及ぼすリスクが考えられます。,31,水の消費と取水,0.386
TCFD 環境 た省エネ施策を他事業所に展開することで、省エネ活動を推 発生量を分析した結果、原材料に用いる鉄類が最も多く発生 周辺地域や水源地域へ影響を及ぼすリスクが考えられます。,31,海洋資源の使用,0.3426
TCFD 環境 た省エネ施策を他事業所に展開することで、省エネ活動を推 発生量を分析した結果、原材料に用いる鉄類が最も多く発生 周辺地域や水源地域へ影響を及ぼすリスクが考えられます。,31,海洋資源の採取と利用,0.3678
"また、製造工程における材 質」「水供給変動」「規制 評判」という つの項目に基づき、 中
いく必要があります。",31,気候変動への適応,0.3173
"また、製造工程における材 質」「水供給変動」「規制 評判」という つの項目に基づき、 中
いく必要があります。",31,水の汚染,0.3117
"また、製造工程における材 質」「水供給変動」「規制 評判」という つの項目に基づき、 中
いく必要があります。",31,生物および食料資源の汚染,0.3296
"また、製造工程における材 質」「水供給変動」「規制 評判」という つの項目に基づき、 中
いく必要があります。",31,水の消費と取水,0.3113
"ことが明らかになったため、「洪水」「水不足」を当社におけ
家からの気候変動の取り組み・開示要請に応えられなかった 60 る重要リスクに特定しました。",31,気候変動,0.3052
"ことが明らかになったため、「洪水」「水不足」を当社におけ
家からの気候変動の取り組み・開示要請に応えられなかった 60 る重要リスクに特定しました。",31,気候変動への適応,0.3523
"ことが明らかになったため、「洪水」「水不足」を当社におけ
家からの気候変動の取り組み・開示要請に応えられなかった 60 る重要リスクに特定しました。",31,気候変動の緩和,0.3131
"ことが明らかになったため、「洪水」「水不足」を当社におけ
家からの気候変動の取り組み・開示要請に応えられなかった 60 る重要リスクに特定しました。",31,水の汚染,0.3787
"ことが明らかになったため、「洪水」「水不足」を当社におけ
家からの気候変動の取り組み・開示要請に応えられなかった 60 る重要リスクに特定しました。",31,水の消費と取水,0.3324
"0 2022 2023 2025 2030 全生産拠点における水リスクアセスメントを
入を両輪とした取り組みを推進しています。",31,水の汚染,0.3417
"0 2022 2023 2025 2030 全生産拠点における水リスクアセスメントを
入を両輪とした取り組みを推進しています。",31,絶滅リスク,0.3025
"省エネ活動の （年度） 100%
完了する。",31,エネルギー,0.3524
"省エネ活動の （年度） 100%
完了する。",31,生物および食料資源の汚染,0.331
"省エネ活動の （年度） 100%
完了する。",31,水の消費と取水,0.315
"省エネ活動の （年度） 100%
完了する。",31,海洋資源の使用,0.3007
"省エネ活動の （年度） 100%
完了する。",31,循環経済,0.3315
"マテリアリティ特定の背景 減に向けた取水量、排水量等の削減目標の設定および活動計
水は人々の生活や産業にとって欠くことのできない最も貴 画を策定していきます。",31,生物および食料資源の汚染,0.3503
"マテリアリティ特定の背景 減に向けた取水量、排水量等の削減目標の設定および活動計
水は人々の生活や産業にとって欠くことのできない最も貴 画を策定していきます。",31,水の消費と取水,0.4466
"年度は、 グループの事業所数が増加 器や梱包材の使用を最小限にするなど、原材料の有効活用
したものの、これらを含む施策により、再エネ導入比率は前年 に取り組んでいます。",31,エネルギー,0.3091
"年度は、 グループの事業所数が増加 器や梱包材の使用を最小限にするなど、原材料の有効活用
したものの、これらを含む施策により、再エネ導入比率は前年 に取り組んでいます。",31,生物および食料資源の汚染,0.3346
"年度は、 グループの事業所数が増加 器や梱包材の使用を最小限にするなど、原材料の有効活用
したものの、これらを含む施策により、再エネ導入比率は前年 に取り組んでいます。",31,水の消費と取水,0.3534
"年度は、 グループの事業所数が増加 器や梱包材の使用を最小限にするなど、原材料の有効活用
したものの、これらを含む施策により、再エネ導入比率は前年 に取り組んでいます。",31,海洋資源の使用,0.3014
"年度は、 グループの事業所数が増加 器や梱包材の使用を最小限にするなど、原材料の有効活用
したものの、これらを含む施策により、再エネ導入比率は前年 に取り組んでいます。",31,海洋資源の採取と利用,0.3422
評価の高い・ 年次 有 給休暇を付与する。,32,適切な賃金,0.3511
"3 2023
環境との調和 運用ルールの検討を行いました。",32,気候変動への適応,0.3197
産業関連においても同様に増収効果および原価・売 リーエネルギー貯蔵システム（ ）、エネルギーインフラ関 需要増加を受け、 年度から 年度までに 効率化プロジェクトにおいて大型モータを受注しました。,35,エネルギー,0.3457
産業関連においても同様に増収効果および原価・売 リーエネルギー貯蔵システム（ ）、エネルギーインフラ関 需要増加を受け、 年度から 年度までに 効率化プロジェクトにおいて大型モータを受注しました。,35,水の消費と取水,0.3592
再生可能エネルギー発電事業者である仏 （ネオ 天然ガス生産システム用モータを受注しました。,35,エネルギー,0.3079
"また、今後は社内・社外を さらに向上し、世界に冠たる「頼れるグローバル企業」へと
予防策が実行され、極めて機敏かつ誠実に対応されます。",37,健康と安全,0.3161
"NIDEC 2
化し、あるべきガバナンス体制の構築に努めています。",38,健康と安全,0.3257
"私は 年 月 は第一に地政学的リスク、第二に気候変動や生物多様性の
73 NIDEC CORPORATION INTEGRATED REPORT 2024 74",38,気候変動,0.3276
"私は 年 月 は第一に地政学的リスク、第二に気候変動や生物多様性の
73 NIDEC CORPORATION INTEGRATED REPORT 2024 74",38,気候変動への適応,0.3321
"私は 年 月 は第一に地政学的リスク、第二に気候変動や生物多様性の
73 NIDEC CORPORATION INTEGRATED REPORT 2024 74",38,生物および食料資源の汚染,0.3313
"私は 年 月 は第一に地政学的リスク、第二に気候変動や生物多様性の
73 NIDEC CORPORATION INTEGRATED REPORT 2024 74",38,生物多様性の損失,0.3015
この 年度の寄付には、 周年記念事業への寄付を含んでいます。,42,生物および食料資源の汚染,0.3228
この 年度の寄付には、 周年記念事業への寄付を含んでいます。,42,水の消費と取水,0.3233
この 年度の寄付には、 周年記念事業への寄付を含んでいます。,42,健康と安全,0.3015
"2023
ガバナンス 度化と効率化が不可欠となります。",43,エネルギー,0.3571
"2023
ガバナンス 度化と効率化が不可欠となります。",43,生物および食料資源の汚染,0.3053
"2023
ガバナンス 度化と効率化が不可欠となります。",43,水の消費と取水,0.3292
"2023
ガバナンス 度化と効率化が不可欠となります。",43,健康と安全,0.3308
"当社の法務コンプライアンス部は、 グループの拠
頼性を十分に担保することが難しくなるリスクがあります。",43,プライバシー,0.3083
"コンプライアンス責任者は、コンプライアンス
化することにより、経営の健全性・透明性の向上に努めて るなど、人材の高度化に注力していきます。",43,健康と安全,0.3027
"含む人権課題などのテーマに関してセミナー／ディスカッ NIDEC
す。",44,平等と機会,0.3206
"2 2016 1 IFRS 2015 IFRS 2014
※ 年度の第 四半期から連結財務諸表に国際会計基準（ ）を適用しています。",47,海洋資源の使用,0.3166
"※ 万延べ労働時間当たりの労働災害による死傷者数
※ この表では主なグループ会社を抜粋して掲載しています。",48,労働時間,0.3556
"および インデックスの名前とロゴは、 またはそ ディスクロージャー優良企業
株式会社京都銀行 の関連会社の商標またはサービスマークです。",49,生物および食料資源の汚染,0.3002
"および インデックスの名前とロゴは、 またはそ ディスクロージャー優良企業
株式会社京都銀行 の関連会社の商標またはサービスマークです。",49,健康と安全,0.3645
"および インデックスの名前とロゴは、 またはそ ディスクロージャー優良企業
株式会社京都銀行 の関連会社の商標またはサービスマークです。",49,平等と機会,0.3044
