sentence,page,topic,similarity
"このような一つひとつの取り組みの積み重ねによって得られた実績は、ユニ・チャームグループ全体 全ての強みの源泉には社員一人ひとりの「個の力」と、その個の力を活かす「組織の力」があり、この2つの
の知見となっています。",19,エネルギー,0.3463
"このような一つひとつの取り組みの積み重ねによって得られた実績は、ユニ・チャームグループ全体 全ての強みの源泉には社員一人ひとりの「個の力」と、その個の力を活かす「組織の力」があり、この2つの
の知見となっています。",19,水の消費と取水,0.319
"このような中、「子育ての ペットケア事業 る」ことで、交換が簡単で赤ちゃんも動きやすいパンツ形状の紙おむつ
23 財務ハイライト 負担を少しでも軽減したい」という想いからベビー用紙おむつを を世界で初めて開発、製造、販売しました。",22,健康と安全,0.303
"このような中、「子育ての ペットケア事業 る」ことで、交換が簡単で赤ちゃんも動きやすいパンツ形状の紙おむつ
23 財務ハイライト 負担を少しでも軽減したい」という想いからベビー用紙おむつを を世界で初めて開発、製造、販売しました。",22,児童労働,0.3666
"ために、独自開発した食物繊維配合技術で、お腹で素早く崩
19 ユニ・チャームの事業展開 れて吐き戻しを軽減する*猫用健康機能食を開発しました。",23,健康と安全,0.3022
"飼い主と愛犬の快適な時間を生み、ペットと 緒に過ごす時間が増えた猫の健康を気遣う飼い主の心配を
のお出かけが楽しめる社会づくりに貢献しました。",23,水の消費と取水,0.3209
"飼い主と愛犬の快適な時間を生み、ペットと 緒に過ごす時間が増えた猫の健康を気遣う飼い主の心配を
のお出かけが楽しめる社会づくりに貢献しました。",23,労働時間,0.326
"飼い主と愛犬の快適な時間を生み、ペットと 緒に過ごす時間が増えた猫の健康を気遣う飼い主の心配を
のお出かけが楽しめる社会づくりに貢献しました。",23,健康と安全,0.4257
"飼い主と愛犬の快適な時間を生み、ペットと 緒に過ごす時間が増えた猫の健康を気遣う飼い主の心配を
のお出かけが楽しめる社会づくりに貢献しました。",23,平等と機会,0.3062
"飼い主と愛犬の快適な時間を生み、ペットと 緒に過ごす時間が増えた猫の健康を気遣う飼い主の心配を
のお出かけが楽しめる社会づくりに貢献しました。",23,動物福祉,0.3481
"衛生的 生理用品市場において、「ショーツ型ナプキン」という市場の拡大に 持続可能な社会の実現に不可欠な「消費しない消費財」
で簡便な紙おむつを展開することで家庭における育児の負担軽減に貢 貢献しました。",23,健康と安全,0.3649
"衛生的 生理用品市場において、「ショーツ型ナプキン」という市場の拡大に 持続可能な社会の実現に不可欠な「消費しない消費財」
で簡便な紙おむつを展開することで家庭における育児の負担軽減に貢 貢献しました。",23,児童労働,0.3109
"05 Data 2023年度のCO2排出量は639万5千ton（前年度比89.7％）となり、売上原単位は
6.790ton／百万円（前年度比14.5％削減）となりました。",25,水の消費と取水,0.3265
化 し へ か と し 対 な 応 が 可 ら、 能 環 な 境 モ 変 デ 化 ル が へ 常 の 態 修 化 正 し が た 必 今 要 日 と に な お り い ま て し 、よ た り 。,27,気候変動への適応,0.3903
"51 ウェルネスケア関連商品 ような課題認識に基づき、2019年度に「SAPS経営モデル」から によって、素早く環境変化に適応した状況判断と意思決定に基づく A ction 行動する
「OODA-Loop」メソッドへと、アップグレードを図りました。",27,気候変動への適応,0.3246
"このプロジェクトをさらに拡大し、インドに生理用品
Loop Formを用いて次週のスクラムの重点課題を特定する。",28,生物および食料資源の汚染,0.3084
"このプロジェクトをさらに拡大し、インドに生理用品
Loop Formを用いて次週のスクラムの重点課題を特定する。",28,非常に懸念の高い物質,0.31
"このプロジェクトをさらに拡大し、インドに生理用品
Loop Formを用いて次週のスクラムの重点課題を特定する。",28,健康と安全,0.3406
"バーと一緒に『The Unicharm Way』 ことを共有しています」とコメントして
を日々の業務に活用し、ユニ・チャーム います。",29,労働時間,0.3004
"この状況は女性の社会進出が進むにつれて、今後はアジアだけでなく中東、アフリカ地域にも拡大 売上高（左軸） コア営業利益率（右軸）
47 パーソナルケア事業 し、女性が消費トレンドを生む時代になると予測しています。",32,健康と安全,0.3118
"ブランドを超えて女性の一生に寄り添い、「共生社会」を実現するために、その入り口とな
浸透を図る めの理念と道筋を考える。",35,平等と機会,0.3061
"また、海外では、おむつに蚊を寄せつけずデング熱の脅威から赤ちゃんを守る機能 値 低コスト
を搭載した紙おむつ『MamyPoko ANTIMOS』シリーズを発売しました。",36,健康と安全,0.3591
"まず、アクションプラン1には「『RefF』を通じて、使用済み紙パンツの最善なソリューションを確立する」 （2） より多くのアウトプット
03 Strategy を掲げました。",41,健康と安全,0.3168
31 第12次中期経営計画 の基盤技術を進化させることで、経済合理性を伴う水平リサイクルモデルの確立を目指します。,41,循環経済,0.3205
"49 フェミニンケア関連商品 パーソナルケア分野の全商品のCFP（Carbon Footprint of Products）*1値をタイムリーに算出できる
51 ウェルネスケア関連商品 体制を確立しました。",41,動物福祉,0.3009
"2024年度はこれらの活動を基に、算出さ よる脱炭素加速 数字を用いた情報発信を開始するとともに、ペットケア分野や海
04 Sustainability れたCFP値をGHG排出量の削減や商品の開発に活用し、一部商品のCFP値を用いた消費者とのコミュ 外現地法人への横展開を実現する。",41,水の消費と取水,0.3188
"05 Data 「SDGs Theme Guideline」を進化させることによって、環境配慮
アクションプラン3は、「環境負荷低減をリードするテーマの着実な推進」です。",41,水の汚染,0.3374
"05 Data 「SDGs Theme Guideline」を進化させることによって、環境配慮
アクションプラン3は、「環境負荷低減をリードするテーマの着実な推進」です。",41,土壌汚染,0.3001
当社は、商品・サービスを常によりよいものへと成長させることを目的に2021年度よ 着実な推進 する。,41,健康と安全,0.3578
"第12次中期経営計画では、これを加速し世界中で
45 事業別概況 成長することを目指していますが、このような目標の達成には社員の成長が欠かせません。",42,健康と安全,0.3175
"第12次中期経営計画では、これを加速し世界中で
45 事業別概況 成長することを目指していますが、このような目標の達成には社員の成長が欠かせません。",42,児童労働,0.3428
"47 ベビーケア関連商品
ジメントに取り組んでいます。",42,児童労働,0.396
"「The 材育成といった人事機能のグローバル統一を図り、人材配置計画やリーダー人材育成に関する機能を
Unicharm Way」を中心とした階層別教育に加えて、職種ごとのジョブディスクリプション（職務記述書） 強化します。",43,児童労働,0.3392
47 パーソナルケア事業 アクションプラン2は、「テクノロジーの徹底活用による経営戦略と人事戦略の融合」としました。,43,生物および食料資源の汚染,0.3051
47 パーソナルケア事業 アクションプラン2は、「テクノロジーの徹底活用による経営戦略と人事戦略の融合」としました。,43,労働時間,0.3113
47 パーソナルケア事業 アクションプラン2は、「テクノロジーの徹底活用による経営戦略と人事戦略の融合」としました。,43,健康と安全,0.3431
47 パーソナルケア事業 アクションプラン2は、「テクノロジーの徹底活用による経営戦略と人事戦略の融合」としました。,43,児童労働,0.3129
"47 ベビーケア関連商品
の着手から発売までのリードタイムを短縮する取り組みも強化しています。",44,健康と安全,0.3087
"47 ベビーケア関連商品
の着手から発売までのリードタイムを短縮する取り組みも強化しています。",44,児童労働,0.3346
"パーソナルケア ペットケア その他 発部門の分室を設置して、それぞれの国・地域のニーズに合った商品を現地で開発できる体制を整えて
います。",44,種の個体数,0.305
"53 ペットケア事業
権利化とその活用を行っており、パッケージ保護も含めたブランド保護を実践しています。",45,健康と安全,0.3434
"ペットケアにおいては、北米で引き続き日本の技術を搭載した
51 ウェルネスケア関連商品 しが見られます。",46,健康と安全,0.3212
"ペットケアにおいては、北米で引き続き日本の技術を搭載した
51 ウェルネスケア関連商品 しが見られます。",46,動物福祉,0.3425
"常に赤ちゃんと育児中のご家族に寄
02 Value Creation り添った、ベビー用紙おむつやおしりふきの研究、開発、生産、販売を心がけています。",48,児童労働,0.3261
引き続き、革新的な新価値提案と育 輸出も強化することで、売上高規模を維持、拡大し収益性の改善に は約53%とNo.1を継続しています。,49,健康と安全,0.378
"プの強みである交換の利便性を伝達することにより市場を拡大し、
51 ウェルネスケア関連商品 ベトナム 収益性のさらなる改善に取り組みます。",49,健康と安全,0.305
2023年度には妊娠活動（以下、妊活*1）中の女性が普段 用品がまだ多くの地域で普及していないため、生理の仕組みや生理 投資により、高い売上高成長と収益性の改善を目指します。,51,生物および食料資源の汚染,0.3524
2023年度には妊娠活動（以下、妊活*1）中の女性が普段 用品がまだ多くの地域で普及していないため、生理の仕組みや生理 投資により、高い売上高成長と収益性の改善を目指します。,51,水の消費と取水,0.3364
2023年度には妊娠活動（以下、妊活*1）中の女性が普段 用品がまだ多くの地域で普及していないため、生理の仕組みや生理 投資により、高い売上高成長と収益性の改善を目指します。,51,海洋資源の採取と利用,0.3084
2023年度には妊娠活動（以下、妊活*1）中の女性が普段 用品がまだ多くの地域で普及していないため、生理の仕組みや生理 投資により、高い売上高成長と収益性の改善を目指します。,51,健康と安全,0.3974
53 ペットケア事業 成長を目指します。,53,動物福祉,0.4245
47 パーソナルケア事業 プラスチックを約20%配合しています。,55,マイクロプラスチック,0.3249
47 パーソナルケア事業 プラスチックを約20%配合しています。,55,プライバシー,0.3452
"73 プラスチック問題対応
74 生物多様性保全 外部評価機関による評価レベルの維持・向上の推進。",61,生物および食料資源の汚染,0.3259
"73 プラスチック問題対応
74 生物多様性保全 外部評価機関による評価レベルの維持・向上の推進。",61,マイクロプラスチック,0.3051
"73 プラスチック問題対応
74 生物多様性保全 外部評価機関による評価レベルの維持・向上の推進。",61,生物多様性の損失,0.3269
"2023 ムのブランド認知度を高めるとともに、ベビー用紙おむつの潜在需
77 社員の健康／労働安全衛生 覚めを促したいという想いを込めています。",63,生物および食料資源の汚染,0.3139
"2023 ムのブランド認知度を高めるとともに、ベビー用紙おむつの潜在需
77 社員の健康／労働安全衛生 覚めを促したいという想いを込めています。",63,健康と安全,0.407
"「Love Your Possibilities」に通じる
78 コンプライアンス シームレスな価値提供を通じて、持続的な事業の成長を目指します。",63,平等と機会,0.3066
"しかし、このプロジェクトで女性起業家に選出され、 制限されない社会への貢献
なげています。",63,健康と安全,0.3068
"しかし、このプロジェクトで女性起業家に選出され、 制限されない社会への貢献
なげています。",63,児童労働,0.3147
73 プラスチック問題対応 した。,65,マイクロプラスチック,0.4663
"通気性テープタイプ 通気性テープタイプ＋尿とりパッド
77 社員の健康／労働安全衛生 ます。",65,労働条件,0.3313
"通気性テープタイプ 通気性テープタイプ＋尿とりパッド
77 社員の健康／労働安全衛生 ます。",65,労働時間,0.3025
"通気性テープタイプ 通気性テープタイプ＋尿とりパッド
77 社員の健康／労働安全衛生 ます。",65,健康と安全,0.4091
"2023年度に実施された26件の
ユニ・チャームグループ サスティナブル調達ガイドライン を制定 サプライチェーンにおける労働基準、労働者の健康と安全などの 監査より188件の違反に関する情報を入手しました。",66,生物および食料資源の汚染,0.3225
"2023年度に実施された26件の
ユニ・チャームグループ サスティナブル調達ガイドライン を制定 サプライチェーンにおける労働基準、労働者の健康と安全などの 監査より188件の違反に関する情報を入手しました。",66,労働条件,0.3262
"2023年度に実施された26件の
ユニ・チャームグループ サスティナブル調達ガイドライン を制定 サプライチェーンにおける労働基準、労働者の健康と安全などの 監査より188件の違反に関する情報を入手しました。",66,健康と安全,0.4589
"当社は、Business CriticalまたはCriticalに区分された違
61 私たちの健康を守る・支える／ 表明をしました。",66,健康と安全,0.3695
"また、外部生産委託先の施設において、Business
73 プラスチック問題対応 取り組みを進めています。",66,マイクロプラスチック,0.3042
"労働基準、健康と安全、環境、ビジネ
のように当社の環境負荷低減に対する役割や責任は重大であり、 回ユニ・チャーム中長期方針説明会」を開催しました。",66,健康と安全,0.3516
社会の健康を守る・支える 商品・サービスを提供するために、資材調達から商品開発、製造、お 証部が中心となって内部監査および外部審査を推進しています。,67,健康と安全,0.3842
"（QMS）に関する国際規格ISO9001の認証を取得し、規格に基づい の適合性を確認することはもちろん、お客様に誤認を与えないか、誤
77 社員の健康／労働安全衛生 有害成分の定義はグローバルな観点で幅広く情報を収集し、有 たQMSを運用しています。",67,健康と安全,0.3211
"また、国内外の該当する事業所において 使用を招かないかなどの観点で確認し、グループ全体で最適かつ的
78 コンプライアンス 害性が懸念される物質や有害な色素、防腐剤、改質剤および界面活 は、医療機器に特化したQMSに関する国際規格ISO13485の認証 確な表記の実現に取り組んでいます。",67,健康と安全,0.3243
"質が健康に及ぼす影響や、地球環境に及ぼす影響に関する検証・証 当社では、お客様からいただいた商品の不具合情報を生産現場に
明手段としての動物実験を廃止しています。",67,生物および食料資源の汚染,0.3975
"質が健康に及ぼす影響や、地球環境に及ぼす影響に関する検証・証 当社では、お客様からいただいた商品の不具合情報を生産現場に
明手段としての動物実験を廃止しています。",67,健康と安全,0.3398
57 中長期ESG目標 Kyo-sei Life Vision 2030 ています。,68,エネルギー,0.3022
57 中長期ESG目標 Kyo-sei Life Vision 2030 ています。,68,生物および食料資源の汚染,0.3463
57 中長期ESG目標 Kyo-sei Life Vision 2030 ています。,68,健康と安全,0.3211
"また、バリュー • 私たちは、エネルギーや原材料を効率的に活用します
します。",70,エネルギー,0.5228
"また、バリュー • 私たちは、エネルギーや原材料を効率的に活用します
します。",70,生物および食料資源の汚染,0.4239
"また、バリュー • 私たちは、エネルギーや原材料を効率的に活用します
します。",70,水の消費と取水,0.3664
"また、バリュー • 私たちは、エネルギーや原材料を効率的に活用します
します。",70,海洋資源の使用,0.3563
"また、バリュー • 私たちは、エネルギーや原材料を効率的に活用します
します。",70,海洋資源の採取と利用,0.395
"また、バリュー • 私たちは、エネルギーや原材料を効率的に活用します
します。",70,健康と安全,0.374
"また、バリュー • 私たちは、エネルギーや原材料を効率的に活用します
します。",70,平等と機会,0.3155
"また、同10月に策定した中長期ESG目標「Kyo-sei による汚染防止に積極的に取り組み、地域や自然に悪影響を及ぼすことのな • 私たちは、バリューチェーン上の全ての段階において、生物多様性の保全と持
75 ユニ・チャーム プリンシプル Life Vision 2030」においても「地球の健康を守る・支える」の重要 いよう責任を持って取り組みます。",70,空気の汚染,0.3155
"また、同10月に策定した中長期ESG目標「Kyo-sei による汚染防止に積極的に取り組み、地域や自然に悪影響を及ぼすことのな • 私たちは、バリューチェーン上の全ての段階において、生物多様性の保全と持
75 ユニ・チャーム プリンシプル Life Vision 2030」においても「地球の健康を守る・支える」の重要 いよう責任を持って取り組みます。",70,水の汚染,0.3089
"また、同10月に策定した中長期ESG目標「Kyo-sei による汚染防止に積極的に取り組み、地域や自然に悪影響を及ぼすことのな • 私たちは、バリューチェーン上の全ての段階において、生物多様性の保全と持
75 ユニ・チャーム プリンシプル Life Vision 2030」においても「地球の健康を守る・支える」の重要 いよう責任を持って取り組みます。",70,土壌汚染,0.3002
"また、同10月に策定した中長期ESG目標「Kyo-sei による汚染防止に積極的に取り組み、地域や自然に悪影響を及ぼすことのな • 私たちは、バリューチェーン上の全ての段階において、生物多様性の保全と持
75 ユニ・チャーム プリンシプル Life Vision 2030」においても「地球の健康を守る・支える」の重要 いよう責任を持って取り組みます。",70,生物および食料資源の汚染,0.3644
"また、同10月に策定した中長期ESG目標「Kyo-sei による汚染防止に積極的に取り組み、地域や自然に悪影響を及ぼすことのな • 私たちは、バリューチェーン上の全ての段階において、生物多様性の保全と持
75 ユニ・チャーム プリンシプル Life Vision 2030」においても「地球の健康を守る・支える」の重要 いよう責任を持って取り組みます。",70,健康と安全,0.3261
「Kyo-sei Life Vision 2030」の重要取り組みテー *4 2023年度より調達比率の計算方法を「100%PEFC由来の主張が付されたパルプの仕入重量／パルプ全体の仕入重量」とし、船積み重量ベースから仕入重量ベースに変更しました。,71,水の消費と取水,0.3006
• 製造時CO2排出量削減：再生可能電力への切り替えなどを進めた り組みの強化を推進し、2030年目標を達成できる見通し。,71,気候変動への適応,0.3132
• 製造時CO2排出量削減：再生可能電力への切り替えなどを進めた り組みの強化を推進し、2030年目標を達成できる見通し。,71,エネルギー,0.3166
• 製造時CO2排出量削減：再生可能電力への切り替えなどを進めた り組みの強化を推進し、2030年目標を達成できる見通し。,71,生物および食料資源の汚染,0.3446
• 製造時CO2排出量削減：再生可能電力への切り替えなどを進めた り組みの強化を推進し、2030年目標を達成できる見通し。,71,水の消費と取水,0.3474
• 使用済み商品廃棄処理時CO2排出量削減：原材料調達と同様に、 の調達が可能となる見込み。,71,生物および食料資源の汚染,0.3383
• 使用済み商品廃棄処理時CO2排出量削減：原材料調達と同様に、 の調達が可能となる見込み。,71,水の消費と取水,0.3442
• 使用済み商品廃棄処理時CO2排出量削減：原材料調達と同様に、 の調達が可能となる見込み。,71,海洋資源の採取と利用,0.3038
"ESG委員会や取 グループ全体の環境重点目標である「環境目標2030」と「Kyo-sei
変動に関するリスクに取り組んでいます。",72,気候変動への適応,0.3375
"ESG委員会や取 グループ全体の環境重点目標である「環境目標2030」と「Kyo-sei
変動に関するリスクに取り組んでいます。",72,空気の汚染,0.333
"ESG委員会や取 グループ全体の環境重点目標である「環境目標2030」と「Kyo-sei
変動に関するリスクに取り組んでいます。",72,生物および食料資源の汚染,0.4001
"ESG委員会や取 グループ全体の環境重点目標である「環境目標2030」と「Kyo-sei
変動に関するリスクに取り組んでいます。",72,絶滅リスク,0.3196
"ESG委員会や取 グループ全体の環境重点目標である「環境目標2030」と「Kyo-sei
変動に関するリスクに取り組んでいます。",72,健康と安全,0.3407
"加えて、目標 開発部門においては商品開発戦略の中に環境配慮を掲げ、生産部門
79 リスクマネジメント を達成するために投資回収年数や投資判断を適宜検討して必要な いきます。",72,健康と安全,0.3557
"サステナビリティレポート2024 P. 042–043
を全社員に拡大しました。",72,健康と安全,0.3032
"会議体「持続可能な開発のための世界経済人会議」が中心となり、1998年、GHG排出
04 Sustainability 変動に関する政府間パネル）気候変動レポートやIEA（International 量算定と報告の基準を開発するための会議「GHGプロトコルイニシアチブ」が発足。",73,気候変動,0.3064
"会議体「持続可能な開発のための世界経済人会議」が中心となり、1998年、GHG排出
04 Sustainability 変動に関する政府間パネル）気候変動レポートやIEA（International 量算定と報告の基準を開発するための会議「GHGプロトコルイニシアチブ」が発足。",73,気候変動への適応,0.3786
ユニ・チャームは、商品や包装材などにプラスチッ 来原材料の採用など、グループ全体で包装材におけるプラスチック や分別回収の意識がまだ浸透していない国や地域があります。,74,マイクロプラスチック,0.3059
"04 Sustainability
Clean Ocean Material Alliance）に入会しました。",74,生物および食料資源の汚染,0.3209
"04 Sustainability
Clean Ocean Material Alliance）に入会しました。",74,海洋資源の使用,0.3996
"04 Sustainability
Clean Ocean Material Alliance）に入会しました。",74,海洋資源の採取と利用,0.373
65 サプライチェーンマネジメント チャレンジ2025」に参画し、プラスチック汚染の解決に取り組むコ ています。,74,水の汚染,0.359
65 サプライチェーンマネジメント チャレンジ2025」に参画し、プラスチック汚染の解決に取り組むコ ています。,74,マイクロプラスチック,0.3399
"66 品質
ミットメントを表明するとともに、2025年目標を設定しました。",74,生物および食料資源の汚染,0.3181
"棄される点などを考慮して、廃棄時の環境負荷低減に配慮した商品
74 生物多様性保全 開発を推進しています。",74,生物および食料資源の汚染,0.3445
"棄される点などを考慮して、廃棄時の環境負荷低減に配慮した商品
74 生物多様性保全 開発を推進しています。",74,生物多様性の損失,0.4138
77 社員の健康／労働安全衛生 スチック使用量削減に取り組んでいます。,74,生物および食料資源の汚染,0.3175
77 社員の健康／労働安全衛生 スチック使用量削減に取り組んでいます。,74,労働条件,0.3168
77 社員の健康／労働安全衛生 スチック使用量削減に取り組んでいます。,74,労働時間,0.3226
77 社員の健康／労働安全衛生 スチック使用量削減に取り組んでいます。,74,健康と安全,0.4216
77 社員の健康／労働安全衛生 スチック使用量削減に取り組んでいます。,74,児童労働,0.3503
"年4回、社長執行役員
Sirih ＋ Herbal Bio』を2023年6月に限定発売しました。",74,生物および食料資源の汚染,0.3051
"商
04 Sustainability 保護などに努めることで「生物多様性の主流化」に貢献しています。",75,気候変動への適応,0.3107
"商
04 Sustainability 保護などに努めることで「生物多様性の主流化」に貢献しています。",75,生物および食料資源の汚染,0.3189
"商
04 Sustainability 保護などに努めることで「生物多様性の主流化」に貢献しています。",75,生物多様性の損失,0.459
"2023年度には5社の取引先にトレーニングを
71 気候変動対応（TCFDに基づく開示） 実施しました。",76,気候変動,0.3506
"2023年度には5社の取引先にトレーニングを
71 気候変動対応（TCFDに基づく開示） 実施しました。",76,気候変動への適応,0.4709
"2023年度には5社の取引先にトレーニングを
71 気候変動対応（TCFDに基づく開示） 実施しました。",76,気候変動の緩和,0.3572
"また、現 私は、『2018年現代奴隷法の法定審査報告書（連邦）：最
地に密着した情報収集と現地の実情に即した資材調達を推進し、海 初の3年間』の30の推奨事項を歓迎し、支持します。",76,生物および食料資源の汚染,0.31
"また、現 私は、『2018年現代奴隷法の法定審査報告書（連邦）：最
地に密着した情報収集と現地の実情に即した資材調達を推進し、海 初の3年間』の30の推奨事項を歓迎し、支持します。",76,水の消費と取水,0.3315
"また、現 私は、『2018年現代奴隷法の法定審査報告書（連邦）：最
地に密着した情報収集と現地の実情に即した資材調達を推進し、海 初の3年間』の30の推奨事項を歓迎し、支持します。",76,海洋資源の使用,0.3084
"また、現 私は、『2018年現代奴隷法の法定審査報告書（連邦）：最
地に密着した情報収集と現地の実情に即した資材調達を推進し、海 初の3年間』の30の推奨事項を歓迎し、支持します。",76,海洋資源の採取と利用,0.394
Bridget Spark 現代奴隷に対する取り組みを推進し続けます。,76,児童労働,0.302
"2023
04 Sustainability 業活動を通じて人権尊重の実践に努めることを明示しています。",77,児童労働,0.3248
"2023
04 Sustainability 業活動を通じて人権尊重の実践に努めることを明示しています。",77,プライバシー,0.3267
"この一環として、全てのサプライヤーと公平で公正な関係 負の影響の特定・評価
67 地球の健康を守る・支える P D （潜在的・顕在化両面） がら、サプライヤーに対するアプローチを検討しています。",77,健康と安全,0.3197
"これらの取り組みを通じて、強制労働や児童労働を排
79 リスクマネジメント • 児童労働の禁止 • 強制労働の禁止 • 社 員代表が会社経営に携わるための仕組み 方針について学び、理解を深める研修を継続しています。",77,児童労働,0.395
02 Value Creation 衛生委員会を設置することで管理体制を構築しています。,78,健康と安全,0.3176
2007年4月に健康経営宣言 を制定し、「自分の健康は自分 わせて柔軟に働き方をデザインできるようにしています。,78,エネルギー,0.3008
2007年4月に健康経営宣言 を制定し、「自分の健康は自分 わせて柔軟に働き方をデザインできるようにしています。,78,健康と安全,0.4176
"また、委員による職場の巡視点検を2ヵ
55 ESG本部長メッセージ で守る」を基本に、健康リテラシーを高める健康経営を全社で推進 として休日は上司・同僚・部下間の電話・メールを禁止するなど、 月に1回の頻度で実施しています。",78,健康と安全,0.3153
"て活動に対する意思決定や改善指示が出されることで、PDCAサイ
69 環境基本方針 *1 健康保険組合などの保険者と事業主が積極的に連携し、明確な役割分担と良好な職場 方針 クルを実践しています。",78,健康と安全,0.3493
01 Future • 意 思決定を行う際には、想定されるリスクに適切な考慮を払います。,80,健康と安全,0.3203
"02 Value Creation
企業経営」につながると考えています。",81,企業文化,0.3011
"取締役候補者の指名および執行役員の選任の透明性および客観性の確保を目的とし
79 リスクマネジメント て、任意の指名委員会を設置しています。",82,健康と安全,0.3164
"取締役候補者の指名および執行役員の選任の透明性および客観性の確保を目的とし
79 リスクマネジメント て、任意の指名委員会を設置しています。",82,平等と機会,0.3137
"報酬委員会は、（1）株主 • 取締役および執行役員の業績の DX推進本部担当執行役員を委員長とし、DX推進本部が事務
総会に提出する取締役の報酬等に関する議案の審議、（2）取締役（監査等委員である 評価について 情報セキュリティ委員会 局を務めます。",82,健康と安全,0.3034
"具体的な評価指標については、
61 私たちの健康を守る・支える／ 長と中長期的な企業価値の創出を実現する役割を担っています。",83,健康と安全,0.3513
"取締役候補者の指名および執行役員の選任は、透明性および客
73 プラスチック問題対応 力を備えている必要があると考えています。",83,生物および食料資源の汚染,0.313
"取締役候補者の指名および執行役員の選任は、透明性および客
73 プラスチック問題対応 力を備えている必要があると考えています。",83,マイクロプラスチック,0.3086
"取締役候補者の指名および執行役員の選任は、透明性および客
73 プラスチック問題対応 力を備えている必要があると考えています。",83,水の消費と取水,0.3036
"出席状況は在任期間中の開催日数に基づきます
*1 環境および品質 *2 2023年3月24日就任。",84,労働条件,0.3172
"出席状況は在任期間中の開催日数に基づきます
*1 環境および品質 *2 2023年3月24日就任。",84,労働時間,0.3309
"の組み合わせ P. 83
財務および会計に関する十分な知見を有しています。",85,生物および食料資源の汚染,0.3148
"の組み合わせ P. 83
財務および会計に関する十分な知見を有しています。",85,水の消費と取水,0.3093
"の組み合わせ P. 83
財務および会計に関する十分な知見を有しています。",85,適切な賃金,0.3003
"の組み合わせ P. 83
財務および会計に関する十分な知見を有しています。",85,健康と安全,0.3336
"当社の常勤監査等委員は、社内の情報収集に努め、経営者の情
61 私たちの健康を守る・支える／ するなど、社外取締役をサポートしています。",85,健康と安全,0.3187
61 私たちの健康を守る・支える／ ています。,86,エネルギー,0.3148
61 私たちの健康を守る・支える／ ています。,86,生物および食料資源の汚染,0.3455
61 私たちの健康を守る・支える／ ています。,86,水の消費と取水,0.3231
61 私たちの健康を守る・支える／ ています。,86,健康と安全,0.577
61 私たちの健康を守る・支える／ ています。,86,動物福祉,0.3011
