sentence,page,topic,similarity
"デジタルを使って仕事の は、2023年度売上高の約40%がリカーリングビジネスで占められており、さらなる成長拡大を目指
やり方を大きく変えることで、従業員の生産性が飛躍的に高まり、お客さまに新たな価値を提供し、社会 しています。",63,水の消費と取水,0.3421
"デジタルを使って仕事の は、2023年度売上高の約40%がリカーリングビジネスで占められており、さらなる成長拡大を目指
やり方を大きく変えることで、従業員の生産性が飛躍的に高まり、お客さまに新たな価値を提供し、社会 しています。",63,健康と安全,0.3122
"事業貢献を加速する重要プロジェクトの企画・推進も進 コーポレート 化、効率化
行中です。",64,健康と安全,0.3147
それらの技術の知見 1​​AIの利活用により新たな価値創出を​ 開発においてMIを活用した素材の新規構造探索を行っており、大幅な効率化につながっています。,64,海洋資源の使用,0.3008
"する各事業のニーズや課題に向き合いながら、AI 2​​基本的人権を尊重した製品・​ サービス高度化生成AI
サービスの開発・提供に取り組みます。",64,健康と安全,0.3516
"コールセンターでも、顧客の問い
沿って開発された安心・安全な製品・サービスを提 4​​利活用する情報のセキュリティ確保に​ 合わせに対して、AIが問題の解決方法を示し、オペレーターの⽀援を行うことで、効率化を実現しています。",64,健康と安全,0.4185
"を遵守し、正しく利活用されていることを受診者やデータ利活用者、監督機関に対して証明するこ
現在は部品調達や健診データの活用への適用が進められており、今後はIoTデータや決済情報と とが不可欠です。",65,水の消費と取水,0.3217
"を遵守し、正しく利活用されていることを受診者やデータ利活用者、監督機関に対して証明するこ
現在は部品調達や健診データの活用への適用が進められており、今後はIoTデータや決済情報と とが不可欠です。",65,健康と安全,0.3098
"第1段階 NURAとDTPFの連携で、より多様かつユニークなヘルスケアビジネスを社内外に創出し、ヘル
では、データ主権者によるデータ開示範囲などの管理を確立し（ヒト）、第2段階では、ウェアラブル スケア情報のサプライチェーン全体を変革することを目指します。",65,健康と安全,0.3973
"品質の製品・サービスを提供することで社会により良い変化 特に、IPランドスケープ（特許文献を中心とした技術情報を基に自社や他社の知財と市場を総合的に
を生み出し続けることを目指しています。",67,健康と安全,0.3465
"2024
異が生じていたことや、環境リスクや労働環境の安全に関する情 す。",69,気候変動,0.3313
"2024
異が生じていたことや、環境リスクや労働環境の安全に関する情 す。",69,気候変動への適応,0.3429
"2024
異が生じていたことや、環境リスクや労働環境の安全に関する情 す。",69,空気の汚染,0.3543
"2024
異が生じていたことや、環境リスクや労働環境の安全に関する情 す。",69,生物および食料資源の汚染,0.4135
"2024
異が生じていたことや、環境リスクや労働環境の安全に関する情 す。",69,絶滅リスク,0.3082
"2024
異が生じていたことや、環境リスクや労働環境の安全に関する情 す。",69,労働条件,0.4219
"2024
異が生じていたことや、環境リスクや労働環境の安全に関する情 す。",69,労働時間,0.3295
"2024
異が生じていたことや、環境リスクや労働環境の安全に関する情 す。",69,健康と安全,0.4467
"2024
異が生じていたことや、環境リスクや労働環境の安全に関する情 す。",69,児童労働,0.3332
"」を実現するために、2030年を目標 を進化させながら富士フイルムグループと従業員のさらなる成
とした長期CSR計画「Sustainable Value Plan 2030（SVP2030）」と 長につなげていくことを目指しています。",70,健康と安全,0.3161
"また、別の人材は、入社時に工場での生産管理に従事し、その後、ディスプレイ 加えて実践で経験の幅を広げるだけではなく、どの事業分野・職種にも共通する、原理原則となる考え方・仕事の進め方
材料事業の成長に貢献しました。",71,健康と安全,0.3265
"このような人材のトランスフォーメーションを実現する上で、当社は1.職種・事 このように育成された変化に適応できる人材が原動力となることで、事業のトランスフォーメーションの実現にもつな
業・技術領域を変化させながら経験の幅を広げるローテーション、2.専門性を深 がります。",71,気候変動への適応,0.3309
"そして、最も重要なことは、 「やれる課題」に飛びつかず、課題に正面から向き合う
本質を見極めるまで考え、課題を明確にしたうえで、具体的な施 自分の課題に対して、その上位目的を必ず捉えることです。",72,非常に懸念の高い物質,0.3741
"そして、最も重要なことは、 「やれる課題」に飛びつかず、課題に正面から向き合う
本質を見極めるまで考え、課題を明確にしたうえで、具体的な施 自分の課題に対して、その上位目的を必ず捉えることです。",72,健康と安全,0.3123
"そして、各地域の 「Take Your Child to Work Day」が行われ、幼稚園児から高校
して学ぶプログラムを実施しています。",74,労働時間,0.3448
"そして、各地域の 「Take Your Child to Work Day」が行われ、幼稚園児から高校
して学ぶプログラムを実施しています。",74,健康と安全,0.3451
"そして、各地域の 「Take Your Child to Work Day」が行われ、幼稚園児から高校
して学ぶプログラムを実施しています。",74,児童労働,0.5018
"子どもの
では「、REP（Regional Executive Position）」としてそれぞれ く。",74,児童労働,0.3969
"」の実現に向けて、多様な従業員が安心して生き生きと働け 誕生時に20日の有給を特別休暇として付与する制度で、男性従
の地域で事業をけん引するビジネスリーダーのサクセッションを る環境を整備することも重要な施策の1つです。",74,労働条件,0.3335
"「富士フイルムグループの成長は、従業員とその家族の笑顔 もに、女性従業員に対しては、産後・育児の負担を軽減すること
と共にある」という思いの下、グループ各社では従業員の家族を につなげていきます。",74,健康と安全,0.322
"「富士フイルムグループの成長は、従業員とその家族の笑顔 もに、女性従業員に対しては、産後・育児の負担を軽減すること
と共にある」という思いの下、グループ各社では従業員の家族を につなげていきます。",74,児童労働,0.3107
"2023年度には受け入れ 今年度も昨年度に続き、肯定的な回答の割合を示す「エンゲージ
従業員の健康も人材戦略における重要なテーマです。",75,健康と安全,0.3555
"当社の最新の医 従業員の働きがいの実感を把握し、エンゲージメントを継続 発な議論を通じて、改善に向けたアクションを能動的に起こして
療機器やAI技術を活用した医療ITシステムを導入し、最先端の 的に向上させていくことも人材戦略における重点施策です。",75,健康と安全,0.3173
"具体的には、潜在・顕在 について議論を行い、その中で各事業における人権課
技術を積極的に利活用するための基本的な考え方として、2020 リスクの特定とそれが自社活動および当社グループのビジネス 題についても意見交換を実施しました。",76,健康と安全,0.3021
"3 ヘルスケア事業における治験参加者の権利の侵害
底されています。",77,生物および食料資源の汚染,0.3584
"3 ヘルスケア事業における治験参加者の権利の侵害
底されています。",77,健康と安全,0.3152
"2023年度における事業セグメント別の年次の お客さまに安心して当社の製品・サービスをご利用いただくため
物サプライチェーンにおいて、児童労働などの人権侵害、環境破 調査結果は下記の通りです。",79,児童労働,0.3099
"カーボン・ニュートラル&製品とサービスを通じた貢献
気候変動への対応 富士フイルムグループは、 事業の成長とCO2排出削減を両立させ、素材・化成品産業における企業としての責任を果たしていきます。",80,気候変動への適応,0.3852
"カーボン・ニュートラル&製品とサービスを通じた貢献
気候変動への対応 富士フイルムグループは、 事業の成長とCO2排出削減を両立させ、素材・化成品産業における企業としての責任を果たしていきます。",80,気候変動の緩和,0.3299
"カーボン・ニュートラル&製品とサービスを通じた貢献
気候変動への対応 富士フイルムグループは、 事業の成長とCO2排出削減を両立させ、素材・化成品産業における企業としての責任を果たしていきます。",80,生物および食料資源の汚染,0.3042
"カーボン・ニュートラル&製品とサービスを通じた貢献
気候変動への対応 富士フイルムグループは、 事業の成長とCO2排出削減を両立させ、素材・化成品産業における企業としての責任を果たしていきます。",80,健康と安全,0.308
"製品・サービスを社内認定する「Green Value Products」制度を運用し、社会でのCO2排出削減貢 抽出されたリスクはエネルギー戦略推進委員会で要因分析され、ESG委員会に報告の上、対応に
献を今後も進めていきます。",80,健康と安全,0.3149
"このGX委員会は、具体的な環境対応の推進を担
■ 製品ライフサイクル全体でのGHG排出削減目標 い、ESG委員会と連携して、気候変動対応を推進しています。",80,気候変動への適応,0.3825
"このGX委員会は、具体的な環境対応の推進を担
■ 製品ライフサイクル全体でのGHG排出削減目標 い、ESG委員会と連携して、気候変動対応を推進しています。",80,健康と安全,0.306
"気候変動に関する課題、目標などはESG委員会にて審議・決
■ 製品・サービスを通じた社会でのCO2排出削減貢献の目標 定の上、取締役会に報告されます。",80,気候変動への適応,0.329
"製品開発段階で、原材料調達、製造、輸送、使用、廃棄の クル、廃棄物の有価物化・リサイクル活用など、ライフサイクルでの総合的な取り組みにより、資源の
ライフサイクル全体にわたって環境負荷の定量 富士フイルムグループ 有効利用、廃棄物削減を進めてきました。",82,生物および食料資源の汚染,0.3404
"製品開発段階で、原材料調達、製造、輸送、使用、廃棄の クル、廃棄物の有価物化・リサイクル活用など、ライフサイクルでの総合的な取り組みにより、資源の
ライフサイクル全体にわたって環境負荷の定量 富士フイルムグループ 有効利用、廃棄物削減を進めてきました。",82,水の消費と取水,0.3291
"製品開発段階で、原材料調達、製造、輸送、使用、廃棄の クル、廃棄物の有価物化・リサイクル活用など、ライフサイクルでの総合的な取り組みにより、資源の
ライフサイクル全体にわたって環境負荷の定量 富士フイルムグループ 有効利用、廃棄物削減を進めてきました。",82,海洋資源の使用,0.3256
"製品開発段階で、原材料調達、製造、輸送、使用、廃棄の クル、廃棄物の有価物化・リサイクル活用など、ライフサイクルでの総合的な取り組みにより、資源の
ライフサイクル全体にわたって環境負荷の定量 富士フイルムグループ 有効利用、廃棄物削減を進めてきました。",82,海洋資源の採取と利用,0.3637
"製品開発段階で、原材料調達、製造、輸送、使用、廃棄の クル、廃棄物の有価物化・リサイクル活用など、ライフサイクルでの総合的な取り組みにより、資源の
ライフサイクル全体にわたって環境負荷の定量 富士フイルムグループ 有効利用、廃棄物削減を進めてきました。",82,健康と安全,0.3013
"当社事業場の操業には水が不可欠なことから、水と事業との関連性に重点を 事業である映画フィルムや写真フィルムの製造には、清浄な水が不可欠であったことから、現在に至
置き活動を推進しています。",83,水の汚染,0.3506
"当社事業場の操業には水が不可欠なことから、水と事業との関連性に重点を 事業である映画フィルムや写真フィルムの製造には、清浄な水が不可欠であったことから、現在に至
置き活動を推進しています。",83,水の消費と取水,0.39
"当社事業場の操業には水が不可欠なことから、水と事業との関連性に重点を 事業である映画フィルムや写真フィルムの製造には、清浄な水が不可欠であったことから、現在に至
置き活動を推進しています。",83,健康と安全,0.3063
"私が最も大 も直接関与し、生の議論に参画できたことは貴重な機会でし 発点であり、グループ全体の一体感を持ちながら従業員一
事だと思うのは、将来にわたって富士フイルムグループが、 た。",85,平等と機会,0.301
"富士フイルムグループは、外部環境の変化に機敏に対応 人ひとりが、社会への貢献にプライドを感じられるようにする
世の中の信頼を得続けるために何をすべきか、複合的な視 しながら事業構造を変革してきた、数少ない日本企業の一つ ことこそが重要です。",85,気候変動への適応,0.3073
"助野︰取締役会議長の最も重要な役割は、取締役会で自由 助野 健児 氏
な議論を促進することだと考えています。",86,非常に懸念の高い物質,0.3315
"助野︰取締役会議長の最も重要な役割は、取締役会で自由 助野 健児 氏
な議論を促進することだと考えています。",86,ロビー活動,0.3072
VISION2030は、そ 菅原︰私もリスク管理においては大きく2つの点に留意していま した。,88,非常に懸念の高い物質,0.3477
VISION2030は、そ 菅原︰私もリスク管理においては大きく2つの点に留意していま した。,88,健康と安全,0.303
"リスクに対する感度の高さや迅速なエスカレーションの
の点をしっかりと踏まえ、VISION2023の振り返りに基づく中 す。",88,健康と安全,0.3169
"特に当社はグローバル企業 こうした企業文化こそ、他社に対する競争優位を築く重要
上がっているのではないでしょうか。",88,企業文化,0.3932
"この信頼のDNAこそが、当社のリスクマ
度を見据えた長期的な目標を設定し、その上で2026年度の 応するための指揮命令システムがあるかどうかです。",88,健康と安全,0.3341
"リスク分析は取締役会で議論されますが、昨年検討し のアクセスがブロックされるとのことで、適切にリスク回避の
たリスクマップと今年のリスクマップを比較し、どこが変化し ための施策が講じられていることを確認できました。",88,健康と安全,0.3257
"変化したリスクや重要度が増し ただし、サイバーセキュリティやAIの利活用は今後ますま
たリスク、逆にウェートが小さくなったリスクを把握すること す複雑化します。",88,健康と安全,0.3537
"で深掘りして行いましたが、特に注意すべき課題は、情報セキュ 助野︰当社は長年にわたり、写真フィルムを世の中に提供し
リティとヘルスケアの品質問題です。",88,非常に懸念の高い物質,0.3007
"で深掘りして行いましたが、特に注意すべき課題は、情報セキュ 助野︰当社は長年にわたり、写真フィルムを世の中に提供し
リティとヘルスケアの品質問題です。",88,健康と安全,0.3821
"で深掘りして行いましたが、特に注意すべき課題は、情報セキュ 助野︰当社は長年にわたり、写真フィルムを世の中に提供し
リティとヘルスケアの品質問題です。",88,プライバシー,0.3104
"また、取 について、資料等の事前配布及び情報提供を行うとともに、事 定、並びに業務執行の監督の実効性を担保するために、毎年、
締役会はサステナビリティを巡る取り組みについて基本的な方 前説明を行っています。",94,健康と安全,0.3113
"● 議案説明の時間を必要最小限とし、議論の時
間をより多くとる。",95,労働時間,0.3749
"株主・投資家との対話に参加する機会 催し、社外取締役が株主・投資家と
を設ける。",95,平等と機会,0.3094
"また、監査役監 内部監査部門や会計監査人との連携 常勤監査役は、コンプライアンス・リスクマネジメント部門の
査機能の充実を図るため、監査役会の直轄下に監査役会室（監査役スタッフ部門）を設置しています。",96,健康と安全,0.3283
ト体制を定めた「リスクマネジメント規程」に基づき、事業を取り巻くさまざまなリスクに対し、未然 （富士山噴火含む） BCPは早期復旧や被害リスク低減に向けた活動を強化している。,99,健康と安全,0.3158
"火災・事故 化学物質の取り扱い、設備安全に関わる知見・技術も活用し、防火・防爆の対策を検討し実施し
ている。",99,水の消費と取水,0.3255
"火災・事故 化学物質の取り扱い、設備安全に関わる知見・技術も活用し、防火・防爆の対策を検討し実施し
ている。",99,健康と安全,0.4393
"⑫​資源循環規則への対応
気候変動リスク​ ：​③⑱ 物流事故に加え、輸送能力不足、国際輸送ルートが地政学的な影響を受けるリスクがある。",99,気候変動,0.3734
"⑫​資源循環規則への対応
気候変動リスク​ ：​③⑱ 物流事故に加え、輸送能力不足、国際輸送ルートが地政学的な影響を受けるリスクがある。",99,気候変動への適応,0.4978
"⑫​資源循環規則への対応
気候変動リスク​ ：​③⑱ 物流事故に加え、輸送能力不足、国際輸送ルートが地政学的な影響を受けるリスクがある。",99,気候変動の緩和,0.3723
"⑫​資源循環規則への対応
気候変動リスク​ ：​③⑱ 物流事故に加え、輸送能力不足、国際輸送ルートが地政学的な影響を受けるリスクがある。",99,空気の汚染,0.3173
"⑫​資源循環規則への対応
気候変動リスク​ ：​③⑱ 物流事故に加え、輸送能力不足、国際輸送ルートが地政学的な影響を受けるリスクがある。",99,水の汚染,0.3169
"⑫​資源循環規則への対応
気候変動リスク​ ：​③⑱ 物流事故に加え、輸送能力不足、国際輸送ルートが地政学的な影響を受けるリスクがある。",99,土壌汚染,0.3153
"⑫​資源循環規則への対応
気候変動リスク​ ：​③⑱ 物流事故に加え、輸送能力不足、国際輸送ルートが地政学的な影響を受けるリスクがある。",99,生物および食料資源の汚染,0.3549
経済安保に関わるリスク：​​★ 物流リスク 輸送能力の確保のため、適正な値上げ、モーダルシフト等を進める。,99,気候変動への適応,0.3556
経済安保に関わるリスク：​​★ 物流リスク 輸送能力の確保のため、適正な値上げ、モーダルシフト等を進める。,99,気候変動の緩和,0.3138
経済安保に関わるリスク：​​★ 物流リスク 輸送能力の確保のため、適正な値上げ、モーダルシフト等を進める。,99,健康と安全,0.351
"また、気候変動や地政学
人権に関わるリスク​：◆​ リスクを考慮した輸送ルートの構築を進める。",99,気候変動,0.393
"また、気候変動や地政学
人権に関わるリスク​：◆​ リスクを考慮した輸送ルートの構築を進める。",99,気候変動への適応,0.4516
"また、気候変動や地政学
人権に関わるリスク​：◆​ リスクを考慮した輸送ルートの構築を進める。",99,気候変動の緩和,0.3459
"また、気候変動や地政学
人権に関わるリスク​：◆​ リスクを考慮した輸送ルートの構築を進める。",99,生物および食料資源の汚染,0.3011
"また、気候変動や地政学
人権に関わるリスク​：◆​ リスクを考慮した輸送ルートの構築を進める。",99,健康と安全,0.3196
"また、気候変動や地政学
人権に関わるリスク​：◆​ リスクを考慮した輸送ルートの構築を進める。",99,平等と機会,0.3015
"有価物量は第三者に有償で売却した量 （男332、女171）（男244、女152） （男202、女96） （男241、女31）（男194、女72）
※5 平均年間給与は、賞与および基準外賃⾦を含む。",113,適切な賃金,0.4095
"2030年度までに購入電力の50％、2040年まで 富士フイルムグループによる水の投入量を30％削減※することを目標にしてい
出量についても算定対象としました。",114,水の汚染,0.3489
"2030年度までに購入電力の50％、2040年まで 富士フイルムグループによる水の投入量を30％削減※することを目標にしてい
出量についても算定対象としました。",114,水の消費と取水,0.4604
そのため前年度と比較して排出量は増加していま に100％を再生可能エネルギー由来の電力に転換することなどにより、当社が ます。,114,エネルギー,0.3686
そのため前年度と比較して排出量は増加していま に100％を再生可能エネルギー由来の電力に転換することなどにより、当社が ます。,114,水の消費と取水,0.3218
外国法人等 注3 持株数・持株比率は、記載単位未満を切り捨てて表示しております。,116,種の個体数,0.313
