sentence,page,topic,similarity
"1 「Career Navigator」は現在、ドイツ以外の全従業員に提供されています（ドイツではWorking Council（労使協議会）による承認を待っ
ているところです）。",17,労働時間,0.3592
"1 「Career Navigator」は現在、ドイツ以外の全従業員に提供されています（ドイツではWorking Council（労使協議会）による承認を待っ
ているところです）。",17,健康と安全,0.3182
"1 「Career Navigator」は現在、ドイツ以外の全従業員に提供されています（ドイツではWorking Council（労使協議会）による承認を待っ
ているところです）。",17,障害者の雇用,0.3028
"1 「Career Navigator」は現在、ドイツ以外の全従業員に提供されています（ドイツではWorking Council（労使協議会）による承認を待っ
ているところです）。",17,児童労働,0.3345
"効果ガス排出量のネットゼロを達成し、 きな目標を達成しやすい態勢をつくるこ した活動には、エネルギー使用量の削減、 そして今後も、科学的根拠に基づく目標イ
2040年までにバリューチェーン全体でも とができました。",20,エネルギー,0.3147
"2023年度、私たちは気候変動に関す 事業活動の脱炭素化に向けて、リソースを 困難な排出（使い捨てのプラスチックや規 ションを優先して、環境に優しい炭素除去
る戦略を現行の科学的コンセンサスに合わ ネットゼロへの目標達成につながる施策に 制対象の医療廃棄物の処分など）に取り組 プロジェクトへの投資を続けていきます。",20,気候変動への適応,0.3805
"2023年度、私たちは気候変動に関す 事業活動の脱炭素化に向けて、リソースを 困難な排出（使い捨てのプラスチックや規 ションを優先して、環境に優しい炭素除去
る戦略を現行の科学的コンセンサスに合わ ネットゼロへの目標達成につながる施策に 制対象の医療廃棄物の処分など）に取り組 プロジェクトへの投資を続けていきます。",20,空気の汚染,0.3364
"2023年度、私たちは気候変動に関す 事業活動の脱炭素化に向けて、リソースを 困難な排出（使い捨てのプラスチックや規 ションを優先して、環境に優しい炭素除去
る戦略を現行の科学的コンセンサスに合わ ネットゼロへの目標達成につながる施策に 制対象の医療廃棄物の処分など）に取り組 プロジェクトへの投資を続けていきます。",20,水の汚染,0.3238
"2023年度、私たちは気候変動に関す 事業活動の脱炭素化に向けて、リソースを 困難な排出（使い捨てのプラスチックや規 ションを優先して、環境に優しい炭素除去
る戦略を現行の科学的コンセンサスに合わ ネットゼロへの目標達成につながる施策に 制対象の医療廃棄物の処分など）に取り組 プロジェクトへの投資を続けていきます。",20,生物および食料資源の汚染,0.3896
"2023年度、私たちは気候変動に関す 事業活動の脱炭素化に向けて、リソースを 困難な排出（使い捨てのプラスチックや規 ションを優先して、環境に優しい炭素除去
る戦略を現行の科学的コンセンサスに合わ ネットゼロへの目標達成につながる施策に 制対象の医療廃棄物の処分など）に取り組 プロジェクトへの投資を続けていきます。",20,マイクロプラスチック,0.3547
"2023年度、私たちは気候変動に関す 事業活動の脱炭素化に向けて、リソースを 困難な排出（使い捨てのプラスチックや規 ションを優先して、環境に優しい炭素除去
る戦略を現行の科学的コンセンサスに合わ ネットゼロへの目標達成につながる施策に 制対象の医療廃棄物の処分など）に取り組 プロジェクトへの投資を続けていきます。",20,水の消費と取水,0.3144
"2023年度、私たちは気候変動に関す 事業活動の脱炭素化に向けて、リソースを 困難な排出（使い捨てのプラスチックや規 ションを優先して、環境に優しい炭素除去
る戦略を現行の科学的コンセンサスに合わ ネットゼロへの目標達成につながる施策に 制対象の医療廃棄物の処分など）に取り組 プロジェクトへの投資を続けていきます。",20,海洋資源の採取と利用,0.3048
"2023年度、私たちは気候変動に関す 事業活動の脱炭素化に向けて、リソースを 困難な排出（使い捨てのプラスチックや規 ションを優先して、環境に優しい炭素除去
る戦略を現行の科学的コンセンサスに合わ ネットゼロへの目標達成につながる施策に 制対象の医療廃棄物の処分など）に取り組 プロジェクトへの投資を続けていきます。",20,健康と安全,0.3128
"この切り替 の真水、および7,900m³以上の天然ガスの使
えにより、サプライヤーにおける未使用 用量に相当する削減につながりました。",22,気候変動への適応,0.3163
"この切り替 の真水、および7,900m³以上の天然ガスの使
えにより、サプライヤーにおける未使用 用量に相当する削減につながりました。",22,空気の汚染,0.3996
"この切り替 の真水、および7,900m³以上の天然ガスの使
えにより、サプライヤーにおける未使用 用量に相当する削減につながりました。",22,水の汚染,0.4425
"この切り替 の真水、および7,900m³以上の天然ガスの使
えにより、サプライヤーにおける未使用 用量に相当する削減につながりました。",22,土壌汚染,0.3027
"この切り替 の真水、および7,900m³以上の天然ガスの使
えにより、サプライヤーにおける未使用 用量に相当する削減につながりました。",22,生物および食料資源の汚染,0.4269
"この切り替 の真水、および7,900m³以上の天然ガスの使
えにより、サプライヤーにおける未使用 用量に相当する削減につながりました。",22,水の消費と取水,0.4852
"この切り替 の真水、および7,900m³以上の天然ガスの使
えにより、サプライヤーにおける未使用 用量に相当する削減につながりました。",22,海洋資源の使用,0.37
"この切り替 の真水、および7,900m³以上の天然ガスの使
えにより、サプライヤーにおける未使用 用量に相当する削減につながりました。",22,海洋資源の採取と利用,0.3605
ヘルスケアの タやAIを活用することで、初期段 人員の最適配置やスムーズな予約 用量を80％削減することを目指し をご覧ください。,23,健康と安全,0.3408
"また、新しいデジタルハブとして
だ技術は業務の合理化および効率 「Takeda.AI」も立ち上げました。",24,健康と安全,0.3102
"私たちは意図的に人材の多様化を に診察する必要のある患者さんを特定する
進めており、特に女性の数を増やすこと 上で役立ちます。",25,種の個体数,0.3078
"S T A T E S 度、学術分野においてデジタルヘルス 77日から17日へと大幅に短縮されたこと
ケアに取り組むリーダーやイノベー が明らかになりました²。",25,健康と安全,0.3631
"ターを招き、「2023 Global Health XL 1 提供にあたっては医療機関での治療方針を尊重し、医療行為は行
いません。",25,健康と安全,0.3278
"プロジェクトの詳細はPlasma4Lifeを 模な資本投資を行い、データ・デジタル の長期的な成長と戦略にも大きく貢献し
ご覧ください。",28,健康と安全,0.3331
"プロジェクトの詳細はPlasma4Lifeを 模な資本投資を行い、データ・デジタル の長期的な成長と戦略にも大きく貢献し
ご覧ください。",28,プライバシー,0.3205
2023年度には、温室効果ガスを排出 の排出量を2016年度から2023年度までに削減 おける製造販売承認を取得しました。,29,気候変動への適応,0.307
2023年度には、温室効果ガスを排出 の排出量を2016年度から2023年度までに削減 おける製造販売承認を取得しました。,29,気候変動の緩和,0.3018
2023年度には、温室効果ガスを排出 の排出量を2016年度から2023年度までに削減 おける製造販売承認を取得しました。,29,空気の汚染,0.346
2023年度には、温室効果ガスを排出 の排出量を2016年度から2023年度までに削減 おける製造販売承認を取得しました。,29,水の汚染,0.3231
"EOHILIAは、
さんに対する経口治療薬として承認され EoE患者さんを対象とした米国で初めて ADAMTS13-krhn）の開発においても、 減することが可能になりました。",30,健康と安全,0.3314
"FRUZAQLAは、 かつ唯一の経口治療薬で、11歳以上の タケダは患者さんを第一に考えていま 年以降、すべての新規パイプライン製品
10年以上もの間で初めて米国で承認され EoE患者さんへの12週間の投与を適応と す。",30,水の消費と取水,0.3143
"FRUZAQLAは、 かつ唯一の経口治療薬で、11歳以上の タケダは患者さんを第一に考えていま 年以降、すべての新規パイプライン製品
10年以上もの間で初めて米国で承認され EoE患者さんへの12週間の投与を適応と す。",30,健康と安全,0.3823
12週間にわたる2つの臨床 ADAMTS13の研究に取り組み続けた結 ます。,30,健康と安全,0.3471
12週間にわたる2つの臨床 ADAMTS13の研究に取り組み続けた結 ます。,30,児童労働,0.3457
"信頼 床試験参加者の包括性を確保するための情報を試験施設
と長期的な協力関係を築いて健康の公平性を に提供しています。",32,健康と安全,0.4115
"「その内容が正しいと確認されれば、それは教科
一致しない場合は、その根本的な理由を理 書の作成に使われるかもしれません。",32,適切な賃金,0.3181
"「その内容が正しいと確認されれば、それは教科
一致しない場合は、その根本的な理由を理 書の作成に使われるかもしれません。",32,健康と安全,0.3214
"それは各施設 30 34 発表文献は、新人やベテランを問わず医療従事者の重要
をそれぞれの状況に合ったかたちで支援する 以上 な資料になります。",32,健康と安全,0.3101
1 2023年6月時点で、米国研究製薬工業協会による臨床試験の多様性に関する原則および米国食品医薬品局による臨床試験の多様性向上のためのガイダンスに従い、タケダの米国におけるすべての臨床試験において「Diversity Action Plan」を作成しています。,32,生物および食料資源の汚染,0.3267
1 2023年6月時点で、米国研究製薬工業協会による臨床試験の多様性に関する原則および米国食品医薬品局による臨床試験の多様性向上のためのガイダンスに従い、タケダの米国におけるすべての臨床試験において「Diversity Action Plan」を作成しています。,32,マイクロプラスチック,0.3002
1 2023年6月時点で、米国研究製薬工業協会による臨床試験の多様性に関する原則および米国食品医薬品局による臨床試験の多様性向上のためのガイダンスに従い、タケダの米国におけるすべての臨床試験において「Diversity Action Plan」を作成しています。,32,健康と安全,0.3706
"このワクチンは、すでに とその家族がワクチンを無料で接種で
20カ国以上で上市を果たし、他の国々で きるようにしています¹。",35,生物および食料資源の汚染,0.3105
"このワクチンは、すでに とその家族がワクチンを無料で接種で
20カ国以上で上市を果たし、他の国々で きるようにしています¹。",35,健康と安全,0.4222
"彼は当時ま びジャグァリウーナの製造施設では、
だ14歳でした。",35,エネルギー,0.3121
"彼は当時ま びジャグァリウーナの製造施設では、
だ14歳でした。",35,健康と安全,0.3253
"蚊が媒介する感染 感染者数は数十年にわたって増加を続
はずだと確信していました。",36,水の汚染,0.3092
"蚊が媒介する感染 感染者数は数十年にわたって増加を続
はずだと確信していました。",36,種の個体数,0.3771
"そ
子どもがこのウイルスによって死に至る の脅威の1つに特定されました5。",36,水の汚染,0.3499
"そ
子どもがこのウイルスによって死に至る の脅威の1つに特定されました5。",36,生物および食料資源の汚染,0.3476
"そ
子どもがこのウイルスによって死に至る の脅威の1つに特定されました5。",36,種の個体数,0.3127
"そ
子どもがこのウイルスによって死に至る の脅威の1つに特定されました5。",36,絶滅リスク,0.3817
"そ
子どもがこのウイルスによって死に至る の脅威の1つに特定されました5。",36,健康と安全,0.378
"私 定においても、各国の経済レベルと医療
たちは2013年に研究プログラムをインビ 制度の成熟度を考慮しています。",36,健康と安全,0.3199
"そして私たちの エンティビオは2014年に潰瘍性大腸炎と
挑戦はまだまだ続きます。",40,空気の汚染,0.3394
"そして私たちの エンティビオは2014年に潰瘍性大腸炎と
挑戦はまだまだ続きます。",40,水の汚染,0.3458
"そして私たちの エンティビオは2014年に潰瘍性大腸炎と
挑戦はまだまだ続きます。",40,生物および食料資源の汚染,0.3635
"そして私たちの エンティビオは2014年に潰瘍性大腸炎と
挑戦はまだまだ続きます。",40,水の消費と取水,0.309
"そして私たちの エンティビオは2014年に潰瘍性大腸炎と
挑戦はまだまだ続きます。",40,健康と安全,0.3576
"新しい治療選択肢として
生活への大きな影響 医療従事者から歓迎されました。",40,生物および食料資源の汚染,0.3409
"新しい治療選択肢として
生活への大きな影響 医療従事者から歓迎されました。",40,健康と安全,0.3747
"炎症性腸疾患の患者さんの数は世界全体 それ以来、70カ国以上の100万患者年を
で680万人にも及びます1。",40,生物および食料資源の汚染,0.3402
"炎症性腸疾患の患者さんの数は世界全体 それ以来、70カ国以上の100万患者年を
で680万人にも及びます1。",40,健康と安全,0.3141
"エン
4 エンティビオSCは、米国、EUをはじめ、世界50カ国以上で承認されています（米国では、クローン病に対するエンティビオSCの使用は、まだ承認されていません）。",40,生物および食料資源の汚染,0.3363
"エン
4 エンティビオSCは、米国、EUをはじめ、世界50カ国以上で承認されています（米国では、クローン病に対するエンティビオSCの使用は、まだ承認されていません）。",40,健康と安全,0.3775
"そこでタケダでは「In Their Shoes（相手 といる炎症性腸疾患の患者さんの負担は
者さんの暮らしを豊かにするためには、 の立場に立って）」というアプリを開発しました。",42,健康と安全,0.3415
"例えば、健康的な食生 腸疾患を抱えて暮らすことがどのようなものなのかを追体験することができ ていないニーズが存在する限り、タケダ
活の維持や、炎症性腸疾患の症状を引き ます。",42,生物および食料資源の汚染,0.3421
"例えば、健康的な食生 腸疾患を抱えて暮らすことがどのようなものなのかを追体験することができ ていないニーズが存在する限り、タケダ
活の維持や、炎症性腸疾患の症状を引き ます。",42,健康と安全,0.3504
"炎症性腸疾患の患者さんが抱える困難を理解するため、レシピの開発 の研究者は炎症性腸疾患をより効果的に
起こす可能性の少ない食事の選択肢をも に携わったシェフもこのアプリで追体験をしました。",42,健康と安全,0.3178
"2023年には、2つの製造施設が 発電パネルから再生可能エネルギーを供 うためにCEPROTINが今すぐ必要だとい
70周年を迎えました。",43,エネルギー,0.4141
"2023年には、2つの製造施設が 発電パネルから再生可能エネルギーを供 うためにCEPROTINが今すぐ必要だとい
70周年を迎えました。",43,生物および食料資源の汚染,0.347
"2023年には、2つの製造施設が 発電パネルから再生可能エネルギーを供 うためにCEPROTINが今すぐ必要だとい
70周年を迎えました。",43,水の消費と取水,0.3595
"2023年には、2つの製造施設が 発電パネルから再生可能エネルギーを供 うためにCEPROTINが今すぐ必要だとい
70周年を迎えました。",43,海洋資源の使用,0.3026
"2023年には、2つの製造施設が 発電パネルから再生可能エネルギーを供 うためにCEPROTINが今すぐ必要だとい
70周年を迎えました。",43,海洋資源の採取と利用,0.3047
"2023年には、2つの製造施設が 発電パネルから再生可能エネルギーを供 うためにCEPROTINが今すぐ必要だとい
70周年を迎えました。",43,健康と安全,0.3541
"未来のた
せず100％自然冷媒で作動する蒸気発生 めに地域の資源を保全する。",48,海洋資源の使用,0.3376
"この患者さんを思う気持ちこそが、私たちが
イで開催されたCOP28にて「Net-Zero 役割を果たし続けます。",48,健康と安全,0.3131
"4 当社のフリー・キャッシュ・フローは、営業活動によるキャッシュ・フローから、有形固定資産の取得、無形資産の取得、投資の取得、即時的または一般的な業務用に使用できないすべてのその他の現金を控除し、有形固定資産の売却による収入、投資や事業の売却による収入、売却による現金および現金同等物の純額を加算
し、調整しています。",53,水の消費と取水,0.3127
5 CER（Constant Exchange Rate：恒常為替レート）ベースの増減は、当年度の財務ベースの業績もしくはCore業績について、前年度に適用した為替レートを用いて換算することにより、前年度との比較において為替影響を控除するものです。,53,気候変動への適応,0.3286
"当社経営陣は業績評価並びに経営 ある財務情報や事象が除外されておりま レート又は他のレートで米ドルに換算さ
及び投資判断を、IFRS及び本報告書に含 す、(iii) 将来にわたって継続的に発生す れうることを示すものではありません。",55,健康と安全,0.3018
"これらの指標
（時間的価値の変動を含む）影響などが ています。",56,気候変動,0.3368
"これらの指標
（時間的価値の変動を含む）影響などが ています。",56,気候変動への適応,0.3083
"これらの指標
（時間的価値の変動を含む）影響などが ています。",56,労働時間,0.3049
"また、(ii) S&Pグローバル・レーティ
ものです。",57,生物および食料資源の汚染,0.3629
"また、(ii) S&Pグローバル・レーティ
ものです。",57,海洋資源の採取と利用,0.3178
"また、(ii) S&Pグローバル・レーティ
ものです。",57,健康と安全,0.3148
