sentence,page,topic,similarity
"より専門的なデザインの提供を通じて、 過去数年にわたる投資強化の結果、最新 2022年度 2023年度
あらゆるスマートデバイスに搭載される 製品を市場に投入したことで、2023年度の （注）アーム事業の売上高（IFRS）です。",26,健康と安全,0.3024
米 達環境は困難を極め、特に10～12月期は未 投資し続け、その秘める成長と効率化の可能 を心待ちにしています。,28,非常に懸念の高い物質,0.3014
"これまで同様、持続可 *3 2023年度の投資資金化合計額は、デリバティブ、配当収入
および利息を含みます。",29,健康と安全,0.3034
要因から生じる影響は避けがたいものの、強 ンク・ビジョン・ファンドとリミテッド・パートナー 資額896億米ドル、投資件数94件。,30,海洋資源の採取と利用,0.3085
"設立
靭なビジネスモデルや明確な価値創造の道 は、AIを活用する企業への幅広い投資から大 来累計リターン*2は合計1,063億米ドル。",30,健康と安全,0.3058
Full Truck AllianceはSVF1およびSVF2のいずれからも投資しています。,31,生物および食料資源の汚染,0.3042
Full Truck AllianceはSVF1およびSVF2のいずれからも投資しています。,31,健康と安全,0.37
以上の売上高成長 *3 出典：SBIA分析。,31,健康と安全,0.3011
"2023年度末までに、14社 た資金化を継続し、2023年度には220億米 兆しが見え始めており、ソフトバンク・ビジョ
顧客基盤を有する優良投資先も含まれてい の投資先が売却または他企業と合併しまし ドル超の投資回収を達成しました。",32,生物および食料資源の汚染,0.3012
"2023年度末までに、14社 た資金化を継続し、2023年度には220億米 兆しが見え始めており、ソフトバンク・ビジョ
顧客基盤を有する優良投資先も含まれてい の投資先が売却または他企業と合併しまし ドル超の投資回収を達成しました。",32,水の消費と取水,0.314
"多様
で6億62百万米ドルを調達予定であり、インド 洋、ヨーロッパの金融機関顧客向けにシーム 場しています。",32,生物および食料資源の汚染,0.3054
"多様
で6億62百万米ドルを調達予定であり、インド 洋、ヨーロッパの金融機関顧客向けにシーム 場しています。",32,海洋資源の使用,0.3177
"多様
で6億62百万米ドルを調達予定であり、インド 洋、ヨーロッパの金融機関顧客向けにシーム 場しています。",32,海洋資源の採取と利用,0.3238
"レスなサポートおよびサービスを提供できる 「勝ち組」をビジネスライフサイクルの早い段 チ、そして強力な資金化実績を通じて、投資
2024年、市場はより安定的なIPO環境を ようになりました。",32,健康と安全,0.3765
WeWorkおよびFull Truck Allianceは、SVF1およびSVF2のいずれからも投資しています。,32,空気の汚染,0.3067
WeWorkおよびFull Truck Allianceは、SVF1およびSVF2のいずれからも投資しています。,32,水の汚染,0.309
WeWorkおよびFull Truck Allianceは、SVF1およびSVF2のいずれからも投資しています。,32,生物および食料資源の汚染,0.3466
WeWorkおよびFull Truck Allianceは、SVF1およびSVF2のいずれからも投資しています。,32,水の消費と取水,0.3474
WeWorkおよびFull Truck Allianceは、SVF1およびSVF2のいずれからも投資しています。,32,健康と安全,0.4155
WeWorkおよびFull Truck Allianceは、SVF1およびSVF2のいずれからも投資しています。,32,平等と機会,0.3078
*3 SVF1はArm Holdings plcの普通株式1株を引き続き保有しています。,32,海洋資源の使用,0.3052
*3 SVF1はArm Holdings plcの普通株式1株を引き続き保有しています。,32,健康と安全,0.3073
"環境に関する国際的な非政府組織（NGO）であるCDP ソフトバンクが掲げる「カーボンニュートラル2030宣言」
サステナビリティに関する情報開示も重要なテーマです。",37,空気の汚染,0.3037
"環境に関する国際的な非政府組織（NGO）であるCDP ソフトバンクが掲げる「カーボンニュートラル2030宣言」
サステナビリティに関する情報開示も重要なテーマです。",37,プライバシー,0.3179
"気候変動
*9 ソフトバンク・ビジョン・ファンドおよびソフトバンクグループの子会社が管理するその他の投資子会社を含みます。",38,気候変動,0.3134
"気候変動
*9 ソフトバンク・ビジョン・ファンドおよびソフトバンクグループの子会社が管理するその他の投資子会社を含みます。",38,気候変動への適応,0.3159
"気候変動
*9 ソフトバンク・ビジョン・ファンドおよびソフトバンクグループの子会社が管理するその他の投資子会社を含みます。",38,水の汚染,0.3029
"気候変動
*9 ソフトバンク・ビジョン・ファンドおよびソフトバンクグループの子会社が管理するその他の投資子会社を含みます。",38,水の消費と取水,0.318
"気候変動
*9 ソフトバンク・ビジョン・ファンドおよびソフトバンクグループの子会社が管理するその他の投資子会社を含みます。",38,健康と安全,0.3313
"ただし、上場子会社 資源循環 働きがい・
および規制上の理由から当社グループによる支配が禁止されている子会社およびその傘下の子会社は除きます。",38,生物および食料資源の汚染,0.316
"ただし、上場子会社 資源循環 働きがい・
および規制上の理由から当社グループによる支配が禁止されている子会社およびその傘下の子会社は除きます。",38,水の消費と取水,0.3299
"同社は、 報を提供することで、どこからでもリアルタイムに手術をサポー
グリーンエネルギーを誰もが手ごろな価格で利用可能にする トすることを可能としています。",39,エネルギー,0.3966
"同 い利益を上げながらサステナブルな農業を行うことを支援する、
社は、AIを活用してエネルギーを集約し、電力会社と消費者 アグリ・フィンテックのプラットフォームです。",39,エネルギー,0.3885
"同 い利益を上げながらサステナブルな農業を行うことを支援する、
社は、AIを活用してエネルギーを集約し、電力会社と消費者 アグリ・フィンテックのプラットフォームです。",39,水の消費と取水,0.3595
"同 い利益を上げながらサステナブルな農業を行うことを支援する、
社は、AIを活用してエネルギーを集約し、電力会社と消費者 アグリ・フィンテックのプラットフォームです。",39,健康と安全,0.3374
"同 い利益を上げながらサステナブルな農業を行うことを支援する、
社は、AIを活用してエネルギーを集約し、電力会社と消費者 アグリ・フィンテックのプラットフォームです。",39,平等と機会,0.3056
"(cid:12441)(cid:12392)(cid:12380)管理 サステナビリティに関するリスク管理の詳細は、34ページ
環境への取り組みに関する基本方針 気候変動 をご覧ください。",40,気候変動,0.3323
"(cid:12441)(cid:12392)(cid:12380)管理 サステナビリティに関するリスク管理の詳細は、34ページ
環境への取り組みに関する基本方針 気候変動 をご覧ください。",40,気候変動への適応,0.4442
"(cid:12441)(cid:12392)(cid:12380)管理 サステナビリティに関するリスク管理の詳細は、34ページ
環境への取り組みに関する基本方針 気候変動 をご覧ください。",40,気候変動の緩和,0.3449
"当 の経営にもたらす影響を認識し、気候変動へ に関するリスクはCSusOの下、サステナビリ （以下、併せて「当社投資事業」）を対象とし
社は環境関連法規制の順守、気候変動への の対応をTCFD提言に沿って開示しています。",40,気候変動,0.3443
"当 の経営にもたらす影響を認識し、気候変動へ に関するリスクはCSusOの下、サステナビリ （以下、併せて「当社投資事業」）を対象とし
社は環境関連法規制の順守、気候変動への の対応をTCFD提言に沿って開示しています。",40,気候変動への適応,0.458
"当 の経営にもたらす影響を認識し、気候変動へ に関するリスクはCSusOの下、サステナビリ （以下、併せて「当社投資事業」）を対象とし
社は環境関連法規制の順守、気候変動への の対応をTCFD提言に沿って開示しています。",40,気候変動の緩和,0.3308
"当 の経営にもたらす影響を認識し、気候変動へ に関するリスクはCSusOの下、サステナビリ （以下、併せて「当社投資事業」）を対象とし
社は環境関連法規制の順守、気候変動への の対応をTCFD提言に沿って開示しています。",40,健康と安全,0.335
"応策および対応状況についてリスク管理室へ
環境ポリシーの全文は、当社ウェブサイト「サステナビリティ」 (cid:12377)(cid:12415)(cid:12409)(cid:12450)(cid:12392) 報告しています。",40,健康と安全,0.3047
"運転中および建設中・建設間近のクリーンエネルギー発電
*5 2024年3月時点。",42,エネルギー,0.3406
"運転中および建設中・建設間近のクリーンエネルギー発電
*5 2024年3月時点。",42,水の消費と取水,0.3183
"運転中および建設中・建設間近のクリーンエネルギー発電
*5 2024年3月時点。",42,海洋資源の採取と利用,0.3139
"2022年11月には、エジプト政府と合計1GWのグリーン水素事業に関する包括協定を締結す
また、同社の家庭向け電力サービス「ソフトバンクでんき」契約者に対して「エコ電気アプリ」を るなど、各国のクリーンエネルギーへの転換を積極的に後押ししています。",42,エネルギー,0.339
"2022年11月には、エジプト政府と合計1GWのグリーン水素事業に関する包括協定を締結す
また、同社の家庭向け電力サービス「ソフトバンクでんき」契約者に対して「エコ電気アプリ」を るなど、各国のクリーンエネルギーへの転換を積極的に後押ししています。",42,水の汚染,0.3299
"2022年11月には、エジプト政府と合計1GWのグリーン水素事業に関する包括協定を締結す
また、同社の家庭向け電力サービス「ソフトバンクでんき」契約者に対して「エコ電気アプリ」を るなど、各国のクリーンエネルギーへの転換を積極的に後押ししています。",42,水の消費と取水,0.3265
"当社グループは環境ポリシーにのっとり、水資
ソフトバンクグループとSBIAは、2018年7月設立の「One 源の使用量削減などを通じた継続的な環境負荷低減に努め、自然資本の保全に取り組んでいます。",43,水の汚染,0.3178
"当社グループは環境ポリシーにのっとり、水資
ソフトバンクグループとSBIAは、2018年7月設立の「One 源の使用量削減などを通じた継続的な環境負荷低減に努め、自然資本の保全に取り組んでいます。",43,生物および食料資源の汚染,0.3347
"当社グループは環境ポリシーにのっとり、水資
ソフトバンクグループとSBIAは、2018年7月設立の「One 源の使用量削減などを通じた継続的な環境負荷低減に努め、自然資本の保全に取り組んでいます。",43,水の消費と取水,0.3686
"当社グループは環境ポリシーにのっとり、水資
ソフトバンクグループとSBIAは、2018年7月設立の「One 源の使用量削減などを通じた継続的な環境負荷低減に努め、自然資本の保全に取り組んでいます。",43,海洋資源の使用,0.3048
"当社グループは環境ポリシーにのっとり、水資
ソフトバンクグループとSBIAは、2018年7月設立の「One 源の使用量削減などを通じた継続的な環境負荷低減に努め、自然資本の保全に取り組んでいます。",43,海洋資源の採取と利用,0.3255
"当社グループは環境ポリシーにのっとり、水資
ソフトバンクグループとSBIAは、2018年7月設立の「One 源の使用量削減などを通じた継続的な環境負荷低減に努め、自然資本の保全に取り組んでいます。",43,健康と安全,0.3454
"当社グループは環境ポリシーにのっとり、水資
ソフトバンクグループとSBIAは、2018年7月設立の「One 源の使用量削減などを通じた継続的な環境負荷低減に努め、自然資本の保全に取り組んでいます。",43,プライバシー,0.3234
"2019年7月には、資産運用会社が本フレームワークを導入する支援をするための「One Planet この取り組みにより、水資源の再利用と持続可能な水インフ
Asset Manage（r OPAM）イニシアチブ」が発足しました。",43,エネルギー,0.3359
"2019年7月には、資産運用会社が本フレームワークを導入する支援をするための「One Planet この取り組みにより、水資源の再利用と持続可能な水インフ
Asset Manage（r OPAM）イニシアチブ」が発足しました。",43,水の汚染,0.3563
"2019年7月には、資産運用会社が本フレームワークを導入する支援をするための「One Planet この取り組みにより、水資源の再利用と持続可能な水インフ
Asset Manage（r OPAM）イニシアチブ」が発足しました。",43,水の消費と取水,0.4371
"2019年7月には、資産運用会社が本フレームワークを導入する支援をするための「One Planet この取り組みにより、水資源の再利用と持続可能な水インフ
Asset Manage（r OPAM）イニシアチブ」が発足しました。",43,海洋資源の使用,0.394
"2019年7月には、資産運用会社が本フレームワークを導入する支援をするための「One Planet この取り組みにより、水資源の再利用と持続可能な水インフ
Asset Manage（r OPAM）イニシアチブ」が発足しました。",43,海洋資源の採取と利用,0.43
"2019年7月には、資産運用会社が本フレームワークを導入する支援をするための「One Planet この取り組みにより、水資源の再利用と持続可能な水インフ
Asset Manage（r OPAM）イニシアチブ」が発足しました。",43,健康と安全,0.3303
"「Yahoo!オークション」と
指定都市 自然エネルギー協議会の詳細は、公式サイトをご覧ください。",43,生物および食料資源の汚染,0.3094
"「Yahoo!オークション」と
指定都市 自然エネルギー協議会の詳細は、公式サイトをご覧ください。",43,平等と機会,0.3066
"クイノベンチャー」など、社員が当社グループ は一定の成果を得ていますが、さらなる育児 とした満足度調査を実施しており、2023年
内で活躍できる多彩な機会を提供しています。",45,児童労働,0.3272
"支援の向上を目指して、「こども家庭庁（旧内 度はソフトバンクグループを含む国内グルー
教育・研修 閣府）ベビーシッタークーポン」の活用による プ企業32社が参加しました。",45,健康と安全,0.3012
"支援の向上を目指して、「こども家庭庁（旧内 度はソフトバンクグループを含む国内グルー
教育・研修 閣府）ベビーシッタークーポン」の活用による プ企業32社が参加しました。",45,児童労働,0.3325
"最適な働き方を選択し、自身のパフォーマン 康診断に加え、各世代に合わせたオプション
スを最大限に発揮できます。",45,労働時間,0.314
"最適な働き方を選択し、自身のパフォーマン 康診断に加え、各世代に合わせたオプション
スを最大限に発揮できます。",45,健康と安全,0.3673
"最適な働き方を選択し、自身のパフォーマン 康診断に加え、各世代に合わせたオプション
スを最大限に発揮できます。",45,児童労働,0.3041
"世代のグループ経営人材を発掘・育成するた した男性正社員のうち、育児休業等を取得し 特有の体調不良時や男女問わず不妊治療・更 人権ポリシーの全文は、当社ウェブサイト「サステナビリティ」
の「社会への取り組み」をご覧ください。",45,児童労働,0.3139
"コミュニケーション手段が多様化する
アームは、デジタルデバイドの解消に向けて、テクノロジーを活用した不平等の解消やテクノロ 中、子どもたちの周囲でもネットトラブルは起きています。",46,児童労働,0.3291
"個 2023年度における取締役の報酬は、代表取締役 会長兼社長執行役員（孫 正義）が取締役会
人別の報酬額は「役員報酬の決定機関と決定プロセス」に記載する手順に基づいて決定します。",56,水の消費と取水,0.3045
"姿勢や情報発信が評価され、最高評価二つ
社として安心・安全なデジタル社会を実現・牽 星認定を取得しました。",57,健康と安全,0.3422
"経理統括は、当社グループの税 所管部門
務業務執行状況をソフトバンクグループの取締役会および監査役会に定期的に報告し、監督を 本ポリシーの所管部門は、ソフトバンクグループの経理統括とします。",58,健康と安全,0.3162
"2. 法人所得税の支払額（連結）は、連結キャッシュ・フロー計算書における「法人所得税の支払額」と「法人所得税の還付額」の純額に一致
します。",59,適切な賃金,0.3691
"この期待と 界は今、底を打つ1年前くらいに位置している CEOや企業と共に仕事をしてきましたが、孫さ 値を生み出し、そこから大きく飛躍すると私は
迅速な結果を求める傾向には対処が必要でし という感覚でいます。",61,水の消費と取水,0.3063
"この期待と 界は今、底を打つ1年前くらいに位置している CEOや企業と共に仕事をしてきましたが、孫さ 値を生み出し、そこから大きく飛躍すると私は
迅速な結果を求める傾向には対処が必要でし という感覚でいます。",61,健康と安全,0.3098
1年から1年半前に資 んと彼のチームのように絶えず革新を続ける 予想しています。,61,平等と機会,0.3012
ベンチャーの世界では、早期に倒産する 金調達が難しく市場が低迷していた時期に、 能力を持つ人々は非常に稀です。,61,健康と安全,0.3257
ベンチャー 後1年から1年半の間に、生き残れる企業とそ は見えなくても、新たなビジネスを作って社会 ムも構築されつつあります。,61,健康と安全,0.3719
"なお、これらのポリシー ポートフォリオ・リスク分析
および規程は定期的に見直され、ソフトバンクグループの取締役会などで承認されます。",64,健康と安全,0.369
"リスク グループ全体の投資ポートフォリオを対象に、さまざまな観点からリスクに関する分析を行っ
ています。",64,健康と安全,0.3095
2023年度は当社の保有資産のAI 進化、普及し、経済・金融市場に大きな影響 が変わる可能性もあります。,65,エネルギー,0.3097
2023年度は当社の保有資産のAI 進化、普及し、経済・金融市場に大きな影響 が変わる可能性もあります。,65,生物および食料資源の汚染,0.3271
2023年度は当社の保有資産のAI 進化、普及し、経済・金融市場に大きな影響 が変わる可能性もあります。,65,海洋資源の採取と利用,0.3094
2023年度は当社の保有資産のAI 進化、普及し、経済・金融市場に大きな影響 が変わる可能性もあります。,65,健康と安全,0.3582
"それと同時にAIリスクへの懸 先の事業状況を理解し、各関係者との連携を
私が入社した2020年は、SVFを中心とし を再開しました。",65,気候変動への適応,0.3115
"それと同時にAIリスクへの懸 先の事業状況を理解し、各関係者との連携を
私が入社した2020年は、SVFを中心とし を再開しました。",65,空気の汚染,0.3009
"それと同時にAIリスクへの懸 先の事業状況を理解し、各関係者との連携を
私が入社した2020年は、SVFを中心とし を再開しました。",65,水の汚染,0.3296
"それと同時にAIリスクへの懸 先の事業状況を理解し、各関係者との連携を
私が入社した2020年は、SVFを中心とし を再開しました。",65,生物および食料資源の汚染,0.3315
"それと同時にAIリスクへの懸 先の事業状況を理解し、各関係者との連携を
私が入社した2020年は、SVFを中心とし を再開しました。",65,海洋資源の使用,0.3015
"それと同時にAIリスクへの懸 先の事業状況を理解し、各関係者との連携を
私が入社した2020年は、SVFを中心とし を再開しました。",65,海洋資源の採取と利用,0.317
"それと同時にAIリスクへの懸 先の事業状況を理解し、各関係者との連携を
私が入社した2020年は、SVFを中心とし を再開しました。",65,健康と安全,0.3861
"現在はアリババの保有が 現時点では投資初期段階のものが多く、
くことはできません。",65,海洋資源の採取と利用,0.3059
"）により、
・ 財政状態および経営成績 当社の投資活動や投資先の事業活動が期待通りに展開できない可能性があります。",66,健康と安全,0.309
"これらのリスクは、当社における全てのリスクを網羅しているも ロボット、ロジスティクス、金融・決済などの事業やその他の企業活動に関するもの（事業許認可、
のではなく、加えて、その対応策が十分に奏功する保障もありません。",66,健康と安全,0.3344
"なお、将来に関する事項につい 経済安全保障、輸出入、個人情報・プライバシー保護、環境、製造物責任、公正な競争、消費者
ては別段の記載のない限り、2024年6月21日現在において判断したものです。",66,プライバシー,0.3472
b. 資金調達 SVFを通じた投資やその運営における主要なリスクは、以下のa～dに記載する通りです。,67,水の汚染,0.3131
b. 資金調達 SVFを通じた投資やその運営における主要なリスクは、以下のa～dに記載する通りです。,67,生物および食料資源の汚染,0.3514
b. 資金調達 SVFを通じた投資やその運営における主要なリスクは、以下のa～dに記載する通りです。,67,水の消費と取水,0.3927
b. 資金調達 SVFを通じた投資やその運営における主要なリスクは、以下のa～dに記載する通りです。,67,海洋資源の使用,0.3455
b. 資金調達 SVFを通じた投資やその運営における主要なリスクは、以下のa～dに記載する通りです。,67,海洋資源の採取と利用,0.3997
b. 資金調達 SVFを通じた投資やその運営における主要なリスクは、以下のa～dに記載する通りです。,67,健康と安全,0.3574
"なお、本（2）
当社は、金融機関からの借入や社債のほか、保有資産を活用した資金調達（アセットバック・ファイナ において、「投資先」はSVFの投資先を意味します。",67,生物および食料資源の汚染,0.3008
"なお、本（2）
当社は、金融機関からの借入や社債のほか、保有資産を活用した資金調達（アセットバック・ファイナ において、「投資先」はSVFの投資先を意味します。",67,水の消費と取水,0.3563
"なお、本（2）
当社は、金融機関からの借入や社債のほか、保有資産を活用した資金調達（アセットバック・ファイナ において、「投資先」はSVFの投資先を意味します。",67,海洋資源の使用,0.3147
"なお、本（2）
当社は、金融機関からの借入や社債のほか、保有資産を活用した資金調達（アセットバック・ファイナ において、「投資先」はSVFの投資先を意味します。",67,海洋資源の採取と利用,0.3151
"金融機関からの借入や社債については、金利変動や信用格付けの変更などにより調達環境が悪化し a. 投資先の事業展開
た場合、資金調達を予定した時期・規模・条件で行えない可能性があります。",67,生物および食料資源の汚染,0.353
"なお、当社は、資金調達に係るリスクをコントロールするため、市場環境を注視した上で適切と考え また、国家安全保障における先端技術の戦略的重要性は近年高まっており、米中関係の悪化などを
る時期、手法で資金調達を実施しています。",67,健康と安全,0.3382
"こうした対応により、財務規律に基づき十分な手元流動性を維持するこ さらに、事業展開に必要な資金を確保するに当たり、資金調達環境などが悪化した場合には、想定
とに努めています。",67,気候変動への適応,0.3068
"ほか、ソフトバンク（株）グループの信頼性や企業イメージが低下し顧客の維持・獲得が困難になる可
また、ソフトバンク（株）グループの提供する商品やサービスが詐欺等の犯罪等に不正に利用された 能性があります。",69,健康と安全,0.3092
"LINEヤフー（株）においては、LINEヤフー なること、または各種サービスの品質が低下することなどの重大なトラブルが発生する可能性があり
（株）のグループ会社全体のデータガバナンスが円滑かつ適切に機能するよう体制を整え、その強化 ます。",69,健康と安全,0.3164
"また、障害やその他事故が発生した場合、規模に応じて
施策が有効に機能しないことによる当局からソフトバンク（株）グループへの行政処分、ソフトバンク（株） 事故対策本部を設置するなど、適切な体制を構築して復旧に当たっています。",69,健康と安全,0.3043
"これらの競争上の課題を予測または対応することができない場合、
アームは主に、低消費電力型マイクロプロセッサーおよび関連テクノロジーのデザインなど、半導体 アームの優位性が損なわれる可能性があります。",70,生物および食料資源の汚染,0.345
"これらの競争上の課題を予測または対応することができない場合、
アームは主に、低消費電力型マイクロプロセッサーおよび関連テクノロジーのデザインなど、半導体 アームの優位性が損なわれる可能性があります。",70,マイクロプラスチック,0.352
"これらの競争上の課題を予測または対応することができない場合、
アームは主に、低消費電力型マイクロプロセッサーおよび関連テクノロジーのデザインなど、半導体 アームの優位性が損なわれる可能性があります。",70,健康と安全,0.3202
"ための費用の増加や、アーム製品を使用しなくなった地域における収益の減少、新規市場における将
また、半導体およびエレクトロニクス産業はますます複雑化し、設計および製造コストは増加の傾向 来のライセンス収入の機会損失につながる可能性があります。",70,生物および食料資源の汚染,0.3314
"ための費用の増加や、アーム製品を使用しなくなった地域における収益の減少、新規市場における将
また、半導体およびエレクトロニクス産業はますます複雑化し、設計および製造コストは増加の傾向 来のライセンス収入の機会損失につながる可能性があります。",70,水の消費と取水,0.345
"ための費用の増加や、アーム製品を使用しなくなった地域における収益の減少、新規市場における将
また、半導体およびエレクトロニクス産業はますます複雑化し、設計および製造コストは増加の傾向 来のライセンス収入の機会損失につながる可能性があります。",70,健康と安全,0.3256
"アームは、収益の一定部分を中国の半導体企業およびOEM、ならびに中国に半導体や最終製品を
なお、これらのリスクを軽減するために、アームの経営陣は定期的に戦略と長期の製品開発計画を 輸出する半導体企業およびOEMから得ています。",70,水の消費と取水,0.3021
"アームは、収益の一定部分を中国の半導体企業およびOEM、ならびに中国に半導体や最終製品を
なお、これらのリスクを軽減するために、アームの経営陣は定期的に戦略と長期の製品開発計画を 輸出する半導体企業およびOEMから得ています。",70,健康と安全,0.3175
"また、半導体やエレクトロニクス業界の多 困難になる場合、中国における新規および既存の市場へのアクセスが閉ざされる場合、新規事業での
くの顧客や企業と連携することで、状況の変化を察知し、適切な対応を図る体制を整えています。",70,気候変動への適応,0.3529
"また、半導体やエレクトロニクス業界の多 困難になる場合、中国における新規および既存の市場へのアクセスが閉ざされる場合、新規事業での
くの顧客や企業と連携することで、状況の変化を察知し、適切な対応を図る体制を整えています。",70,水の消費と取水,0.306
"また、半導体やエレクトロニクス業界の多 困難になる場合、中国における新規および既存の市場へのアクセスが閉ざされる場合、新規事業での
くの顧客や企業と連携することで、状況の変化を察知し、適切な対応を図る体制を整えています。",70,健康と安全,0.308
"このような状況が長期化する場合、アームに悪影
た技術や、RISC-Vのようなオープンソースの技術など、既存および新規の市場参加者との競合が今 響を及ぼす可能性があります。",70,生物および食料資源の汚染,0.3283
"このような状況が長期化する場合、アームに悪影
た技術や、RISC-Vのようなオープンソースの技術など、既存および新規の市場参加者との競合が今 響を及ぼす可能性があります。",70,健康と安全,0.3302
"このような状況が長期化する場合、アームに悪影
た技術や、RISC-Vのようなオープンソースの技術など、既存および新規の市場参加者との競合が今 響を及ぼす可能性があります。",70,平等と機会,0.3227
"また、競争力を維持するため、アー なお、これらのリスクを軽減するために、アームは、米中における政策の動向を的確かつ迅速に把握
ムは、顧客の要望や市場機会に対応し、既存の製品・サービスの強化や、新しい製品・サービスの創造、 することに努めています。",70,健康と安全,0.3078
"f. ビジネスモデルの変更 h. 知的財産権の侵害
アームは、過去にビジネスモデルを変更したことがあり、今後も変更する可能性があります。",71,空気の汚染,0.3084
"f. ビジネスモデルの変更 h. 知的財産権の侵害
アームは、過去にビジネスモデルを変更したことがあり、今後も変更する可能性があります。",71,水の汚染,0.3152
"f. ビジネスモデルの変更 h. 知的財産権の侵害
アームは、過去にビジネスモデルを変更したことがあり、今後も変更する可能性があります。",71,生物および食料資源の汚染,0.3234
"これら アームは、第三者により知的財産権の侵害、濫用などを主張されたことがあり、今後も同様の主張
の変更が顧客に受け入れられる保証はありません。",71,健康と安全,0.3095
"さらに、新しいビジネスモデルの導入は、 顧客からのライセンス料の返還または支払い免除の要求、製品の設計やブランドの変更が必要となる、
顧客にとってアームの製品の魅力を低減させてしまうなど、想定通りの結果を得られない可能性があ などのさまざまなリスクを伴います。",71,空気の汚染,0.3088
"さらに、新しいビジネスモデルの導入は、 顧客からのライセンス料の返還または支払い免除の要求、製品の設計やブランドの変更が必要となる、
顧客にとってアームの製品の魅力を低減させてしまうなど、想定通りの結果を得られない可能性があ などのさまざまなリスクを伴います。",71,水の汚染,0.3153
