sentence,page,topic,similarity
"2030年度 温 温 室 室 効 効 果 果 ガ ガ ス ス 排 排 出 出 量 量 （ （ S S c c o o p p e e 1 3） + ： 2 2 ）： 01 2 9 0 年 19 度 年 比 度 2 比 7. 4 5 6 % % 減 減 （ （ 3 8 2 7 5 万 万 t t - - C C O O 2 2 e 以 以 下 下 ） ） 策 年 を 度 実 比 施 34 し .6 、 % 20 減 23 ） 年 、S 度 co の pe S 3 co は pe 3 1 6 + 8 2 万 は t 1 -C 05 O 万 2（2 t- 0 C 1 O 9 2 年 e（2 度 01 比 9 SECTION 03 そして、未来へ
目標 再生可能エネルギー導入比率：75% 17.9%減）、再エネ導入率は36.5%となりました。",32,水の汚染,0.3129
"2030年度 温 温 室 室 効 効 果 果 ガ ガ ス ス 排 排 出 出 量 量 （ （ S S c c o o p p e e 1 3） + ： 2 2 ）： 01 2 9 0 年 19 度 年 比 度 2 比 7. 4 5 6 % % 減 減 （ （ 3 8 2 7 5 万 万 t t - - C C O O 2 2 e 以 以 下 下 ） ） 策 年 を 度 実 比 施 34 し .6 、 % 20 減 23 ） 年 、S 度 co の pe S 3 co は pe 3 1 6 + 8 2 万 は t 1 -C 05 O 万 2（2 t- 0 C 1 O 9 2 年 e（2 度 01 比 9 SECTION 03 そして、未来へ
目標 再生可能エネルギー導入比率：75% 17.9%減）、再エネ導入率は36.5%となりました。",32,水の消費と取水,0.3475
"の環境への取り組みと事業活動の両面から気候変動対策を 目標 再生可能エネルギー導入比率：100% ◦ 高品質のカーボンクレジット創出を目的として、Apple社が 経営資本
推進することで社会価値と経済価値の好循環を目指し、社会 主導するRestore Fundへの出資を決定しました。",32,循環経済,0.3113
2050年度 持続可能な資源利用率：100% の出資を決定しました。,32,生物および食料資源の汚染,0.3201
2050年度 持続可能な資源利用率：100% の出資を決定しました。,32,水の消費と取水,0.3198
2050年度 持続可能な資源利用率：100% の出資を決定しました。,32,海洋資源の使用,0.3754
2050年度 持続可能な資源利用率：100% の出資を決定しました。,32,海洋資源の採取と利用,0.3598
目標 VOC排出量：2021年度比30%減 スケジュールを策定し、取り組みを開始しました。,32,空気の汚染,0.3555
目標 VOC排出量：2021年度比30%減 スケジュールを策定し、取り組みを開始しました。,32,水の汚染,0.3157
目標 VOC排出量：2021年度比30%減 スケジュールを策定し、取り組みを開始しました。,32,生物および食料資源の汚染,0.3178
"公害防止と化学物質管理
※1 国際NGO「The Climate Group」が運営する、世界で影響力のある企業が再生可能エネルギー100%を目指す国際イニシアティブ。",32,気候変動への適応,0.3122
"公害防止と化学物質管理
※1 国際NGO「The Climate Group」が運営する、世界で影響力のある企業が再生可能エネルギー100%を目指す国際イニシアティブ。",32,エネルギー,0.3391
"公害防止と化学物質管理
※1 国際NGO「The Climate Group」が運営する、世界で影響力のある企業が再生可能エネルギー100%を目指す国際イニシアティブ。",32,空気の汚染,0.3196
"公害防止と化学物質管理
※1 国際NGO「The Climate Group」が運営する、世界で影響力のある企業が再生可能エネルギー100%を目指す国際イニシアティブ。",32,水の汚染,0.3044
"公害防止と化学物質管理
※1 国際NGO「The Climate Group」が運営する、世界で影響力のある企業が再生可能エネルギー100%を目指す国際イニシアティブ。",32,生物および食料資源の汚染,0.3433
"公害防止と化学物質管理
※1 国際NGO「The Climate Group」が運営する、世界で影響力のある企業が再生可能エネルギー100%を目指す国際イニシアティブ。",32,水の消費と取水,0.3103
"公害防止と化学物質管理
※1 国際NGO「The Climate Group」が運営する、世界で影響力のある企業が再生可能エネルギー100%を目指す国際イニシアティブ。",32,海洋資源の採取と利用,0.3285
"公害防止と化学物質管理
※1 国際NGO「The Climate Group」が運営する、世界で影響力のある企業が再生可能エネルギー100%を目指す国際イニシアティブ。",32,循環経済,0.3328
"公害防止と化学物質管理
※1 国際NGO「The Climate Group」が運営する、世界で影響力のある企業が再生可能エネルギー100%を目指す国際イニシアティブ。",32,健康と安全,0.3005
※5 Volatile Organic Compound 大気汚染の原因のひとつである揮発性有機化合物。,32,気候変動,0.3356
※5 Volatile Organic Compound 大気汚染の原因のひとつである揮発性有機化合物。,32,気候変動への適応,0.3329
※5 Volatile Organic Compound 大気汚染の原因のひとつである揮発性有機化合物。,32,気候変動の緩和,0.3266
※5 Volatile Organic Compound 大気汚染の原因のひとつである揮発性有機化合物。,32,空気の汚染,0.4831
※5 Volatile Organic Compound 大気汚染の原因のひとつである揮発性有機化合物。,32,水の汚染,0.4155
※5 Volatile Organic Compound 大気汚染の原因のひとつである揮発性有機化合物。,32,土壌汚染,0.3989
※5 Volatile Organic Compound 大気汚染の原因のひとつである揮発性有機化合物。,32,生物および食料資源の汚染,0.3681
※8 化学物質の敷地外への流出により、環境法規制値超過または地域住民に不安を与えた事故（ ムラタは、公害防止に真摯に取り組むため、行政処分・指導の対象外のレベルでも、計上の対象としている）。,32,気候変動への適応,0.3167
※8 化学物質の敷地外への流出により、環境法規制値超過または地域住民に不安を与えた事故（ ムラタは、公害防止に真摯に取り組むため、行政処分・指導の対象外のレベルでも、計上の対象としている）。,32,空気の汚染,0.4056
※8 化学物質の敷地外への流出により、環境法規制値超過または地域住民に不安を与えた事故（ ムラタは、公害防止に真摯に取り組むため、行政処分・指導の対象外のレベルでも、計上の対象としている）。,32,水の汚染,0.375
※8 化学物質の敷地外への流出により、環境法規制値超過または地域住民に不安を与えた事故（ ムラタは、公害防止に真摯に取り組むため、行政処分・指導の対象外のレベルでも、計上の対象としている）。,32,土壌汚染,0.3305
※8 化学物質の敷地外への流出により、環境法規制値超過または地域住民に不安を与えた事故（ ムラタは、公害防止に真摯に取り組むため、行政処分・指導の対象外のレベルでも、計上の対象としている）。,32,生物および食料資源の汚染,0.3277
"価値創造プロセス
健康経営 員の心身の健康」という認識のもと、安全・安心を包含した健 いきいきと働けている職場にすること。",33,労働時間,0.3032
"価値創造プロセス
健康経営 員の心身の健康」という認識のもと、安全・安心を包含した健 いきいきと働けている職場にすること。",33,健康と安全,0.4901
"イノベーションは多様な個人 取り組み 環境
業所で実施しました。",33,気候変動,0.3039
"イノベーションは多様な個人 取り組み 環境
業所で実施しました。",33,気候変動への適応,0.344
"イノベーションは多様な個人 取り組み 環境
業所で実施しました。",33,生物および食料資源の汚染,0.3004
"イノベーションは多様な個人 取り組み 環境
業所で実施しました。",33,生物多様性の損失,0.3013
"イノベーションは多様な個人 取り組み 環境
業所で実施しました。",33,児童労働,0.3243
"イノベーションは多様な個人 取り組み 環境
業所で実施しました。",33,ロビー活動,0.3113
"2024年度 地域の皆様とのコミュニケーションを大切にし 所在する地域に与える影響や地域の課題・ニーズを把握し、 SECTION 04 経営を支える基盤
目標 地域課題の解決につながる貢献活動を推進すること。",33,気候変動への適応,0.303
"2024年度 地域の皆様とのコミュニケーションを大切にし 所在する地域に与える影響や地域の課題・ニーズを把握し、 SECTION 04 経営を支える基盤
目標 地域課題の解決につながる貢献活動を推進すること。",33,水の汚染,0.3052
"2024年度 地域の皆様とのコミュニケーションを大切にし 所在する地域に与える影響や地域の課題・ニーズを把握し、 SECTION 04 経営を支える基盤
目標 地域課題の解決につながる貢献活動を推進すること。",33,水の消費と取水,0.3157
"社会・地域との共生
※1 健康診断などの数値結果ではなく、自身の健康状態を主観的に評価する指標。",33,健康と安全,0.374
"リスクマネジメントの強化 企業活動全体での社会課題への
甚大な被害が想定される南海トラフ地震に対する対策を実施していること。",34,気候変動への適応,0.3159
※1 Business Continuity Management 事業継続の実現を目的としたBCP（Business Continuity Plan：事業継続計画）策定や維持・更新、事前対策の実施、取り組みを浸透させるための教育・訓練の実施など、平常時からのマネジメント活動。,34,健康と安全,0.3207
※1 Business Continuity Management 事業継続の実現を目的としたBCP（Business Continuity Plan：事業継続計画）策定や維持・更新、事前対策の実施、取り組みを浸透させるための教育・訓練の実施など、平常時からのマネジメント活動。,34,児童労働,0.3168
日々の仕事の中で従業員一人ひとりが ◦ 従業員向け研修（階層教育・理念教育など） 進しています。,35,労働時間,0.3491
日々の仕事の中で従業員一人ひとりが ◦ 従業員向け研修（階層教育・理念教育など） 進しています。,35,児童労働,0.3872
"各事業戦略 エナジー・パワー
ています。",37,エネルギー,0.4357
"収益性の向上に向けては、事業性評価プロセスにもとづいて、
ポートフォリオの強化に向けては、ROICと市場成長率の2軸によ また、社会価値を創出し、さらに経済価値を創出するまでには長 低収益事業の改善を図っていきます。",37,健康と安全,0.3188
"CFOの役割は、どのように価
るプロダクトポートフォリオマップのもと、一定の基準を下回るも い時間を擁するため、タイムラグを埋めて事業部門を後押しする制 値創造を実現するかを問い、それを支援することだと考えています。",37,労働時間,0.3119
◦ 競合企業との競争激化による事業環境の変化 ※1 Volatile Organic Compound 大気汚染の原因のひとつである揮発性有機化合物。,42,気候変動,0.3814
◦ 競合企業との競争激化による事業環境の変化 ※1 Volatile Organic Compound 大気汚染の原因のひとつである揮発性有機化合物。,42,気候変動への適応,0.4077
◦ 競合企業との競争激化による事業環境の変化 ※1 Volatile Organic Compound 大気汚染の原因のひとつである揮発性有機化合物。,42,気候変動の緩和,0.3717
◦ 競合企業との競争激化による事業環境の変化 ※1 Volatile Organic Compound 大気汚染の原因のひとつである揮発性有機化合物。,42,空気の汚染,0.4447
◦ 競合企業との競争激化による事業環境の変化 ※1 Volatile Organic Compound 大気汚染の原因のひとつである揮発性有機化合物。,42,水の汚染,0.3691
◦ 競合企業との競争激化による事業環境の変化 ※1 Volatile Organic Compound 大気汚染の原因のひとつである揮発性有機化合物。,42,土壌汚染,0.3597
◦ 競合企業との競争激化による事業環境の変化 ※1 Volatile Organic Compound 大気汚染の原因のひとつである揮発性有機化合物。,42,生物および食料資源の汚染,0.3709
"XBAR技術は高周波・広帯域での高い特性やSAWフィルタの製造 中期方針2024の進捗
帯だけを通過させ、不要な周波数帯のノ 工程との高い親和性を有します。",44,健康と安全,0.3192
"IoT化の広がりによりスマートフォン以外のさまざまなアプリケーションにも無線通信機能が搭 各事業戦略 高周波・通信②
載されるようになっています。",44,健康と安全,0.3212
"これらの強みを活かして、脱炭素 イオン二次電池「FORTELION（フォルテリオン）」を用いた蓄電池などを通して、環境面の事業 中期方針2024の進捗
や再エネ化、省エネ化への対応などにより拡 機会の獲得を目指します。",47,生物および食料資源の汚染,0.3133
"これらの強みを活かして、脱炭素 イオン二次電池「FORTELION（フォルテリオン）」を用いた蓄電池などを通して、環境面の事業 中期方針2024の進捗
や再エネ化、省エネ化への対応などにより拡 機会の獲得を目指します。",47,海洋資源の使用,0.3323
"これらの強みを活かして、脱炭素 イオン二次電池「FORTELION（フォルテリオン）」を用いた蓄電池などを通して、環境面の事業 中期方針2024の進捗
や再エネ化、省エネ化への対応などにより拡 機会の獲得を目指します。",47,海洋資源の採取と利用,0.3226
"将来の安定した成長を実現するために強みが活かせる市場に注力するとともに、差異化技術 各事業戦略 高周波・通信②
を最大限に発揮するためのモノづくり力の強化にも取り組んでいきます。",47,健康と安全,0.3245
"MEMS慣性力センサは、2024年3月に6DoF小型高精度
◦ 独自のMEMS 設計・加工・パッケージング技術による低ノイズ・高感度・高精 パッケージ品を産業機器向けにリリースし、自動運転市場向けの開発も行っています。",48,健康と安全,0.3177
"◦ 市場の多様なニーズに対応する技術獲得
※ 機能安全：車両の電気・電子システムに故障に備えた安全方策を設けることにより、ドライバー、乗員、歩行者などへの危害を許容可能なレベルに低減する考え方のこと。",48,気候変動への適応,0.3226
"◦ 市場の多様なニーズに対応する技術獲得
※ 機能安全：車両の電気・電子システムに故障に備えた安全方策を設けることにより、ドライバー、乗員、歩行者などへの危害を許容可能なレベルに低減する考え方のこと。",48,健康と安全,0.3537
"エンゲージメントの向上に欠かせない「安全・安心な職場 社是に共感し、真摯に実践する従業員
づくり」と「健康経営の推進」にも継続して取り組む。",50,健康と安全,0.4827
"しかし、道場では模擬ラインで標準作業の導入を実践的に 市場やお客様の変化、ビジネスモデルの多様化といった大きな環境変化に対応していくために、性別にかかわらず
学ぶことができ、現場ならではの視点を意識することや、改 経験を通じて能力を高め、対話しながら切磋琢磨できる職場を目指す。",51,気候変動への適応,0.3082
"をリードし、先端新商品の早期立ち上げを図るとともに、海外工場 3つ目は「海外での生産拡大によるコスト競争力・供給力の強化」
への手厚いサポートにより海外の実力向上を支えてきたことです。",53,健康と安全,0.3141
"日本国内の労働人口の減少に対し、グローバルでの競争環
4つ目は、これまでの生産規模の拡大とともに大量生産型の生産技 境はより厳しさを増しています。",53,生物および食料資源の汚染,0.3104
"こうした課題解決によって当社の競争優位性を確保し、サ
1つ目は「DX／スマート技術活用による徹底したコストダウン・ ステナブルなモノづくりを実現していきます。",53,健康と安全,0.3155
"その前段階にある研究開発活動に対しても積極的に投資を行い、 3層目は、蓄積された技術・知財を当社にとって新しい領域で積
将来の事業のタネを育てることも大切にしています。",56,海洋資源の採取と利用,0.3038
"その前段階にある研究開発活動に対しても積極的に投資を行い、 3層目は、蓄積された技術・知財を当社にとって新しい領域で積
将来の事業のタネを育てることも大切にしています。",56,健康と安全,0.3079
"バブルサイズは、特許ファミリー件数と前記TRおよび市場的価値指標か M&Aによる技術獲得の融
知的財産活動の強化 ら算出される総価値を示す。",57,健康と安全,0.3078
"データの利活用を進め、作業か Index
ら仕事への時間価値を提供するとともに、業務本来の目的やお客様に向き合う時間を増やすことで、CSとESの最大化を図っていきます。",59,労働時間,0.3873
"データの利活用を進め、作業か Index
ら仕事への時間価値を提供するとともに、業務本来の目的やお客様に向き合う時間を増やすことで、CSとESの最大化を図っていきます。",59,健康と安全,0.33
"ムラタは、経営理念である社 再エネ導入比率 36.5%※ 25% 75% 100% 100% 100% ＞ 気候変動対策の強化（TCFD）
是の精神に則り、自社の環境への取り組みと事業活動の両面から気候変動対策を推進することで、社 ※ 2023年度はさまざまな取り組みにより、2024年度目標値を大きく上回る結果となりました。",61,気候変動への適応,0.3049
"2024年9月に、RE100達成時期目標を従来の2050年度から前倒しするとともに、 持続可能な資源利用
カーボンニュートラル目標を設定し、目標達成に向かって各施策を積極的に検討・実行していきます。",61,生物および食料資源の汚染,0.3406
"2024年9月に、RE100達成時期目標を従来の2050年度から前倒しするとともに、 持続可能な資源利用
カーボンニュートラル目標を設定し、目標達成に向かって各施策を積極的に検討・実行していきます。",61,水の消費と取水,0.308
"2024年9月に、RE100達成時期目標を従来の2050年度から前倒しするとともに、 持続可能な資源利用
カーボンニュートラル目標を設定し、目標達成に向かって各施策を積極的に検討・実行していきます。",61,海洋資源の使用,0.3158
"2024年9月に、RE100達成時期目標を従来の2050年度から前倒しするとともに、 持続可能な資源利用
カーボンニュートラル目標を設定し、目標達成に向かって各施策を積極的に検討・実行していきます。",61,海洋資源の採取と利用,0.3534
"具体的には、再エネ・省エネニーズの高まり、EV転換にともなう自動車産業の変容、情報通信インフラのさらなる高速化・大容量化などの社会変化に要求される高効率部品の需要に応えるため、 SECTION 05 データ
軽薄短小・高効率・長寿命を競争優位とした製品開発を継続的に推進していきます。",61,エネルギー,0.3077
"2050年度 GHG排出量Scope1,2,3：カーボンニュートラル
ムラタは気温上昇を1.5℃に抑える世界的な取り組みに貢献するため、SBT認証取得やRE100への加盟を行ってきました。",61,気候変動への適応,0.3245
"2050年度 GHG排出量Scope1,2,3：カーボンニュートラル
ムラタは気温上昇を1.5℃に抑える世界的な取り組みに貢献するため、SBT認証取得やRE100への加盟を行ってきました。",61,空気の汚染,0.3157
"2050年度 GHG排出量Scope1,2,3：カーボンニュートラル
ムラタは気温上昇を1.5℃に抑える世界的な取り組みに貢献するため、SBT認証取得やRE100への加盟を行ってきました。",61,生物および食料資源の汚染,0.3073
"Restore FundはHSBC Asset Management社と投資顧問会 地域社会との共生
環境価値の調達にも注力しています。",63,水の汚染,0.3017
"Restore FundはHSBC Asset Management社と投資顧問会 地域社会との共生
環境価値の調達にも注力しています。",63,生物および食料資源の汚染,0.3885
"Restore FundはHSBC Asset Management社と投資顧問会 地域社会との共生
環境価値の調達にも注力しています。",63,水の消費と取水,0.3173
"Restore FundはHSBC Asset Management社と投資顧問会 地域社会との共生
環境価値の調達にも注力しています。",63,海洋資源の使用,0.3074
"Restore FundはHSBC Asset Management社と投資顧問会 地域社会との共生
環境価値の調達にも注力しています。",63,海洋資源の採取と利用,0.3416
"Restore FundはHSBC Asset Management社と投資顧問会 地域社会との共生
環境価値の調達にも注力しています。",63,健康と安全,0.3851
"2024年には再エネ導入比 社Pollination社の合弁事業Climate Asset Management社が運 人権の尊重
率の2030年度目標を50%から75%に引き上げ、100%達成時期目 用します。",63,空気の汚染,0.3805
"2024年には再エネ導入比 社Pollination社の合弁事業Climate Asset Management社が運 人権の尊重
率の2030年度目標を50%から75%に引き上げ、100%達成時期目 用します。",63,水の汚染,0.3338
"2024年には再エネ導入比 社Pollination社の合弁事業Climate Asset Management社が運 人権の尊重
率の2030年度目標を50%から75%に引き上げ、100%達成時期目 用します。",63,生物および食料資源の汚染,0.3535
"2024年には再エネ導入比 社Pollination社の合弁事業Climate Asset Management社が運 人権の尊重
率の2030年度目標を50%から75%に引き上げ、100%達成時期目 用します。",63,海洋資源の使用,0.3338
"2024年には再エネ導入比 社Pollination社の合弁事業Climate Asset Management社が運 人権の尊重
率の2030年度目標を50%から75%に引き上げ、100%達成時期目 用します。",63,海洋資源の採取と利用,0.3249
"2024年には再エネ導入比 社Pollination社の合弁事業Climate Asset Management社が運 人権の尊重
率の2030年度目標を50%から75%に引き上げ、100%達成時期目 用します。",63,プライバシー,0.3238
"SECTION 04 経営を支える基盤
※2 ムラタの排出物（廃棄物＋有価物）が循環資源化された重量割合。",64,循環経済,0.3114
源 調達ルート （埋め立て・サーマルリサイクルなど） 当社は本事業への参画により、使用済みプラスチックの再資源化を推進します。,64,生物および食料資源の汚染,0.3257
源 調達ルート （埋め立て・サーマルリサイクルなど） 当社は本事業への参画により、使用済みプラスチックの再資源化を推進します。,64,マイクロプラスチック,0.3371
源 調達ルート （埋め立て・サーマルリサイクルなど） 当社は本事業への参画により、使用済みプラスチックの再資源化を推進します。,64,水の消費と取水,0.3123
源 調達ルート （埋め立て・サーマルリサイクルなど） 当社は本事業への参画により、使用済みプラスチックの再資源化を推進します。,64,海洋資源の使用,0.3373
源 調達ルート （埋め立て・サーマルリサイクルなど） 当社は本事業への参画により、使用済みプラスチックの再資源化を推進します。,64,海洋資源の採取と利用,0.3731
源 調達ルート （埋め立て・サーマルリサイクルなど） 当社は本事業への参画により、使用済みプラスチックの再資源化を推進します。,64,循環経済,0.3015
"いずれも社会の発展に寄与する大切な要素であると考え、ムラ ね、副業として会社の公休日に従業員の参加を募り、オク
タは文化支援を通じた地域活性化に取り組みます。",65,文化的権利,0.3016
"いずれも社会の発展に寄与する大切な要素であると考え、ムラ ね、副業として会社の公休日に従業員の参加を募り、オク
タは文化支援を通じた地域活性化に取り組みます。",65,企業文化,0.3104
"これらの対応は自社だけでなくサプライチェーン全体で取り組むことが重 CSR監査の実施率 重要仕入先様※へのCSR監査実施率95% 100% 気候変動対策の強化（TCFD）
要となっています。",67,気候変動への適応,0.3651
"持続可能な資源利用
※ ムラタでは、ESGのリスクや、取引金額の大きさ、代替性などを考慮し「重要仕入先様」を特定しています。",67,海洋資源の使用,0.3033
"具体的には出稼 コーポレート・ガバナンス
ぎによる労働者側からの要求による勤務時間の超過（週7日連続勤務、週60時間以上勤務）でした。",67,労働条件,0.3155
"具体的には出稼 コーポレート・ガバナンス
ぎによる労働者側からの要求による勤務時間の超過（週7日連続勤務、週60時間以上勤務）でした。",67,労働時間,0.3874
"具体的には出稼 コーポレート・ガバナンス
ぎによる労働者側からの要求による勤務時間の超過（週7日連続勤務、週60時間以上勤務）でした。",67,児童労働,0.3428
