sentence,page,topic,similarity
"テルモグループの 衛生）の認証取得状況については、73ページ「労働安全衛生」を
生方針」に基づき、あらゆる事業活動において、働く人々の安全 環境・安全衛生（EHS）に関する方針、EHS上のリスクや機会、目 ご覧ください。",25,労働条件,0.3132
"テルモグループの 衛生）の認証取得状況については、73ページ「労働安全衛生」を
生方針」に基づき、あらゆる事業活動において、働く人々の安全 環境・安全衛生（EHS）に関する方針、EHS上のリスクや機会、目 ご覧ください。",25,健康と安全,0.392
"環境安全委 本社（環境推進室）
「労働安全衛生」をご覧ください。",25,労働条件,0.3226
"環境安全委 本社（環境推進室）
「労働安全衛生」をご覧ください。",25,労働時間,0.3577
"環境安全委 本社（環境推進室）
「労働安全衛生」をご覧ください。",25,健康と安全,0.3741
"環境安全委 本社（環境推進室）
「労働安全衛生」をご覧ください。",25,児童労働,0.3472
"EHS（環境・安全衛生）マネジメント
EHSリスクマネジメント 計画的に教育訓練を実施しています。",26,空気の汚染,0.318
"EHS（環境・安全衛生）マネジメント
EHSリスクマネジメント 計画的に教育訓練を実施しています。",26,健康と安全,0.3756
"監査で指摘された不適合については、再発防止のための是 害の最小化に向けて、各事業所で緊急事態への対応手順を定
正処置を実施し、有効性をレビューしています。",26,健康と安全,0.3513
"この賞は、優れた活動事例を評価しグループ内で共有
テルモから排出した廃棄物の適正処理を確認するため、計画 を図ることで、EHS活動を促進することを目的としています。",26,健康と安全,0.3021
"的に産業廃棄物の収集運搬委託先・処理委託先を監査していま 2022年度は、前年に引き続き、環境（Eco）にやさしい取り組
す。",26,生物および食料資源の汚染,0.3363
"2022年度は45カ所の委託先を監査し、適切に処理されてい みとして、省エネや再生可能エネルギーへの切り替えなどの
ることを確認しました。",26,エネルギー,0.3223
"2022年度は45カ所の委託先を監査し、適切に処理されてい みとして、省エネや再生可能エネルギーへの切り替えなどの
ることを確認しました。",26,生物および食料資源の汚染,0.3346
"2022年度は45カ所の委託先を監査し、適切に処理されてい みとして、省エネや再生可能エネルギーへの切り替えなどの
ることを確認しました。",26,水の消費と取水,0.3067
"2022年度は45カ所の委託先を監査し、適切に処理されてい みとして、省エネや再生可能エネルギーへの切り替えなどの
ることを確認しました。",26,海洋資源の採取と利用,0.3303
"2022年度は45カ所の委託先を監査し、適切に処理されてい みとして、省エネや再生可能エネルギーへの切り替えなどの
ることを確認しました。",26,健康と安全,0.3035
"テーテル挿入と比べ、術後の出血などの合併症が少なく低侵襲 雑な病変でもスムーズな治療ができるよう、DESのデリバリーシ
この開発指針は、4つの原則「もっとやさしく（安全と安心の提 治療が可能になります。",27,健康と安全,0.3411
"資源、輸送効率の向上など環境 貴重なワクチンを無駄なく使用できるよう、テルモは、それまで テルモは、水銀体温計の生産を1984年に終了しており、以来30
への貢献が期待できます。",28,健康と安全,0.3069
"ワクチン用シリンジ 影響が懸念されている可塑剤DEHPについては、ほかの可塑剤
脂使用量および製造工程のエネ に代替した商品を供給しています（代替可能な場合）。",28,生物および食料資源の汚染,0.3035
"ワクチン用シリンジ 影響が懸念されている可塑剤DEHPについては、ほかの可塑剤
脂使用量および製造工程のエネ に代替した商品を供給しています（代替可能な場合）。",28,健康と安全,0.3143
"注射器や
れにより、環境負荷の低減や廃 点滴器具を接続する際にも専用のアダプターは不要です。",28,生物および食料資源の汚染,0.3264
"注射器や
れにより、環境負荷の低減や廃 点滴器具を接続する際にも専用のアダプターは不要です。",28,水の消費と取水,0.325
気候変動対策 ■ 2040年度までに、カーボンニュートラルを実現 とで、温室効果ガス排出量を削減しています。,29,気候変動,0.3418
気候変動対策 ■ 2040年度までに、カーボンニュートラルを実現 とで、温室効果ガス排出量を削減しています。,29,気候変動への適応,0.4301
気候変動対策 ■ 2040年度までに、カーボンニュートラルを実現 とで、温室効果ガス排出量を削減しています。,29,気候変動の緩和,0.3994
気候変動対策 ■ 2040年度までに、カーボンニュートラルを実現 とで、温室効果ガス排出量を削減しています。,29,空気の汚染,0.366
気候変動対策 ■ 2040年度までに、カーボンニュートラルを実現 とで、温室効果ガス排出量を削減しています。,29,水の汚染,0.303
気候変動対策 ■ 2040年度までに、カーボンニュートラルを実現 とで、温室効果ガス排出量を削減しています。,29,生物および食料資源の汚染,0.3158
気候変動対策 ■ 2040年度までに、カーボンニュートラルを実現 とで、温室効果ガス排出量を削減しています。,29,生物多様性の損失,0.3013
"2030年度を目標年度とする温室効果ガス れは前年度のグループ全体の温室効果ガス排出量の1.8％削減
排出量削減目標は、産業革命前と比較して気温上昇を「1.5℃」に に相当します。",29,気候変動への適応,0.327
"2030年度を目標年度とする温室効果ガス れは前年度のグループ全体の温室効果ガス排出量の1.8％削減
排出量削減目標は、産業革命前と比較して気温上昇を「1.5℃」に に相当します。",29,気候変動の緩和,0.339
"2030年度を目標年度とする温室効果ガス れは前年度のグループ全体の温室効果ガス排出量の1.8％削減
排出量削減目標は、産業革命前と比較して気温上昇を「1.5℃」に に相当します。",29,空気の汚染,0.3988
"また、日本の工場、研究開発センターでは購入電
抑える水準と整合した目標として2023年3月に「Science Based 力の50%を再生可能エネルギー由来電力に切り替えました。",29,エネルギー,0.3471
"ルモベトナム工場では、敷地内へのメガソーラーパネル（総出力
さらに、この目標を達成するため、再生可能エネルギーの利用 約3.53メガワット）の設置が完了し、発電を開始しました。",29,エネルギー,0.3402
また、廃棄物の削減や資源の有効活用、 Scope 1：直接排出（燃料燃焼などの自社の排出） しています。,29,生物および食料資源の汚染,0.376
また、廃棄物の削減や資源の有効活用、 Scope 1：直接排出（燃料燃焼などの自社の排出） しています。,29,水の消費と取水,0.3747
また、廃棄物の削減や資源の有効活用、 Scope 1：直接排出（燃料燃焼などの自社の排出） しています。,29,海洋資源の採取と利用,0.3781
"これらの取り組みにより、約64千トンの温室効果ガ
* 温室効果ガスの排出量と吸収量を均衡させること。",29,気候変動への適応,0.3477
"これらの取り組みにより、約64千トンの温室効果ガ
* 温室効果ガスの排出量と吸収量を均衡させること。",29,空気の汚染,0.307
"これらの取り組みにより、約64千トンの温室効果ガ
* 温室効果ガスの排出量と吸収量を均衡させること。",29,生物および食料資源の汚染,0.3366
"これらの取り組みにより、約64千トンの温室効果ガ
* 温室効果ガスの排出量と吸収量を均衡させること。",29,水の消費と取水,0.3702
"これらの取り組みにより、約64千トンの温室効果ガ
* 温室効果ガスの排出量と吸収量を均衡させること。",29,海洋資源の採取と利用,0.3078
"これらの取り組みにより、約64千トンの温室効果ガ
* 温室効果ガスの排出量と吸収量を均衡させること。",29,健康と安全,0.3006
また、2019年には「サプ 年の電力供給量の増加に伴い、環境に与える影響も注目されてい 用電源としての活用です。,30,エネルギー,0.349
また、2019年には「サプ 年の電力供給量の増加に伴い、環境に与える影響も注目されてい 用電源としての活用です。,30,空気の汚染,0.3286
また、2019年には「サプ 年の電力供給量の増加に伴い、環境に与える影響も注目されてい 用電源としての活用です。,30,水の汚染,0.3671
また、2019年には「サプ 年の電力供給量の増加に伴い、環境に与える影響も注目されてい 用電源としての活用です。,30,生物および食料資源の汚染,0.3417
また、2019年には「サプ 年の電力供給量の増加に伴い、環境に与える影響も注目されてい 用電源としての活用です。,30,水の消費と取水,0.4443
また、2019年には「サプ 年の電力供給量の増加に伴い、環境に与える影響も注目されてい 用電源としての活用です。,30,海洋資源の使用,0.3092
また、2019年には「サプ 年の電力供給量の増加に伴い、環境に与える影響も注目されてい 用電源としての活用です。,30,海洋資源の採取と利用,0.3117
また、2019年には「サプ 年の電力供給量の増加に伴い、環境に与える影響も注目されてい 用電源としての活用です。,30,健康と安全,0.3184
"また、CO 2排出削減に加えて、自 スマートフォンの充電を電気自動車から行うなど、電力供給への活
製品の輸送に関する温室効果ガス排出量を削減しています。",30,気候変動への適応,0.3057
"また、CO 2排出削減に加えて、自 スマートフォンの充電を電気自動車から行うなど、電力供給への活
製品の輸送に関する温室効果ガス排出量を削減しています。",30,空気の汚染,0.3393
"また、CO 2排出削減に加えて、自 スマートフォンの充電を電気自動車から行うなど、電力供給への活
製品の輸送に関する温室効果ガス排出量を削減しています。",30,水の汚染,0.3025
"また、CO 2排出削減に加えて、自 スマートフォンの充電を電気自動車から行うなど、電力供給への活
製品の輸送に関する温室効果ガス排出量を削減しています。",30,生物および食料資源の汚染,0.3256
"また、CO 2排出削減に加えて、自 スマートフォンの充電を電気自動車から行うなど、電力供給への活
製品の輸送に関する温室効果ガス排出量を削減しています。",30,水の消費と取水,0.3493
"また、CO 2排出削減に加えて、自 スマートフォンの充電を電気自動車から行うなど、電力供給への活
製品の輸送に関する温室効果ガス排出量を削減しています。",30,健康と安全,0.3829
"港から倉庫まで一貫してト
100 50 ギーを活用し、環境負荷低減に取り組んでいきます。",30,空気の汚染,0.3014
"さらに、新しい治療方法の提供を • 炭素税が導入・強化された場合のエネルギーコスト・原材料費の増加
通して、医療の効率化と医療現場からの温室効果ガス排出削減を実現することが可能と考えています。",31,エネルギー,0.3588
"さらに、新しい治療方法の提供を • 炭素税が導入・強化された場合のエネルギーコスト・原材料費の増加
通して、医療の効率化と医療現場からの温室効果ガス排出削減を実現することが可能と考えています。",31,水の消費と取水,0.3337
"さらに、新しい治療方法の提供を • 炭素税が導入・強化された場合のエネルギーコスト・原材料費の増加
通して、医療の効率化と医療現場からの温室効果ガス排出削減を実現することが可能と考えています。",31,健康と安全,0.3563
"この目標は国際的な団体である「Science Based Targets 与する製品の提供
initiative（」SBTイニシアチブ）から、科学的根拠に基づくものとして認定されています。",31,生物および食料資源の汚染,0.3236
"この目標は国際的な団体である「Science Based Targets 与する製品の提供
initiative（」SBTイニシアチブ）から、科学的根拠に基づくものとして認定されています。",31,健康と安全,0.3596
"また、 50 し、製造工程での廃棄物等の発生抑制、環境負荷の低い材料や
発生した廃棄物は分別し、リサイクル会社の協力により、プラス 部品の選定、製品や包装材の小型・軽量化などを推進しています。",33,生物および食料資源の汚染,0.4039
"また、 50 し、製造工程での廃棄物等の発生抑制、環境負荷の低い材料や
発生した廃棄物は分別し、リサイクル会社の協力により、プラス 部品の選定、製品や包装材の小型・軽量化などを推進しています。",33,マイクロプラスチック,0.3597
"廃棄物最 0 2020 2021 2022（年度） 0 具やパレットなど、新たなプラスチック製品として再資源化（マテ
終処分量（テルモグループ国内事業所）は廃棄物等総排出量の 対 象 ：テルモグループ（国内事業所、海外生産事業所・開発拠点） リアルリサイクル）されています。",33,生物および食料資源の汚染,0.3107
"学物質を使用する職場では、化学物質リスクアセスメントを実施 HCFC-225の排出量、PRTR法の届出物質の取扱量・排出量・
するとともに、GHS*の「化学物質の危険有害性に関する情報」に 移動量については、113ページ「環境データ」をご覧ください。",36,空気の汚染,0.3103
"学物質を使用する職場では、化学物質リスクアセスメントを実施 HCFC-225の排出量、PRTR法の届出物質の取扱量・排出量・
するとともに、GHS*の「化学物質の危険有害性に関する情報」に 移動量については、113ページ「環境データ」をご覧ください。",36,生物および食料資源の汚染,0.3401
人への健康リスク * 特 定化学物質の環境への排出量の把握等及び管理の改善の促進に関する法律。,36,気候変動への適応,0.3035
人への健康リスク * 特 定化学物質の環境への排出量の把握等及び管理の改善の促進に関する法律。,36,空気の汚染,0.3908
人への健康リスク * 特 定化学物質の環境への排出量の把握等及び管理の改善の促進に関する法律。,36,水の汚染,0.3727
人への健康リスク * 特 定化学物質の環境への排出量の把握等及び管理の改善の促進に関する法律。,36,生物および食料資源の汚染,0.4092
人への健康リスク * 特 定化学物質の環境への排出量の把握等及び管理の改善の促進に関する法律。,36,水の消費と取水,0.3139
人への健康リスク * 特 定化学物質の環境への排出量の把握等及び管理の改善の促進に関する法律。,36,健康と安全,0.4351
"また、低濃度PCB含有機器につ
化学物質排出量の削減に向けた自主的な取り組み いては民間の廃棄物処理業者にて計画的に処理をしています。",36,マイクロプラスチック,0.3212
"下草刈りや ターでは、「湘南の森づくり活動」と称し、社会や地域の一員とし めのイベントの開催や植樹活動により生物多様性保全への取り
鹿の食害対策ネットの補強等、 て環境保全活動を推進し、生物多様性の保全に努める取り組み 組みを行っています。",37,水の消費と取水,0.3121
"下草刈りや ターでは、「湘南の森づくり活動」と称し、社会や地域の一員とし めのイベントの開催や植樹活動により生物多様性保全への取り
鹿の食害対策ネットの補強等、 て環境保全活動を推進し、生物多様性の保全に努める取り組み 組みを行っています。",37,健康と安全,0.3064
"さらに、 応」および「脆弱性情報の収集、影響度評価とその対策実施」に取
に取り組んでいます。",40,健康と安全,0.3012
安全・安心への徹底した配慮、個々の業 品質データや外部・内部の品質動向に関する情報分析などに基 り組んでいます。,40,健康と安全,0.4108
"さらに、医療従事者へのトレーニ が目指すべき製品品質を「均質」と定義し、この「均質」製品の実 ネジメントシステムと既存の医薬品GMP（Good Manufacturing
ング機会の提供、適切な情報開示・お客様とのコミュニケーショ 現に向け、生産拠点ごとに品質のKPIを定めて取り組んでいます。",40,健康と安全,0.332
"ンを通じて、適正かつ安全に製品を使用していただけるよう推進 中長期成長戦略においては、“グローバル市場に向けて、「均質」 日本における再生医療等製品の製造販売承認取得に合わせ、
しています。",40,健康と安全,0.3646
"テルモグループでは、チーフクオリティーオフィサー（CQO）を 産拠点の役割を体系化し、各生産拠点で製造された製品を日本 また、日本における医薬品医療機器等法の制定や、近年強化
トップとする品質管理体制を構築しています。",40,健康と安全,0.3387
また、CQOとテルモ るデータの「完全性（データインテグリティ、以下「DI」）」の要求が きました。,40,健康と安全,0.3081
"グループの各生産拠点の品質責任者を中心としたグローバル会 グローバルで高まっており、テルモの医薬品製造においてDIの 欧州では、2017年5月25日に医療機器規則（Medical Device
議を定期的に開催し、グループとしての品質ビジョン、品質方針 構築を進めています。",40,健康と安全,0.3219
"現在は、MDRに適応した製品の切り替えを随時進め
クの分析、評価、改善、および情報共有のPDCAサイクルを回す モでは“サイバーセキュリティに対しても均質な製品の品質保 ています。",40,健康と安全,0.3215
"証体制”の構築を目指した全社プロジェクトを立ち上げ、活動を 機器（In Vitro Diagnostic Regulation：IVDR）への適応化を進め、
テルモグループの全ての生産拠点で高品質・安全・安心な製 進めています。",40,健康と安全,0.396
本プロジェクトでは、PSIRT（Product Security 2022年6月にはIVDRの外部認証を取得しました。,40,健康と安全,0.3876
"各部門はこの方針に基づき品質目標を 収集し、各国の法令・規制等に基づき、的確に行政へ報告する体 ■ 製品市販後の安全性、品質・有効性および適正使用に関する情
設定し、経営者の方針が各部門およびアソシエイトの具体的な品 制を構築しています。",41,健康と安全,0.3681
"医療機関向けの情報担当者（MR） が医療機関を訪問して情報を提供するケースなど、迅速かつ
■ 医療機器や医薬品の適正使用をお客様に促すとともに、安全 きめ細かなコミュニケーションを図っています。",41,健康と安全,0.3999
"医療安全に寄与する医療機関への研修サポート（T-PAS*）にも
■ お客様にとって価値ある製品を追求します。",41,健康と安全,0.382
"■ 国内の全アソシエイトを対象に、GVP（製造販売後安全管理の
■ 仕事の進め方を常に見直し、改善します。",41,健康と安全,0.3069
"■ 海外においても安全管理体制の整備や情報収集等のモニタリ
ングの強化を図っています。",41,健康と安全,0.3294
"製品・サービスの品質・安全性
医療従事者へのトレーニングの提供 を通じた社会貢献を体験いただける空間を目指しています。",42,健康と安全,0.4221
"ングの経験やノウハウに基づき、国内外の医療従事者の皆様を
* Terumo Proactive Action for Safetyの略。",42,健康と安全,0.3805
"テルモは、上記のサプライヤーガイドラインへの署名要請や
つの章「1. 品質・安全「」2. 安定供給」については契約書への盛り * 国 別のリスク評価に際しては、以下の指標を参考としています。",43,健康と安全,0.3285
"2022年度末までに、世界全体で約2,000社ある既存 * Environment, Health and Safetyの略。",43,空気の汚染,0.3061
"2022年度末までに、世界全体で約2,000社ある既存 * Environment, Health and Safetyの略。",43,水の汚染,0.3021
"2022年度末までに、世界全体で約2,000社ある既存 * Environment, Health and Safetyの略。",43,生物および食料資源の汚染,0.3801
"2022年度末までに、世界全体で約2,000社ある既存 * Environment, Health and Safetyの略。",43,健康と安全,0.3799
"取引においては関連法令を遵守するとともに、透明性を確保し、 テルモアメリカスホールディング社（TAH）では、多様なサプ
サプライヤーとの健全な関係を維持する必要があります。",44,健康と安全,0.3948
"また、 理念「医療を通じて社会に貢献する」の実現に継続的に取り組ん
国内外の関連会社とも連携し、グループとしての適正な規程・プ でいきます。",44,健康と安全,0.3318
入社後は、開発技術者として必要な医学的知識を早期に 年退職者再雇用制度（テルモ・エキスパート・システム：TES）利 としてキャリア面談を実施しています。,47,健康と安全,0.3074
"Mindset”がテルモの組織文化として根付くよう、グループ全体
りが主体的にキャリアを考え、自らの意思と能力でキャリアアッ で取り組んでいます。",48,健康と安全,0.3192
"Mindset”がテルモの組織文化として根付くよう、グループ全体
りが主体的にキャリアを考え、自らの意思と能力でキャリアアッ で取り組んでいます。",48,企業文化,0.3807
"2023年からは全社あるいは各事業の必要性に応じて、 別研修では、ワークショップ形式で、Growth Mindsetの実践に
ビジネスや実務上の課題解決をデジタルスキルで解決しようと つながるきっかけを共有しています。",48,マイクロプラスチック,0.3027
"成長が組織の発展につながるよう、Growth Mindsetの醸成に向
けた取り組みを継続していきます。",48,健康と安全,0.3172
"DE&I フィロソフィーとDE&I ガイディ 2023年3月にはDE&Iを加速させるため、４つの重点分野を選定し、
ングプリンシプルは、テルモのコアバリューズやテルモグループ 各地域の特性に応じた展開をしています。",49,健康と安全,0.3011
毎年3月に「テルモ DE&I Week」を開催しています。,49,労働時間,0.3158
毎年3月に「テルモ DE&I Week」を開催しています。,49,健康と安全,0.3418
"供することで、自立した社会生活を送ることができるように、障
人数（人） 69 73 90 また、グローバル化が進む中、国籍や言語にかかわらず、多様 がい者の雇用促進に努めています。",51,障害者の雇用,0.35
"2018年度には、障がいを抱
比率（％） 8.1 8.4 9.6 なアソシエイトがより働きやすい環境づくりを進めています。",51,障害者の雇用,0.3016
"またIAが日本で働く上で気軽に相談し合い、働きやす 力を最大限に発揮できる取り組みを推進し、雇用の拡大を図って
くなるよう、そしてIAのネットワークを強化するためIAのARGを いきます。",51,エネルギー,0.3067
"このような認識のもと、テルモでは、全社・職場双方 社内イベント「Terumo Patient’s Day」
から取り組みを進めてきました。",52,健康と安全,0.3231
"このような認識のもと、テルモでは、全社・職場双方 社内イベント「Terumo Patient’s Day」
から取り組みを進めてきました。",52,児童労働,0.3184
"各地の取り や患者さんに接する機会を通してテルモでの仕事と医療のつな
テルモでの経験が豊かであること、さらには、大きな意義や働きが 組みを互いに学び合い、ともに推進することで、一体感を持って がりを実感する場を設けています。",52,健康と安全,0.3299
"各地の取り や患者さんに接する機会を通してテルモでの仕事と医療のつな
テルモでの経験が豊かであること、さらには、大きな意義や働きが 組みを互いに学び合い、ともに推進することで、一体感を持って がりを実感する場を設けています。",52,平等と機会,0.3048
"ウェルビーイング向上のため、グ ローガン“ Your Health, Your Happiness, Our Priority”と社内
ループ全体、地域/国、各社でさまざまな取り組みを行っています。",52,健康と安全,0.4086
医療に貢献する企業の一員として、 *「 健康経営」は、NPO法人健康経営研究会の登録商標です。,52,健康と安全,0.4384
育 時差勤務 • 子が小学校卒業までの間、1日最大2時間の就 ポートできるようにしています。,54,労働条件,0.3385
育 時差勤務 • 子が小学校卒業までの間、1日最大2時間の就 ポートできるようにしています。,54,労働時間,0.4956
育 時差勤務 • 子が小学校卒業までの間、1日最大2時間の就 ポートできるようにしています。,54,障害者の雇用,0.3463
育 時差勤務 • 子が小学校卒業までの間、1日最大2時間の就 ポートできるようにしています。,54,児童労働,0.4997
"テルモで育児休業を取得する男性アソシエイトの数は増加
在宅勤務 • 回数の制限なく利用可能 ジャパンが運営する「イクボス企業同盟」に加盟しています。",54,児童労働,0.3034
また、統括産業医を中心として、各事業 * 事業主と健康保険組合が連携しての取り組み。,55,健康と安全,0.3567
具体的には、予防・ • 禁煙推進：2022年度の喫煙率は23.3％となりました。,56,空気の汚染,0.3023
具体的には、予防・ • 禁煙推進：2022年度の喫煙率は23.3％となりました。,56,健康と安全,0.3106
"上記の取り組みに関するデータについては、110ページ「人事・
生活習慣病予防のため、喫煙率20%未満・メタボ率22%未満 労務データ」をご覧ください。",56,健康と安全,0.3314
"上記の取り組みに関するデータについては、110ページ「人事・
生活習慣病予防のため、喫煙率20%未満・メタボ率22%未満 労務データ」をご覧ください。",56,児童労働,0.3069
"テルモも広く社会に健康経営を普及させるべく貢 労使対話
献していきます。",57,健康と安全,0.3254
"テルモはアソシエイトとともに成長する上で、相互の信頼に基 テルモグローバルアワード
づく労働組合との対話を非常に重視しています。",57,健康と安全,0.3002
"績を上げたアソシエイトを称え、「テルモフェロー」として任命し
また、働き方改革や健康経営に関する取り組みなど、全社施策 ています。",57,健康と安全,0.3365
"2016年の制度新設以来、のべ6人のフェローが誕生し、
に関する協議もタイムリーに実施し、労使共同でアソシエイトの 2022年は新たに3人が任命されました。",57,健康と安全,0.3838
"2016年の制度新設以来、のべ6人のフェローが誕生し、
に関する協議もタイムリーに実施し、労使共同でアソシエイトの 2022年は新たに3人が任命されました。",57,平等と機会,0.3102
"2022年度は労働安全衛生の内容を含むEHSに関
社内表彰制度 国内主要生産事業所と海外の一部生産事業所、および本社（環 する基礎教育（eラーニング）を6,490名が受講しました。",58,生物および食料資源の汚染,0.3291
"2022年度は労働安全衛生の内容を含むEHSに関
社内表彰制度 国内主要生産事業所と海外の一部生産事業所、および本社（環 する基礎教育（eラーニング）を6,490名が受講しました。",58,健康と安全,0.37
"また、改善の結果は、公式会議
EHSマネジメントシステム で共有し、対応策を議論しています。",58,健康と安全,0.3198
"テルモは、1921年の設立以来「医療を通じて社会に貢献する」と *4 研 究開発における倫理基準の遵守に関する主な取り組みについては、102ページ「研
究開発における倫理」をご覧ください。",59,健康と安全,0.3939
"テルモは、1921年の設立以来「医療を通じて社会に貢献する」と *4 研 究開発における倫理基準の遵守に関する主な取り組みについては、102ページ「研
究開発における倫理」をご覧ください。",59,企業文化,0.3146
テルモグループ人権方針 項目 内容 （詳細については、100ページ「内部通報制度」をご覧ください。,59,プライバシー,0.3084
