sentence,page,topic,similarity
"全・安心ネットワーク技術といった新たな社会インフラを整備し エネルギーマネジメント・リソースサーキュレーション領域
ていくことが急務となります。",10,エネルギー,0.3293
"全・安心ネットワーク技術といった新たな社会インフラを整備し エネルギーマネジメント・リソースサーキュレーション領域
ていくことが急務となります。",10,健康と安全,0.4135
"2020年代後半以降の本格的なEV普及期に向けては、新たなグローバルEVである「Honda 0（ゼロ）シ
バッテリーEVが最も有効なソリューションであると考えています。",12,エネルギー,0.3511
"2020年代後半以降の本格的なEV普及期に向けては、新たなグローバルEVである「Honda 0（ゼロ）シ
バッテリーEVが最も有効なソリューションであると考えています。",12,水の汚染,0.3144
"2020年代後半以降の本格的なEV普及期に向けては、新たなグローバルEVである「Honda 0（ゼロ）シ
バッテリーEVが最も有効なソリューションであると考えています。",12,健康と安全,0.3507
"しく、北米・欧州などでは「EVの普及は踊り場に差し掛かった」と、その減速感が指摘されていますが、 2031年3月期にはグローバルでのEV/FCEV（燃料電池車）の販売比率を30％以上とすることを目標と
長期的な視点で見ればEVシフトは着実に進んでいくと私たちは確信しています。",12,エネルギー,0.3216
"しく、北米・欧州などでは「EVの普及は踊り場に差し掛かった」と、その減速感が指摘されていますが、 2031年3月期にはグローバルでのEV/FCEV（燃料電池車）の販売比率を30％以上とすることを目標と
長期的な視点で見ればEVシフトは着実に進んでいくと私たちは確信しています。",12,生物および食料資源の汚染,0.3364
"しく、北米・欧州などでは「EVの普及は踊り場に差し掛かった」と、その減速感が指摘されていますが、 2031年3月期にはグローバルでのEV/FCEV（燃料電池車）の販売比率を30％以上とすることを目標と
長期的な視点で見ればEVシフトは着実に進んでいくと私たちは確信しています。",12,水の消費と取水,0.314
"しく、北米・欧州などでは「EVの普及は踊り場に差し掛かった」と、その減速感が指摘されていますが、 2031年3月期にはグローバルでのEV/FCEV（燃料電池車）の販売比率を30％以上とすることを目標と
長期的な視点で見ればEVシフトは着実に進んでいくと私たちは確信しています。",12,健康と安全,0.3427
"2024年1月、米国ネバダ州ラスベガス市で開催の「CES 2024」で発表したフラッグ
シップモデルである「SALOON」をはじめとしたさまざまなモデルの販売を計画しています。",13,健康と安全,0.3101
"基盤となるE&E※アーキテクチャーとその上部レイヤーであるソフトウエアプラットフォーム 用した知能化の加速を図っていく上では、高い処理能力と優れた省電力性能を両立させる高度な半導体設
（ビークルOS）、その上に載るアプリケーションを独自開発するとともに、搭載されるSoC（System on 計のケイパビリティが求められます。",13,健康と安全,0.3101
"HEVモデルについては、独自の2モーターHEVシステム「e:HEV」と セル生産方式を組み合わせた独自の「フレックスセル生産システム」を導入することで、EV需要や取り巻
車両プラットフォームの刷新によって大幅なコストダウンと軽量化を実現し、引き続きグローバルで多く く環境の変化に対して、生産機種および生産量を柔軟にアジャストできる体制を構築します。",14,気候変動への適応,0.35
"HEVモデルについては、独自の2モーターHEVシステム「e:HEV」と セル生産方式を組み合わせた独自の「フレックスセル生産システム」を導入することで、EV需要や取り巻
車両プラットフォームの刷新によって大幅なコストダウンと軽量化を実現し、引き続きグローバルで多く く環境の変化に対して、生産機種および生産量を柔軟にアジャストできる体制を構築します。",14,エネルギー,0.3401
"HEVモデルについては、独自の2モーターHEVシステム「e:HEV」と セル生産方式を組み合わせた独自の「フレックスセル生産システム」を導入することで、EV需要や取り巻
車両プラットフォームの刷新によって大幅なコストダウンと軽量化を実現し、引き続きグローバルで多く く環境の変化に対して、生産機種および生産量を柔軟にアジャストできる体制を構築します。",14,生物および食料資源の汚染,0.3354
"HEVモデルについては、独自の2モーターHEVシステム「e:HEV」と セル生産方式を組み合わせた独自の「フレックスセル生産システム」を導入することで、EV需要や取り巻
車両プラットフォームの刷新によって大幅なコストダウンと軽量化を実現し、引き続きグローバルで多く く環境の変化に対して、生産機種および生産量を柔軟にアジャストできる体制を構築します。",14,水の消費と取水,0.3549
"HEVモデルについては、独自の2モーターHEVシステム「e:HEV」と セル生産方式を組み合わせた独自の「フレックスセル生産システム」を導入することで、EV需要や取り巻
車両プラットフォームの刷新によって大幅なコストダウンと軽量化を実現し、引き続きグローバルで多く く環境の変化に対して、生産機種および生産量を柔軟にアジャストできる体制を構築します。",14,健康と安全,0.387
"その 米国における自動車政策に20年以上携わった後、American
Honda Motor Co.,Inc に入社。",15,水の汚染,0.3093
"その 米国における自動車政策に20年以上携わった後、American
Honda Motor Co.,Inc に入社。",15,マイクロプラスチック,0.3035
"その 米国における自動車政策に20年以上携わった後、American
Honda Motor Co.,Inc に入社。",15,健康と安全,0.3604
"その 米国における自動車政策に20年以上携わった後、American
Honda Motor Co.,Inc に入社。",15,プライバシー,0.3011
"政府・業界との関係、北
達成に向けて、2024年を電動二輪車のグローバル展開元年と位置付け、インド、ASEAN各国を中心に電動二 米のコーポレート・コミュニケーション、CSR、I＆Dを統括。",15,健康と安全,0.3344
"電動事業の自立化に向けて2031年3月期までに約5,000億円を投資し、
電動二輪事業単体でROS 5%、2030年代には10%以上を目指して取り組みを強化していきます。",15,マイクロプラスチック,0.3187
"5年前にAmerican Honda Motor Co., Inc.の政府・渉外担当VP※1としてHondaでのキャリアをスター
トし、現在はSVP※2として政府向け広報活動やブランドコミュニケーションを担当しています。",15,健康と安全,0.319
"新型
パワープロダクツ事業 コロナウイルス感染症がまん延した時期、Hondaも製造ラインを停止する異常事態に直面していました。",15,健康と安全,0.3016
"Hondaは一人ひとりの「夢の力」と「スピード」で、野心的な目標にチャレンジし、多様な知と多様
「電動化」と「知能化」を軸とした変革が加速するなかで、総合モビリティカンパニーとしてさらなる進 な夢が相互に作用し合うことで、さらに大きな夢を実現してきました。",16,エネルギー,0.3465
"Hondaは一人ひとりの「夢の力」と「スピード」で、野心的な目標にチャレンジし、多様な知と多様
「電動化」と「知能化」を軸とした変革が加速するなかで、総合モビリティカンパニーとしてさらなる進 な夢が相互に作用し合うことで、さらに大きな夢を実現してきました。",16,健康と安全,0.3196
"大限に能力を発揮できる「“The Power of Dreams”を体現できる企業風土」を目指し、全力で取り組
将来的にHondaが目指す姿、そこから導かれる経営戦略・事業戦略と連動した人材ポートフォリオを描 んでいます。",16,エネルギー,0.3099
"ステムの整備・刷新をはじめ、全社の集計基準の整備や、業界標準のデータプラットフォームとの連携も
行いながら、Triple Action to ZEROの実現を目指していきます。",17,健康と安全,0.315
"これにともない、設備投資や研究開発支出などの成長投資もそれぞれ2023年 財務目標
3月期から大きく増加させ、変革を加速させます。",21,生物および食料資源の汚染,0.3151
"これにともない、設備投資や研究開発支出などの成長投資もそれぞれ2023年 財務目標
3月期から大きく増加させ、変革を加速させます。",21,健康と安全,0.3266
"足元での改善を実績として示すとともに、冒頭でご説明した3つの重要なミッションに対する 事業変革のフェーズごとの目指す目標
取り組みを中長期でもさらに強化し、PBR1倍超の早期達成を目指します。",21,健康と安全,0.3067
"EV 約 ３．５兆円以上 R&D調整後 営業CF 電動/ソフト投資 約 ６．５
元で 20 は 27 IC 年 E 3 ・ 月 EV 期 の 以 並 降 行 の 開 5年 発 間 に で よ は り 、 研 6 究 .5 開 兆 発 円 支 と 出 電 が 動 高 化 水 ・ 準 ソ と フ な ト っ ウ て エ い ア ま 領 す 域 が へ 、 の 今 投 後 入 E 資 Vへ 源 シ を フ 拡 ト 大 す し る ま な す。",22,水の消費と取水,0.3191
"現在、北米および欧州では、EVの普及が一時的な停滞期に イアンスを通じて得た知見を活かしながら、将来のEV商品や生産体制の構築に向けた基盤を着実に築いて
入ったという見方もありますが、Hondaは中長期的には四輪をはじめとした小型モビリティは着実に いきます。",26,エネルギー,0.3366
"現在、北米および欧州では、EVの普及が一時的な停滞期に イアンスを通じて得た知見を活かしながら、将来のEV商品や生産体制の構築に向けた基盤を着実に築いて
入ったという見方もありますが、Hondaは中長期的には四輪をはじめとした小型モビリティは着実に いきます。",26,健康と安全,0.3593
"また、2020年代後半以降の全世界的なEV普及期を見据え、2026年からは新たなグローバルEV
EVにシフトすると考えており、電動化のフロントランナーとして手綱を緩めることなく取り組みを推進 シリーズ「Honda 0シリーズ」を投入し、世界中で展開していく計画です。",26,水の汚染,0.3189
"また、2020年代後半以降の全世界的なEV普及期を見据え、2026年からは新たなグローバルEV
EVにシフトすると考えており、電動化のフロントランナーとして手綱を緩めることなく取り組みを推進 シリーズ「Honda 0シリーズ」を投入し、世界中で展開していく計画です。",26,生物および食料資源の汚染,0.3113
"また、2020年代後半以降の全世界的なEV普及期を見据え、2026年からは新たなグローバルEV
EVにシフトすると考えており、電動化のフロントランナーとして手綱を緩めることなく取り組みを推進 シリーズ「Honda 0シリーズ」を投入し、世界中で展開していく計画です。",26,健康と安全,0.3673
"の魅力的なEVの投入、②それを支えるバッテリーを中心としたEVの包括的バリューチェーンの構築、③生
この激動の環境下でHondaが掲げる電動化目標を達成するためには、単に電動車を普及させるだけでな 産技術・工場の進化の3点に注力していきます。",26,エネルギー,0.3059
"EVシフトに向けては2026年までのスピーディーな商品投入と2030年に向けた強いEVブランドと事業 2026年 2030年 2040年 2050年
体質の構築を進めていきます。",26,健康と安全,0.332
"基盤となるE&Eアーキテクチャー、その上部レイヤーであるビークルOS、 “Thin, Light, and Wise.”開発アプローチにより、以下の5つのコアバリューを提供します。",28,健康と安全,0.3191
"HondaはWiseという開発アプローチに基づき、クルマを自律化・知能化させることで、乗員を守り、 この自動運転技術は「人間中心」というHondaの安全哲学に基づいており、AI、センシング、認識判断、
寄り添い、安心を提供します。",28,健康と安全,0.4188
"現在は高速道路のみでの利用が可能ですが、一般道でも安
2026年～ 2020年代後半～2030年代 全に使用できるよう開発を進めています。",28,健康と安全,0.3496
"シームレスなUXとUIにより、究極的には「やりたいことがすぐできる」ス さらに、EVに対する充電時間やバッテリー劣化の不安を解消するため、2020年代後半に投入する
トレスゼロのユーザー体験の実現を目指します。",29,健康と安全,0.3096
"Honda 0シリーズモデルでは、15～80%までの急速充電時間を15分以内に短縮することを目指していま
す。",29,健康と安全,0.313
"“Thin, Light, and Wise.”なEV専 Honda 0シリーズのデザインは、個々の感性を共鳴させ、独創性を生み出す「The Art of Resonance」
用アーキテクチャーを軸にした、Honda独自の電動技術とダイナミクス技術により、軽快で心も体もク を体現しています。",30,エネルギー,0.321
"“Thin, Light, and Wise.”なEV専 Honda 0シリーズのデザインは、個々の感性を共鳴させ、独創性を生み出す「The Art of Resonance」
用アーキテクチャーを軸にした、Honda独自の電動技術とダイナミクス技術により、軽快で心も体もク を体現しています。",30,健康と安全,0.3292
"爽快な視界と直感的な操作により、ドライバーの感性に響く楽しいドライビ
“Thin, Light, and Wise.”を体現する、Honda 0シリーズのフラッグシップコンセプトモデル ング体験を創り上げ、クルマを単なる移動手段から、個々の感性に寄り添う存在へと昇華させます。",30,健康と安全,0.3086
"また、Honda 0シリーズの低全高スタイルに、モータースポーツで培った空力
技術を惜しみなく採用し、ダイナミクス性能、空力性能、デザインを高次元で融合させます。",30,空気の汚染,0.3049
"また、Honda 0シリーズの低全高スタイルに、モータースポーツで培った空力
技術を惜しみなく採用し、ダイナミクス性能、空力性能、デザインを高次元で融合させます。",30,健康と安全,0.3134
"ンを構築するとともに、高密度なパッケージング技術によってバッテリーパックの軽量化・コンパクト化 全固体電池に関しては、2020年代後半に投入されるモデルへの採用を目指し、2024年秋に実証ライン
を図ることで、Honda 0シリーズの商品力強化へと繋げていきます。",31,健康と安全,0.3171
"また、摩擦攪拌接合（FSW）技術を組み合わせ 複数モデル・商品の進化に柔軟に対応 生産能力を最適化
ることで、投資の抑制と生産効率の向上を両立していきます。",32,気候変動への適応,0.3044
"また、摩擦攪拌接合（FSW）技術を組み合わせ 複数モデル・商品の進化に柔軟に対応 生産能力を最適化
ることで、投資の抑制と生産効率の向上を両立していきます。",32,健康と安全,0.3204
"バッテリーパックの組み立てラインにおいては、クルマの特長に応じてモジュール化した部品構成と 2020年代後半
セル生産方式を組み合わせた、Honda独自の「フレックスセル生産システム」を先行導入していきます。",32,健康と安全,0.3123
具体的には、「Ye P7」と「Ye S7」は2024年末以降の発売を予定しています。,33,水の消費と取水,0.305
具体的には、「Ye P7」と「Ye S7」は2024年末以降の発売を予定しています。,33,健康と安全,0.318
"さらに、
「Ye GT CONCEPT」をベースとした量産モデルは、Yeシリーズ第2弾として2025年内の発売を予定しています。",33,エネルギー,0.3045
"さらに、
「Ye GT CONCEPT」をベースとした量産モデルは、Yeシリーズ第2弾として2025年内の発売を予定しています。",33,健康と安全,0.3255
"さらに「安心」と「運転の楽しさ」を提供するため、EV開発技術をハイブリッドに転用し、EVに搭載す 燃費改善および上質・爽快な走りを両立
るモーターを活用した電動四駆を採用します。",34,エネルギー,0.3673
"さらに「安心」と「運転の楽しさ」を提供するため、EV開発技術をハイブリッドに転用し、EVに搭載す 燃費改善および上質・爽快な走りを両立
るモーターを活用した電動四駆を採用します。",34,水の消費と取水,0.3374
"さらに「安心」と「運転の楽しさ」を提供するため、EV開発技術をハイブリッドに転用し、EVに搭載す 燃費改善および上質・爽快な走りを両立
るモーターを活用した電動四駆を採用します。",34,健康と安全,0.445
"加えて、モーションマネジメントシステムと HHoonnddaa独独自自のの22モモーータターーハハイイブブリリッッドドシシスステテムム ププララッットトフフォォーームムののささららななるる
の協調制御により、車両挙動を安定させながら高い運動性能を引き出すことが可能です。",34,健康と安全,0.3338
※ Software Defined Mobility（SDM）：ソフトウエアによって機能を制御・更新できるモビリティ。,35,健康と安全,0.3068
※ Software Defined Mobility（SDM）：ソフトウエアによって機能を制御・更新できるモビリティ。,35,児童労働,0.3086
"Hondaは、2024年を電動二輪車のグローバル展開元年と位置付け、電動二輪市場への参入を本格化し
Hondaはこの成長市場において、ICE（内燃機関）車の高い競争力と高効率な事業体質により、さらなる収 ます。",37,エネルギー,0.326
"Hondaは、2024年を電動二輪車のグローバル展開元年と位置付け、電動二輪市場への参入を本格化し
Hondaはこの成長市場において、ICE（内燃機関）車の高い競争力と高効率な事業体質により、さらなる収 ます。",37,生物および食料資源の汚染,0.3189
"Hondaは、2024年を電動二輪車のグローバル展開元年と位置付け、電動二輪市場への参入を本格化し
Hondaはこの成長市場において、ICE（内燃機関）車の高い競争力と高効率な事業体質により、さらなる収 ます。",37,水の消費と取水,0.3024
"Hondaは、2024年を電動二輪車のグローバル展開元年と位置付け、電動二輪市場への参入を本格化し
Hondaはこの成長市場において、ICE（内燃機関）車の高い競争力と高効率な事業体質により、さらなる収 ます。",37,健康と安全,0.3825
"一方で、世界最大の二輪車市場であるインドでは政策の後押しもあり、電動車の需要も急速に拡大して 直近では、電動二輪市場規模が急激に拡大するインドとASEAN各国を中心に、「Honda Mobile
います。",37,健康と安全,0.3105
"その他の国々でも、電力の安定供給や充電ネットワークの整備といったインフラ面では国ごとに Power Pack e（: モバイルパワーパックイー、MPP）」搭載のバッテリー交換式モデルを投入し、電動二輪
異なる課題があり、政府の販売支援策や産業育成策の実行力にも違いがあるものの、長期的には電動車の 市場への参入、販売拡大を目指します。",37,エネルギー,0.3331
"その他の国々でも、電力の安定供給や充電ネットワークの整備といったインフラ面では国ごとに Power Pack e（: モバイルパワーパックイー、MPP）」搭載のバッテリー交換式モデルを投入し、電動二輪
異なる課題があり、政府の販売支援策や産業育成策の実行力にも違いがあるものの、長期的には電動車の 市場への参入、販売拡大を目指します。",37,健康と安全,0.3198
"スを市場ごとに見極めながら、リソースの効果的な配分を行うとともに、躍進する電動新興メーカーに対 電動商品は、ICE車で培った強みと電動車の魅力を掛け合わせ、Hondaならではの魅力的な電動二輪車
しHondaの強みを活かしながら対応策を展開していきます。",37,エネルギー,0.3221
"スを市場ごとに見極めながら、リソースの効果的な配分を行うとともに、躍進する電動新興メーカーに対 電動商品は、ICE車で培った強みと電動車の魅力を掛け合わせ、Hondaならではの魅力的な電動二輪車
しHondaの強みを活かしながら対応策を展開していきます。",37,平等と機会,0.3083
"バイクライフをより豊か 生産、調達、開発においては、ICE車向けの既存アセットを活用するとともに、積極的な投資を推し進め
にし、MT車の操る楽しさとAT車の快適なツーリング性を両立する新価値技術として投入した世界初二輪 ます。",37,健康と安全,0.3719
"この販売台数を実現するため、2030年までに発表済みの商品含め
二輪車は、アジア地域をはじめとする新興国において、人々の生活を支える重要な移動手段であり、社 て約30の電動モデルをグローバル市場に投入していきます。",37,健康と安全,0.343
"同時に、ICE車を含めた生産規模によるスケールメリットを活用したコストダウンの取り組みを加速
そのため、安全・安心なモビリティ社会の実現に向けて、先進ブレーキやライダーの視認性/被視認性 します。",37,健康と安全,0.3874
"グローバルモデルについては、インドネシアを皮切りに、日本や欧州などでも順次 現行モデルに採用されている「三元系リチウムイオン電池（NCM）」に加え、「リン酸鉄リチウムイオ
発売していきます。",38,健康と安全,0.3149
"バッテリー、パワーユニット、そして車体をそれぞれモジュール化し、モジュールの て各工程を見直すことで、より競争力のある体制を構築し、 完成車1台当たりのコスト競争力の向上を実
共有化によってコストメリットを創出するとともに多様なバリエーションを展開していきます。",38,エネルギー,0.3043
"バッテリー、パワーユニット、そして車体をそれぞれモジュール化し、モジュールの て各工程を見直すことで、より競争力のある体制を構築し、 完成車1台当たりのコスト競争力の向上を実
共有化によってコストメリットを創出するとともに多様なバリエーションを展開していきます。",38,平等と機会,0.3178
"今後も地域特性や変化する市場ニーズを踏まえながら、Hondaの強みである優れた品質と信頼 提供することで、人手不足などの社会課題を解決するとともに、人々の「仕事の質」と「暮らしの質」の向
性の高い商品・サービスを提供していきます。",41,労働条件,0.3003
"今後も地域特性や変化する市場ニーズを踏まえながら、Hondaの強みである優れた品質と信頼 提供することで、人手不足などの社会課題を解決するとともに、人々の「仕事の質」と「暮らしの質」の向
性の高い商品・サービスを提供していきます。",41,健康と安全,0.3742
"主軸のパワーユニット事業におけるICE製品においては、環境性能の向上を追求し、継続的な進化を パワーユニット領域とガーデン領域を電動化の主要ドメインに位置付け、商品力の向上に向けた取り
図ります。",41,エネルギー,0.3303
"主軸のパワーユニット事業におけるICE製品においては、環境性能の向上を追求し、継続的な進化を パワーユニット領域とガーデン領域を電動化の主要ドメインに位置付け、商品力の向上に向けた取り
図ります。",41,生物および食料資源の汚染,0.3093
"主軸のパワーユニット事業におけるICE製品においては、環境性能の向上を追求し、継続的な進化を パワーユニット領域とガーデン領域を電動化の主要ドメインに位置付け、商品力の向上に向けた取り
図ります。",41,健康と安全,0.3503
"高出力と静粛性を両立するとともに、クラストップ れる領域へ積極的にeGXの搭載を拡大させるため、日本・欧州を中心とするパワーユニット供給先企業
の低燃費を実現し、高い商品性だけでなく環境負荷の低減も実現し との連携を強化します。",41,エネルギー,0.3838
"高出力と静粛性を両立するとともに、クラストップ れる領域へ積極的にeGXの搭載を拡大させるため、日本・欧州を中心とするパワーユニット供給先企業
の低燃費を実現し、高い商品性だけでなく環境負荷の低減も実現し との連携を強化します。",41,水の消費と取水,0.3098
"高出力と静粛性を両立するとともに、クラストップ れる領域へ積極的にeGXの搭載を拡大させるため、日本・欧州を中心とするパワーユニット供給先企業
の低燃費を実現し、高い商品性だけでなく環境負荷の低減も実現し との連携を強化します。",41,健康と安全,0.3457
"そのた 同様に、EVを活用した電力網安定化に貢献するサービス提供を目的とし、BMWグループおよびフォー
め、「電欠不安や充電の不便解消」、「自宅で充電できる便利さ」、「電気代の節約やいざというときの活用」、 ド・モーターと「ChargeScape」を設立しました。",45,エネルギー,0.3508
"そのた 同様に、EVを活用した電力網安定化に貢献するサービス提供を目的とし、BMWグループおよびフォー
め、「電欠不安や充電の不便解消」、「自宅で充電できる便利さ」、「電気代の節約やいざというときの活用」、 ド・モーターと「ChargeScape」を設立しました。",45,健康と安全,0.3516
"電力会社を結ぶ情報プラットフォームを提供し、台数規模による広範な電力調整力で電力網の安定化を目
また、EV普及と同時に、走行するエネルギー源をクリーンな再生可能エネルギーに置き換えることも重 指します。",45,エネルギー,0.3787
"Hondaはこの課題解決のため、EVが電力網と融 日本においては、EVの総保有コストを低減する新たなモビリティサービスと、EVバッテリーを長期に活
合し、電力需給調整に貢献するVG（I Vehicle Grid Integration）の研究に取り組んできました。",45,エネルギー,0.4177
"Hondaはこの課題解決のため、EVが電力網と融 日本においては、EVの総保有コストを低減する新たなモビリティサービスと、EVバッテリーを長期に活
合し、電力需給調整に貢献するVG（I Vehicle Grid Integration）の研究に取り組んできました。",45,水の消費と取水,0.3566
"Hondaはこの課題解決のため、EVが電力網と融 日本においては、EVの総保有コストを低減する新たなモビリティサービスと、EVバッテリーを長期に活
合し、電力需給調整に貢献するVG（I Vehicle Grid Integration）の研究に取り組んできました。",45,健康と安全,0.3683
"そのノウハ 用する新たな電力事業の構築に向けて、三菱商事株式会社と合弁で「ALTNA（オルタナ）株式会社」を設立
ウを活かして欧州ではe:PROGRESS、米国ではSmart Chargeといったエネルギーサービス事業を展開して しました。",45,エネルギー,0.3509
"そのノウハ 用する新たな電力事業の構築に向けて、三菱商事株式会社と合弁で「ALTNA（オルタナ）株式会社」を設立
ウを活かして欧州ではe:PROGRESS、米国ではSmart Chargeといったエネルギーサービス事業を展開して しました。",45,健康と安全,0.3333
"様の充電コストを削減するとともに、将来的にはEVの蓄電池と電力網との間で充給電するV2Gサービスの
現在も、家庭や外出先での充電サービスに加え、EVと家庭全体を連携させたV2H※1、電力網と連携さ 提供を目指します。",45,エネルギー,0.3673
"様の充電コストを削減するとともに、将来的にはEVの蓄電池と電力網との間で充給電するV2Gサービスの
現在も、家庭や外出先での充電サービスに加え、EVと家庭全体を連携させたV2H※1、電力網と連携さ 提供を目指します。",45,水の汚染,0.311
"様の充電コストを削減するとともに、将来的にはEVの蓄電池と電力網との間で充給電するV2Gサービスの
現在も、家庭や外出先での充電サービスに加え、EVと家庭全体を連携させたV2H※1、電力網と連携さ 提供を目指します。",45,水の消費と取水,0.3922
"様の充電コストを削減するとともに、将来的にはEVの蓄電池と電力網との間で充給電するV2Gサービスの
現在も、家庭や外出先での充電サービスに加え、EVと家庭全体を連携させたV2H※1、電力網と連携さ 提供を目指します。",45,健康と安全,0.3595
"また、車載利用を終えたバッテリーを回収して電力網用の蓄電池として活用し、調整力
せたV2G※2、そしてそこに再生可能エネルギーを届ける取り組みなど、多様なサービス開発を推進してい を供給することで、希少資源の国内循環と、さらなる再生可能エネルギーの普及拡大へ貢献していきます。",45,エネルギー,0.3577
"また、車載利用を終えたバッテリーを回収して電力網用の蓄電池として活用し、調整力
せたV2G※2、そしてそこに再生可能エネルギーを届ける取り組みなど、多様なサービス開発を推進してい を供給することで、希少資源の国内循環と、さらなる再生可能エネルギーの普及拡大へ貢献していきます。",45,水の消費と取水,0.3264
"Hondaは、EVをモビリティとしてだけでなく、お客様や社会にとってのエネルギーシステムの進化を
2023年に発表した「IONNA」の設立は、北米における高出力充電網を整備し、お客様の電欠不安や充電の もたらす商品と捉え、エネルギーマネジメントサービスの開発を進めていきます。",45,エネルギー,0.4152
"Hondaは、EVをモビリティとしてだけでなく、お客様や社会にとってのエネルギーシステムの進化を
2023年に発表した「IONNA」の設立は、北米における高出力充電網を整備し、お客様の電欠不安や充電の もたらす商品と捉え、エネルギーマネジメントサービスの開発を進めていきます。",45,水の消費と取水,0.3493
"Hondaは、EVをモビリティとしてだけでなく、お客様や社会にとってのエネルギーシステムの進化を
2023年に発表した「IONNA」の設立は、北米における高出力充電網を整備し、お客様の電欠不安や充電の もたらす商品と捉え、エネルギーマネジメントサービスの開発を進めていきます。",45,健康と安全,0.3949
"1992年には、すべての環境
への取り組みの指針となる「Honda 環境宣言」を制定しました。",46,気候変動への適応,0.3457
"1992年には、すべての環境
への取り組みの指針となる「Honda 環境宣言」を制定しました。",46,空気の汚染,0.3445
"1992年には、すべての環境
への取り組みの指針となる「Honda 環境宣言」を制定しました。",46,水の汚染,0.319
"1992年には、すべての環境
への取り組みの指針となる「Honda 環境宣言」を制定しました。",46,健康と安全,0.3558
