sentence,page,topic,similarity
"利益について 品質とサービスについて 安全と健康と環境について
それを大切にします。",4,生物および食料資源の汚染,0.335
"利益について 品質とサービスについて 安全と健康と環境について
それを大切にします。",4,健康と安全,0.5321
"利益について 品質とサービスについて 安全と健康と環境について
それを大切にします。",4,プライバシー,0.3169
"最先端技術分野において、 創造性と責任感と強いチームワークで 社会から高く評価され社員が
チャレンジします。",4,健康と安全,0.3557
"最先端技術分野において、 創造性と責任感と強いチームワークで 社会から高く評価され社員が
チャレンジします。",4,児童労働,0.3084
成長について 組織について 柔軟かつ積極的に行動します。,4,健康と安全,0.3536
"そして、これらの活動を
積極的な研究開発投資により自社開発 高品質かつ高効率なサービスの提供 「企業の成長は人。",7,健康と安全,0.3379
"メモリ容量の増加とともにデータ転送速度の高速化も求め イスにおけるプロセッサとHBMの組み合わせなど、複数のチッ
ともに、半導体市場および半導体製造装置市場はさらに成長 モバイル られており、その実現のためには周辺回路の性能向上が欠か プや機能を1つのパッケージに集積する技術です。",12,健康と安全,0.3163
"と経験を生かすとともに、ウェーハボンディング/デボンディン
半導体市場や半導体製造装置市場のさらなる成長を支え ることが予想されます。",12,健康と安全,0.3444
ロジック、 かし各プロセスの品質を最大化するとともに、プロセス間のイ バイスやシステムレベルでの性能進化に貢献していきます。,12,健康と安全,0.3158
"これらの Shift Leftによる製品開発では、お客さまのご要望を早期に ら量産装置への反映までの早期化と開発効率の最大化を図っ
していきます。",12,健康と安全,0.3051
今後、 の実施、再生可能エネルギー (電力) の購入を継続していま ナー」の認定をおこなっています。,19,エネルギー,0.3703
今後、 の実施、再生可能エネルギー (電力) の購入を継続していま ナー」の認定をおこなっています。,19,海洋資源の採取と利用,0.3117
"その高性 リューションを提供することで、お客さまの開発・製造における バックをおこなうなど、お客さまに寄り添った取り組みを継続
能化を実現するために、Chipletと呼ばれる個片化した半導体 生産性や品質の向上に貢献していきます。",21,健康と安全,0.3464
"うに管理されたエンジニアのスキル情報を活用し最適な人材 また、各サービス拠点のリニューアルや拡張を進め、お客さ によるお客さまへの迅速かつ質の高いサービスの提供に役立 さらに、トラブル解決時間の短縮やプロセス性能の安定化
配置をおこなうことで、お客さまに提供するサービスの品質向 まのニーズに合ったサポートを迅速かつ効率的に提供できる てています。",23,健康と安全,0.3326
"サステナビリティの取り組みについて以下 人材
のガバナンス、戦略、リスク管理、指標と目標からなる4つの枠組みで整理し、活動を推進しています。",24,健康と安全,0.3495
"3 チャレンジできる機会
テーマに関して討議。",24,平等と機会,0.319
"「ONE TEL, DIFFERENT
● 半 導体を取り巻く地政学や市場変化などのさまざまなリスクに適切かつ迅速に対応するとともに、 ます。",24,気候変動,0.3263
"「ONE TEL, DIFFERENT
● 半 導体を取り巻く地政学や市場変化などのさまざまなリスクに適切かつ迅速に対応するとともに、 ます。",24,気候変動への適応,0.4338
また社内報や社内向 きと活動し、建設的な議論や意見を交わせる風土・文化の醸成 います。,25,企業文化,0.391
"今後もさまざまな活動を継続的かつ効果的に実施し
同等以上の女性エンジニアを採用 けウェブサイト、SNSなど に向けて取り組み、より良い職場環境の整備に努めています。",25,健康と安全,0.4003
"今後もさまざまな活動を継続的かつ効果的に実施し
同等以上の女性エンジニアを採用 けウェブサイト、SNSなど に向けて取り組み、より良い職場環境の整備に努めています。",25,児童労働,0.3207
"2. 職場・現場が人を育てる
DE&I Weekを開催しました。",25,労働時間,0.3707
"2. 職場・現場が人を育てる
DE&I Weekを開催しました。",25,健康と安全,0.3459
"2. 職場・現場が人を育てる
DE&I Weekを開催しました。",25,児童労働,0.3842
"創業以来、特に人権尊 大限に発揮し、いきいきと活動できる企業文化の醸成に努め
休暇制度 が重要です。",26,文化的権利,0.3217
"創業以来、特に人権尊 大限に発揮し、いきいきと活動できる企業文化の醸成に努め
休暇制度 が重要です。",26,企業文化,0.3893
社員が健康で安心して働ける職場環境の整備に 重の考え方を重視し、「基本理念」および「経営理念」でその考 ています。,26,生物および食料資源の汚染,0.3074
社員が健康で安心して働ける職場環境の整備に 重の考え方を重視し、「基本理念」および「経営理念」でその考 ています。,26,労働条件,0.3931
社員が健康で安心して働ける職場環境の整備に 重の考え方を重視し、「基本理念」および「経営理念」でその考 ています。,26,労働時間,0.3178
社員が健康で安心して働ける職場環境の整備に 重の考え方を重視し、「基本理念」および「経営理念」でその考 ています。,26,健康と安全,0.4512
社員が健康で安心して働ける職場環境の整備に 重の考え方を重視し、「基本理念」および「経営理念」でその考 ています。,26,児童労働,0.3059
"当社では、適切な労働時間の管理や休暇の取得が社員の生 努めており、その考え方を取りまとめた「健康宣言※1」を2012
産性向上にも寄与すると考え、長時間労働の是正や休暇制度 年に発表しました。",26,労働時間,0.3871
"当社では、適切な労働時間の管理や休暇の取得が社員の生 努めており、その考え方を取りまとめた「健康宣言※1」を2012
産性向上にも寄与すると考え、長時間労働の是正や休暇制度 年に発表しました。",26,健康と安全,0.4765
"当社では、適切な労働時間の管理や休暇の取得が社員の生 努めており、その考え方を取りまとめた「健康宣言※1」を2012
産性向上にも寄与すると考え、長時間労働の是正や休暇制度 年に発表しました。",26,児童労働,0.3198
"有給休暇取得 に産業医や保健師といった医療職を配置し、有効な健康管理
率の中期目標として80%以上※1を掲げ、社員に対する計画的 体制を構築しています。",26,健康と安全,0.3781
"また、当社の独自性の高い休暇制度として各国の状況に合 対象にしたラインケア※2セミナーも定期的に開催し、必要に応 は、「自由、平等、非差別」「雇用の自主性」「製品安全と職場の ■ 国連の「ビジネスと人権に関する指導原則」に沿った取り組み
わせたリフレッシュ休暇制度をグローバルで導入しています。",26,平等と機会,0.3054
"じて国内グループ会社の健康担当者や医療従事者との連絡会 安全衛生」「結社の自由」「適切な労働時間と休憩・休日・休
この制度では社員が心身のリフレッシュを図り、就業意欲を高 議をおこない、健康に関するサポートを強化しています。",26,労働時間,0.3333
"じて国内グループ会社の健康担当者や医療従事者との連絡会 安全衛生」「結社の自由」「適切な労働時間と休憩・休日・休
この制度では社員が心身のリフレッシュを図り、就業意欲を高 議をおこない、健康に関するサポートを強化しています。",26,健康と安全,0.4583
また、育児休業、 その結果、国内グループ会社全体で「健康経営優良法人※5 努めています。,26,児童労働,0.3398
"育児休業期間にお もって主体的に仕事に取り組みいきいきと働けるよう、健康に
いては最長で「 子どもが満3歳に達する日」まで延長すること 配慮した環境整備を推進していきます。",26,労働条件,0.3047
"育児休業期間にお もって主体的に仕事に取り組みいきいきと働けるよう、健康に
いては最長で「 子どもが満3歳に達する日」まで延長すること 配慮した環境整備を推進していきます。",26,労働時間,0.367
"育児休業期間にお もって主体的に仕事に取り組みいきいきと働けるよう、健康に
いては最長で「 子どもが満3歳に達する日」まで延長すること 配慮した環境整備を推進していきます。",26,健康と安全,0.4356
"育児休業期間にお もって主体的に仕事に取り組みいきいきと働けるよう、健康に
いては最長で「 子どもが満3歳に達する日」まで延長すること 配慮した環境整備を推進していきます。",26,児童労働,0.4604
"改善状況に一部課題がある項目につい
充実した日々を送り、パフォーマンスを最大限に発揮すること 「労働時間と連続勤務」「避難訓練」「応急処置」「苦情処理メカ ては、それらの是正アクションの実効性を検証しています。",26,労働時間,0.3694
"改善状況に一部課題がある項目につい
充実した日々を送り、パフォーマンスを最大限に発揮すること 「労働時間と連続勤務」「避難訓練」「応急処置」「苦情処理メカ ては、それらの是正アクションの実効性を検証しています。",26,児童労働,0.3418
"また、頻繁に改正される各国の環境法規
重要であるとの認識のもと、救済に積極的に取り組んでいま 対して是正のアクションをお願いしました。",27,気候変動への適応,0.3524
"当社では
活用することで、確実な救済措置を可能にする救済メカニズム し、自社を含むサプライチェーン全体における人権リスクの低 しています。",27,健康と安全,0.3351
具体的な取り組みとして、2024年3月期には労働者の雇用 一括取得したISO 14001認証に則り、環境影響評価を実施し ※ PFAS: Per and Poly Fluoroalkyl Substances。,27,空気の汚染,0.3072
具体的な取り組みとして、2024年3月期には労働者の雇用 一括取得したISO 14001認証に則り、環境影響評価を実施し ※ PFAS: Per and Poly Fluoroalkyl Substances。,27,マイクロプラスチック,0.3282
"における2024年3月期の再生可能エネルギー使用比率は 90 再 使 生 用 可 比 能 率 エ (% ネ ) ルギー
スコープ1: 90%となりました。",28,エネルギー,0.3345
"における2024年3月期の再生可能エネルギー使用比率は 90 再 使 生 用 可 比 能 率 エ (% ネ ) ルギー
スコープ1: 90%となりました。",28,水の消費と取水,0.3254
"における2024年3月期の再生可能エネルギー使用比率は 90 再 使 生 用 可 比 能 率 エ (% ネ ) ルギー
スコープ1: 90%となりました。",28,海洋資源の使用,0.3753
"における2024年3月期の再生可能エネルギー使用比率は 90 再 使 生 用 可 比 能 率 エ (% ネ ) ルギー
スコープ1: 90%となりました。",28,海洋資源の採取と利用,0.3256
気候変動に関する対 室効果ガス削減目標が科学的根拠に基づいた目標であると認 進しました。,28,気候変動,0.3154
気候変動に関する対 室効果ガス削減目標が科学的根拠に基づいた目標であると認 進しました。,28,気候変動への適応,0.4294
気候変動に関する対 室効果ガス削減目標が科学的根拠に基づいた目標であると認 進しました。,28,気候変動の緩和,0.4043
気候変動に関する対 室効果ガス削減目標が科学的根拠に基づいた目標であると認 進しました。,28,空気の汚染,0.3402
"の削減が見込まれるとともにリサイクルが可能であり、木材よ
新たな目標のもと、さまざまな施策を実行し、地球環境の保全 ※ SBT: Science Based Targets。",28,海洋資源の採取と利用,0.3222
"2024年 また、ネットゼロの目標達成年を2050年から2040年に前 ● 以 下の炭素税が課され 排出量および再生可能エネ ● 中 期環境目標達成に向けた、事業所における省エネ
ルギー使用量が2024年3月 ルギー化の推進、再生可能エネルギーの導入。",29,水の消費と取水,0.3294
"2024年 また、ネットゼロの目標達成年を2050年から2040年に前 ● 以 下の炭素税が課され 排出量および再生可能エネ ● 中 期環境目標達成に向けた、事業所における省エネ
ルギー使用量が2024年3月 ルギー化の推進、再生可能エネルギーの導入。",29,海洋資源の採取と利用,0.3024
"● び 炭 素 エ 税 ネ ※ ル 2 ギ お ー よ 短期~ 2 円 0 / 2 t 6 -C 年 O 3 2 月 程 期 度 : 10,875 期 炭 と 素 同 税は 水 以 準 下 で の あ と る お と り す 増 る 加 と、 Low 事 年 業 3月 所 期 に に おけ 10 る 0% 再 生 (グ 可 ロ 能 ー エ バ ネ ル ル 9 ギ 0 ー % 使 ) を 用 達 比率 成 は 。",29,水の消費と取水,0.324
また、ステークホ せることで、装置が人に危害をおよぼすリスクの低減を図って しています。,30,絶滅リスク,0.3382
また、ステークホ せることで、装置が人に危害をおよぼすリスクの低減を図って しています。,30,健康と安全,0.3021
また適切な品質情 て当社事業を支えるお取引先さまとの信頼関係の構築に努め チェーンにおける価値創造に努めていきます。,31,健康と安全,0.3297
"また、各製造拠点ではこのTMおよびTGを基盤とした品質マ 当社ではRBA監査基準に基づき、労働、安全衛生、環境、倫理 イダンス」に沿って、責任ある鉱物調達調査をおこなっていま
「東京エレクトロングループは、提供する製品およびサービ ネジメントシステムを構築しています。",31,健康と安全,0.3448
わたしたちは、お客さまの成功を PDCAサイクルを効率的に運用することで、継続的な改善に努 にサステナビリティアセスメントに関する説明会を実施し、最新 することができました。,31,健康と安全,0.3246
"また、紛争に関与した3TGを使用した調
支える高品質の製品とサービスおよび革新的なソリューション めています。",31,健康と安全,0.3221
可能にすると同時に、Shift Left (フロントローディング) を推 さまとともにRBA行動規範の遵守をさらに推進していきます。,31,ロビー活動,0.3283
"2024年3月期における登録拠点数は約32,000拠
5 ステークホルダーとのコミュニケーション 会的責任であると捉え、これらを使用した原材料や、含有する 点となり、災害発生時の被災状況調査を3回実施しました。",31,海洋資源の使用,0.3181
"2024年3月期における登録拠点数は約32,000拠
5 ステークホルダーとのコミュニケーション 会的責任であると捉え、これらを使用した原材料や、含有する 点となり、災害発生時の被災状況調査を3回実施しました。",31,海洋資源の採取と利用,0.3327
"当社のVision & Valueには大変共鳴しており、誇りに思える理念と価
値観です。",35,生物および食料資源の汚染,0.3146
"当社のVision & Valueには大変共鳴しており、誇りに思える理念と価
値観です。",35,非常に懸念の高い物質,0.3073
"当社のVision & Valueには大変共鳴しており、誇りに思える理念と価
値観です。",35,水の消費と取水,0.3559
"当社のVision & Valueには大変共鳴しており、誇りに思える理念と価
値観です。",35,健康と安全,0.376
"当社のVision & Valueには大変共鳴しており、誇りに思える理念と価
値観です。",35,平等と機会,0.3283
"加えて、さらなる実効性の向上に向けて、取締役会に
て継続的に議論していく の柔軟さが当社の特質であり、競争力の源であると考えています。",35,平等と機会,0.3133
"また、異業種から高度なスキルをもつ人材を獲得し、
指名委員会の成果と課題について その能力を活かす多様性のある組織体制の構築が必要です。",37,健康と安全,0.3018
"これを踏まえ、スキルマトリックスの考え方を整理し、 価値と社会的価値の向上を同時に達成し、持続的な循環を生
ます。",37,健康と安全,0.3316
2024年3月期は、安全、品質、コンプライアンス、 指名委員会が作成する候補者リストを充実させるために、リス み出すことが使命です。,37,健康と安全,0.3513
"また、当社グループにおいて意識の向上やコンプライアン 違反が認められた場合、就業規則に基づく処分、職場環境の
■ 主 な活動 ス文化の醸成を促すため、企業倫理およびコンプライアンス 改善など必要な是正措置および再発防止策を講じています。",38,健康と安全,0.3111
"また、当社グループにおいて意識の向上やコンプライアン 違反が認められた場合、就業規則に基づく処分、職場環境の
■ 主 な活動 ス文化の醸成を促すため、企業倫理およびコンプライアンス 改善など必要な是正措置および再発防止策を講じています。",38,企業文化,0.3361
"さらに2025年3月期からは、
情報セキュリティマネジメントの国際規格であるISO/IEC 27001の取得を段階的に目指しています。",40,生物および食料資源の汚染,0.3295
"さらに2025年3月期からは、
情報セキュリティマネジメントの国際規格であるISO/IEC 27001の取得を段階的に目指しています。",40,非常に懸念の高い物質,0.3138
"さらに2025年3月期からは、
情報セキュリティマネジメントの国際規格であるISO/IEC 27001の取得を段階的に目指しています。",40,マイクロプラスチック,0.3497
"さらに2025年3月期からは、
情報セキュリティマネジメントの国際規格であるISO/IEC 27001の取得を段階的に目指しています。",40,健康と安全,0.367
"近年、革新的な技術の実用化により社会のデジタル化がさ 展には、半導体の高速化や大容量化、高信頼性に加え、低消費 を繰り返すやり方が主流であり、多くのリソースや労力が必要 加えて、保守・管理においては、エンジニアが現地に到達す
らに加速され、情報処理を担うコンピュータ技術もさらなる進 電力化が不可欠です。",41,エネルギー,0.3117
"近年、革新的な技術の実用化により社会のデジタル化がさ 展には、半導体の高速化や大容量化、高信頼性に加え、低消費 を繰り返すやり方が主流であり、多くのリソースや労力が必要 加えて、保守・管理においては、エンジニアが現地に到達す
らに加速され、情報処理を担うコンピュータ技術もさらなる進 電力化が不可欠です。",41,水の消費と取水,0.3444
"近年、革新的な技術の実用化により社会のデジタル化がさ 展には、半導体の高速化や大容量化、高信頼性に加え、低消費 を繰り返すやり方が主流であり、多くのリソースや労力が必要 加えて、保守・管理においては、エンジニアが現地に到達す
らに加速され、情報処理を担うコンピュータ技術もさらなる進 電力化が不可欠です。",41,健康と安全,0.3169
インターネットを駆使したサービスやプラッ 人々の生活を支える半導体は今後より多様な形で進化して 適な設計をより早く、少ない労力でおこなうことができます。,41,健康と安全,0.3645
"2024年3月期の世界経済については、コロナ禍以降急騰し 販売費及び一般管理費は3,740億円 (前期比2.0%増) とな 固定負債は、前期末に比べ22億円増加し、843億円となりま 財務活動によるキャッシュ・フローにつきましては、主に配当
ていた資源・エネルギー価格は前期途中から下落し、それに り、連結売上高に対する比率は20.5% (前期比3.9ポイント増) した。",42,生物および食料資源の汚染,0.3091
"2024年3月期の世界経済については、コロナ禍以降急騰し 販売費及び一般管理費は3,740億円 (前期比2.0%増) とな 固定負債は、前期末に比べ22億円増加し、843億円となりま 財務活動によるキャッシュ・フローにつきましては、主に配当
ていた資源・エネルギー価格は前期途中から下落し、それに り、連結売上高に対する比率は20.5% (前期比3.9ポイント増) した。",42,水の消費と取水,0.3275
また、欧米諸国を中心とした政策金利の引き上げは若干緩和 り、営業利益率は24.9% (前期比3.1ポイント減) となりました。,42,気候変動の緩和,0.3129
こ 定資産 (土地および建物など) の売却によるものです。,43,生物および食料資源の汚染,0.4074
こ 定資産 (土地および建物など) の売却によるものです。,43,海洋資源の使用,0.305
こ 定資産 (土地および建物など) の売却によるものです。,43,海洋資源の採取と利用,0.3306
こ 定資産 (土地および建物など) の売却によるものです。,43,健康と安全,0.3038
"棚卸資産は、翌期以降の市場回復や び短期投資を加えた残高は、前期末から5億円減少し、4,725 新や環境負荷低減を考慮したサプライヤーとの協業などへの
45.4%となりました。",43,生物および食料資源の汚染,0.3265
算定方法: 排出量＝Σ (燃料使用量×CO2排出係数)。,45,エネルギー,0.3482
算定方法: 排出量＝Σ (燃料使用量×CO2排出係数)。,45,水の消費と取水,0.3331
算定方法: 排出量＝Σ (燃料使用量×CO2排出係数)。,45,労働条件,0.3065
算定方法: 排出量＝Σ (燃料使用量×CO2排出係数)。,45,労働時間,0.323
"算定方法: 排出量＝Σ (使用量×単位使用量当たりの排出量−回収・適正処理量) ×地球温暖化係数
地球温暖化係数は、地球温暖化対策の推進に関する法律に基づく地球温暖化係数。",45,気候変動への適応,0.3358
"算定方法: 排出量＝Σ (使用量×単位使用量当たりの排出量−回収・適正処理量) ×地球温暖化係数
地球温暖化係数は、地球温暖化対策の推進に関する法律に基づく地球温暖化係数。",45,水の消費と取水,0.3682
算定方法: 排出量＝Σ (購入電力量×CO2排出係数)。,45,エネルギー,0.3344
算定方法: 排出量＝Σ (購入電力量×CO2排出係数)。,45,水の消費と取水,0.3139
"日本の排出係数は、地球温暖化対策の推進に関する法律 排出量 (千t-CO2) 99 89 136 139 76
に基づく電気事業者別の調整後排出係数。",45,気候変動への適応,0.3617
