sentence,page,topic,similarity
"例えば、TMHCCの元CEOであるChrisは、Co-Head of International Businessとして
TMSR PHLY グループCDIO International事業をリードしてきました。",17,生物および食料資源の汚染,0.3038
"例えば、TMHCCの元CEOであるChrisは、Co-Head of International Businessとして
TMSR PHLY グループCDIO International事業をリードしてきました。",17,マイクロプラスチック,0.3099
"例えば、TMHCCの元CEOであるChrisは、Co-Head of International Businessとして
TMSR PHLY グループCDIO International事業をリードしてきました。",17,労働時間,0.3162
"例えば、TMHCCの元CEOであるChrisは、Co-Head of International Businessとして
TMSR PHLY グループCDIO International事業をリードしてきました。",17,健康と安全,0.3761
"具体的には、Japan P&C事業では、自動車保険や火災保険の 上がりのEPS Growthは「CAGR+16％以上」、修正ROEは
収益改善、新種保険の拡大、事業効率の更なる向上等により 「20%以上」となります。",25,健康と安全,0.4223
"従いまして、今後6年間は政策株式の売却による利益が従来以 加速によりリリースされる資本やキャッシュについても、引き続き規
上に多く計上されることになりますが、政策株式の含み益はもとも 律を持って活用していきます。",26,水の消費と取水,0.3332
"従いまして、今後6年間は政策株式の売却による利益が従来以 加速によりリリースされる資本やキャッシュについても、引き続き規
上に多く計上されることになりますが、政策株式の含み益はもとも 律を持って活用していきます。",26,健康と安全,0.331
なお、当社ではこのようなリスク管理を実施して ◯リーマンショック級の世界金融危機、地政学リスクや大規模災害等に起因する金融・資本市 ●地政学リスク等の市場への影響を調査する。,29,気候変動への適応,0.3103
"クについて、経済的損失額や発生頻度といった要素だけでなく、業 「重要なリスク」の「法令・規制への抵触／コンダクトリスク」に競争
●金融危機のアクションプランを整備する。",29,気候変動への適応,0.3097
エマージングリスク ④火山噴火 ●②、③および⑤については、ストレステストを行い、資本十分性や資金流動性を確認する。,29,絶滅リスク,0.3069
"環境変化等により、新たに現れてくるリスクであって従来リスクとして認識されていないリスク、および、リスクの程度が著しく高まったリスク ◯富士山噴火等が発生し、降灰等により物的被害が甚大となり、東京海上グループの事業を
含む社会や経済活動が停滞するとともに保険金支払が多額になる。",29,気候変動,0.3243
"＜事業継続への影響やレピュテーションへの対応＞
エマージングリスク 新たなエマージングリスク候補 ●危機管理態勢や事業継続計画等を整備し、有事訓練により実効性を確認する。",29,気候変動への適応,0.3175
重要なリスク候補 2 マトリックス評価による特定 業を含む社会や経済活動が停滞する。,29,生物および食料資源の汚染,0.3103
"②地球温暖化、自然資本・生物多様性の喪失 ● 自然災害リスク評価の高度化に向け、自然災害に関するリスク計測モデル精緻化や、気候変動の影響を
（気候・自然関連物理的リスク） 評価する手法の開発等に取り組んでいる。",29,気候変動,0.3435
"②地球温暖化、自然資本・生物多様性の喪失 ● 自然災害リスク評価の高度化に向け、自然災害に関するリスク計測モデル精緻化や、気候変動の影響を
（気候・自然関連物理的リスク） 評価する手法の開発等に取り組んでいる。",29,気候変動への適応,0.451
"②地球温暖化、自然資本・生物多様性の喪失 ● 自然災害リスク評価の高度化に向け、自然災害に関するリスク計測モデル精緻化や、気候変動の影響を
（気候・自然関連物理的リスク） 評価する手法の開発等に取り組んでいる。",29,気候変動の緩和,0.3886
"②地球温暖化、自然資本・生物多様性の喪失 ● 自然災害リスク評価の高度化に向け、自然災害に関するリスク計測モデル精緻化や、気候変動の影響を
（気候・自然関連物理的リスク） 評価する手法の開発等に取り組んでいる。",29,生物および食料資源の汚染,0.3559
"②地球温暖化、自然資本・生物多様性の喪失 ● 自然災害リスク評価の高度化に向け、自然災害に関するリスク計測モデル精緻化や、気候変動の影響を
（気候・自然関連物理的リスク） 評価する手法の開発等に取り組んでいる。",29,生物多様性の損失,0.3423
◯地球温暖化や自然資本・生物多様性の喪失の進行により自然災害の激甚化等 ● 事業の自然への依存や影響について、研究・分析に取り組んでいる。,29,気候変動,0.3034
◯地球温暖化や自然資本・生物多様性の喪失の進行により自然災害の激甚化等 ● 事業の自然への依存や影響について、研究・分析に取り組んでいる。,29,気候変動への適応,0.3869
◯地球温暖化や自然資本・生物多様性の喪失の進行により自然災害の激甚化等 ● 事業の自然への依存や影響について、研究・分析に取り組んでいる。,29,気候変動の緩和,0.3161
◯地球温暖化や自然資本・生物多様性の喪失の進行により自然災害の激甚化等 ● 事業の自然への依存や影響について、研究・分析に取り組んでいる。,29,生物および食料資源の汚染,0.3716
◯地球温暖化や自然資本・生物多様性の喪失の進行により自然災害の激甚化等 ● 事業の自然への依存や影響について、研究・分析に取り組んでいる。,29,海洋資源の採取と利用,0.356
◯地球温暖化や自然資本・生物多様性の喪失の進行により自然災害の激甚化等 ● 事業の自然への依存や影響について、研究・分析に取り組んでいる。,29,生物多様性の損失,0.3978
"● 保険引受・投融資先における人権尊重を推進する取組みとして、特定セクターにおける人権リスクの予
防・軽減を評価する「環境・社会リスクへの対応方針」を定め、対外公表している。",29,健康と安全,0.3859
"● 保険引受・投融資先における人権尊重を推進する取組みとして、特定セクターにおける人権リスクの予
防・軽減を評価する「環境・社会リスクへの対応方針」を定め、対外公表している。",29,プライバシー,0.314
"グループ全体 る現在の事業環境においては、様々な知識や経験を持つ社員の
「人」の力こそが企業としての成長の原動力であり競争優位の源 を持つ社員の活躍が重要です。",32,エネルギー,0.3041
"グループ全体 る現在の事業環境においては、様々な知識や経験を持つ社員の
「人」の力こそが企業としての成長の原動力であり競争優位の源 を持つ社員の活躍が重要です。",32,健康と安全,0.3142
"（DE＆I）を成長戦略の中心に据えて推進するとともに、働きがい・
底的に整えること、そして人事戦略の遂行を通じて企業のケイパ に、そうした人材を適材適所に配置することで、多角的な視点か 働きやすさの向上に向けた取組みを進めています。",32,健康と安全,0.3667
ビリティを強化しながら経営戦略の実現確度を高めていくことが、 ら課題を見出して解決する力、つまり、グループ全体としての課題 グループ一体経営を支える“企業文化” 企業の発展は人材の成長なくして実現しえないものです。,32,企業文化,0.3109
"また、当社には、自律的に ここまでご説明してきた“人材”と“企業文化”は、決して切り離し
ここではこの骨子についてご説明します。",32,文化的権利,0.3137
"また、当社には、自律的に ここまでご説明してきた“人材”と“企業文化”は、決して切り離し
ここではこの骨子についてご説明します。",32,企業文化,0.4331
そのため、当社の人事戦略は“人材”と“企業文化”の 立ち、「本当に信頼されるお客様起点の会社」を創る社員一人ひ 事となる。,32,健康と安全,0.3394
そのため、当社の人事戦略は“人材”と“企業文化”の 立ち、「本当に信頼されるお客様起点の会社」を創る社員一人ひ 事となる。,32,企業文化,0.3973
"当社では、社員や組織全体の状況について様々な社員意識 ムとして仲間と支え合いながら温かさを持って業務に取り組む、こ
る。",32,労働条件,0.31
"当社では、社員や組織全体の状況について様々な社員意識 ムとして仲間と支え合いながら温かさを持って業務に取り組む、こ
る。",32,健康と安全,0.3177
"報漏洩や著作権の侵害など、回避しなければならないリスクも多
064 065",34,生物多様性の損失,0.3182
"報漏洩や著作権の侵害など、回避しなければならないリスクも多
064 065",34,絶滅リスク,0.3716
"報漏洩や著作権の侵害など、回避しなければならないリスクも多
064 065",34,平等と機会,0.3111
"報漏洩や著作権の侵害など、回避しなければならないリスクも多
064 065",34,プライバシー,0.3125
"また、事故を未然に防 事業活動による生態系および自然資本への影響評価を実施しま
当社グループの強みを活かした解決策を常に探求・提供しながら、 ぐ、仮に発生しても被害を軽減する、そして早期に復旧し再発を防 す。",36,健康と安全,0.3404
"また、社会課題解決と当社の持続的な成長を支える人的
執行役員 しています。",36,健康と安全,0.3137
"得られた気づきを基に当社のサステナビリティ戦略を一層レベル 当社は、今後も「お客様や社会の“いざ”をお守りする」というパー
してきました。",36,健康と安全,0.309
"具体的な施策として、 2024年度（計画）
ティを取り巻く環境も日々変化しています。",36,気候変動,0.3486
"具体的な施策として、 2024年度（計画）
ティを取り巻く環境も日々変化しています。",36,気候変動への適応,0.3456
"具体的な施策として、 2024年度（計画）
ティを取り巻く環境も日々変化しています。",36,空気の汚染,0.301
"パーパス
⑤イノベーティブな 技術革新の急速な進展等により、社会・経済が大きく変化しています。",38,気候変動,0.3018
"パーパス
⑤イノベーティブな 技術革新の急速な進展等により、社会・経済が大きく変化しています。",38,健康と安全,0.3232
"かけがえのない自然環境を持続可能
リ 24年度から変更 な状態で未来世代に引き継ぐことは私たちの責務です。",38,気候変動への適応,0.3714
"かけがえのない自然環境を持続可能
リ 24年度から変更 な状態で未来世代に引き継ぐことは私たちの責務です。",38,空気の汚染,0.3092
"かけがえのない自然環境を持続可能
リ 24年度から変更 な状態で未来世代に引き継ぐことは私たちの責務です。",38,水の汚染,0.3493
"かけがえのない自然環境を持続可能
リ 24年度から変更 な状態で未来世代に引き継ぐことは私たちの責務です。",38,生物および食料資源の汚染,0.3236
"かけがえのない自然環境を持続可能
リ 24年度から変更 な状態で未来世代に引き継ぐことは私たちの責務です。",38,生物多様性の損失,0.3039
"「未来世代」をステークホルダーとする当社に
に 24年度から変更 とって、子どもたちの生きる力を育むことは私たちの責務です。",38,健康と安全,0.3174
"「未来世代」をステークホルダーとする当社に
に 24年度から変更 とって、子どもたちの生きる力を育むことは私たちの責務です。",38,児童労働,0.3901
"そのため、全てのバリューチェーンにおける業務品質の向上や内部統制の強化、海外を含
24年度から変更 む全グループ会社におけるERM態勢の強化に取り組んでいきます。",38,健康と安全,0.3197
"事業活動を通じた社会課題解決の実践と価値創造
072 073",38,海洋資源の採取と利用,0.3431
"事業活動を通じた社会課題解決の実践と価値創造
072 073",38,児童労働,0.3111
"「環境基本方
当社は、世界人権宣言、OECD多国籍企業行動指針、ILO国際労働基準、国連「ビジネスと人権に関す 針」や「責任ある調達に関するガイドライン」を制定し、事業活動を通じた自然資本・生物多様性の保全に取組んでいます。",41,生物および食料資源の汚染,0.3212
"「環境基本方
当社は、世界人権宣言、OECD多国籍企業行動指針、ILO国際労働基準、国連「ビジネスと人権に関す 針」や「責任ある調達に関するガイドライン」を制定し、事業活動を通じた自然資本・生物多様性の保全に取組んでいます。",41,労働条件,0.3395
"「環境基本方
当社は、世界人権宣言、OECD多国籍企業行動指針、ILO国際労働基準、国連「ビジネスと人権に関す 針」や「責任ある調達に関するガイドライン」を制定し、事業活動を通じた自然資本・生物多様性の保全に取組んでいます。",41,労働時間,0.338
"「環境基本方
当社は、世界人権宣言、OECD多国籍企業行動指針、ILO国際労働基準、国連「ビジネスと人権に関す 針」や「責任ある調達に関するガイドライン」を制定し、事業活動を通じた自然資本・生物多様性の保全に取組んでいます。",41,健康と安全,0.3642
"「環境基本方
当社は、世界人権宣言、OECD多国籍企業行動指針、ILO国際労働基準、国連「ビジネスと人権に関す 針」や「責任ある調達に関するガイドライン」を制定し、事業活動を通じた自然資本・生物多様性の保全に取組んでいます。",41,児童労働,0.3651
"地球環
る指導原則」の理念などに基づき、「人権基本方針」や「責任ある調達に関するガイドライン」を制定し、 境を守るには気候変動対策に加え、生物多様性の損失を止め、自然を回復させる「ネイチャーポジティブ」の実現が不可欠です。",41,気候変動への適応,0.394
"地球環
る指導原則」の理念などに基づき、「人権基本方針」や「責任ある調達に関するガイドライン」を制定し、 境を守るには気候変動対策に加え、生物多様性の損失を止め、自然を回復させる「ネイチャーポジティブ」の実現が不可欠です。",41,生物および食料資源の汚染,0.3289
"地球環
る指導原則」の理念などに基づき、「人権基本方針」や「責任ある調達に関するガイドライン」を制定し、 境を守るには気候変動対策に加え、生物多様性の損失を止め、自然を回復させる「ネイチャーポジティブ」の実現が不可欠です。",41,健康と安全,0.3116
"めざす姿に対する進捗状況を指標とし、サステナビリティ委員会にて1次評価を行った後、報酬委員会にて審議を行い最終決
沿って、当社の気候変動に関する取組みを包括的にまとめた「TCFDレ 定します。",42,気候変動への適応,0.3322
"急性 台風や洪水等の頻度の高まりや規模の拡大の可能性
物 気象現象の将来予測には、後述するように不確実な要素が存在します（P.85ご参照）。",43,絶滅リスク,0.306
"Aladdin Climate分析は、比較的新しい分析に依拠しており、利用可能な相互評価
や比較可能なデータは限られています。",45,海洋資源の採取と利用,0.3125
"じて、森林運営を資金面からサポートし、森林の伐採間隔の長期化や植樹等の森林管理の改善に
＊： 2023年度実績 繋げるとともに、自然資本の保全ならびにカーボンニュートラルの実現を支援していきます。",46,生物および食料資源の汚染,0.3081
"じて、森林運営を資金面からサポートし、森林の伐採間隔の長期化や植樹等の森林管理の改善に
＊： 2023年度実績 繋げるとともに、自然資本の保全ならびにカーボンニュートラルの実現を支援していきます。",46,海洋資源の使用,0.303
"じて、森林運営を資金面からサポートし、森林の伐採間隔の長期化や植樹等の森林管理の改善に
＊： 2023年度実績 繋げるとともに、自然資本の保全ならびにカーボンニュートラルの実現を支援していきます。",46,海洋資源の採取と利用,0.3418
"価するために、TCFDが開示を推奨している温室効果ガス総排出量と加重平均炭素強度（WAC：I Weighted Average Carbon Intensity）
の分析を行いました。",48,労働時間,0.3009
"価するために、TCFDが開示を推奨している温室効果ガス総排出量と加重平均炭素強度（WAC：I Weighted Average Carbon Intensity）
の分析を行いました。",48,健康と安全,0.3718
"私は、取締役会としての監督機能を強
Global Insurerである当社の更なる企業価値向上に向けて必要なこと（グローバル経営の要諦）についてお話を伺いました。",51,非常に懸念の高い物質,0.3026
"私は、取締役会としての監督機能を強
Global Insurerである当社の更なる企業価値向上に向けて必要なこと（グローバル経営の要諦）についてお話を伺いました。",51,健康と安全,0.3184
また、カルチャーの改革も重要な課 るでしょうから、こうした気づきを発信し、会社の刺激になること います。,52,企業文化,0.3333
"こうした事業が新たな世界を創り ませんし、実行していけば必ず当社の企業価値は高まっていく
助言しました。",52,健康と安全,0.3065
"こうした事業が新たな世界を創り ませんし、実行していけば必ず当社の企業価値は高まっていく
助言しました。",52,企業文化,0.3223
の企業カルチャーと現実の間にギャップがあると感じることがあるよ あったのではないか）」、これは反省すべきところですから、将 出し、社会に貢献しながら、当社の経済的利益も向上させてい と思います。,52,企業文化,0.345
あり、同質性が際立つ組織になってしまっている場合は、世間や社 更に企業価値を向上させるために必要なこと（グローバル経営の要諦） た。,52,企業文化,0.3016
"日本の事業と海外の事業、日本の社員と海外の社員
100 101",52,児童労働,0.3287
そのなかで、当社はグループを統括する保険持株会社 グループにとって、グローバルな環境認識や企業経営の知見が大 員を選任しており、実効性の高い監督や提言が行われています。,54,健康と安全,0.3077
"また、必要とされる １名は企業経営のコンサルタントとしての豊富な経験を有する）に
スキルは、事業環境の変化に伴い変化します。",54,気候変動,0.315
"また、必要とされる １名は企業経営のコンサルタントとしての豊富な経験を有する）に
スキルは、事業環境の変化に伴い変化します。",54,気候変動への適応,0.3442
年度 テーマ 2023年度は4回開催し、2024年度は4回を予定しています。,56,空気の汚染,0.3157
年度 テーマ 2023年度は4回開催し、2024年度は4回を予定しています。,56,水の汚染,0.36
年度 テーマ 2023年度は4回開催し、2024年度は4回を予定しています。,56,生物および食料資源の汚染,0.3387
年度 テーマ 2023年度は4回開催し、2024年度は4回を予定しています。,56,水の消費と取水,0.3432
年度 テーマ 2023年度は4回開催し、2024年度は4回を予定しています。,56,健康と安全,0.327
"③東京海上グループの新規事業戦略 経験、バックグラウンドの多様化に取り組むとともに、取締役会全
新規事業のリスクや機会について議論を行いました。",56,海洋資源の採取と利用,0.301
● 取締役および執行役員の報酬の水準は、当社業績や他社水準 a. 個人目標：各取締役の担当（ESGや中長期戦略目標＊などを含む）を踏まえ設定します。,57,健康と安全,0.3069
新技術の適用を勘案しながら改善計画を策定・実行するPDCAサイ ＊1: 東京海上ホールディングスが推進するサイバーセキュリティプログラムはSOC2Type1を取得。,62,健康と安全,0.3051
"２． 今後の取組方針等
独占禁止法は「公正かつ自由な競争」の維持・促進を目的としており、自由経済社会において遵守すべき基本的なルールであることを今一度社内に徹底させていきます。",63,健康と安全,0.3042
"２． 今後の取組方針等
独占禁止法は「公正かつ自由な競争」の維持・促進を目的としており、自由経済社会において遵守すべき基本的なルールであることを今一度社内に徹底させていきます。",63,平等と機会,0.3241
"（２） 社内制度や仕組みの見直し
経営管理態勢の抜本的な強化や適切な法令遵守態勢の確立等はもとより、適正な営業推進を実践するために、社内の制度や仕組みも見直していきます。",63,健康と安全,0.3406
"定義の詳細はP.152参照 ＊2： ピアは、Allianz、AXA、Chubb、Zurich 3.健やかで心豊かな生活の支援 4.人と多様性の尊重
＊3： 経営計画や株主還元で用いている指標。",64,健康と安全,0.3505
"けられたノウハウを活用して、お客様企業の「健康経営」も支援し ■Group Attachment＊6
ています。",64,健康と安全,0.3078
"運用収益により、過年度リザーブ取崩しを除いたベースで
日本の損保市場の成長 具体的には、Japan P&C事業では、自動車や火災保険の収益改善 CAGR+7％以上を計画しています。",66,健康と安全,0.3819
"は、①お客様のリスクを的確に分析し、②「保険+α（ソリューション）」の提供を通じてそれをヘッジするだけでなく、損害そのものを回避・軽減す 種目構成で大きな割合を占める自動車保険では、若年層の車離れや高齢化社会の進行の影響が、また火災保険では、近年の自然災害の増加
る。",67,健康と安全,0.3448
"自然災害の多発･激甚化に加えて、自然災害以外の保険金増加や再保険料の高止まりもあり、火災保険は依然として厳しい収支状況
られている にある。",68,健康と安全,0.3584
"グローバルには再生可能エネルギーへの移行や、サイバーリ 2023年度の事業費率はシステムサービスインの期ずれなどによる一過性の影響（プラスの影響）があったものの、今中計ではソフトウェアの過年度減価償
スクの増大などが大きな社会課題となっている他、日本国内においても少子高齢化や地域経済の衰退といった課題も深刻化している。",69,水の消費と取水,0.3077
"2022年度以降のCO2排出量は再生可能エネルギー利用によ
4. 2018年度および2019年度・2020年度の配当金には、それぞれ一時的な配当約500億円、約250億円、約250億円を含めていません。",77,水の汚染,0.3219
"2022年度以降のCO2排出量は再生可能エネルギー利用によ
4. 2018年度および2019年度・2020年度の配当金には、それぞれ一時的な配当約500億円、約250億円、約250億円を含めていません。",77,生物および食料資源の汚染,0.3541
"2022年度以降のCO2排出量は再生可能エネルギー利用によ
4. 2018年度および2019年度・2020年度の配当金には、それぞれ一時的な配当約500億円、約250億円、約250億円を含めていません。",77,水の消費と取水,0.369
"2022年度以降のCO2排出量は再生可能エネルギー利用によ
4. 2018年度および2019年度・2020年度の配当金には、それぞれ一時的な配当約500億円、約250億円、約250億円を含めていません。",77,海洋資源の使用,0.3493
"2022年度以降のCO2排出量は再生可能エネルギー利用によ
4. 2018年度および2019年度・2020年度の配当金には、それぞれ一時的な配当約500億円、約250億円、約250億円を含めていません。",77,海洋資源の採取と利用,0.325
(△)率(%) (△)率(%) 3.平均運用額は、原則として各月末残高(取得原価または償却原価)の平均に基づいて算出しています。,79,適切な賃金,0.3026
"ただし、コールローン、買現先勘定および買入金銭債権について
火災保険 273,740 18.85 22.65 262,398 17.29 △4.14 は、日々の残高(取得原価または償却原価)の平均に基づいて算出しています。",79,適切な賃金,0.318
"貸付金 481,547 6.43 549,723 6.28
3.平均運用額(取得原価ベース)は、原則として各月末残高(取得原価または償却原価)の平均に基づいて算出しています。",79,適切な賃金,0.3308
"ただし、コールローン、買現先勘定および買入金
土地・建物 204,537 2.73 199,763 2.28 銭債権については、日々の残高(取得原価または償却原価)の平均に基づいて算出しています。",79,適切な賃金,0.3011
"収入金額 平均運用額 年利回り(%) 収入金額 平均運用額 年利回り(%)
3. 団体年金保険については、責任準備金の金額です。",80,適切な賃金,0.3173
"団体保険 25,092 25,092 － 8,970 8,970 － 2. 収入金額は、連結損益計算書における｢利息及び配当金収入｣です。",80,健康と安全,0.307
"団体年金保険 － － － － － －
(注)1. 諸数値は、セグメント間の内部取引相殺前の金額です。",80,種の個体数,0.3166
"156 157
国内生命保険事業 国内生命保険事業",80,健康と安全,0.398
"156 157
国内生命保険事業 国内生命保険事業",80,動物福祉,0.3872
"傷害保険 35,347 1.85 11.78 38,720 1.73 9.54 2.収入金額は、連結損益計算書における｢利息及び配当金収入｣です。",81,健康と安全,0.3214
2023年度より、Tokio Marine Europe Limited 他7社は、清算結了により連結の範囲から除いています。,85,水の汚染,0.3495
2023年度より、Tokio Marine Europe Limited 他7社は、清算結了により連結の範囲から除いています。,85,海洋資源の使用,0.3041
2023年度より、Tokio Marine Europe Limited 他7社は、清算結了により連結の範囲から除いています。,85,海洋資源の採取と利用,0.3031
