sentence,page,topic,similarity
"［スポーツ・エンターテインメントを通じた「感動体験」の創出］
■ イベント・コンテンツ提供による「感動体験」の創出。",25,水の消費と取水,0.3001
"［スポーツ・エンターテインメントを通じた「感動体験」の創出］
■ イベント・コンテンツ提供による「感動体験」の創出。",25,健康と安全,0.3347
"［豊富なネットワークとコミュニティ］
■ これまで構築してきたネットワークを活かし、「場」や「コミュニティ」の提供メニューを拡充。",26,平等と機会,0.3042
"物流施設入居企業 商業施設利用会員
新事業領域の探索、事業機会の獲得に向けて経営資源を効果的に投入。",26,海洋資源の使用,0.34
"物流施設入居企業 商業施設利用会員
新事業領域の探索、事業機会の獲得に向けて経営資源を効果的に投入。",26,海洋資源の採取と利用,0.3881
EPS成長率についても、「& INNOVATION 2030」において 継続的な成長が外部からは見えにくい状況にありました。,31,健康と安全,0.3031
"しかしながら、当社のバランスシートは、近年の優良な事業機会 ロールするなど適正な財務レバレッジコントロールを推進し、財 ると考えており、「& INNOVATION 2030」においては、2026 同時に、分母である自己資本については、総還元性向を従前の
の獲得や成長投資の順調な成果に加え、直近の為替変動によ 務の健全性維持に配意してまいります。",32,健康と安全,0.3307
"また、そう るための健康経営、女性活躍推進等のD&Iについてグループ ● グループ一体となった従業者還元の拡充
いった多様な人材の活躍を支え、グループの力を結集させる 一体となって推進していきます。",33,健康と安全,0.3236
"不動産デベロッ 織・上司の意識改革のために、全社員を対象にアンコンシャス
児・介護等の事由によりやむを得ず退職した社員を再雇用す など、グループ間で連携して取り組みを進めています。",35,児童労働,0.3372
"また、
織の生産性向上や社員のワークライフバランスの支援に努め こ銘柄」に3年連続で選定されたほか、性別多様性に優れた企 ける機会となっています。",35,健康と安全,0.3043
"また、
織の生産性向上や社員のワークライフバランスの支援に努め こ銘柄」に3年連続で選定されたほか、性別多様性に優れた企 ける機会となっています。",35,平等と機会,0.3638
人 材 D X E S G 街づくり各部 スマートシティの進化（データ活用サービス）。,37,児童労働,0.3031
"気候変動への取り組みをはじめ、環境との共生を実現し、地球 なり、建物の建設に伴うGHG排出削減を業界全体で促すこと
規模での持続可能な社会を構築していくことが、当社グループ ができます。",39,気候変動,0.3121
"気候変動への取り組みをはじめ、環境との共生を実現し、地球 なり、建物の建設に伴うGHG排出削減を業界全体で促すこと
規模での持続可能な社会を構築していくことが、当社グループ ができます。",39,気候変動への適応,0.4034
"気候変動への取り組みをはじめ、環境との共生を実現し、地球 なり、建物の建設に伴うGHG排出削減を業界全体で促すこと
規模での持続可能な社会を構築していくことが、当社グループ ができます。",39,気候変動の緩和,0.3451
"気候変動への取り組みをはじめ、環境との共生を実現し、地球 なり、建物の建設に伴うGHG排出削減を業界全体で促すこと
規模での持続可能な社会を構築していくことが、当社グループ ができます。",39,空気の汚染,0.3265
」と定め、「& EARTH 自然とともに、未来をともに」 行っています。,39,エネルギー,0.3257
」と定め、「& EARTH 自然とともに、未来をともに」 行っています。,39,生物および食料資源の汚染,0.3187
」と定め、「& EARTH 自然とともに、未来をともに」 行っています。,39,海洋資源の使用,0.3079
」と定め、「& EARTH 自然とともに、未来をともに」 行っています。,39,健康と安全,0.3576
」と定め、「& EARTH 自然とともに、未来をともに」 行っています。,39,平等と機会,0.4217
■ 三井不動産グループ中核3事業に2050年までに影響を与える重要なリスクと機会 ます。,42,絶滅リスク,0.3317
"づき、再生可能エネルギー事業の推進やサプライヤーとの協働
技術 再エネ・省エネ技術の普及 省エネ技術の普及とともに、省エネリフォームが拡大する。",42,生物および食料資源の汚染,0.3095
"づき、再生可能エネルギー事業の推進やサプライヤーとの協働
技術 再エネ・省エネ技術の普及 省エネ技術の普及とともに、省エネリフォームが拡大する。",42,水の消費と取水,0.3338
"づき、再生可能エネルギー事業の推進やサプライヤーとの協働
技術 再エネ・省エネ技術の普及 省エネ技術の普及とともに、省エネリフォームが拡大する。",42,海洋資源の採取と利用,0.3344
"狭域での取り組みは多くの組合で実施されている一方、広域での取り組みや、施業の効率性・安全性
当社は経団連自然保護協議会に加盟し 生態系・生物多様性へ影響を及ぼしていると認識しています。",43,健康と安全,0.3676
"プ団地（163.73ha）」が、環境省による「自然共生サイト」に 水の有効利用や地下水涵養などの水環境の保全に配慮した建 大気汚染や水質汚濁、土壌汚染、その他有害物質にかかる法
2024年3月18日付で認定されました。",43,水の汚染,0.372
"プ団地（163.73ha）」が、環境省による「自然共生サイト」に 水の有効利用や地下水涵養などの水環境の保全に配慮した建 大気汚染や水質汚濁、土壌汚染、その他有害物質にかかる法
2024年3月18日付で認定されました。",43,土壌汚染,0.3174
"プ団地（163.73ha）」が、環境省による「自然共生サイト」に 水の有効利用や地下水涵養などの水環境の保全に配慮した建 大気汚染や水質汚濁、土壌汚染、その他有害物質にかかる法
2024年3月18日付で認定されました。",43,生物および食料資源の汚染,0.3379
"プ団地（163.73ha）」が、環境省による「自然共生サイト」に 水の有効利用や地下水涵養などの水環境の保全に配慮した建 大気汚染や水質汚濁、土壌汚染、その他有害物質にかかる法
2024年3月18日付で認定されました。",43,海洋資源の使用,0.3605
"プ団地（163.73ha）」が、環境省による「自然共生サイト」に 水の有効利用や地下水涵養などの水環境の保全に配慮した建 大気汚染や水質汚濁、土壌汚染、その他有害物質にかかる法
2024年3月18日付で認定されました。",43,海洋資源の採取と利用,0.357
保有林のなかで約4割を占め リストで絶滅危惧Ⅱ類に指定されている希少な動植物の生存 境や建物利用者の健康への影響防止を図ります。,43,生物および食料資源の汚染,0.4494
保有林のなかで約4割を占め リストで絶滅危惧Ⅱ類に指定されている希少な動植物の生存 境や建物利用者の健康への影響防止を図ります。,43,生物多様性の損失,0.302
保有林のなかで約4割を占め リストで絶滅危惧Ⅱ類に指定されている希少な動植物の生存 境や建物利用者の健康への影響防止を図ります。,43,絶滅リスク,0.302
保有林のなかで約4割を占め リストで絶滅危惧Ⅱ類に指定されている希少な動植物の生存 境や建物利用者の健康への影響防止を図ります。,43,健康と安全,0.3788
保有林のなかで約4割を占め リストで絶滅危惧Ⅱ類に指定されている希少な動植物の生存 境や建物利用者の健康への影響防止を図ります。,43,動物福祉,0.3124
"時における地球環境負荷の低減に資する資材調達や、廃棄物
影響は少ないと考えていますが、全体の約6割を占める人工林 排出量の削減にも努めています。",43,気候変動の緩和,0.3343
"時における地球環境負荷の低減に資する資材調達や、廃棄物
影響は少ないと考えていますが、全体の約6割を占める人工林 排出量の削減にも努めています。",43,空気の汚染,0.3624
"時における地球環境負荷の低減に資する資材調達や、廃棄物
影響は少ないと考えていますが、全体の約6割を占める人工林 排出量の削減にも努めています。",43,水の汚染,0.3375
"時における地球環境負荷の低減に資する資材調達や、廃棄物
影響は少ないと考えていますが、全体の約6割を占める人工林 排出量の削減にも努めています。",43,土壌汚染,0.3499
"時における地球環境負荷の低減に資する資材調達や、廃棄物
影響は少ないと考えていますが、全体の約6割を占める人工林 排出量の削減にも努めています。",43,生物および食料資源の汚染,0.402
"時における地球環境負荷の低減に資する資材調達や、廃棄物
影響は少ないと考えていますが、全体の約6割を占める人工林 排出量の削減にも努めています。",43,水の消費と取水,0.3785
"時における地球環境負荷の低減に資する資材調達や、廃棄物
影響は少ないと考えていますが、全体の約6割を占める人工林 排出量の削減にも努めています。",43,海洋資源の使用,0.3397
"時における地球環境負荷の低減に資する資材調達や、廃棄物
影響は少ないと考えていますが、全体の約6割を占める人工林 排出量の削減にも努めています。",43,海洋資源の採取と利用,0.386
"今後も継続的に、追跡調査（モニ
2023年度の温室効果ガス排出量削減のScope 1＋Scope 2 タリング）や対話を行っていく予定です。",44,健康と安全,0.317
「& INNOVATION 2030」の し、私たちも議論に入りやすかったですね。,51,生物および食料資源の汚染,0.3104
「& INNOVATION 2030」の し、私たちも議論に入りやすかったですね。,51,健康と安全,0.3699
「& INNOVATION 2030」の し、私たちも議論に入りやすかったですね。,51,平等と機会,0.3159
「& INNOVATION 2030」の し、私たちも議論に入りやすかったですね。,52,生物および食料資源の汚染,0.3104
「& INNOVATION 2030」の し、私たちも議論に入りやすかったですね。,52,健康と安全,0.3699
「& INNOVATION 2030」の し、私たちも議論に入りやすかったですね。,52,平等と機会,0.3159
「& INNOVATION 2030」の財務戦略については、どのように評価していますか。,52,エネルギー,0.3044
「& INNOVATION 2030」の財務戦略については、どのように評価していますか。,52,空気の汚染,0.3064
「& INNOVATION 2030」の財務戦略については、どのように評価していますか。,52,水の汚染,0.3323
「& INNOVATION 2030」の財務戦略については、どのように評価していますか。,52,生物および食料資源の汚染,0.3725
「& INNOVATION 2030」の財務戦略については、どのように評価していますか。,52,水の消費と取水,0.3521
「& INNOVATION 2030」の財務戦略については、どのように評価していますか。,52,海洋資源の採取と利用,0.3073
「& INNOVATION 2030」の財務戦略については、どのように評価していますか。,52,健康と安全,0.3945
"社会 企業が、安定・継続的な利益成長と、BSコントロールを通じた資
ます。",52,健康と安全,0.352
"3,396 49 % 39 % 20 % 8 % △16 %
なお、個別のプロジェクトごとに発生する収益や利益は、これらのセグメントごとに分解され、単一もしくは複数のセグメントに計上されます。",58,水の消費と取水,0.3025
"3,396 49 % 39 % 20 % 8 % △16 %
なお、個別のプロジェクトごとに発生する収益や利益は、これらのセグメントごとに分解され、単一もしくは複数のセグメントに計上されます。",58,種の個体数,0.3099
"3,396 49 % 39 % 20 % 8 % △16 %
なお、個別のプロジェクトごとに発生する収益や利益は、これらのセグメントごとに分解され、単一もしくは複数のセグメントに計上されます。",58,健康と安全,0.3191
"● MFLP ブランドの多角化、デジタル技術を活用した各種ソリューション提案や GX 対応を通じ、物流倉庫内での課題解決のみならず、
サプライチェーン全体への貢献を目指す。",61,健康と安全,0.3003
フルタイム従業員の ※4 当該年度6月1日の数字。,67,種の個体数,0.3026
フルタイム従業員の ※4 当該年度6月1日の数字。,67,労働時間,0.4284
"％ 0.77 0.53 0.51 0.81 0.66 0.93
自己都合離職率（単体） ※5 研修時間を正社員数で除した数字。",67,労働時間,0.3593
