sentence,page,topic,similarity
"」と いうミッションの実現を目指し、ESG、つまり環境（Environmental）・
社会（Social）・ガバナンス（Governance）について具体的な目標を示した「 サステナビリティへのコミットメント」 を設定し、2030年の目標達成に向けた取り組みを進めています。",25,健康と安全,0.3115
*2 出典：OECD「 How's Life? 2020」に 基づく、OECD加盟28カ国の数値。,27,労働条件,0.3089
*2 出典：OECD「 How's Life? 2020」に 基づく、OECD加盟28カ国の数値。,27,労働時間,0.305
*2 出典：OECD「 How's Life? 2020」に 基づく、OECD加盟28カ国の数値。,27,健康と安全,0.3298
"*1 本ページに記載の年数は、その年の4月1日に開始し、翌年3月31日に終了するリクルートホールディングスの会計年度を
意味します。",28,健康と安全,0.3087
加えて、Indeed上で得られるデータをもと 就業までにかかる時間の短縮には、求職者とそ す。,29,労働時間,0.3978
"求職者は、このテストの結果を示すことでスキ
や内定まで、すべての採用プロセスをプラットフォーム に、マッチングの質とスピードを向上し続けています。",29,健康と安全,0.3403
"就業までにかかる時間については、アンケートを通 スタートシグナルについては適切に計測ができるよう
じてIndeedのユーザーが自己申告したデータを用 探求を続けているところです。",29,労働時間,0.3083
"また本ページに記載の数値は、すべて 2022年12月31日までの間に応募があった場合、雇用主がIndeedで採用す
概数です。",29,労働時間,0.302
"ア教育プログラム「WORK FIT」を、2022年に
はじめて受刑者向けに展開しました。",31,労働条件,0.3036
"ア教育プログラム「WORK FIT」を、2022年に
はじめて受刑者向けに展開しました。",31,労働時間,0.3023
"ア教育プログラム「WORK FIT」を、2022年に
はじめて受刑者向けに展開しました。",31,健康と安全,0.3059
"ア教育プログラム「WORK FIT」を、2022年に
はじめて受刑者向けに展開しました。",31,障害者の雇用,0.3562
"ア教育プログラム「WORK FIT」を、2022年に
はじめて受刑者向けに展開しました。",31,児童労働,0.402
また参加者に対しては、アイデア 2023年に開始された「Mentor Me」は、女性リーダーとデジタル 職できない高齢者は多くいます。,36,水の汚染,0.3172
"参加者が人材派遣SBU各社のシニアリーダークラスの女性と 経済的に苦しくなったり、孤独感を味わったりする高齢
2020年の開始以降、9つのチームがプログラムに参加し、 つながり、彼女たちの経験から学ぶことで、自身のキャリアに 者が、再び有意義な仕事に就けるよう支援しています。",36,水の消費と取水,0.3097
"参加者が人材派遣SBU各社のシニアリーダークラスの女性と 経済的に苦しくなったり、孤独感を味わったりする高齢
2020年の開始以降、9つのチームがプログラムに参加し、 つながり、彼女たちの経験から学ぶことで、自身のキャリアに 者が、再び有意義な仕事に就けるよう支援しています。",36,健康と安全,0.3192
"私たちは、膨大なデータに基づくイノベーショ いるインクルージョン・ビジネス・リソース・グループ 毎日快適に働き、最高の状態で仕事に臨めるよう、多様
ンによってユーザーと顧客企業の期待に応える価 (IBRGs)と連携しています。",38,健康と安全,0.3387
"つなげるために、個々の可能性や能力を引き出し、 との対話を通じて、Willの実現のために活かし
最大化するための仕組みを数多く取り入れています。",39,水の消費と取水,0.3155
"つなげるために、個々の可能性や能力を引き出し、 との対話を通じて、Willの実現のために活かし
最大化するための仕組みを数多く取り入れています。",39,健康と安全,0.3151
"つなげるために、個々の可能性や能力を引き出し、 との対話を通じて、Willの実現のために活かし
最大化するための仕組みを数多く取り入れています。",39,平等と機会,0.3237
"グローバル規模でHRビジネス
*1 個人の権利や自己実現が保障され、身体的、精神的、社会的に良好な状態。",41,生物および食料資源の汚染,0.3309
"グローバル規模でHRビジネス
*1 個人の権利や自己実現が保障され、身体的、精神的、社会的に良好な状態。",41,健康と安全,0.4526
"グローバル規模でHRビジネス
*1 個人の権利や自己実現が保障され、身体的、精神的、社会的に良好な状態。",41,文化的権利,0.3021
"「ワーク・ウェルビーイング・レポート」 Indeedがワーク・ウェルビーイングに利用している4つの指標は を牽引するリクルートグループには、職場のウェルビーイングのソ
にてForrester Consultingが2023年に実施した調査（n=4,002米国成人）に基づく。",41,児童労働,0.319
"私は28歳のときにStitch Fixの事業を立
*2 取締役会構成員は、取締役および監査役の全体を示します。",42,健康と安全,0.3539
"たと 一歩として、省エネ・再エネ電力メニューへの移行 を活用することで、広く地球環境へ貢献するこ
2021年度に引き続き、2022年度も達成する見 えば、スコープ1+2については、ビルオーナーと再 を推進しています。",44,生物および食料資源の汚染,0.3162
"*2,3 主に、オフィスの電力メニューを省エネ 換を継続して実施し、スコープ3についてはサプ す「 エネルギー属性証明書*7」 の適用を進めてい 議会（Integrity Council for the Voluntary
ルギー（省エネ）や再生可能エネルギー（再エ ライヤー企業各社のGHG排出量の測定の精緻 ます。",44,エネルギー,0.3014
"る短期目標であり、企業が設定する目標値を地球温暖化を産業革命前の温度レベルと
比較して1.5℃以内に維持するために必要な削減のレベルと一致させることを前提に 上が、FSC*9認証やPEFC*10認証を取得している 具体策を検討しています。",44,気候変動への適応,0.3251
"*2 カーボンニュートラルには、温室効果ガス排出量の削減に加え、残りの排出量のオフ
定められています。",44,気候変動の緩和,0.3012
"*2 カーボンニュートラルには、温室効果ガス排出量の削減に加え、残りの排出量のオフ
定められています。",44,空気の汚染,0.3015
"*7 エネルギー属性証明書とは、グローバル基準であるGHGプロトコル(排出量算定およ
*3 GHG排出量の数値は、すべてGHGプロトコルに基づき算定した概数。",44,エネルギー,0.3676
"また、GHG び報告に関する基準)に基づき、広く認識されている再生可能エネルギーであることの
排出量、および回避したGHG排出量はSOCOTEC Certification JapanまたはSCS 環境価値を示すものです。",44,生物および食料資源の汚染,0.3273
"また、GHG び報告に関する基準)に基づき、広く認識されている再生可能エネルギーであることの
排出量、および回避したGHG排出量はSOCOTEC Certification JapanまたはSCS 環境価値を示すものです。",44,水の消費と取水,0.3513
"また、GHG び報告に関する基準)に基づき、広く認識されている再生可能エネルギーであることの
排出量、および回避したGHG排出量はSOCOTEC Certification JapanまたはSCS 環境価値を示すものです。",44,海洋資源の採取と利用,0.3013
"また、GHG び報告に関する基準)に基づき、広く認識されている再生可能エネルギーであることの
排出量、および回避したGHG排出量はSOCOTEC Certification JapanまたはSCS 環境価値を示すものです。",44,健康と安全,0.391
"出量を詳細に把握することで、削減に向けてより効果的か 社員の移動交通による排出削減に向けて、どのような交
つ具体的な打ち手を検討できるようになります。",46,水の消費と取水,0.3365
"加えて、共通するパートナー企業に対して、SBUが も、営業に使用する車両の100%を2030年までに電気またはハイブリッド車に
量の測定と精緻化に向けた議論を行ってきました。",46,生物および食料資源の汚染,0.3399
"加えて、共通するパートナー企業に対して、SBUが も、営業に使用する車両の100%を2030年までに電気またはハイブリッド車に
量の測定と精緻化に向けた議論を行ってきました。",46,水の消費と取水,0.3479
"加えて、共通するパートナー企業に対して、SBUが も、営業に使用する車両の100%を2030年までに電気またはハイブリッド車に
量の測定と精緻化に向けた議論を行ってきました。",46,健康と安全,0.3346
"について詳しく見る
*1 CDPは2000年に設立された英国の慈善団体が管 ます*2 Indeed Hiring Platformを通じたGHGの排出回避量は約13,000t-CO2以上。",46,空気の汚染,0.308
"について詳しく見る
*1 CDPは2000年に設立された英国の慈善団体が管 ます*2 Indeed Hiring Platformを通じたGHGの排出回避量は約13,000t-CO2以上。",46,水の汚染,0.3027
"について詳しく見る
*1 CDPは2000年に設立された英国の慈善団体が管 ます*2 Indeed Hiring Platformを通じたGHGの排出回避量は約13,000t-CO2以上。",46,水の消費と取水,0.3046
"私たちは、「国連ビジネスと人権に関する指導原則」で掲げられている保
リクルートグループでは、事業運営における人権尊重を推進する で、人権リスクを特定し、防止策および軽減策を検討しています。",47,健康と安全,0.4138
"私たちは、「国連ビジネスと人権に関する指導原則」で掲げられている保
リクルートグループでは、事業運営における人権尊重を推進する で、人権リスクを特定し、防止策および軽減策を検討しています。",47,平等と機会,0.336
"私たちは、「国連ビジネスと人権に関する指導原則」で掲げられている保
リクルートグループでは、事業運営における人権尊重を推進する で、人権リスクを特定し、防止策および軽減策を検討しています。",47,児童労働,0.3368
"私たちは、「国連ビジネスと人権に関する指導原則」で掲げられている保
リクルートグループでは、事業運営における人権尊重を推進する で、人権リスクを特定し、防止策および軽減策を検討しています。",47,プライバシー,0.3197
"本当に大切なことに夢中に
まずは2030年度までに、仕事と求職者のマッチング あらゆる人々の人権の保護と尊重に努めます。",49,非常に懸念の高い物質,0.3069
"本当に大切なことに夢中に
まずは2030年度までに、仕事と求職者のマッチング あらゆる人々の人権の保護と尊重に努めます。",49,健康と安全,0.3201
"本当に大切なことに夢中に
まずは2030年度までに、仕事と求職者のマッチング あらゆる人々の人権の保護と尊重に努めます。",49,平等と機会,0.3065
"本当に大切なことに夢中に
まずは2030年度までに、仕事と求職者のマッチング あらゆる人々の人権の保護と尊重に努めます。",49,児童労働,0.3254
"本当に大切なことに夢中に
まずは2030年度までに、仕事と求職者のマッチング あらゆる人々の人権の保護と尊重に努めます。",49,プライバシー,0.3541
"SDGsの前文では、すべての人が一 そして、すべての企業活動は、あらゆる生命の生存
比で半分にすることを目指します*3。",49,エネルギー,0.3142
"SDGsの前文では、すべての人が一 そして、すべての企業活動は、あらゆる生命の生存
比で半分にすることを目指します*3。",49,空気の汚染,0.3101
"SDGsの前文では、すべての人が一 そして、すべての企業活動は、あらゆる生命の生存
比で半分にすることを目指します*3。",49,水の汚染,0.3617
"SDGsの前文では、すべての人が一 そして、すべての企業活動は、あらゆる生命の生存
比で半分にすることを目指します*3。",49,生物および食料資源の汚染,0.3989
"SDGsの前文では、すべての人が一 そして、すべての企業活動は、あらゆる生命の生存
比で半分にすることを目指します*3。",49,水の消費と取水,0.3449
"SDGsの前文では、すべての人が一 そして、すべての企業活動は、あらゆる生命の生存
比で半分にすることを目指します*3。",49,労働時間,0.3335
"SDGsの前文では、すべての人が一 そして、すべての企業活動は、あらゆる生命の生存
比で半分にすることを目指します*3。",49,健康と安全,0.4197
"SDGsの前文では、すべての人が一 そして、すべての企業活動は、あらゆる生命の生存
比で半分にすることを目指します*3。",49,児童労働,0.3453
"SDGsの前文では、すべての人が一 そして、すべての企業活動は、あらゆる生命の生存
比で半分にすることを目指します*3。",49,プライバシー,0.3021
"また本ページに記載の数値は、
くの選択肢から自分らしい生き方を選ぶ機会があ 変動やその影響の軽減のための対策（目標13）に すべて概数。",49,健康と安全,0.322
"また本ページに記載の数値は、
くの選択肢から自分らしい生き方を選ぶ機会があ 変動やその影響の軽減のための対策（目標13）に すべて概数。",49,平等と機会,0.3067
"*2 出典：OECD「 Howʼs Life? 2020」 に基づく、OECD加盟28カ国の
る未来であると考えています。",49,健康と安全,0.3071
"*4 現時点では、人種/民族、年齢、障がいの有無、学歴等による障壁を想
人々が貧困に陥ってしまう*2という現実のなかで、 にぴったりの仕事に就ける未来を目指します。",49,適切な賃金,0.3078
"*4 現時点では、人種/民族、年齢、障がいの有無、学歴等による障壁を想
人々が貧困に陥ってしまう*2という現実のなかで、 にぴったりの仕事に就ける未来を目指します。",49,障害者の雇用,0.3489
"ただし、必要に応じて当期間の前後に
提としていますが、その正確性および完全性について、明示 ついても言及しています。",51,適切な賃金,0.3372
"ただし、必要に応じて当期間の前後に
提としていますが、その正確性および完全性について、明示 ついても言及しています。",51,健康と安全,0.341
"ただし、必要に応じて当期間の前後に
提としていますが、その正確性および完全性について、明示 ついても言及しています。",51,平等と機会,0.3229
"本レポートは、一般的な参考情報の提供のみを 第 版 年 月発行
また、本レポートには将来見通しに関する記述が含まれます 目的に作成されたものです。",51,健康と安全,0.3199
"したがって、
*1 Web Content Accessibility Guidelinesの略。",51,空気の汚染,0.3019
"したがって、
*1 Web Content Accessibility Guidelinesの略。",51,水の汚染,0.3404
"したがって、
*1 Web Content Accessibility Guidelinesの略。",51,生物および食料資源の汚染,0.3328
"したがって、
*1 Web Content Accessibility Guidelinesの略。",51,健康と安全,0.315
