sentence,page,topic,similarity
"これらの通報窓口は、購入先様向けのポータルサイトおよび当社Webサイト「購入先様へ
リスク指標やインデックスを用いて購入先様の人権リスクを評価するテーブルを作成し、優先的に対応すべき のお願い」にて購入先様への周知を行っています。",33,健康と安全,0.3818
"これらの通報窓口は、購入先様向けのポータルサイトおよび当社Webサイト「購入先様へ
リスク指標やインデックスを用いて購入先様の人権リスクを評価するテーブルを作成し、優先的に対応すべき のお願い」にて購入先様への周知を行っています。",33,平等と機会,0.3088
"加えて、当社では長年、家電やデバイス、産業機器などにおける業界標準や国 ア ウ 物と心が共に豊かな理想の社会
際規格など、それぞれの時代における新技術の標準化にも注力しており、業界をリードし続け ト カ ブランドスローガン幸せの、チカラに。",34,健康と安全,0.3147
"さらに、近年重要性を増 略 模倣対策
している生物多様性を含めたネイチャーポジティブの取り組みも進めていきます。",34,生物多様性の損失,0.3596
"スコープ3カテゴリ11（販売した製品使用におけるCO2排出量）は、新たに算定可能となった
GREEN IMPACT PLAN2024（ 2024年度、2030年度目標と2023年度実績） 製品の追加と増販により、2020年度から510万トン増加しました。",35,空気の汚染,0.3016
"スコープ3カテゴリ11（販売した製品使用におけるCO2排出量）は、新たに算定可能となった
GREEN IMPACT PLAN2024（ 2024年度、2030年度目標と2023年度実績） 製品の追加と増販により、2020年度から510万トン増加しました。",35,水の汚染,0.3795
"スコープ3カテゴリ11（販売した製品使用におけるCO2排出量）は、新たに算定可能となった
GREEN IMPACT PLAN2024（ 2024年度、2030年度目標と2023年度実績） 製品の追加と増販により、2020年度から510万トン増加しました。",35,生物および食料資源の汚染,0.3734
"スコープ3カテゴリ11（販売した製品使用におけるCO2排出量）は、新たに算定可能となった
GREEN IMPACT PLAN2024（ 2024年度、2030年度目標と2023年度実績） 製品の追加と増販により、2020年度から510万トン増加しました。",35,水の消費と取水,0.3444
"スコープ3カテゴリ11（販売した製品使用におけるCO2排出量）は、新たに算定可能となった
GREEN IMPACT PLAN2024（ 2024年度、2030年度目標と2023年度実績） 製品の追加と増販により、2020年度から510万トン増加しました。",35,健康と安全,0.326
"当社グループでは、2023年度に新たに13工場がCO2ゼロを達成し、2018年度以降、累計44工場 昨年度も責務の範囲をより精緻化するため、積極的にサイネージ、溶接機など新たに6製品を算定対象
となり、GIP2024の2024年度目標（累計37工場）を前倒しで達成しました。",36,空気の汚染,0.3079
"当社グループでは、2023年度に新たに13工場がCO2ゼロを達成し、2018年度以降、累計44工場 昨年度も責務の範囲をより精緻化するため、積極的にサイネージ、溶接機など新たに6製品を算定対象
となり、GIP2024の2024年度目標（累計37工場）を前倒しで達成しました。",36,水の汚染,0.3281
"当社グループでは、2023年度に新たに13工場がCO2ゼロを達成し、2018年度以降、累計44工場 昨年度も責務の範囲をより精緻化するため、積極的にサイネージ、溶接機など新たに6製品を算定対象
となり、GIP2024の2024年度目標（累計37工場）を前倒しで達成しました。",36,生物および食料資源の汚染,0.3016
"当社グループでは、2023年度に新たに13工場がCO2ゼロを達成し、2018年度以降、累計44工場 昨年度も責務の範囲をより精緻化するため、積極的にサイネージ、溶接機など新たに6製品を算定対象
となり、GIP2024の2024年度目標（累計37工場）を前倒しで達成しました。",36,健康と安全,0.3392
"具体的には、パナソニッ に追加しましたが、照明・エアコン・冷蔵庫など大型製品での削減努力もあって、2023年度の排出量は
クエナジー（株）は、2023年4月に乾電池工場を大阪府貝塚市二色の浜へ移転しました。",36,エネルギー,0.3096
"今後、純水素燃料電池や蓄電システムを導入し、効率的でクリー 達方針の一環で、サプライチェーン全体に環境負荷低減の取り組みを広めるための「購入先様による上
ンなモノづくりを加速します。",36,水の消費と取水,0.342
"今後、純水素燃料電池や蓄電システムを導入し、効率的でクリー 達方針の一環で、サプライチェーン全体に環境負荷低減の取り組みを広めるための「購入先様による上
ンなモノづくりを加速します。",36,健康と安全,0.3613
"CEは、製品ライフサイクル全体で、材料 拡充すると同時に、リサイクル活動 析実践ガイド」の「別添TCFDシナリオ分析開示事例・ツール紹介」にて、当社サステナビリティデータ
にもさらに力を注ぎます。",39,生物および食料資源の汚染,0.3394
"CEは、製品ライフサイクル全体で、材料 拡充すると同時に、リサイクル活動 析実践ガイド」の「別添TCFDシナリオ分析開示事例・ツール紹介」にて、当社サステナビリティデータ
にもさらに力を注ぎます。",39,健康と安全,0.3076
"また、当社グループでは、パナソニックホールディングス（株）（PHD）
循環型モノづくりの進化では、リサイクル工場の パナソニックのサーキュラーエコノミーの および事業会社で同一のプロセスに基づくリスクマネジメントを推進しています。",39,健康と安全,0.3267
"私たちは2022年4月より、ブランドスローガンとして「幸せの、 私たちは、奇手奇策に頼ることなく、当社の使命や経営方針、製品・サービスや技術等に関する公正
チカラに。",44,健康と安全,0.3038
"たものであり、同時に、当社従業員の一人ひとりが、お客様一人 そして、ブランドに関わるすべての活動の一つひとつを、誰に対してどのような価値を生むのかと
ひとりの幸せに寄り添って欲しいとの期待を表したものです。",44,健康と安全,0.3577
"ク対策（アドベリフィケーション）、ＳＮＳモニタリングなど、デジタル空間における対策を強化してい
また、近年では、企業価値は財務的価値だけでなく、社会的価値などの非財務的価値も重要な要素と ます。",44,健康と安全,0.3196
"なっており、適切なブランド・コミュニケーション活動を推進することが、非財務的価値を高め、企業 また、宣伝等の制作過程においては、世界各地域における各種の関係法規・業界規制等に基づき、お
価値の向上に資するものと考えています。",44,企業文化,0.3151
"これらの各法務責任者が、グループGCのもとで事業・地域における役割を果たし、1つの法務チー
アンス行動基準のもと、社内規程や仕組みを整備し、教育・啓発や周知活動を実施の上、その ムとしてコンプライアンス確保に向けた取り組みを行っています。",45,健康と安全,0.354
"1つ目は、大き
大きな柱にするためにパネルや半導体に大型投資を実行していましたが、急速なコモディ な柱となる世界レベルの成長事業を作り出せていないことです。",48,健康と安全,0.367
"その状況から、
共通戦略である地球環境問題の解決、世界中の人々のウェルビーイングの実現という目 当時の会社形態では新しい領域に一気に踏み出すことには限界があると感じました。",50,気候変動への適応,0.3078
"また、事業の経営には世の中の風を味方に付けられていることが重要で
津賀 現在の会社形態に変わったきっかけはいくつかありますが、決定的となったの す。",50,気候変動,0.3199
"それは投資決定から工場稼働までに、相応の年数が必
津賀 我々がフォーカスしている「くらし」と「環境」でどのようなレイヤーアップを実 要なビジネスであり、その間にEVに対する世の中の流れが変わる可能性があるからです。",51,気候変動への適応,0.3142
"現状は
―― 取締役会の実効性をより一層向上させていくには、何が必要でしょうか。",52,ロビー活動,0.3048
"デジタル化はこれまでのビジネス、
経済産業省で大臣官房審議官、商務情報政策局長を歴任後、 仕事のやり方を根底から変えるインパクトを持っています。",53,健康と安全,0.3102
"投資キャッシュ・フローは、車載電池を
主要な設備投資は、車載電池等の生産設備および北米の新工場建設、欧州のヒートポンプ式温水給湯暖房機（A2W）他の 中心とした設備投資の増加等により、前年から減少しました。",66,エネルギー,0.3019
"投資キャッシュ・フローは、車載電池を
主要な設備投資は、車載電池等の生産設備および北米の新工場建設、欧州のヒートポンプ式温水給湯暖房機（A2W）他の 中心とした設備投資の増加等により、前年から減少しました。",66,生物および食料資源の汚染,0.3161
"投資キャッシュ・フローは、車載電池を
主要な設備投資は、車載電池等の生産設備および北米の新工場建設、欧州のヒートポンプ式温水給湯暖房機（A2W）他の 中心とした設備投資の増加等により、前年から減少しました。",66,水の消費と取水,0.3857
"投資キャッシュ・フローは、車載電池を
主要な設備投資は、車載電池等の生産設備および北米の新工場建設、欧州のヒートポンプ式温水給湯暖房機（A2W）他の 中心とした設備投資の増加等により、前年から減少しました。",66,健康と安全,0.3095
