sentence,page,topic,similarity
"引先のGHG排出量を削減することこそが、保険・金融 更に、大規模な開発に伴う生物多様性の毀損リスクやサ
サービス事業者としての使命であるはずです。",18,生物および食料資源の汚染,0.4036
"引先のGHG排出量を削減することこそが、保険・金融 更に、大規模な開発に伴う生物多様性の毀損リスクやサ
サービス事業者としての使命であるはずです。",18,水の消費と取水,0.3045
"引先のGHG排出量を削減することこそが、保険・金融 更に、大規模な開発に伴う生物多様性の毀損リスクやサ
サービス事業者としての使命であるはずです。",18,生物多様性の損失,0.3174
"引先のGHG排出量を削減することこそが、保険・金融 更に、大規模な開発に伴う生物多様性の毀損リスクやサ
サービス事業者としての使命であるはずです。",18,絶滅リスク,0.3529
"引先のGHG排出量を削減することこそが、保険・金融 更に、大規模な開発に伴う生物多様性の毀損リスクやサ
サービス事業者としての使命であるはずです。",18,健康と安全,0.3922
"保険のニーズは「今日の暮らしや事 の仕事が社会課題の解決につながっている」と心から実
業を明日も続けたい、明日はもっと良くしたい」と願うこと 感することからもたらされると考えています。",18,労働条件,0.3093
"保険のニーズは「今日の暮らしや事 の仕事が社会課題の解決につながっている」と心から実
業を明日も続けたい、明日はもっと良くしたい」と願うこと 感することからもたらされると考えています。",18,健康と安全,0.4274
"保険のニーズは「今日の暮らしや事 の仕事が社会課題の解決につながっている」と心から実
業を明日も続けたい、明日はもっと良くしたい」と願うこと 感することからもたらされると考えています。",18,児童労働,0.3202
ながりの共有が確実に実践されるよう、組織や個人の計 計画や目標に沿って、気候変動や自然資本・生物多様性、 くはずです。,18,気候変動,0.3062
ながりの共有が確実に実践されるよう、組織や個人の計 計画や目標に沿って、気候変動や自然資本・生物多様性、 くはずです。,18,気候変動への適応,0.4135
ながりの共有が確実に実践されるよう、組織や個人の計 計画や目標に沿って、気候変動や自然資本・生物多様性、 くはずです。,18,生物および食料資源の汚染,0.4091
ながりの共有が確実に実践されるよう、組織や個人の計 計画や目標に沿って、気候変動や自然資本・生物多様性、 くはずです。,18,生物多様性の損失,0.3634
ながりの共有が確実に実践されるよう、組織や個人の計 計画や目標に沿って、気候変動や自然資本・生物多様性、 くはずです。,18,健康と安全,0.3294
"1
戦 の取締役会で論議されている大きなテーマの一つです。",19,非常に懸念の高い物質,0.3619
その意味 間で適切なコミュニケーションと信頼関係を築きなが す。,19,健康と安全,0.3496
"鈴木 海外事業は、ポートフォリオを変えていくのに時
間が必要です。",19,気候変動,0.3342
ガバナンスを効かせても、このような事態が 業の収支改善や国内の自動車・火災保険の収支改善が 単なる通過点であり、中長期的に成長していく企業であ もっと議論していくべきだと感じています。,19,健康と安全,0.3244
"例えば損害保険 る投資家は増えており、私たちもそれを意識することが
いった気持ちが、私も含めて、取締役会メンバーに生じた印 に関しても、二酸化炭素の削減が異常気象の低下につな 重要だと感じています。",20,空気の汚染,0.3219
"例えば損害保険 る投資家は増えており、私たちもそれを意識することが
いった気持ちが、私も含めて、取締役会メンバーに生じた印 に関しても、二酸化炭素の削減が異常気象の低下につな 重要だと感じています。",20,水の汚染,0.303
また、1プラットフォーム戦略の効果も十分かつ 石渡 MS&ADでは、2018年から社会課題の解決につ に発信する努力も必要です。,20,マイクロプラスチック,0.3332
"会社が
石渡 MS＆ADが持続的に成長するためにはもちろん ルな社会をめざす活動は自社のためにもなるはずです。",20,健康と安全,0.3109
"取締役会での議論の内容 グループガバナンス
コーポレートガバナンスの向上と実効性の確保のため、取締役会の運営の改善への取組みを続けています。",21,ロビー活動,0.3015
"私は国内外で企業営業を中心にキャリアを積み、米国駐在の後、 私は、インターネットと電話のみでご契約いただけるダイレクト型
新規事業部門に配属されました。",27,健康と安全,0.3262
"ミッションは、保険に関連する新 の自動車保険のコンシェルジュとして、保険に初めて加入する方
しい事業を立ち上げ、変革を推進することでした。",27,健康と安全,0.3598
"やインターネットに不慣れな方、全てのお客さまの気持ちに寄り
数々の新規事業を検討し、失敗を重ねた中で、ようやく事業化に 添い、安全・安心なカーライフをお支えしています。",27,健康と安全,0.3032
"考えていないわけではありませんが、意識せずともいつの間にか
学生時代から統計学が好きだったこともあり、損害保険会社に 代理店第一の思考になるようなシーンはあったと思います。",27,健康と安全,0.3373
"おけるデータサイエンティストの仕事にやりがいを感じていま 現在は、お客さまの健康をトータルでサポートするヘルスケア
す。",27,健康と安全,0.3086
"革に取り組み、お客さまや社会のお役に立てる価値ある商品・
業務改善計画が策定され、当社においても社員一人ひとりの意 サービスを提供する会社になろうとしています。",27,健康と安全,0.3008
"与えられる業界へ 変革の好機に変える
ます。",27,気候変動への適応,0.3348
"従来の保険による経済的 デジタル手続・ 補償前後の
の商品や業務プロセスのあり方を見直します。",29,健康と安全,0.3192
"これによりリスクの削減と資 セ
フォワ リ ー ス ド ク ル の ッ 検 キ 知 ングな しいリスクの定性的な評価、早期検知あ 本効率の向上を図る。",30,健康と安全,0.3213
"2023年度も台風や雹（ひょう）災、能登半島
通じて、レジリエントでサステナブルな社会を支える企業グループとして、フォワードルッキングなリスク管理を実践し、 地震、地政学的なリスクの高まり、インフレーションや金融引締め等に伴う金融市場の変動等がありました。",31,気候変動への適応,0.3051
"せて、国内外の大規模な風水災や地震、金融市場の大幅な変動、サイバー攻撃の増加、パンデミック、地政学的なリスクの発現等のさ また、気候変動への対応をはじめ、自然資本の保全、人権の尊重、自動運転やAI等の技術革新に伴う新しいリスクへの対応
まざまな事象の発生を想定したストレステスト等を実施し、財務の健全性に問題がないことを確認しています。",31,気候変動,0.3447
"せて、国内外の大規模な風水災や地震、金融市場の大幅な変動、サイバー攻撃の増加、パンデミック、地政学的なリスクの発現等のさ また、気候変動への対応をはじめ、自然資本の保全、人権の尊重、自動運転やAI等の技術革新に伴う新しいリスクへの対応
まざまな事象の発生を想定したストレステスト等を実施し、財務の健全性に問題がないことを確認しています。",31,気候変動への適応,0.4247
"せて、国内外の大規模な風水災や地震、金融市場の大幅な変動、サイバー攻撃の増加、パンデミック、地政学的なリスクの発現等のさ また、気候変動への対応をはじめ、自然資本の保全、人権の尊重、自動運転やAI等の技術革新に伴う新しいリスクへの対応
まざまな事象の発生を想定したストレステスト等を実施し、財務の健全性に問題がないことを確認しています。",31,気候変動の緩和,0.3228
"せて、国内外の大規模な風水災や地震、金融市場の大幅な変動、サイバー攻撃の増加、パンデミック、地政学的なリスクの発現等のさ また、気候変動への対応をはじめ、自然資本の保全、人権の尊重、自動運転やAI等の技術革新に伴う新しいリスクへの対応
まざまな事象の発生を想定したストレステスト等を実施し、財務の健全性に問題がないことを確認しています。",31,健康と安全,0.3016
"その計画の実施状況や対応すべき課
● 情報資産に関わる脅威を認識し、サイバーセキュリティなど常に外部環境の変化を捉え、情報セキュリティの確保及び迅 題等については、各社のコンプライアンス委員会や取締役会等に報告されています。",32,気候変動への適応,0.311
"その計画の実施状況や対応すべき課
● 情報資産に関わる脅威を認識し、サイバーセキュリティなど常に外部環境の変化を捉え、情報セキュリティの確保及び迅 題等については、各社のコンプライアンス委員会や取締役会等に報告されています。",32,健康と安全,0.3418
"特にサイバーセキュリティについては、MS&AD-CSIRTを整備し、インシデント発生 会を設置し、グループ全体の品質向上及びコンプライアンスの徹底と企業倫理の確立に向けたモニタリング等を実施して
時の対応に加え、セキュリティ脅威情報の収集、グループ各社間の情報共有、官公庁や情報共有機関などとの情報連携も います。",32,健康と安全,0.3981
"活や活発な事業活動を支える企業として信頼される存在であることが、保険事業 （2022年度：国別報告事項ベース）（億円） ）
サイバーセキュリティの最新動向をタイムリーに補足し必要な対策を迅速に実施するため、 MS＆ADシステムズに専門組織と の原点であり重要な価値と考えています。",32,健康と安全,0.3138
"税務コンプライアンスに関しては、近年、 国 支払税額
してサイバーセキュリティ推進部を新設しました。",32,健康と安全,0.3272
"員一人ひとりが運動や睡眠の時間を確保 ス
希望する部門・ポストへの異動を自らが決めることで、社員の仕事 上につなげるサイクルとしています。",36,労働時間,0.3433
"● 全社員が家事・育児・介護などへの理解を深 し、健康でいきいきと働ける環境を整備して
に向かう姿勢をより高め、スキル発揮の早期化や高度な成果の創出 め、認め合える風土を醸成しています。",36,健康と安全,0.3894
"● 全社員が家事・育児・介護などへの理解を深 し、健康でいきいきと働ける環境を整備して
に向かう姿勢をより高め、スキル発揮の早期化や高度な成果の創出 め、認め合える風土を醸成しています。",36,児童労働,0.3283
"2022年度 2023年度 Diversity 役員・管理職層への女性の登用拡大などにより、多様な人財の知見を採り入れ、意思決定に活かす取組
みを進めています。",36,海洋資源の採取と利用,0.344
"社内外のさまざまな機会を通じて、社員のビジネス能力をデジタル技術に活用できるよう、ス 理
ています。",36,海洋資源の使用,0.3054
"業に必 Equity Equity（公平性）を強く意識した取組みを推進し、性別や社員区分などによる差異や不公平を解消するこ ォ ー マ
とで、誰もがその能力・スキル・意欲を最大限に発揮できる環境を整備しています。",36,平等と機会,0.4369
"海 土 水 地 の 利 温 用 度 や 上 治 昇 水 に 対 よ 策 り の 大 状 気 況 中 に の よ 水 り 蒸 甚 気 大 量 な が 内 増 水氾 加し 濫 豪 や 雨 洪 が 水 発 が ◇投 支 融 払が 資 発 先 生 の重要な事業拠点の大規模な被災による資 ダ ク
粋して紹介します。",37,水の消費と取水,0.4058
"海 土 水 地 の 利 温 用 度 や 上 治 昇 水 に 対 よ 策 り の 大 状 気 況 中 に の よ 水 り 蒸 甚 気 大 量 な が 内 増 水氾 加し 濫 豪 や 雨 洪 が 水 発 が ◇投 支 融 払が 資 発 先 生 の重要な事業拠点の大規模な被災による資 ダ ク
粋して紹介します。",37,海洋資源の採取と利用,0.3203
MS であり、活力ある社会の発展と健やかな未来の実現に不可欠 森林火災 といった森の手入れ不足が火災のリスクを高める。,37,生物および食料資源の汚染,0.3331
MS であり、活力ある社会の発展と健やかな未来の実現に不可欠 森林火災 といった森の手入れ不足が火災のリスクを高める。,37,健康と安全,0.4118
"当社グループは、自然を守り、その力で気候変動の緩和と 産運用リターンの悪化
然資本の保全・回復に統合的に取り組んでいます。",37,気候変動,0.3141
"当社グループは、自然を守り、その力で気候変動の緩和と 産運用リターンの悪化
然資本の保全・回復に統合的に取り組んでいます。",37,気候変動への適応,0.4151
"当社グループは、自然を守り、その力で気候変動の緩和と 産運用リターンの悪化
然資本の保全・回復に統合的に取り組んでいます。",37,気候変動の緩和,0.3925
"当社グループは、自然を守り、その力で気候変動の緩和と 産運用リターンの悪化
然資本の保全・回復に統合的に取り組んでいます。",37,エネルギー,0.3062
"当社グループは、自然を守り、その力で気候変動の緩和と 産運用リターンの悪化
然資本の保全・回復に統合的に取り組んでいます。",37,生物および食料資源の汚染,0.3192
"当社グループは、自然を守り、その力で気候変動の緩和と 産運用リターンの悪化
然資本の保全・回復に統合的に取り組んでいます。",37,海洋資源の採取と利用,0.3604
"当社グループは、自然を守り、その力で気候変動の緩和と 産運用リターンの悪化
然資本の保全・回復に統合的に取り組んでいます。",37,循環経済,0.3157
"当社グループは、自然を守り、その力で気候変動の緩和と 産運用リターンの悪化
然資本の保全・回復に統合的に取り組んでいます。",37,健康と安全,0.3893
し するリスク・機会を多面的・統合的に捉え、気候関連財務情報開 干ばつ、渇水 製造工程の中断などのコスト増や損失が発生する。,37,気候変動への適応,0.3004
し するリスク・機会を多面的・統合的に捉え、気候関連財務情報開 干ばつ、渇水 製造工程の中断などのコスト増や損失が発生する。,37,水の消費と取水,0.3088
し するリスク・機会を多面的・統合的に捉え、気候関連財務情報開 干ばつ、渇水 製造工程の中断などのコスト増や損失が発生する。,37,生物多様性の損失,0.3081
し するリスク・機会を多面的・統合的に捉え、気候関連財務情報開 干ばつ、渇水 製造工程の中断などのコスト増や損失が発生する。,37,絶滅リスク,0.3355
"このように、気候変動が引き にもとづいた情報開示を、今年度から「MS&ADグリーンレジリ リ るストレスの増大や感染症の拡大など健康面への影響もある 運用リターンの悪化
起こす極端な気象現象による被害を抑制するためには、気候 エンス™レポート」として公開します。",37,気候変動,0.3698
"このように、気候変動が引き にもとづいた情報開示を、今年度から「MS&ADグリーンレジリ リ るストレスの増大や感染症の拡大など健康面への影響もある 運用リターンの悪化
起こす極端な気象現象による被害を抑制するためには、気候 エンス™レポート」として公開します。",37,気候変動への適応,0.4015
"このように、気候変動が引き にもとづいた情報開示を、今年度から「MS&ADグリーンレジリ リ るストレスの増大や感染症の拡大など健康面への影響もある 運用リターンの悪化
起こす極端な気象現象による被害を抑制するためには、気候 エンス™レポート」として公開します。",37,気候変動の緩和,0.3693
"このように、気候変動が引き にもとづいた情報開示を、今年度から「MS&ADグリーンレジリ リ るストレスの増大や感染症の拡大など健康面への影響もある 運用リターンの悪化
起こす極端な気象現象による被害を抑制するためには、気候 エンス™レポート」として公開します。",37,空気の汚染,0.3203
"このように、気候変動が引き にもとづいた情報開示を、今年度から「MS&ADグリーンレジリ リ るストレスの増大や感染症の拡大など健康面への影響もある 運用リターンの悪化
起こす極端な気象現象による被害を抑制するためには、気候 エンス™レポート」として公開します。",37,健康と安全,0.3577
"また、気候変動の進展による自然災害リスクの変化を確認するた リ ス
社会・経済 系サービス）によって成り立っています。",37,気候変動,0.3964
"また、気候変動の進展による自然災害リスクの変化を確認するた リ ス
社会・経済 系サービス）によって成り立っています。",37,気候変動への適応,0.4367
"また、気候変動の進展による自然災害リスクの変化を確認するた リ ス
社会・経済 系サービス）によって成り立っています。",37,気候変動の緩和,0.3576
"自然資本の毀損や気候シ 的リスク）について、RCP8.5のシナリオに基づき、地球温暖化の進行に伴って勢力や シナリオ 「勢力」の変化 「発生頻度」の変化
ステムの変化は、社会・経済にさまざまな悪影響を及ぼし 発生頻度が変化した台風による保険金支払の変動を分析しました。",37,気候変動,0.4234
"自然資本の毀損や気候シ 的リスク）について、RCP8.5のシナリオに基づき、地球温暖化の進行に伴って勢力や シナリオ 「勢力」の変化 「発生頻度」の変化
ステムの変化は、社会・経済にさまざまな悪影響を及ぼし 発生頻度が変化した台風による保険金支払の変動を分析しました。",37,気候変動への適応,0.4735
"自然資本の毀損や気候シ 的リスク）について、RCP8.5のシナリオに基づき、地球温暖化の進行に伴って勢力や シナリオ 「勢力」の変化 「発生頻度」の変化
ステムの変化は、社会・経済にさまざまな悪影響を及ぼし 発生頻度が変化した台風による保険金支払の変動を分析しました。",37,気候変動の緩和,0.3817
"自然資本の毀損や気候シ 的リスク）について、RCP8.5のシナリオに基づき、地球温暖化の進行に伴って勢力や シナリオ 「勢力」の変化 「発生頻度」の変化
ステムの変化は、社会・経済にさまざまな悪影響を及ぼし 発生頻度が変化した台風による保険金支払の変動を分析しました。",37,水の消費と取水,0.3016
"自然資本の毀損や気候シ 的リスク）について、RCP8.5のシナリオに基づき、地球温暖化の進行に伴って勢力や シナリオ 「勢力」の変化 「発生頻度」の変化
ステムの変化は、社会・経済にさまざまな悪影響を及ぼし 発生頻度が変化した台風による保険金支払の変動を分析しました。",37,健康と安全,0.3178
"保険金支払は RCP8.5（4℃シナリオ） 約+5%〜約+50% 約▲30%〜約+28%
生態系サービス ています。",37,気候変動への適応,0.3414
"保険金支払は RCP8.5（4℃シナリオ） 約+5%〜約+50% 約▲30%〜約+28%
生態系サービス ています。",37,循環経済,0.3009
"全ての拠点について５段階でリスクの高低を評価し、企業ごとに4（High）また
は5（Very High）に位置する拠点の割合を算出し、全企業の割合を集計しました。",37,非常に懸念の高い物質,0.3514
"全ての拠点について５段階でリスクの高低を評価し、企業ごとに4（High）また
は5（Very High）に位置する拠点の割合を算出し、全企業の割合を集計しました。",37,健康と安全,0.3754
それぞれの分析の詳細は、9月中旬発行予定のMS&AD グリーンレジリエンスレポート 2024を参照ください。,37,水の汚染,0.3377
それぞれの分析の詳細は、9月中旬発行予定のMS&AD グリーンレジリエンスレポート 2024を参照ください。,37,健康と安全,0.3226
"この分析は、投資先企業の現在の温室効果ガス排出量をもとに実施して
動による豪雨の発生頻度増加に加え、都市化による舗装面の増加により雨水が地中に浸透せず、排水設備の処理能力を上回る雨水が一 います。",38,気候変動への適応,0.3273
"この分析は、投資先企業の現在の温室効果ガス排出量をもとに実施して
動による豪雨の発生頻度増加に加え、都市化による舗装面の増加により雨水が地中に浸透せず、排水設備の処理能力を上回る雨水が一 います。",38,水の汚染,0.3218
"この分析は、投資先企業の現在の温室効果ガス排出量をもとに実施して
動による豪雨の発生頻度増加に加え、都市化による舗装面の増加により雨水が地中に浸透せず、排水設備の処理能力を上回る雨水が一 います。",38,水の消費と取水,0.4093
"近 雨庭設置実験
70 63.862.1 熱波や水資源の枯渇など、気候・自然関連の物理的リスクは業種ごとに影響度が大きく異なります。",38,気候変動,0.3757
"近 雨庭設置実験
70 63.862.1 熱波や水資源の枯渇など、気候・自然関連の物理的リスクは業種ごとに影響度が大きく異なります。",38,気候変動への適応,0.4406
"近 雨庭設置実験
70 63.862.1 熱波や水資源の枯渇など、気候・自然関連の物理的リスクは業種ごとに影響度が大きく異なります。",38,気候変動の緩和,0.3565
"近 雨庭設置実験
70 63.862.1 熱波や水資源の枯渇など、気候・自然関連の物理的リスクは業種ごとに影響度が大きく異なります。",38,水の汚染,0.3678
"近 雨庭設置実験
70 63.862.1 熱波や水資源の枯渇など、気候・自然関連の物理的リスクは業種ごとに影響度が大きく異なります。",38,生物および食料資源の汚染,0.3796
"近 雨庭設置実験
70 63.862.1 熱波や水資源の枯渇など、気候・自然関連の物理的リスクは業種ごとに影響度が大きく異なります。",38,水の消費と取水,0.3756
"近 雨庭設置実験
70 63.862.1 熱波や水資源の枯渇など、気候・自然関連の物理的リスクは業種ごとに影響度が大きく異なります。",38,生物多様性の損失,0.3458
"近 雨庭設置実験
70 63.862.1 熱波や水資源の枯渇など、気候・自然関連の物理的リスクは業種ごとに影響度が大きく異なります。",38,絶滅リスク,0.3172
"特に農業や観光業など、天候に大きく依存する業界におい ン ト
理 的 ■極 率悪 端 化 な に 気 伴 温 う 上 エ 昇 ネ に ル よ ギ る ー 車 コ 両 ス や ト イ の ン 増 フ 加 ラの耐久性低下、メンテナンスコスト増加、空調設備の冷却効 〇 悪 自 化 然災害の被災による投融資先企業の資産価値の減少や業績 て、その効果は顕著です。",39,気候変動,0.3264
"特に農業や観光業など、天候に大きく依存する業界におい ン ト
理 的 ■極 率悪 端 化 な に 気 伴 温 う 上 エ 昇 ネ に ル よ ギ る ー 車 コ 両 ス や ト イ の ン 増 フ 加 ラの耐久性低下、メンテナンスコスト増加、空調設備の冷却効 〇 悪 自 化 然災害の被災による投融資先企業の資産価値の減少や業績 て、その効果は顕著です。",39,気候変動への適応,0.3777
"特に農業や観光業など、天候に大きく依存する業界におい ン ト
理 的 ■極 率悪 端 化 な に 気 伴 温 う 上 エ 昇 ネ に ル よ ギ る ー 車 コ 両 ス や ト イ の ン 増 フ 加 ラの耐久性低下、メンテナンスコスト増加、空調設備の冷却効 〇 悪 自 化 然災害の被災による投融資先企業の資産価値の減少や業績 て、その効果は顕著です。",39,気候変動の緩和,0.313
"「RoofPlus」は、太陽光 O&M 事業者と連携し、中小企業向けに自家消費型太陽光発電設備をリース方式で導入支援するスキー
ク ■環境・自然に配慮した輸送サービス、共同運送の提供によるコスト削減や新たな市場機会の創出 たな補償ニーズの増加 ムです。",39,水の消費と取水,0.3093
■リサイクル材料の使用や資源再利用によるコスト削減や価値訴求による売上増 〇気候・自然課題への対応が進んだ当該企業やマーケットの事 脱炭素を支援するため、追加費用を補償する特約も開発しています。,39,気候変動への適応,0.3301
"また、実証実験中の「内水氾濫予測システム」は、都市部で頻発する内水氾濫 ネイチャーポジティブへの移行を後押しするコレクティブアクション
を予測し、住民の避難や浸水対策に役立て、被害の軽減をめざします。",39,気候変動への適応,0.3084
"また、実証実験中の「内水氾濫予測システム」は、都市部で頻発する内水氾濫 ネイチャーポジティブへの移行を後押しするコレクティブアクション
を予測し、住民の避難や浸水対策に役立て、被害の軽減をめざします。",39,水の汚染,0.3199
"また、実証実験中の「内水氾濫予測システム」は、都市部で頻発する内水氾濫 ネイチャーポジティブへの移行を後押しするコレクティブアクション
を予測し、住民の避難や浸水対策に役立て、被害の軽減をめざします。",39,水の消費と取水,0.3636
"また、実証実験中の「内水氾濫予測システム」は、都市部で頻発する内水氾濫 ネイチャーポジティブへの移行を後押しするコレクティブアクション
を予測し、住民の避難や浸水対策に役立て、被害の軽減をめざします。",39,健康と安全,0.3053
"また被災された方々の生活再建を早期に支援すべく、補償後サービスとして、罹災 ネットゼロと異なり、ネイチャーポジティブへの移行は地域の自然・生態系の状態に
証明書の迅速な発行や交付事務の効率化を支援しています。",39,健康と安全,0.3284
"全・再生活動を通して、研究機関と連携し、地域の事業者、NPOなどを巻き込み、ネイ り活用し、防災減災と地方 ン
創生に取り組んでいる。",39,気候変動への適応,0.3089
"全・再生活動を通して、研究機関と連携し、地域の事業者、NPOなどを巻き込み、ネイ り活用し、防災減災と地方 ン
創生に取り組んでいる。",39,生物および食料資源の汚染,0.3074
"全・再生活動を通して、研究機関と連携し、地域の事業者、NPOなどを巻き込み、ネイ り活用し、防災減災と地方 ン
創生に取り組んでいる。",39,海洋資源の採取と利用,0.3342
"全・再生活動を通して、研究機関と連携し、地域の事業者、NPOなどを巻き込み、ネイ り活用し、防災減災と地方 ン
創生に取り組んでいる。",39,健康と安全,0.3494
"公平・公正なお客さま対応 標 と
約4万人で て開催しています。",40,平等と機会,0.3162
"（P.117「保険 ン
関連用語集」参照）。",42,健康と安全,0.3364
"ただし、 ※6グループ国内は各翌年度4月1日時点、グループ海外は各12月31日時点
電力エネルギーは、3.6GJ/MWhを用いています。",42,エネルギー,0.3378
"ただし、 ※6グループ国内は各翌年度4月1日時点、グループ海外は各12月31日時点
電力エネルギーは、3.6GJ/MWhを用いています。",42,海洋資源の使用,0.3684
また、少子高齢化の影響による将来の保険マーケット マーケット開拓や、ECサイト埋込型保険など新 度目標達成をめざします。,44,健康と安全,0.3364
● 介護、認知症等の社会課題解決に貢献する商品・サービス開発 進めました。,45,健康と安全,0.3605
● 介護、認知症等の社会課題解決に貢献する商品・サービス開発 進めました。,45,児童労働,0.3027
"特に、増大する中間所得層のビジネスを捕捉するため、DX基盤の強化・プラットフォーマーとの取引拡大
自然災害の甚大化・頻発化、気候変動 保険市場全体のハード化状況 を推進しています。",46,気候変動への適応,0.3102
"米州事業では、2023年1月にTransverse Insurance Group,LLCを買収するとともに、事業体制を再編し、
米国ローカル市場への本格進出に向けて事業基盤を強化しました。",46,マイクロプラスチック,0.3313
"米州事業では、2023年1月にTransverse Insurance Group,LLCを買収するとともに、事業体制を再編し、
米国ローカル市場への本格進出に向けて事業基盤を強化しました。",46,健康と安全,0.3313
"Insurance Company (Europe), Limited（ブランドネームMSIG UK）もこの事業区分に含めています。",47,健康と安全,0.3194
"デジタル・データを活用して デジタル・データを活用した
の国内外のスタートアップ企業に投資をしています。",48,水の消費と取水,0.3125
"資産と負債を総合的に管理するというリスク管理の手法の総
→正味損害率 称を指します。",59,健康と安全,0.3022
"介護保険 社持分利益 「三利源」とは、予定事業費率に基づく事業費支出予定額と実際
介護を事由として保険金を受け取ることができる保険です。",60,適切な賃金,0.3264
"介護保険 社持分利益 「三利源」とは、予定事業費率に基づく事業費支出予定額と実際
介護を事由として保険金を受け取ることができる保険です。",60,健康と安全,0.303
"また、EI 死亡後、契約時に定めた保険期間満了時まで年金が受け取れる
資本市場で株主が期待する収益率（株主資本コスト）を算出す コンバインド・レシオは、EI損害率と正味事業費率を合計した指標 保険です。",60,適切な賃金,0.3088
"通常の予測を超えるリスクの合計額） 生命保険会社が、保険契約から1年間にどのくらいの保険料収 に支払うあらかじめ保険契約で定められた額の金銭（生命保険
入を得ているかを示しています。",61,適切な賃金,0.3281
"通常の予測を超えるリスクの合計額） 生命保険会社が、保険契約から1年間にどのくらいの保険料収 に支払うあらかじめ保険契約で定められた額の金銭（生命保険
入を得ているかを示しています。",61,健康と安全,0.3283
"「テレマティクス自動車保険」とは、走行距離や運転者のアクセル操 また、保険会社が個々の保険契約者と契約する保険の全てを指
作、ブレーキ操作等の運転性向に関するデータを収集し、そのデー す場合があります。",61,健康と安全,0.3057
"（15） 重要な後発事象 166
積み立てられています。",62,非常に懸念の高い物質,0.3552
