sentence,page,topic,similarity
"構成の観点から財務の健全性と成長投資のための 10 88..77 3.0 11..88〜〜22..55
「量的な成長」については、国内外コンビニエンス デットキャパシティのバランスを再考したものです。",12,健康と安全,0.3403
"高めているSEVEN-ELEVEN HAWAI, INC.でも
SEJは、生鮮食品から加工食品までの幅広い食品 同様の相関関係が示されています。",16,生物および食料資源の汚染,0.3578
アイテム数は通常の約1.7倍、約 ※「 SEJ・IY・パートナーシップ（通称SIP）」の略称。,19,種の個体数,0.3015
"そのなかで、 ティ飲料などを店内に配置する「フードおよび飲料の
北米各地で食のバリューチェーンを拡大しており 先進化プログラム」を推進しています。",21,生物および食料資源の汚染,0.3308
"そのなかで、 ティ飲料などを店内に配置する「フードおよび飲料の
北米各地で食のバリューチェーンを拡大しており 先進化プログラム」を推進しています。",21,健康と安全,0.323
"2005年以降、 +87.0% +19%
「食のバリューチェーン」の構築を進めています。",21,生物および食料資源の汚染,0.3315
"そこで、まずは我々経営陣が従業員と
グループ事業のサステナビリティを高めていく 誤していく必要があります。",27,健康と安全,0.3311
"そこで、まずは我々経営陣が従業員と
グループ事業のサステナビリティを高めていく 誤していく必要があります。",27,児童労働,0.3004
「最適グループ構造への移行」が示すように、事業構 であり、成長戦略へ移行するためには、SST事業が 図っています（P75）。,27,健康と安全,0.3443
"これは、お客様の困りごとに寄り添いながら、
で向き合い、お客様にどのような価値を提供し、環境 くための「革新性」です。",27,気候変動への適応,0.3386
"これは、お客様の困りごとに寄り添いながら、
で向き合い、お客様にどのような価値を提供し、環境 くための「革新性」です。",27,健康と安全,0.3116
"これは、お客様の困りごとに寄り添いながら、
で向き合い、お客様にどのような価値を提供し、環境 くための「革新性」です。",27,平等と機会,0.3006
"ダ ・ 働く人が主体性ややりがいを持てる職場づくり
の期待や要請にグループが一体となって応えていくた 環境の変化も加味して480の社会課題項目を抽出。",28,労働条件,0.3255
"（目標） を削減し、店舗でつくったエネルギーを自家消費する
当社グループが掲げた4つのテーマの目標達成の 取り組みを優先して進めています。",29,エネルギー,0.3204
"2013 2022 2023 2030 2050（年度） 2013 2022 2023 2030 2050（年度） 2013 2022 2023 2030 2050（年度）
※ データ範囲の詳細は、P102を参照 するプラスチック全般の削減にも取り組んでいます。",30,マイクロプラスチック,0.3163
"「食べ残 しする、「フードドライブ活動」に取り
ただくことを促すことで、食品ロス削 したものは自分の責任で持って帰る文 組んでいます。",30,生物および食料資源の汚染,0.3164
"化」の普及を通じて、食品ロス削減を目 拠点として、地域のお客様とともに社
指しています。",30,生物および食料資源の汚染,0.3042
"「エコだ値」を推進し、社会課題である食品ロ
しながら環境負荷の低減 ス削減に取り組んでいきます。",30,空気の汚染,0.339
"「エコだ値」を推進し、社会課題である食品ロ
しながら環境負荷の低減 ス削減に取り組んでいきます。",30,生物および食料資源の汚染,0.3441
"※ 水平リサイクルとはリサイクル前と後で用途
を推進します。",30,水の消費と取水,0.305
"※ 水平リサイクルとはリサイクル前と後で用途
を推進します。",30,海洋資源の採取と利用,0.3232
"2023年度 し、2023年1月にTNFDフォーラム、2月にSBTN
は、海外CVS事業において、7-Eleven, Inc.がシナ Corporate Engagement Programに参画。",31,水の汚染,0.327
"2023年度 し、2023年1月にTNFDフォーラム、2月にSBTN
は、海外CVS事業において、7-Eleven, Inc.がシナ Corporate Engagement Programに参画。",31,生物および食料資源の汚染,0.307
"2023年度 し、2023年1月にTNFDフォーラム、2月にSBTN
は、海外CVS事業において、7-Eleven, Inc.がシナ Corporate Engagement Programに参画。",31,水の消費と取水,0.3012
"2023年度 し、2023年1月にTNFDフォーラム、2月にSBTN
は、海外CVS事業において、7-Eleven, Inc.がシナ Corporate Engagement Programに参画。",31,健康と安全,0.3438
も配慮した持続可能な農業で生産さ 協議会）とASC（水産養殖管理協議会） お客様が増えています。,31,水の消費と取水,0.3071
"を1.5℃に抑える努力をするべきであると改めて決意
各事業体で実施したシナリオ分析では、自然災害 しています。",32,気候変動の緩和,0.3453
"具体的にはIEA 2℃）」と「温暖化進行シナリオ（2.7℃〜4℃）」の2つの
「World Energy Outlook」で示されている シナリオを設定。",32,気候変動,0.3317
"具体的にはIEA 2℃）」と「温暖化進行シナリオ（2.7℃〜4℃）」の2つの
「World Energy Outlook」で示されている シナリオを設定。",32,気候変動への適応,0.3491
"具体的にはIEA 2℃）」と「温暖化進行シナリオ（2.7℃〜4℃）」の2つの
「World Energy Outlook」で示されている シナリオを設定。",32,エネルギー,0.3574
"具体的にはIEA 2℃）」と「温暖化進行シナリオ（2.7℃〜4℃）」の2つの
「World Energy Outlook」で示されている シナリオを設定。",32,生物および食料資源の汚染,0.3108
"具体的にはIEA 2℃）」と「温暖化進行シナリオ（2.7℃〜4℃）」の2つの
「World Energy Outlook」で示されている シナリオを設定。",32,健康と安全,0.3316
"接的・間接的に自然資本を利用し影響を与えていま ナスの影響を最小限にし、また自然に配慮した事業
しています。",33,海洋資源の使用,0.3199
"接的・間接的に自然資本を利用し影響を与えていま ナスの影響を最小限にし、また自然に配慮した事業
しています。",33,海洋資源の採取と利用,0.3602
"※4 世界資源研究所（WRI）が特定した、森林破壊の要因となるコモディ
ベロッパー事業の上流である「ガソリン採掘」や「建 影 30 農業 ヒー豆の分析が必要と考えました。",34,生物および食料資源の汚染,0.3103
Biodiversity Intactness Index（生物多様性完全度指数）をもとに調査。,35,生物および食料資源の汚染,0.3527
Biodiversity Intactness Index（生物多様性完全度指数）をもとに調査。,35,生物多様性の損失,0.4221
※3 生 態系の組成や構造、機能等の急激な損失・劣化度を評価。,35,生物および食料資源の汚染,0.4247
※3 生 態系の組成や構造、機能等の急激な損失・劣化度を評価。,35,生物多様性の損失,0.3521
※4 先 住民族・地域コミュニティ（IPLCs：Indigenous Peoples and Local Communities）との近接を評価。,35,生物および食料資源の汚染,0.3498
※5 利 用可能な地表水・地下水の供給に対する採取量の割合（水ストレス）を、Aqueductを用いてBaseline Water Stressをもとに調査。,35,水の汚染,0.3715
※5 利 用可能な地表水・地下水の供給に対する採取量の割合（水ストレス）を、Aqueductを用いてBaseline Water Stressをもとに調査。,35,水の消費と取水,0.5114
※5 利 用可能な地表水・地下水の供給に対する採取量の割合（水ストレス）を、Aqueductを用いてBaseline Water Stressをもとに調査。,35,放水,0.3499
※5 利 用可能な地表水・地下水の供給に対する採取量の割合（水ストレス）を、Aqueductを用いてBaseline Water Stressをもとに調査。,35,海洋資源の使用,0.4306
※5 利 用可能な地表水・地下水の供給に対する採取量の割合（水ストレス）を、Aqueductを用いてBaseline Water Stressをもとに調査。,35,海洋資源の採取と利用,0.4069
"ヒーの木を直射日光から守るシェー
水・地表水の使用に伴う水資源の減少、また農薬・肥 高いと言え、対応を優先すべき地域であると認識し ドツリーの苗木を提供しました。",35,水の汚染,0.3333
"ヒーの木を直射日光から守るシェー
水・地表水の使用に伴う水資源の減少、また農薬・肥 高いと言え、対応を優先すべき地域であると認識し ドツリーの苗木を提供しました。",35,生物および食料資源の汚染,0.3193
"ヒーの木を直射日光から守るシェー
水・地表水の使用に伴う水資源の減少、また農薬・肥 高いと言え、対応を優先すべき地域であると認識し ドツリーの苗木を提供しました。",35,水の消費と取水,0.453
"ヒーの木を直射日光から守るシェー
水・地表水の使用に伴う水資源の減少、また農薬・肥 高いと言え、対応を優先すべき地域であると認識し ドツリーの苗木を提供しました。",35,海洋資源の使用,0.3386
"ヒーの木を直射日光から守るシェー
水・地表水の使用に伴う水資源の減少、また農薬・肥 高いと言え、対応を優先すべき地域であると認識し ドツリーの苗木を提供しました。",35,海洋資源の採取と利用,0.3756
"今後も、この 一人ひとりの価値観やワークライフバランスに合わ
ナーの皆様をはじめとするステークホルダーの方々 きやすさ」を感じられる職場づくりと企業文化（カ 育成に対する考え方は普遍であるととらえています。",36,企業文化,0.3103
"陣から、経営方針・理念を学び、参加者同士でディス カーとのディスカッションやワークショップといった女 とりの健康意識は向上傾向にありますが、2023年 健康・運動習慣が浸透するよう、グループ一丸と
カッションを行っています。",38,健康と安全,0.3094
"従業員による主体的なキャリア形成の支援
当社グループでは、従業員一人ひとりの多様な 望の職務に異動しています。",38,児童労働,0.3453
"2023年 通じて、従業員による主体的なキャリア形成の支援 り、多様な人財が、培った知識と経験を活かし、それ し、当社グループの強みを理解した「価値を共創する
度では712名がこれらの制度に挑戦し、206名が希 も進めています。",38,エネルギー,0.31
"2023年 通じて、従業員による主体的なキャリア形成の支援 り、多様な人財が、培った知識と経験を活かし、それ し、当社グループの強みを理解した「価値を共創する
度では712名がこれらの制度に挑戦し、206名が希 も進めています。",38,海洋資源の採取と利用,0.3014
"人権問 内において是正措置と、予防に向けた教育や研修 を継続的に行い、人権尊重の取り組みの向上と改善
プでも、国際人権章典（世界人権宣言と国際人権規 題の特定、予防・是正措置、定期的なモニタリング、情 などの活動を実施しています。",39,健康と安全,0.3384
"人権問 内において是正措置と、予防に向けた教育や研修 を継続的に行い、人権尊重の取り組みの向上と改善
プでも、国際人権章典（世界人権宣言と国際人権規 題の特定、予防・是正措置、定期的なモニタリング、情 などの活動を実施しています。",39,平等と機会,0.347
お取引先とともに行動指 分類は、「強制労働」「児童労働および若年労働者」「生 況を確認しています。,40,労働条件,0.388
お取引先とともに行動指 分類は、「強制労働」「児童労働および若年労働者」「生 況を確認しています。,40,労働時間,0.3571
お取引先とともに行動指 分類は、「強制労働」「児童労働および若年労働者」「生 況を確認しています。,40,障害者の雇用,0.3447
お取引先とともに行動指 分類は、「強制労働」「児童労働および若年労働者」「生 況を確認しています。,40,児童労働,0.5105
"不適合項目が多く指摘された場
世界では人権に関するさまざまな問題が発生して 針を運用し、持続的発展可能なサプライチェーンを 活賃金（最低賃金）」「懲罰」の4分類です。",40,適切な賃金,0.3359
企業に対しては自社が取り扱う商品・サー 構築することで、お客様に安全性と品質が担保され する不適合を発見した場合は、該当工場と契約するグ れば改善のうえ、お取引を継続しています。,40,健康と安全,0.4286
そのなかで、私のミッションは当社取締役会の進 米村 報酬委員会における現在の主要な検討課題 に驚くものです。,50,非常に懸念の高い物質,0.3506
の頑張りだけでは男性と同じように活躍できない環 ではないケースでも、「想像と準備が足りなかった」 でしょう。,51,労働条件,0.3295
"そのなかで事業を続 重要だと考えており、会社の不断の努力が欠かせな れは企業の事業運営にも通じるところがあります 目指す姿であるのと同時に、間違いなく株主・投資
けてきたことがコンビニ文化をつくる基盤になりま いと思っています。",51,企業文化,0.3103
"ていくパートナーとして、ステークホルダーとともに
山田 私の場合は子どもの頃から生活のなかに ループの事業ポートフォリオは着実に変化してきま 成長に向けた道を走って行きたいと思っています。",51,健康と安全,0.3074
"SEJ、IY、YB、LF、YO、SG、IYF、SS、AH、BNJ、7FS、LOの12 略称と正式名称
300 318.14 90 98.5 98.5 100.0 60 は 社 、 の サ 合 ス 計 テ 値 ナ 。",52,健康と安全,0.3323
"ホールディングス SS ：（株）そごう・西武
200 246.95 203.03 238.68 60 39.9 48.5 41.9 35.5 40 ※ 8 h 集 t 計 tp 期 s 間 :// は w 4 w 月 w 〜 .7 3 a 月 nd 。",52,労働時間,0.3056
"ただし、2022年 YB ：（株）ヨークベニマル フードシステムズ
※10 毎年5月末現在の数値、グループ4社（HD、SEJ、IY、YB）合計。",52,エネルギー,0.3044
"ただし、2022年 YB ：（株）ヨークベニマル フードシステムズ
※10 毎年5月末現在の数値、グループ4社（HD、SEJ、IY、YB）合計。",52,生物および食料資源の汚染,0.3191
