sentence,page,topic,similarity
"私たちが目指す目
「Open Innovation」では、中外独自の創薬技術と、外部の 今後の利益成長については、外部環境の不透明さや開発品 標はとても高く、挑戦的です。",11,健康と安全,0.3149
"Venture Fund, LLC（CVF）」を米国に設立し、2024年1月から すが、自社グローバル品の適応拡大と新製品の上市で乗り越え んでおり、社員一人ひとりの主体的なキャリア設計とそれを後 「TOP I 2030」の「Ｉ」には、イノベーターと私（アイ）という2
本格稼働しました。",11,生物および食料資源の汚染,0.3029
"Venture Fund, LLC（CVF）」を米国に設立し、2024年1月から すが、自社グローバル品の適応拡大と新製品の上市で乗り越え んでおり、社員一人ひとりの主体的なキャリア設計とそれを後 「TOP I 2030」の「Ｉ」には、イノベーターと私（アイ）という2
本格稼働しました。",11,海洋資源の採取と利用,0.3243
"Venture Fund, LLC（CVF）」を米国に設立し、2024年1月から すが、自社グローバル品の適応拡大と新製品の上市で乗り越え んでおり、社員一人ひとりの主体的なキャリア設計とそれを後 「TOP I 2030」の「Ｉ」には、イノベーターと私（アイ）という2
本格稼働しました。",11,健康と安全,0.3597
"社員一人ひとりが、自分が成すべきこと、成したいこと
でキャリアを描くとともに、キャリアの段階に応じてチャレンジ に向かって変革し、その主体性が連鎖する組織にしていきます。",11,健康と安全,0.307
"この取り組みにより、対話による関わり方の
補者について個々のキャリア・育成プランの検討に相当の時間 変化を期待しています。",11,労働時間,0.308
"向けた経営資源とマテリアリティ 財産」、「ロシュや外部との協働」、「製薬・設備」、「環境・エネル のサイエンス・技術力」と「ロシュとの戦略的提携」に基づく「独 「 『TOP I 2030』の概要」P24参照
ギー」「、財務・経営関連」といった価値創造の源泉を整理し、経 自のビジネスモデル」を最大限活用することが重要になります。",12,エネルギー,0.3098
"向けた経営資源とマテリアリティ 財産」、「ロシュや外部との協働」、「製薬・設備」、「環境・エネル のサイエンス・技術力」と「ロシュとの戦略的提携」に基づく「独 「 『TOP I 2030』の概要」P24参照
ギー」「、財務・経営関連」といった価値創造の源泉を整理し、経 自のビジネスモデル」を最大限活用することが重要になります。",12,生物および食料資源の汚染,0.3146
"向けた経営資源とマテリアリティ 財産」、「ロシュや外部との協働」、「製薬・設備」、「環境・エネル のサイエンス・技術力」と「ロシュとの戦略的提携」に基づく「独 「 『TOP I 2030』の概要」P24参照
ギー」「、財務・経営関連」といった価値創造の源泉を整理し、経 自のビジネスモデル」を最大限活用することが重要になります。",12,海洋資源の使用,0.3322
"向けた経営資源とマテリアリティ 財産」、「ロシュや外部との協働」、「製薬・設備」、「環境・エネル のサイエンス・技術力」と「ロシュとの戦略的提携」に基づく「独 「 『TOP I 2030』の概要」P24参照
ギー」「、財務・経営関連」といった価値創造の源泉を整理し、経 自のビジネスモデル」を最大限活用することが重要になります。",12,海洋資源の採取と利用,0.3419
"この共有 事項として、マテリアリティを特定し、中長期視点の価値創造に 患者さんに期待され、ヘルスケアに関わる人財とプレーヤーを 品を創出・提供し続けることで、グローバル成長を果たすととも
価値の目標となるのは、目指す姿でも掲げている「患者中心の 向けた取り組み（価値創造戦略）を進めています。",12,健康と安全,0.3396
"前提となる外部環境として、持続可能な医療の実現が世界共 現」と「先進的事業モデルの構築」の2つを成長戦略の柱として そして、提供価値（社会へのインパクト）としては、患者さん一
通の課題となっていることに着目しています。",12,健康と安全,0.353
"ライフサイエンス 据え、高い生産性と再投資を可能とする事業体となり「、R&Dア 人ひとりへの最適な治療やQOL向上といった医療的側面だけ
やデジタル技術の飛躍的な進歩により事業機会が拡大する一 「共有価値の創造」に向けた ウトプット 倍増」と「自社グローバル品 毎年上市」を目指します。",12,健康と安全,0.314
"だけが選ばれるVBHC（Value-Based Healthcare）の流れは 価値創造戦略の推進にあたっては、これまで同様、イノベー コンプライアンスやガバナンス・リスクマネジメント、健康・安全 「 Focus 1：提供価値（社会へのインパクト）の考え方と評価」P28参照
ますます加速しています。",12,健康と安全,0.3799
"「TOP I 2030＊」では、「世界最高水準の創薬実現」と「先進的 規技術基盤の構築を進めることで、さらなる革新的医薬品の創 期開発までのプロセスに経営資源を集中投下し、将来にわたり
事業モデルの構築」を2つの柱とし、その実現に向けた3つの 製と成功確率の向上を図り、上記定量目標を実現していきます。",14,健康と安全,0.3563
"価値向上に向けた戦略的投資に必要な内部留保と株主への利
5つの改革では、創薬、開発、製薬、Value Delivery、成長基 益還元のバランスを考慮していきます。",14,健康と安全,0.3189
パフォーマンスは「、TOP I 2030」の目指す姿の達成に向けた重要な指標です。,15,健康と安全,0.306
薬剤選好度調査 本調査は、国内臨床第III相試験（HOHOEMI試験）においてoutcome measuresの一項目として実施された調査であり、n=13で実施「。,16,健康と安全,0.3119
"すべての介護者が以前の治療より望まし
適な医療の提供、QOL向上、革新的な治療法の提供などに対 医療的な価値の波及効果 いと報告した。",16,健康と安全,0.3277
"また、その波及効果として、二つ目の提供価値で 経済性や生産性の向上 ⚫ ヘムライブラを選択したもっとも重要な理由は、「治療の頻度が少ない（38.5%、n=5）」と「他の活動（仕事、学校、スポーツ、社会的
交流）への影響が少ない（23.1％、n=3）」であった。",16,水の消費と取水,0.3286
"また、その波及効果として、二つ目の提供価値で 経済性や生産性の向上 ⚫ ヘムライブラを選択したもっとも重要な理由は、「治療の頻度が少ない（38.5%、n=5）」と「他の活動（仕事、学校、スポーツ、社会的
交流）への影響が少ない（23.1％、n=3）」であった。",16,健康と安全,0.3467
"また、その波及効果として、二つ目の提供価値で 経済性や生産性の向上 ⚫ ヘムライブラを選択したもっとも重要な理由は、「治療の頻度が少ない（38.5%、n=5）」と「他の活動（仕事、学校、スポーツ、社会的
交流）への影響が少ない（23.1％、n=3）」であった。",16,児童労働,0.3142
"ある、医療関係者やケアギバーの負担軽減、治療の結果として 医療的な価値
経済性や生産性が向上することなどが考えられます。",16,生物および食料資源の汚染,0.363
"ある、医療関係者やケアギバーの負担軽減、治療の結果として 医療的な価値
経済性や生産性が向上することなどが考えられます。",16,水の消費と取水,0.3004
"ある、医療関係者やケアギバーの負担軽減、治療の結果として 医療的な価値
経済性や生産性が向上することなどが考えられます。",16,健康と安全,0.4255
"また、脱フロン対策などの地球環境保全につい 察等を通じて、2023年3月に「バイオトランスフォーメーショ 業競争力強化に向けた貢献をトップイノベーターとして果た
生み出すことが必要不可欠です。",17,気候変動への適応,0.3359
"また、脱フロン対策などの地球環境保全につい 察等を通じて、2023年3月に「バイオトランスフォーメーショ 業競争力強化に向けた貢献をトップイノベーターとして果た
生み出すことが必要不可欠です。",17,空気の汚染,0.3119
"また、脱フロン対策などの地球環境保全につい 察等を通じて、2023年3月に「バイオトランスフォーメーショ 業競争力強化に向けた貢献をトップイノベーターとして果た
生み出すことが必要不可欠です。",17,生物および食料資源の汚染,0.3045
"に臨床入りを果たし、自社創製品の連続的な創出が質・量とも
抗体・低分子に続く第3のモダリティである中分子医薬品 に順調に進んでいます。",23,健康と安全,0.3345
"目指すのは、 用するために必要なプログラミングのスキルを習得する人
生命科学実験を主とする「ウェット研究」と、計算機の利用を 財力強化にも注力しています。",23,水の消費と取水,0.3217
"しかし、多くの患者さんにいち早く革新的新薬を届け での開発に躊躇なく踏み込んでいける土壌があるからこそ、
後 生産性 るには、薬剤の可能性を早期に見極め、適応拡大を迅速に進 実現できました。",24,健康と安全,0.3723
"主要評価項目が多様なスペシャリティ領域では現在でもあ
やリアルワールドデータ（RWD）＊1を活用するほか、最先端の ＊1 日常の臨床の現場から生み出される患者由来のデータ。",24,健康と安全,0.3073
"そのため、FJ2では、設計・設備製造パートナーと独自 Innovation部門の「2023 Facility of the Year Awards」
のアイソレーターを開発し、高度な圧力制御技術により堅牢 を受賞しました。",25,健康と安全,0.3367
"気中濃度0.05μg/m3以下という世界最 2024年からはFJ2にて順次第2号、第3号プロジェクトの治
高レベルの極めて気密度の高い封じ込めを達成しました。",25,空気の汚染,0.433
"気中濃度0.05μg/m3以下という世界最 2024年からはFJ2にて順次第2号、第3号プロジェクトの治
高レベルの極めて気密度の高い封じ込めを達成しました。",25,水の汚染,0.3922
"気中濃度0.05μg/m3以下という世界最 2024年からはFJ2にて順次第2号、第3号プロジェクトの治
高レベルの極めて気密度の高い封じ込めを達成しました。",25,土壌汚染,0.3089
"気中濃度0.05μg/m3以下という世界最 2024年からはFJ2にて順次第2号、第3号プロジェクトの治
高レベルの極めて気密度の高い封じ込めを達成しました。",25,生物および食料資源の汚染,0.3195
ポジションマネジメントとタレントマネジメントの高度化によ 製品品質の確保に加えて、薬事対応やビジネスプロセス全体 しで達成しました。,27,生物および食料資源の汚染,0.3347
ポジションマネジメントとタレントマネジメントの高度化によ 製品品質の確保に加えて、薬事対応やビジネスプロセス全体 しで達成しました。,27,健康と安全,0.3795
"そのような体制
イノベーションや創造性の追求に価値を置き、「多様な価値観 成長と挑戦を促す文化の醸成を図ってきました。",29,生物および食料資源の汚染,0.316
"そのような体制
イノベーションや創造性の追求に価値を置き、「多様な価値観 成長と挑戦を促す文化の醸成を図ってきました。",29,健康と安全,0.3407
"そのような体制
イノベーションや創造性の追求に価値を置き、「多様な価値観 成長と挑戦を促す文化の醸成を図ってきました。",29,企業文化,0.3273
"そのような文化や風土
の追求により、独自の技術をベースとしたイノベーションを創造 以上に価値創造の源泉である人財の「個」の力を高める必要が 高度で持続可能な医療の実現を目指します。",29,健康と安全,0.3635
"そのような文化や風土
の追求により、独自の技術をベースとしたイノベーションを創造 以上に価値創造の源泉である人財の「個」の力を高める必要が 高度で持続可能な医療の実現を目指します。",29,文化的権利,0.352
"そし 加）、会社が変わり、ひいては中外製薬全体の成長につながるこ マである「社員一人ひとりがキャリアを描き、未来の自己実現と 的なイノベーションを生み出し、企業価値を高めること、そして
て、組織文化においては「、人財こそが企業の成長・発展を生み とを目指します。",29,企業文化,0.3211
"社会が求める「ヘルスケアの提供価値への期待」が
社員一人ひとりが キルセットを考慮して採用とタレントマネジメントとを連携させるなど、これまで以上に人財から 活用する取り組みを推進しています。",30,健康と安全,0.3223
"今後、各医薬品や開発プロジェクトにおいてPHCソ
シンクロさせる も注力していきます。",30,健康と安全,0.3484
"これらを実現するうえで、ファイナ の外部との連携）において必要となる支出・投資が一層重要に
ンス機能が果たすべき役割は極めて大きいと認識しています。",31,水の消費と取水,0.316
TOP I 2030で掲げた目標を実現していきます。,31,健康と安全,0.3015
"② 事業の成長を支える強固かつ安定的な財務基盤の維持・ 的に供給する製造設備・サプライチェーンの構築が挙げられま
発展 す。",31,健康と安全,0.3797
また、日進月歩で進 と費用」については、毎年の経営サイクルにおける十分かつ包 す。,32,循環経済,0.3172
"同時に、業績管理に 囲なテーマについて、高い頻度と密度で積極的な対話の機会
課題となっており、今後も高水準の設備投資を継続することが 投資が必要となります。",32,非常に懸念の高い物質,0.331
"アウトプットを10年間で２倍に拡大し、革新的な自社グローバ ンにより、期初に設定した計画について適切なモニタリングを
なお、近年はサステナビリティの観点から、環境対策について ル品を毎年上市することを目指しています。",32,空気の汚染,0.3198
"私がこれまでに培ってきた金 済みの事項および今後の対応予定について、執行側より報告を
融、企業経営、資本政策などの経験・知見を活用し、企業価値向 受けました。",33,水の消費と取水,0.3001
"特に特別委員会議長として利 するとともに、検証手法なども試行錯誤し、実効性やクオリティ
益相反リスクを適切に監督することを重視してきました。",33,健康と安全,0.3259
"特に特別委員会議長として利 するとともに、検証手法なども試行錯誤し、実効性やクオリティ
益相反リスクを適切に監督することを重視してきました。",33,平等と機会,0.3174
"性、取引条件等の妥当性、公正性について審議し、取締役会に対して 場から、客観的かつ専門的な視点を提供し、戦略やマネジメン
答申・報告を行っています。",35,平等と機会,0.3731
"両委員会における審議や活 医療機関等との連携、患者団体との協働など多様な企業活動
動内容は、定期的に経営会議および取締役会に報告しています。",39,生物および食料資源の汚染,0.342
"両委員会における審議や活 医療機関等との連携、患者団体との協働など多様な企業活動
動内容は、定期的に経営会議および取締役会に報告しています。",39,労働時間,0.3091
"両委員会における審議や活 医療機関等との連携、患者団体との協働など多様な企業活動
動内容は、定期的に経営会議および取締役会に報告しています。",39,健康と安全,0.4002
の 海 輸 外 出 は が 「、 大 ヘ 幅 ム に ライ 増 ブ 加 ラ し 」 ま お し よ た び 。,40,海洋資源の使用,0.312
Core営業利 EPSは前年対比5.0％増の202.71円と増加 長期の財務KPIとしてCore ROIC＊4を採用 2024年も増収を見込んでいます。,40,循環経済,0.3005
"2023年はCore営業利益（税 品売上は「ヘムライブラ」輸出の大幅増加に 略的な投資資金需要の変化や業績見通しを
上収益は増加しました。",40,水の消費と取水,0.3228
"とし込み、2020年比で2025年25％削減、
や世界の医療・製薬産業の発展につながる研究成果を創出してきまし 創造の源泉となる創薬研究と早期開発＊（2 RED: Research and Early 2050年に排出ゼロを目指します。",41,生物および食料資源の汚染,0.3737
"とし込み、2020年比で2025年25％削減、
や世界の医療・製薬産業の発展につながる研究成果を創出してきまし 創造の源泉となる創薬研究と早期開発＊（2 RED: Research and Early 2050年に排出ゼロを目指します。",41,健康と安全,0.3131
＊4 2022年より、購入済みのグリーン電力証書・非化石 2030年100％削減を目指します。,41,水の汚染,0.3474
＊4 2022年より、購入済みのグリーン電力証書・非化石 2030年100％削減を目指します。,41,生物および食料資源の汚染,0.3202
2024年は、 ため、2021年、2022年、2023年の売上構成から からでした。,41,水の汚染,0.3014
治療薬の種類別では、抗インフ の原則」に基づき、倫理、労働、安全衛生、環境 人権、セクハラなどでした。,41,労働条件,0.3511
治療薬の種類別では、抗インフ の原則」に基づき、倫理、労働、安全衛生、環境 人権、セクハラなどでした。,41,健康と安全,0.3951
治療薬の種類別では、抗インフ の原則」に基づき、倫理、労働、安全衛生、環境 人権、セクハラなどでした。,41,児童労働,0.3193
治療薬の種類別では、抗インフ の原則」に基づき、倫理、労働、安全衛生、環境 人権、セクハラなどでした。,41,プライバシー,0.3047
"2019 2020 2021 2022 2023
た成長戦略です。",45,水の汚染,0.3138
"2019 2020 2021 2022 2023
た成長戦略です。",45,生物および食料資源の汚染,0.3021
"2019 2020 2021 2022 2023
た成長戦略です。",45,健康と安全,0.319
"● 有形固定資産の取得による支出719億円などがあった一方で、純運転資本等の減少
1,306億円などにより、営業フリー・キャッシュ・フローは5,401億円の収入となりました。",47,水の消費と取水,0.3117
"また、各種法令・規則に即した適時適切かつ公平な開示に加 中外製薬では、サステナビリティ・インデックスの選定結果 成される「DJSI World」に4年連続で選定されるとともに、医薬
に向け、株主・投資家をはじめとするステークホルダーの皆さ え、多様なツールを活用した積極的な情報発信にも注力してい や、ESGやIR活動に対する外部評価の結果の分析を基に、社会 品セクターで世界第2位の評価を得ました。",48,健康と安全,0.3549
"FTSE Blossom Japan IndexはグローバルなインデックスプロバイダーであるFTSE Russellが作成し、環境、社会、ガバナンス（ESG）について優れた対応を行っている日本企業のパフォーマンスを測定するために設
計されたものです。",48,健康と安全,0.3377
FTSE Blossom Japan Indexはサステナブル投資のファンドや他の金融商品の作成・評価に広く利用されます。,48,健康と安全,0.3362
