sentence,page,topic,similarity
"TNGA＊2の考え方に基づいて開発され Engine India Pvt. Ltd（. TIEI）でもM15A型(1.5L)および 60
たこれらのエンジンは高い走行性能と環境性能を両立させて M20A型(2.0L)の生産を2022年8月より開始しています。",17,健康と安全,0.4128
"TNGA＊2の考え方に基づいて開発され Engine India Pvt. Ltd（. TIEI）でもM15A型(1.5L)および 60
たこれらのエンジンは高い走行性能と環境性能を両立させて M20A型(2.0L)の生産を2022年8月より開始しています。",17,平等と機会,0.3068
"40
おり、クルマの電動化に伴いHEV用エンジンもラインナップに ＊2： Toyota New Global Architectureの略。",17,エネルギー,0.3206
"圧縮力＞背圧力 圧縮力＜背圧力
の変動が見込まれます。",18,気候変動,0.3055
"圧縮力＞背圧力 圧縮力＜背圧力
の変動が見込まれます。",18,気候変動の緩和,0.3108
"その後2022年度には石浜工場 /スポーツ)、アルファード/ヴェルファイア、レクサスRX、LM、
2023年度の事業の概況 を新設し生産ラインを増設しています。",19,健康と安全,0.3093
これにより、当社の経営体制と一致した環境 環境委員会 ます。,21,循環経済,0.3171
"2023年度にはその一環として、連結子会社に対する
マネジメント体制をベースに環境面におけるガバナンスを 内部監査組織 省エネ教育を実施しました。",21,空気の汚染,0.316
"2023年度にはその一環として、連結子会社に対する
マネジメント体制をベースに環境面におけるガバナンスを 内部監査組織 省エネ教育を実施しました。",21,水の汚染,0.3197
"2023年度の外部審査では不適合 リスクの高い部署や変化点のあった部署などを監査対象に
エネルギー使用量を削減し、サプライチェーン全体におけるCO2排出量の最小化を目指しています。",22,エネルギー,0.3415
"2023年度の外部審査では不適合 リスクの高い部署や変化点のあった部署などを監査対象に
エネルギー使用量を削減し、サプライチェーン全体におけるCO2排出量の最小化を目指しています。",22,空気の汚染,0.3576
"2023年度の外部審査では不適合 リスクの高い部署や変化点のあった部署などを監査対象に
エネルギー使用量を削減し、サプライチェーン全体におけるCO2排出量の最小化を目指しています。",22,水の汚染,0.3245
"2023年度の外部審査では不適合 リスクの高い部署や変化点のあった部署などを監査対象に
エネルギー使用量を削減し、サプライチェーン全体におけるCO2排出量の最小化を目指しています。",22,生物および食料資源の汚染,0.3322
"2023年度の外部審査では不適合 リスクの高い部署や変化点のあった部署などを監査対象に
エネルギー使用量を削減し、サプライチェーン全体におけるCO2排出量の最小化を目指しています。",22,水の消費と取水,0.3548
"2023年度の外部審査では不適合 リスクの高い部署や変化点のあった部署などを監査対象に
エネルギー使用量を削減し、サプライチェーン全体におけるCO2排出量の最小化を目指しています。",22,健康と安全,0.3089
"その 1回目 2回目
廃止する必要がありました。",23,水の汚染,0.313
"その 1回目 2回目
廃止する必要がありました。",23,生物および食料資源の汚染,0.3627
"その 1回目 2回目
廃止する必要がありました。",23,水の消費と取水,0.3195
"今回、脱水機で使用する薬品量の最適化により脱水後 当社は、各拠点の所在する国や地域の特性を考慮して、 土地に約2,500枚の太陽光パネルの設置が完了し、2024年
でした。",23,水の汚染,0.3116
"今回、脱水機で使用する薬品量の最適化により脱水後 当社は、各拠点の所在する国や地域の特性を考慮して、 土地に約2,500枚の太陽光パネルの設置が完了し、2024年
でした。",23,生物および食料資源の汚染,0.3093
"今回、脱水機で使用する薬品量の最適化により脱水後 当社は、各拠点の所在する国や地域の特性を考慮して、 土地に約2,500枚の太陽光パネルの設置が完了し、2024年
でした。",23,水の消費と取水,0.3333
"今回、脱水機で使用する薬品量の最適化により脱水後 当社は、各拠点の所在する国や地域の特性を考慮して、 土地に約2,500枚の太陽光パネルの設置が完了し、2024年
でした。",23,海洋資源の使用,0.3215
"今回、脱水機で使用する薬品量の最適化により脱水後 当社は、各拠点の所在する国や地域の特性を考慮して、 土地に約2,500枚の太陽光パネルの設置が完了し、2024年
でした。",23,海洋資源の採取と利用,0.3155
"そして複数部署の協力のもと、従来の方法に
の汚泥量を削減することで、乾燥工程を廃止でき、蒸気の使用 グループ全体で再エネの導入を進めています。",23,空気の汚染,0.315
"そして複数部署の協力のもと、従来の方法に
の汚泥量を削減することで、乾燥工程を廃止でき、蒸気の使用 グループ全体で再エネの導入を進めています。",23,水の汚染,0.3207
"そして複数部署の協力のもと、従来の方法に
の汚泥量を削減することで、乾燥工程を廃止でき、蒸気の使用 グループ全体で再エネの導入を進めています。",23,水の消費と取水,0.3746
"残りの
Material Handling, Inc（. TMH）はこれまでも生産工程に なり、CO2排出量は年間約1,500トンの削減が見込まれます。",23,空気の汚染,0.339
"残りの
Material Handling, Inc（. TMH）はこれまでも生産工程に なり、CO2排出量は年間約1,500トンの削減が見込まれます。",23,水の汚染,0.32
"残りの
Material Handling, Inc（. TMH）はこれまでも生産工程に なり、CO2排出量は年間約1,500トンの削減が見込まれます。",23,生物および食料資源の汚染,0.3586
"残りの
Material Handling, Inc（. TMH）はこれまでも生産工程に なり、CO2排出量は年間約1,500トンの削減が見込まれます。",23,マイクロプラスチック,0.3096
"残りの
Material Handling, Inc（. TMH）はこれまでも生産工程に なり、CO2排出量は年間約1,500トンの削減が見込まれます。",23,水の消費と取水,0.31
"今後はこのような蒸 積極的に活動を進めていましたが、自社敷地内における再
を目指していきます。",23,ロビー活動,0.3123
"TMHの敷地内の部品倉庫では、従来、地域の電力会社か
事例 : エアコンプレッサーの排熱利用による省エネ ら供給される非再エネ由来の電力を使用していました。",23,エネルギー,0.3568
"TMHの敷地内の部品倉庫では、従来、地域の電力会社か
事例 : エアコンプレッサーの排熱利用による省エネ ら供給される非再エネ由来の電力を使用していました。",23,水の消費と取水,0.3268
"TMHの敷地内の部品倉庫では、従来、地域の電力会社か
事例 : エアコンプレッサーの排熱利用による省エネ ら供給される非再エネ由来の電力を使用していました。",23,健康と安全,0.3079
"また、蓄熱槽が満杯となった際には暖房 広さであることに着目し、この土地に太陽光発電システムを
（TMHMS）ではエネルギーの有効利用による省エネに取り 用の熱源として使用できるように工場全体の空調システムを 導入することを決定しました。",23,エネルギー,0.3549
"また、蓄熱槽が満杯となった際には暖房 広さであることに着目し、この土地に太陽光発電システムを
（TMHMS）ではエネルギーの有効利用による省エネに取り 用の熱源として使用できるように工場全体の空調システムを 導入することを決定しました。",23,水の消費と取水,0.3048
"また、蓄熱槽が満杯となった際には暖房 広さであることに着目し、この土地に太陽光発電システムを
（TMHMS）ではエネルギーの有効利用による省エネに取り 用の熱源として使用できるように工場全体の空調システムを 導入することを決定しました。",23,健康と安全,0.3917
"2023年12月、約1万㎡の 設置した太陽光パネル
組んでいます。",23,マイクロプラスチック,0.3505
そこで、生産工程でエアーを供給するための 当社は2019年12月にTCFD＊2提言への賛同を表明しま を行いました。,23,空気の汚染,0.319
"スキッドと比べ再利用も困難なことから、資源使用量が多い 採用することにしまし
状態にありました。",24,海洋資源の使用,0.3181
"スキッドと比べ再利用も困難なことから、資源使用量が多い 採用することにしまし
状態にありました。",24,海洋資源の採取と利用,0.3394
また、生産活動では「、源流対策による資源使用量の削減」「、工場内で可能な 輸出と国内出荷両方で使用可能な汎用性のある金属製ス 使用量を年間約13.7トン削減することができました。,24,生物および食料資源の汚染,0.3497
また、生産活動では「、源流対策による資源使用量の削減」「、工場内で可能な 輸出と国内出荷両方で使用可能な汎用性のある金属製ス 使用量を年間約13.7トン削減することができました。,24,水の消費と取水,0.3717
また、生産活動では「、源流対策による資源使用量の削減」「、工場内で可能な 輸出と国内出荷両方で使用可能な汎用性のある金属製ス 使用量を年間約13.7トン削減することができました。,24,海洋資源の採取と利用,0.3252
"＊3： リデュース、リユース、リサイクル 水資源 取り組みの考え方
水は地球上すべての生命の源であり、他に代替することのできない貴重な資源です。",24,エネルギー,0.3137
"＊3： リデュース、リユース、リサイクル 水資源 取り組みの考え方
水は地球上すべての生命の源であり、他に代替することのできない貴重な資源です。",24,水の汚染,0.4295
"＊3： リデュース、リユース、リサイクル 水資源 取り組みの考え方
水は地球上すべての生命の源であり、他に代替することのできない貴重な資源です。",24,生物および食料資源の汚染,0.4328
"＊3： リデュース、リユース、リサイクル 水資源 取り組みの考え方
水は地球上すべての生命の源であり、他に代替することのできない貴重な資源です。",24,水の消費と取水,0.5181
"＊3： リデュース、リユース、リサイクル 水資源 取り組みの考え方
水は地球上すべての生命の源であり、他に代替することのできない貴重な資源です。",24,海洋資源の使用,0.4812
"＊3： リデュース、リユース、リサイクル 水資源 取り組みの考え方
水は地球上すべての生命の源であり、他に代替することのできない貴重な資源です。",24,海洋資源の採取と利用,0.5225
"＊3： リデュース、リユース、リサイクル 水資源 取り組みの考え方
水は地球上すべての生命の源であり、他に代替することのできない貴重な資源です。",24,循環経済,0.3439
"＊3： リデュース、リユース、リサイクル 水資源 取り組みの考え方
水は地球上すべての生命の源であり、他に代替することのできない貴重な資源です。",24,健康と安全,0.3287
そこで、クーラントの排出を抑えることで、 製造第三部 東浦機械課 生産能力増強のために新工場を建設し、2023年7月に竣工 用することで、補給水使用量の削減に役立てています。,24,水の汚染,0.3147
そこで、クーラントの排出を抑えることで、 製造第三部 東浦機械課 生産能力増強のために新工場を建設し、2023年7月に竣工 用することで、補給水使用量の削減に役立てています。,24,水の消費と取水,0.3823
その上で、クーラント回収 同工場は、排水浄化システムを導入しており、工程からの排 低減にもつながっています。,24,水の消費と取水,0.3167
"以前この工程を担当していた頃は、スラッジに含まれる
容器に液体を回収するリキッドコレクターを設け、これまで 水の種類に応じて生物処理や低温蒸留処理を行っています。",24,水の消費と取水,0.4029
"この対策により、月間 インドの繊維機械生産子会社であるKirloskar Toyota 利用は地下水位の低下や井戸設置による自然環境への影響
排出量を減らす活動をしていきたいと思っています。",24,気候変動の緩和,0.3049
"この対策により、月間 インドの繊維機械生産子会社であるKirloskar Toyota 利用は地下水位の低下や井戸設置による自然環境への影響
排出量を減らす活動をしていきたいと思っています。",24,水の消費と取水,0.3096
Textile Machinery Pvt. Ltd. (KTTM)では、地域の水資源 につながる懸念がありました。,24,水の汚染,0.4291
Textile Machinery Pvt. Ltd. (KTTM)では、地域の水資源 につながる懸念がありました。,24,生物および食料資源の汚染,0.3875
Textile Machinery Pvt. Ltd. (KTTM)では、地域の水資源 につながる懸念がありました。,24,水の消費と取水,0.3639
Textile Machinery Pvt. Ltd. (KTTM)では、地域の水資源 につながる懸念がありました。,24,海洋資源の使用,0.336
"を増強し、従来容量が600kLあった池を1,250kLまで拡張し
同社は従来から、地域の水資源への依存度を下げること ました。",24,水の汚染,0.36
"を増強し、従来容量が600kLあった池を1,250kLまで拡張し
同社は従来から、地域の水資源への依存度を下げること ました。",24,生物および食料資源の汚染,0.3281
"を増強し、従来容量が600kLあった池を1,250kLまで拡張し
同社は従来から、地域の水資源への依存度を下げること ました。",24,水の消費と取水,0.3606
"を増強し、従来容量が600kLあった池を1,250kLまで拡張し
同社は従来から、地域の水資源への依存度を下げること ました。",24,海洋資源の使用,0.3245
"を増強し、従来容量が600kLあった池を1,250kLまで拡張し
同社は従来から、地域の水資源への依存度を下げること ました。",24,海洋資源の採取と利用,0.3177
"生物多様性保全 取り組みの考え方
現在、世界各国では森林破壊が進み、多様な生き物の生息域が分断されています。",25,生物および食料資源の汚染,0.4447
"生物多様性保全 取り組みの考え方
現在、世界各国では森林破壊が進み、多様な生き物の生息域が分断されています。",25,海洋資源の使用,0.3167
"生物多様性保全 取り組みの考え方
現在、世界各国では森林破壊が進み、多様な生き物の生息域が分断されています。",25,海洋資源の採取と利用,0.3697
"生物多様性保全 取り組みの考え方
現在、世界各国では森林破壊が進み、多様な生き物の生息域が分断されています。",25,生物多様性の損失,0.4741
"生物多様性保全 取り組みの考え方
現在、世界各国では森林破壊が進み、多様な生き物の生息域が分断されています。",25,健康と安全,0.3215
"そのため、世界における環境 そこで当社は、「2050年にめざす姿」の中で「生物多様性にプラスの影響をもたらす」を掲げ、自然環境への
規制は年々強化されており、その規制にどのように対応するかが、世界各国で展開している当社の事業活動に大きな 影響を常に認識しながら、さまざまな事業活動を進めています。",25,気候変動への適応,0.3593
"そのため、世界における環境 そこで当社は、「2050年にめざす姿」の中で「生物多様性にプラスの影響をもたらす」を掲げ、自然環境への
規制は年々強化されており、その規制にどのように対応するかが、世界各国で展開している当社の事業活動に大きな 影響を常に認識しながら、さまざまな事業活動を進めています。",25,水の汚染,0.3009
"そのため、世界における環境 そこで当社は、「2050年にめざす姿」の中で「生物多様性にプラスの影響をもたらす」を掲げ、自然環境への
規制は年々強化されており、その規制にどのように対応するかが、世界各国で展開している当社の事業活動に大きな 影響を常に認識しながら、さまざまな事業活動を進めています。",25,生物および食料資源の汚染,0.3281
"そのため、世界における環境 そこで当社は、「2050年にめざす姿」の中で「生物多様性にプラスの影響をもたらす」を掲げ、自然環境への
規制は年々強化されており、その規制にどのように対応するかが、世界各国で展開している当社の事業活動に大きな 影響を常に認識しながら、さまざまな事業活動を進めています。",25,生物多様性の損失,0.3202
"生物多様性保全に関する従業員の理解浸透の取り組み
＊4： Volatile Organic Compoundsの略。",25,気候変動への適応,0.35
"生物多様性保全に関する従業員の理解浸透の取り組み
＊4： Volatile Organic Compoundsの略。",25,空気の汚染,0.3185
"生物多様性保全に関する従業員の理解浸透の取り組み
＊4： Volatile Organic Compoundsの略。",25,水の汚染,0.3019
"生物多様性保全に関する従業員の理解浸透の取り組み
＊4： Volatile Organic Compoundsの略。",25,生物および食料資源の汚染,0.3942
"生物多様性保全に関する従業員の理解浸透の取り組み
＊4： Volatile Organic Compoundsの略。",25,海洋資源の使用,0.3162
"生物多様性保全に関する従業員の理解浸透の取り組み
＊4： Volatile Organic Compoundsの略。",25,生物多様性の損失,0.4265
"生物多様性保全に関する従業員の理解浸透の取り組み
＊4： Volatile Organic Compoundsの略。",25,児童労働,0.3323
"当社は、すべての従業員が生物多様性保全に対する理解 の色付けなど、東知多工場の従業員を巻き込んだ活動も実
を深め、一人ひとりが自発的に取り組めるように生物多様性 施しています。",25,生物多様性の損失,0.3325
"＊5： 2021年G7サミットで約束された、2030年までに陸と海の30%以上を
東知多バードピア見学 健全な生態系として効果的に保全しようとする目標。",25,水の汚染,0.3164
"＊5： 2021年G7サミットで約束された、2030年までに陸と海の30%以上を
東知多バードピア見学 健全な生態系として効果的に保全しようとする目標。",25,生物および食料資源の汚染,0.3691
"＊5： 2021年G7サミットで約束された、2030年までに陸と海の30%以上を
東知多バードピア見学 健全な生態系として効果的に保全しようとする目標。",25,海洋資源の使用,0.335
"＊5： 2021年G7サミットで約束された、2030年までに陸と海の30%以上を
東知多バードピア見学 健全な生態系として効果的に保全しようとする目標。",25,健康と安全,0.3192
"また、各事業部の優秀事例の共有と相互 当社は、環境配慮をサプライヤー選定の重要な評価基準として、部品・原材料・設備等を調達
の年間3サークルが受賞（3年連続、通算12回目）しました。",27,生物および食料資源の汚染,0.3201
"また、各事業部の優秀事例の共有と相互 当社は、環境配慮をサプライヤー選定の重要な評価基準として、部品・原材料・設備等を調達
の年間3サークルが受賞（3年連続、通算12回目）しました。",27,海洋資源の採取と利用,0.3019
"各地域で開催しているリージョンＱＣサークル な考え方である、危害の発生確率と危害の程度を評価できる
きるよう、安全、人権、労働慣行、環境、コンプライアンスなどに ることを確認しました。",27,健康と安全,0.3282
"また、得ら
「当社構内におけるすべての事故(火災・爆発)や災害・疾病 います。",28,絶滅リスク,0.3036
"また、得ら
「当社構内におけるすべての事故(火災・爆発)や災害・疾病 います。",28,健康と安全,0.3305
"従来のサプライヤーへの影響調査では、顧客対応のため 適正在庫の再検討や発注先・生産拠点の分散の検討などの
複数システムを併用して調査を実施していましたが、新たに 対策を実施しています。",28,水の消費と取水,0.3036
"職場で必要な知識・技能・心身 ＊1： 海外事業体の従業員を一定期間受入れる制度
合い、全員参加で取り組んでいます。",29,労働時間,0.3182
"❶グローバルリーダー研修 労働時間、休憩時間、休暇などに関する法令に基づいた労務
54 豊田自動織機レポート2024 55",29,労働時間,0.4001
■公平な評価 を共有する」という基本的な考えのもと、毎年継続的に障がい者 を進めています。,30,平等と機会,0.3145
"その結果、対象者における体脂肪率・内臓脂肪レベル
して、生活習慣病予防とメンタルヘルス支援活動を中心に 年代別健康教育受診者数＊5 1,139 2,576 2,856 促進するため「、健康チャレンジ８」活動を2021年度より継続して の減少や行動変容レベル改善などの効果がみられました。",32,健康と安全,0.3347
"健康チャレンジ８実践数平均値＊6 5.54 5.58 5.67
従業員の健康づくり活動を推進しています。",32,労働時間,0.3143
"健康チャレンジ８実践数平均値＊6 5.54 5.58 5.67
従業員の健康づくり活動を推進しています。",32,児童労働,0.3246
"＊6： 8つの生活習慣（①適正体重 ②朝食 ③間食 ④睡眠 ⑤運動 ⑥飲酒 を促すための健康情報提供を 保健指導に体組成計を活用し、
⑦禁煙 ⑧ストレス）実践数の平均値。",32,水の消費と取水,0.3154
"＊6： 8つの生活習慣（①適正体重 ②朝食 ③間食 ④睡眠 ⑤運動 ⑥飲酒 を促すための健康情報提供を 保健指導に体組成計を活用し、
⑦禁煙 ⑧ストレス）実践数の平均値。",32,労働時間,0.3106
"＊6： 8つの生活習慣（①適正体重 ②朝食 ③間食 ④睡眠 ⑤運動 ⑥飲酒 を促すための健康情報提供を 保健指導に体組成計を活用し、
⑦禁煙 ⑧ストレス）実践数の平均値。",32,健康と安全,0.3825
"社員とその家族の健康が会社を活性化させ、当社の メンタルヘルス支援活動においては、健康に関する相談 で判定した不調傾向のある従業員に対し個別に受診勧奨を
持続的成長につながると考え、全社で健康経営の基盤づくりに注力 健康宣言へ 窓口を設け、早期に相談できる体制を整えています。",32,健康と安全,0.4459
"この分科会には関連部門と労働 防 止 ストレスチェック制度による支援
健康づくり推進分科会 ケースが増えています。",32,健康と安全,0.3533
業員 経営 人 企 事 画 部 部 事業部 労 安 働 全 組 総 合 務部門 安 健 全 康 健 保 康 健 推 組 進 合 部 に お ま い た て 、2 も 0 作 16 業 年 ・環 度 境 よ 改 り 善 年 に 1 取 回 り 、全 組む 従 こ 業 と 員 を を 支 対 援 象 し に て し い た ます スト 。,32,健康と安全,0.3687
"施設メンバーは、Cascade 社員とともに生産のサポート
ともに、従業員が社会貢献活動に参加できるよう、取り組みを進めています。",33,健康と安全,0.3573
"施設メンバーは、Cascade 社員とともに生産のサポート
ともに、従業員が社会貢献活動に参加できるよう、取り組みを進めています。",33,児童労働,0.3273
"インド 夢のプロジェクト〜教育支援による地域の発展を目指して〜 Toyota Industries Engine India Pvt. Ltd（. TIEI） 青少年育成
TIEIは、教育はすべての人の基盤であると考え「夢のプロジェクト」を進めています。",33,健康と安全,0.3108
"インド 夢のプロジェクト〜教育支援による地域の発展を目指して〜 Toyota Industries Engine India Pvt. Ltd（. TIEI） 青少年育成
TIEIは、教育はすべての人の基盤であると考え「夢のプロジェクト」を進めています。",33,児童労働,0.3981
"福祉施設 住民の代表、当社の総務・環境などの関連部署担当者の他、
をサポートしていく予定です。",33,動物福祉,0.3368
"社会福祉、⻘少年育成および環境保全の活動、社内イントラ それに伴う環境リスク、地域の行事や防犯・防災・交通安全
ネットを通じたボランティア情報提供、国内外グループ会社の社会 活動などについて意見を交換しています。",33,健康と安全,0.3762
"社会福祉、⻘少年育成および環境保全の活動、社内イントラ それに伴う環境リスク、地域の行事や防犯・防災・交通安全
ネットを通じたボランティア情報提供、国内外グループ会社の社会 活動などについて意見を交換しています。",33,児童労働,0.3327
取締役会 部門における重要案件については、取締役会での審議に を指名しています。,34,非常に懸念の高い物質,0.3518
"役の役位とその職責を勘案し、妥当な水準を設定し る事由に該当する場合、割当株式のすべてまたは一部を 監査役の報酬などは、固定報酬のみとしており、当社の定め
・ただし、社外取締役などの業務執行を伴わない取締役は、 ています。",35,適切な賃金,0.3545
"業績連動報酬の全額を賞与として支給するものとし、 ■ 評価
よい。",35,適切な賃金,0.3413
