sentence,page,topic,similarity
"が多い分、チャンスはいくらでもありますし、当社グループは事業の多様性を見ればわかるように、
グループの戦略でいえば、当社グループは多様な事業を持つグループであり、HD取締役会で チャンスをつかむことができる要素をたくさん持っていると私は思っています。",8,水の汚染,0.3079
"が多い分、チャンスはいくらでもありますし、当社グループは事業の多様性を見ればわかるように、
グループの戦略でいえば、当社グループは多様な事業を持つグループであり、HD取締役会で チャンスをつかむことができる要素をたくさん持っていると私は思っています。",8,水の消費と取水,0.3088
"が多い分、チャンスはいくらでもありますし、当社グループは事業の多様性を見ればわかるように、
グループの戦略でいえば、当社グループは多様な事業を持つグループであり、HD取締役会で チャンスをつかむことができる要素をたくさん持っていると私は思っています。",8,種の個体数,0.3045
"が多い分、チャンスはいくらでもありますし、当社グループは事業の多様性を見ればわかるように、
グループの戦略でいえば、当社グループは多様な事業を持つグループであり、HD取締役会で チャンスをつかむことができる要素をたくさん持っていると私は思っています。",8,健康と安全,0.3421
"これに基づき、適正な競争実施のための環境整備などの再発防 に基づき、このような事態を二度と起こすことがないようコンプライアンス・お客さま保護を重視する健全な企業風土の醸
止策を掲げた業務改善計画を2024年２月29日に金融庁に提出しました。",9,気候変動への適応,0.3261
"これに基づき、適正な競争実施のための環境整備などの再発防 に基づき、このような事態を二度と起こすことがないようコンプライアンス・お客さま保護を重視する健全な企業風土の醸
止策を掲げた業務改善計画を2024年２月29日に金融庁に提出しました。",9,健康と安全,0.3707
"現場の社員は、損保ジャパンという会社を、私や本社役員でなく、
年の経験の積み重ねであるカルチャーを変えることは簡単なことではありませんが、私は会社が生まれ 支店長や部長から感じているということです。",11,水の消費と取水,0.3064
"グループCROメッセージ
一人ひとりが正しい行動を積み上げる と感じましたが、現在、タウンホールミーティングの手応えなどは変わってきているのでしょうか。",12,ロビー活動,0.3577
"本来は何かを目指して事業を立ち上げたはずなのに、その目的を見失い、そのムラの 原 これまでは、グループが目指すパーパスとして「安心・安全・健康のテーマパーク」を掲げてい
なかでよく思われ高い地位を得ることや、自分たちのムラを富ませることが目的化していきます。",15,健康と安全,0.3186
"グループCEOメッセージ
取締役会議長インタビュー し、称賛する。",17,生物および食料資源の汚染,0.3044
"酒井 グローバルで成長するためには、保険の専門性、具体的にはリスクマネジメントやアンダーラ
このオープンアイズとフレッシュアイズの要素をどのように組織の中に入れていくのかが、重要 イティングに関する知識向上に向けた投資も必要です。",17,健康と安全,0.319
"損保ジャパンのなかで、そしてグループ全体で、横の移動をどんどん仕掛けて混ぜ 価値創造にチャレンジしたいと考える若手社員も増えていますし、自治体や他企業と協働し、地域で
ていくと、淀んだ空気から新しい空気に変わっていき、カルチャーの変革につながっていきます。",17,健康と安全,0.3037
"原 すべては一人ひとりの意識や行動が起点であり、それが組織の変革へつながると私も思いま
す。",18,エネルギー,0.3153
"その原動力となるのが「MYパーパス」だと思ってい 人ひとりの社員を尊重し、社員全員が「ワクワク」と「やりがい」を感じながら生き生きと働いている、
ます。",18,労働条件,0.3042
"その原動力となるのが「MYパーパス」だと思ってい 人ひとりの社員を尊重し、社員全員が「ワクワク」と「やりがい」を感じながら生き生きと働いている、
ます。",18,労働時間,0.3491
"2024 この新たなパーパスには、保険だけにとどまらない“安心・安全・健康”に資するサービスを提供し、未来を切り拓いていくという
当社グループの想いを込めています。",20,健康と安全,0.4199
"収益性の拡大と
目次・編集方針 リスク分散の進展によるレジリエンスの強化に加え、国内生命保険分野・介護分野における新しい取り組みにもチャレンジし、基盤強化に努めました。",21,健康と安全,0.4021
"目次・編集方針 ウェルビーイングでは「、つなぐ・つながる」をキーワードに、国内生命保険事業は保険と健康応援サービスの2軸での「ひまわりファン」の拡大を図り、介護事業は未来の介護や既存施設の稼働率向上を進め
ることで、それぞれの強みを磨き上げていきます。",26,健康と安全,0.3755
この実現に向けて、CCuO（Chief Culture Officer／ 目的に、CQO（Chief Quality Officer／品質担当役員）と品質管理担当部署を新設しました。,29,空気の汚染,0.3002
この実現に向けて、CCuO（Chief Culture Officer／ 目的に、CQO（Chief Quality Officer／品質担当役員）と品質管理担当部署を新設しました。,29,生物および食料資源の汚染,0.324
この実現に向けて、CCuO（Chief Culture Officer／ 目的に、CQO（Chief Quality Officer／品質担当役員）と品質管理担当部署を新設しました。,29,健康と安全,0.3752
"全体像
「新しい損保ジャパン」に向けて その一方で、私たちを取り巻く経済・社会環境は大きく変化しました。",30,気候変動,0.312
"全体像
「新しい損保ジャパン」に向けて その一方で、私たちを取り巻く経済・社会環境は大きく変化しました。",30,気候変動への適応,0.3122
"全体像
「新しい損保ジャパン」に向けて その一方で、私たちを取り巻く経済・社会環境は大きく変化しました。",30,生物および食料資源の汚染,0.3199
"全体像
「新しい損保ジャパン」に向けて その一方で、私たちを取り巻く経済・社会環境は大きく変化しました。",30,循環経済,0.3156
"全体像
「新しい損保ジャパン」に向けて その一方で、私たちを取り巻く経済・社会環境は大きく変化しました。",30,健康と安全,0.339
"自分たちのリスクに対する考え方や積極的
石川 2023年度は、自動車保険金不正請求や企業向けの保険料調整行為の問題が表面化しまし に販売する商品などを明確に社外に示し、それに基づいて商品の設計や営業戦略を立てています。",30,健康と安全,0.3086
"の領域から、品質を含むビジネスプロセス、企業文化、人的投資といった非財務の領域に至るまで
目次・編集方針 KPI体系を設計しました。",31,企業文化,0.3551
"それは、ビジネスモデルや仕事のやり方を根本的に変えなかったからだと私 か、あるいは外部のリソースを提携やM&A等により実装していくのかを見定めて、サービスの品質
ガバナンスメンバーによる統合レポートの承認 は考えています。",31,生物および食料資源の汚染,0.3083
"そうなると保険会社は、取引先のリスクを理解・分析し、最適なリ 場まですべての社員が、正しい認識に基づいて「、何をすべきか」を自ら理解・納得し、自ら考えて、
スクソリューションを提供できる存在となることが求められるようになってくるでしょう。",32,健康と安全,0.3353
"これまでは私たちは保険の提供 SJ-Rのプランは、本社部門だけでなく、現場の社員にも入ってもらって策定しましたが、私はま
が主な役割でしたが、これからは、保険だけでなく、経済合理性を含めてリスクを保有したり低減し だ現時点では50点の完成度だと言っています。",32,健康と安全,0.3245
"ＳＯＭＰＯグループを取り巻く
機会とリスク 私たちは、社員がＳＯＭＰＯで働くことに誇りを持てるようにしたいと考えています。",34,労働条件,0.3397
"ＳＯＭＰＯグループを取り巻く
機会とリスク 私たちは、社員がＳＯＭＰＯで働くことに誇りを持てるようにしたいと考えています。",34,労働時間,0.3357
"ＳＯＭＰＯグループを取り巻く
機会とリスク 私たちは、社員がＳＯＭＰＯで働くことに誇りを持てるようにしたいと考えています。",34,健康と安全,0.351
"ＳＯＭＰＯグループを取り巻く
機会とリスク 私たちは、社員がＳＯＭＰＯで働くことに誇りを持てるようにしたいと考えています。",34,平等と機会,0.3615
"ウェルビーイング
国内生命保険事業 なリターンを得ることで、グループの利益成長に安定的に貢献することが海外保険事業のミッションです。",34,健康と安全,0.3835
"私たちは、組織の包摂性を高め、従業員に発言の機会を生み出すための新たな場を模索し続けて
介護事業 海外保険事業の成長のドライバーは、継続的な地理的拡大です。",34,健康と安全,0.333
"この委員会には、世
財務戦略 グループCFOメッセージ 中南米を含む世界28の国と地域にグループ会社、支店、駐在員事務所を展開しています。",34,健康と安全,0.3033
"英国およびヨーロッパ大陸の保険引受利益は、アジア・太平洋地域の保険引
ＳＯＭＰＯのパーパス 受実績と同様、 当年度も小幅ながら増加しました。",36,水の消費と取水,0.3248
"英国およびヨーロッパ大陸の保険引受利益は、アジア・太平洋地域の保険引
ＳＯＭＰＯのパーパス 受実績と同様、 当年度も小幅ながら増加しました。",36,海洋資源の採取と利用,0.3208
"英国およびヨーロッパ大陸の保険引受利益は、アジア・太平洋地域の保険引
ＳＯＭＰＯのパーパス 受実績と同様、 当年度も小幅ながら増加しました。",36,健康と安全,0.3836
"英国およびヨーロッパ大陸の保険引受利益は、アジア・太平洋地域の保険引
ＳＯＭＰＯのパーパス 受実績と同様、 当年度も小幅ながら増加しました。",36,平等と機会,0.3189
"スペシャリティとプロパティにおいて増収したものの、一時的な要因によるカジュアル
全体像 対前年16.4％減の29億米ドルとなりました。",36,生物および食料資源の汚染,0.3727
"スペシャリティとプロパティにおいて増収したものの、一時的な要因によるカジュアル
全体像 対前年16.4％減の29億米ドルとなりました。",36,生物多様性の損失,0.3621
"スペシャリティとプロパティにおいて増収したものの、一時的な要因によるカジュアル
全体像 対前年16.4％減の29億米ドルとなりました。",36,健康と安全,0.3334
"スペシャリティとプロパティにおいて増収したものの、一時的な要因によるカジュアル
全体像 対前年16.4％減の29億米ドルとなりました。",36,平等と機会,0.312
"スペシャリティとプロパティにおいて増収したものの、一時的な要因によるカジュアル
全体像 対前年16.4％減の29億米ドルとなりました。",36,文化的権利,0.3141
"つまり介護人材の需給ギャッ ションの提供を通じて、お客さまとそのご家族と「長く「」厚
プの拡大です。",39,生物および食料資源の汚染,0.3057
"つまり介護人材の需給ギャッ ションの提供を通じて、お客さまとそのご家族と「長く「」厚
プの拡大です。",39,健康と安全,0.306
"最後には介護サービスの提 大場 ＳＯＭＰＯウェルビーイングにおいて、ひまわり生命はお客さまが実際に健康になっていくこ
供も可能となる。",39,健康と安全,0.3077
"機会とリスク
新中期経営計画（2024〜2026年度）の くるような、いわば「常連の心地よさ」を私たちが提供する価値にしていこうと考えています。",40,適切な賃金,0.3067
"機会とリスク
新中期経営計画（2024〜2026年度）の くるような、いわば「常連の心地よさ」を私たちが提供する価値にしていこうと考えています。",40,平等と機会,0.3629
"お客さまとの接点については、オンラインとオフラインで場所を選ばずに提供できる仕組みを
全体像 データについて申しあげると、Insurhealth®では何らかの健康活動のデータが蓄積されており、 作っていきます。",40,健康と安全,0.407
"お客さまとの接点をその家族とのつながりにまで拡大し、保険とその周
海外保険事業 タを参照し「 あなたのことはよくわかっています」という話ができます。",40,健康と安全,0.3449
"一つはデータやテクノロジーを活用 さまざまな実証実験を進めながらアジャイルに新しいサービスを創っていくことをやっていきた
データ・デジタル戦略 して磨き上げたＳＯＭＰＯケア自身のオペレーションのノウハウ、サービスを広く提供することによ いと思っています。",40,健康と安全,0.3049
"1
信頼回復 はつながることができなかったお客さまと健康によってつながっていくことに取り組んでいきます。",42,健康と安全,0.4056
"一方で、生産年齢人口の減少に伴い、労働力はますます不足する見通し
新中期経営計画（2024〜2026年度）の であり、供給力の確保は日本社会全体の大きな課題となっています。",43,生物および食料資源の汚染,0.3103
"一方で、生産年齢人口の減少に伴い、労働力はますます不足する見通し
新中期経営計画（2024〜2026年度）の であり、供給力の確保は日本社会全体の大きな課題となっています。",43,水の消費と取水,0.3321
"一方で、生産年齢人口の減少に伴い、労働力はますます不足する見通し
新中期経営計画（2024〜2026年度）の であり、供給力の確保は日本社会全体の大きな課題となっています。",43,児童労働,0.328
"特に「、未来の介護」は介護人材の需給 ウェアの開発・提供を通じた介護事業者のサポートなど、オペ る」ことで、介護・健康・老後資金の不安にワンストップで応え、
ＳＯＭＰＯのパーパス実現に向けた ギャップ拡大の解消に向けた取組みであり、デジタル・テクノロ レーター事業を中心に培ったノウハウをコンサルティングサー 生涯の伴走者としてお客さまをサポートしていきます。",44,健康と安全,0.3197
"*2 クオリティ・オブ・ライフ
統合レポート 2024 43",44,生物および食料資源の汚染,0.3007
"*2 クオリティ・オブ・ライフ
統合レポート 2024 43",44,生物多様性の損失,0.3126
"新中計の策定においては、まずはこれらの現状と課題をふまえ、あらためてお客さ 財務戦略の観点から、リスク削減および創出される資本を成長分野に振り向け、また成長投資と
ＳＯＭＰＯのパーパス実現に向けた ま、株主の皆さま、社員、社会といった多様なステークホルダーを強く意識してきました。",45,健康と安全,0.3004
"近年多発する自然災害やインフレにより、収益性・利益安定性が低下傾向にある保険引受 利益成長による増加
に比し、グループ修正連結利益水準を支える土台として、資産運用の重要度は高まっています。",48,健康と安全,0.3487
"機会とリスク
新中期経営計画（2024〜2026年度）の 今後もグループ全体で、社員の自己選択によるキャリア形成の機会を拡充していきます。",52,平等と機会,0.3284
