sentence,page,topic,similarity
"また自社の活動が環境に及ぼす正負ならびに潜在・ 顕在のインパクトを考慮し、環境分野におけるマテリアリティに
ついて「気候変動」「資源循環」「化学物質」「生物多様性」の4つを特定しています。",37,生物および食料資源の汚染,0.4418
"また自社の活動が環境に及ぼす正負ならびに潜在・ 顕在のインパクトを考慮し、環境分野におけるマテリアリティに
ついて「気候変動」「資源循環」「化学物質」「生物多様性」の4つを特定しています。",37,海洋資源の使用,0.3207
"また自社の活動が環境に及ぼす正負ならびに潜在・ 顕在のインパクトを考慮し、環境分野におけるマテリアリティに
ついて「気候変動」「資源循環」「化学物質」「生物多様性」の4つを特定しています。",37,海洋資源の採取と利用,0.304
"また自社の活動が環境に及ぼす正負ならびに潜在・ 顕在のインパクトを考慮し、環境分野におけるマテリアリティに
ついて「気候変動」「資源循環」「化学物質」「生物多様性」の4つを特定しています。",37,生物多様性の損失,0.3661
"項目 TCFDに即した取り組み内容
気候変動対応を含む環境目標は、代表取締役会長兼社長 CEOが承認しています。",38,気候変動への適応,0.3955
"項目 TCFDに即した取り組み内容
気候変動対応を含む環境目標は、代表取締役会長兼社長 CEOが承認しています。",38,生物および食料資源の汚染,0.3096
"また、2008年以来、環
指標と目標 境総合目標として「ライフサイクルCO2製品1台当たりの改善指数 年平均3%改善」（原単位目標）に取り組んでいます。",38,生物および食料資源の汚染,0.3968
"また、2008年以来、環
指標と目標 境総合目標として「ライフサイクルCO2製品1台当たりの改善指数 年平均3%改善」（原単位目標）に取り組んでいます。",38,健康と安全,0.3355
"これら
のGHG（Greenhouse Gas）排出量データは、毎年第三者保証を取得しており、2023年も取得済みです。",38,空気の汚染,0.3532
"これら
のGHG（Greenhouse Gas）排出量データは、毎年第三者保証を取得しており、2023年も取得済みです。",38,水の汚染,0.3379
"これら
のGHG（Greenhouse Gas）排出量データは、毎年第三者保証を取得しており、2023年も取得済みです。",38,水の消費と取水,0.307
"これら
のGHG（Greenhouse Gas）排出量データは、毎年第三者保証を取得しており、2023年も取得済みです。",38,健康と安全,0.3264
"資源循環
「3R：Reduce, Reuse, Recycle」を通じて資源循環を推進しています。",41,水の汚染,0.3219
"資源循環
「3R：Reduce, Reuse, Recycle」を通じて資源循環を推進しています。",41,生物および食料資源の汚染,0.384
"資源循環
「3R：Reduce, Reuse, Recycle」を通じて資源循環を推進しています。",41,海洋資源の使用,0.3513
"資源循環
「3R：Reduce, Reuse, Recycle」を通じて資源循環を推進しています。",41,海洋資源の採取と利用,0.359
"資源循環
「3R：Reduce, Reuse, Recycle」を通じて資源循環を推進しています。",41,循環経済,0.4283
"リマニュファクチュアリングによる部品リユースやクローズドループリサイクルによるプラスチック
の再資源化により、新たに材料を使用する場合と比較して、原材料調達、輸送で発生するCO 2の削減が可能です。",41,空気の汚染,0.3233
"リマニュファクチュアリングによる部品リユースやクローズドループリサイクルによるプラスチック
の再資源化により、新たに材料を使用する場合と比較して、原材料調達、輸送で発生するCO 2の削減が可能です。",41,水の汚染,0.3437
"リマニュファクチュアリングによる部品リユースやクローズドループリサイクルによるプラスチック
の再資源化により、新たに材料を使用する場合と比較して、原材料調達、輸送で発生するCO 2の削減が可能です。",41,生物および食料資源の汚染,0.4851
"リマニュファクチュアリングによる部品リユースやクローズドループリサイクルによるプラスチック
の再資源化により、新たに材料を使用する場合と比較して、原材料調達、輸送で発生するCO 2の削減が可能です。",41,マイクロプラスチック,0.3582
"リマニュファクチュアリングによる部品リユースやクローズドループリサイクルによるプラスチック
の再資源化により、新たに材料を使用する場合と比較して、原材料調達、輸送で発生するCO 2の削減が可能です。",41,水の消費と取水,0.4328
"リマニュファクチュアリングによる部品リユースやクローズドループリサイクルによるプラスチック
の再資源化により、新たに材料を使用する場合と比較して、原材料調達、輸送で発生するCO 2の削減が可能です。",41,海洋資源の使用,0.3421
"リマニュファクチュアリングによる部品リユースやクローズドループリサイクルによるプラスチック
の再資源化により、新たに材料を使用する場合と比較して、原材料調達、輸送で発生するCO 2の削減が可能です。",41,海洋資源の採取と利用,0.4262
"リマニュファクチュアリングによる部品リユースやクローズドループリサイクルによるプラスチック
の再資源化により、新たに材料を使用する場合と比較して、原材料調達、輸送で発生するCO 2の削減が可能です。",41,健康と安全,0.3232
"また、キヤノン（株）および多くの国内グループ会社では、快適な職場環 略
境の保持を図るために、ハラスメント相談窓口を設置しています。",47,健康と安全,0.3516
"また、社会的な要請やステー ス
クホルダーとの対話、キヤノンの事業状況に応じて、人権への取り組み内容は適宜見直していきます。",47,平等と機会,0.3359
