sentence,page,topic,similarity
"マテリアリティへの取組みに 三菱電機グループは、社会課題の解決に向け、多くの事業や、環境・社会・ガバナンス（ESG）などの
ついては、目標／取組み指標（KPI）を設定し、PDCAサイクルによる継続的な改善活動を実施してい すべての企業活動を通じてSDGsの17の目標の達成に貢献します。",15,マイクロプラスチック,0.3097
"企業理念にある「活力とゆとりある社会」を実現するため、事 課
題 業を通じて、多様化する社会課題の解決を目指しています。",15,健康と安全,0.3388
"企業理念にある「活力とゆとりある社会」を実現するため、事 課
題 業を通じて、多様化する社会課題の解決を目指しています。",15,児童労働,0.3142
"三菱電機グループはすべての活動において、人権を尊 持
持 重します。",15,平等と機会,0.3125
"三菱電機グループはすべての活動において、人権を尊 持
持 重します。",15,プライバシー,0.4001
"また、すべての従業員がいきいきと働ける職場環境を実現 続 的
続 的 します。",15,労働条件,0.4245
"また、すべての従業員がいきいきと働ける職場環境を実現 続 的
続 的 します。",15,労働時間,0.3778
"また、すべての従業員がいきいきと働ける職場環境を実現 続 的
続 的 します。",15,児童労働,0.3691
"イン ソリューション事業や脱炭素関連事業の成果を刈り取ることで、
放送機器、その他 フラBAでは、事業を通じて、世界の重要インフラの安定稼働と 更なる成長軌道に乗せていきます。",21,生物および食料資源の汚染,0.3057
"イン ソリューション事業や脱炭素関連事業の成果を刈り取ることで、
放送機器、その他 フラBAでは、事業を通じて、世界の重要インフラの安定稼働と 更なる成長軌道に乗せていきます。",21,健康と安全,0.3639
"また、最重点市場である ものづくり現場の設備設計から、生産、保守・保全の全領域において「、設備稼働率向
中国では、迅速かつ市場ニーズをより捉えた価値提供を実現す 上」や「省エネ制御」などの多様な課題を同時に解決する必要性が拡大しています。",24,健康と安全,0.3466
"2 ルの強化による収益力の向上及び昇降機の製品ポートフォリオ
つ目は「安全・安心＆快適ソリューション」です。",25,健康と安全,0.461
"大きく変化しなが 盤の上に、グリーンエナジー/安全・安心＆快適/ビルマネジメ
「NEXIEZ-Fit（」ネクシーズ フィット）を販売開始しています。",26,健康と安全,0.3403
"このような取組みによって顧客からの高 ループの強みと市場ニーズが合致する分野へリソースを集中し
い支持・信頼を獲得し、事業の持続的成長を実現していきます。",29,海洋資源の採取と利用,0.3094
"このような取組みによって顧客からの高 ループの強みと市場ニーズが合致する分野へリソースを集中し
い支持・信頼を獲得し、事業の持続的成長を実現していきます。",29,健康と安全,0.3393
"2023年度はルネサス エレクトロニクス株式会社の株式等、約
1,693億円を売却しました。",32,エネルギー,0.3258
"さらにゲームチェ さらに、国内外の大学など研究開発機関やパートナー企業とも積極的に連携し、開発加速と価値創
ンジなど将来に備えた新技術の探索・創出にも注力します。",33,健康と安全,0.318
"研究開発の基本方針
* Silicon Carbide（炭化ケイ素）",33,児童労働,0.3045
"研究開発の基本方針
* Silicon Carbide（炭化ケイ素）",33,企業文化,0.3013
"発生したCO2を原料として燃料を製造すること 「循環型 デジタル・エンジニアリング」は、お客様から得られたデータをデジタル空間に集約・分析す
は、カーボンリサイクルの有効な手段として注目されています。",34,水の消費と取水,0.3569
"発生したCO2を原料として燃料を製造すること 「循環型 デジタル・エンジニアリング」は、お客様から得られたデータをデジタル空間に集約・分析す
は、カーボンリサイクルの有効な手段として注目されています。",34,海洋資源の採取と利用,0.3287
"発生したCO2を原料として燃料を製造すること 「循環型 デジタル・エンジニアリング」は、お客様から得られたデータをデジタル空間に集約・分析す
は、カーボンリサイクルの有効な手段として注目されています。",34,循環経済,0.3129
"発生したCO2を原料として燃料を製造すること 「循環型 デジタル・エンジニアリング」は、お客様から得られたデータをデジタル空間に集約・分析す
は、カーボンリサイクルの有効な手段として注目されています。",34,健康と安全,0.3146
"生産効率の低さやコストの高さという ると共にグループ内が強くつながり知恵を出し合うことで、新たな価値を生み出し社会課題の解決に
課題を克服するため、高効率なシステム構成とシステム運転条件の開発を進め、本技術の早期社会 貢献するものです。",34,エネルギー,0.3045
"生産効率の低さやコストの高さという ると共にグループ内が強くつながり知恵を出し合うことで、新たな価値を生み出し社会課題の解決に
課題を克服するため、高効率なシステム構成とシステム運転条件の開発を進め、本技術の早期社会 貢献するものです。",34,健康と安全,0.3659
"その第1弾として、サーキュラーエコノミーをテーマにした講座を2023年10月に グローバルにスピード感のある開発を推進するため、2024年度から2030年度までに、産学官連携
東京大学内に設置しました。",35,非常に懸念の高い物質,0.3044
その実現のカギを握る要素の一つが、電力 技術をもとに、1人の作業者にフォーカスして現場作業の効率化 動運転の実現に取り組んでいます。,36,エネルギー,0.3269
"Open Technology Bank活動では、知的財産
おり、社会課題解決につながるユースケース検討と知的財産の確保に取り組んでいます。",38,海洋資源の採取と利用,0.348
"Open Technology Bank活動では、知的財産
おり、社会課題解決につながるユースケース検討と知的財産の確保に取り組んでいます。",38,健康と安全,0.33
"AIを活用し の提供や共同実証といった共創事例を複数創出
たソリューション開発に加えて、コンポーネント・システム価値を高めるためのAIの組み込みも進んで しています。",38,健康と安全,0.3293
また、技術を機能とデザインの両面から保 ●ソリューション比率 す。,38,平等と機会,0.3082
"“「技術」で世界 2023年に出資をしたシンガポール発のスタートアップ「Hydroleap Pte. Ltd.（」以下Hydroleap）と
に変革を起こす”をミッションに、国内外の優れたスタートアップに投資、協業しています。",41,水の汚染,0.3114
"“「技術」で世界 2023年に出資をしたシンガポール発のスタートアップ「Hydroleap Pte. Ltd.（」以下Hydroleap）と
に変革を起こす”をミッションに、国内外の優れたスタートアップに投資、協業しています。",41,水の消費と取水,0.3067
"“「技術」で世界 2023年に出資をしたシンガポール発のスタートアップ「Hydroleap Pte. Ltd.（」以下Hydroleap）と
に変革を起こす”をミッションに、国内外の優れたスタートアップに投資、協業しています。",41,放水,0.3022
"“「技術」で世界 2023年に出資をしたシンガポール発のスタートアップ「Hydroleap Pte. Ltd.（」以下Hydroleap）と
に変革を起こす”をミッションに、国内外の優れたスタートアップに投資、協業しています。",41,健康と安全,0.3297
"投資領域を、サステナビリティとデジタル、ディープテック分野に絞り、事 Hydroleapの持つ水処理技術「電解凝
業シナジーによる戦略リターンを狙います。",41,水の消費と取水,0.3216
"Hydroleapは、この水問題の解決に向けて水処理ソリューションを提供していま
有望なスタートアップへの出資、協業を加速することを目的とし、VCファンドへの出資を150億 す。",41,水の汚染,0.3623
"Hydroleapは、この水問題の解決に向けて水処理ソリューションを提供していま
有望なスタートアップへの出資、協業を加速することを目的とし、VCファンドへの出資を150億 す。",41,水の消費と取水,0.3938
"Hydroleapは、この水問題の解決に向けて水処理ソリューションを提供していま
有望なスタートアップへの出資、協業を加速することを目的とし、VCファンドへの出資を150億 す。",41,放水,0.3433
"Hydroleapは、この水問題の解決に向けて水処理ソリューションを提供していま
有望なスタートアップへの出資、協業を加速することを目的とし、VCファンドへの出資を150億 す。",41,海洋資源の採取と利用,0.3537
"Hydroleapは、この水問題の解決に向けて水処理ソリューションを提供していま
有望なスタートアップへの出資、協業を加速することを目的とし、VCファンドへの出資を150億 す。",41,健康と安全,0.3037
"これらの基盤を速やかに整備するため、既にグローバルで広く活用さ
機グループが培ってきた様々な分野におけるナレッジを新たな価値創出に広く活用するため、組織や れているソフトウエアを最大限に利用し、グローバルパートナーとの連携の活性化を図ります。",42,海洋資源の採取と利用,0.3163
"これらの基盤を速やかに整備するため、既にグローバルで広く活用さ
機グループが培ってきた様々な分野におけるナレッジを新たな価値創出に広く活用するため、組織や れているソフトウエアを最大限に利用し、グローバルパートナーとの連携の活性化を図ります。",42,健康と安全,0.3159
"さらに、この活動は日本に ンセンターと事業本部によるスクラム活動及び事業化開発において、開発品質を担保するためのア
とどまらず、海外への展開も計画しています。",43,健康と安全,0.3592
実用化には詳細 空調設定温度 各エアコンの設定温度を出力してください。,44,気候変動への適応,0.3399
"この持続的な成長実現の原動力は人であり「、人＝将来の価値を生み 現時点の人財やスキルを前提とするのではなく、将来的な目標からバックキャストする形で、必要と
出す資本」と捉える「人的資本経営」を、より一層推進します。",45,エネルギー,0.3025
"経営幹部候補者育成プログラムや海外拠点のナショナルスタッフのサクセッションマネジメントとの
2023年4月には、最初の幹部候補研修参加者より三菱 連動により、グローバルでの人的資源の戦略的育成・配置転換を実現します。",48,海洋資源の採取と利用,0.3254
従業員のキャリアプランや目標の実現・成 求職制度（Career Challenge制度）を導入しています。,49,労働条件,0.3106
"る日本最大のアワードである「D&I AWARD 2023」において最高評価で 山田進太郎D&I財団「Girls Meet STEM Career」
ある「ベストワークプレイス」に認定されました。",51,健康と安全,0.3587
"る日本最大のアワードである「D&I AWARD 2023」において最高評価で 山田進太郎D&I財団「Girls Meet STEM Career」
ある「ベストワークプレイス」に認定されました。",51,平等と機会,0.3164
"また2023年には、DE&I推進や女性活躍推進において阻害要因となりえるアンコンシャス・ 極的な雇用を進めており、障がい者が働きやすい職場環境の整備を目指し、バリアフリー化などの取
バイアスを意識してコントロールするスキルを獲得してもらうことを目的に、全経営層・管理職を対象 組みも進めています。",52,健康と安全,0.302
"また2023年には、DE&I推進や女性活躍推進において阻害要因となりえるアンコンシャス・ 極的な雇用を進めており、障がい者が働きやすい職場環境の整備を目指し、バリアフリー化などの取
バイアスを意識してコントロールするスキルを獲得してもらうことを目的に、全経営層・管理職を対象 組みも進めています。",52,障害者の雇用,0.3541
"また2023年には、DE&I推進や女性活躍推進において阻害要因となりえるアンコンシャス・ 極的な雇用を進めており、障がい者が働きやすい職場環境の整備を目指し、バリアフリー化などの取
バイアスを意識してコントロールするスキルを獲得してもらうことを目的に、全経営層・管理職を対象 組みも進めています。",52,児童労働,0.3077
"にかかわらず、管理職候補者を見える化し、中期的な育成及び配置計 メルコテンダーメイツ株式会社の社名は、健常者社員、チャレンジド社員（障がいのある社員）の双
画を策定することで、多様な人財の登用を目指しています。",52,障害者の雇用,0.3094
"ソフト面（理解促進・浸透）では、毎年6月を「MELCO PRIDE MONTH」として位置付け、経営層によ 三菱電機グループでは、2050年に目指す社会を「笑顔あふれる持続可能な社会」と定義しサステ
るメッセージ発信を通じたトップコミットメントや、多様な性を理解する取組みの実施（LGBTQ理解の ナビリティ経営に取り組んでいます。",53,マイクロプラスチック,0.3131
"誰もが安心して、いきいきと働ける職場環境の実 たりの所定就業時間外時間は2019年度比で約
現に向けて、職場環境への投資を積極的に実施していきます。",54,労働時間,0.3407
"三菱電機の「育児休職制度」は子が1歳到達後の3月 従業員本人が子の学校行事への参加や療養・介護・看護・ボランティアなどを行う場合、会社の承認
（特別な事情がある場合は2歳到達後の最初の3月末日まで延長可能）まで、また「育児短時間勤務 を受けたときはセルフサポート休暇を取得することができます。",55,マイクロプラスチック,0.3038
"三菱電機の「育児休職制度」は子が1歳到達後の3月 従業員本人が子の学校行事への参加や療養・介護・看護・ボランティアなどを行う場合、会社の承認
（特別な事情がある場合は2歳到達後の最初の3月末日まで延長可能）まで、また「育児短時間勤務 を受けたときはセルフサポート休暇を取得することができます。",55,児童労働,0.3578
"さらに、これらの取組みについて、対象となる従業員だけではな の多様化等を踏まえ、育児・介護などの事情を抱える従業員もキャリアを継続できるよう各種制度を
く、管理職や新入社員に対して、周知や両立支援に対する意識啓発などを行い、各種制度を活用しや 導入しています。",55,健康と安全,0.3047
"さらに、これらの取組みについて、対象となる従業員だけではな の多様化等を踏まえ、育児・介護などの事情を抱える従業員もキャリアを継続できるよう各種制度を
く、管理職や新入社員に対して、周知や両立支援に対する意識啓発などを行い、各種制度を活用しや 導入しています。",55,障害者の雇用,0.3052
"さらに、これらの取組みについて、対象となる従業員だけではな の多様化等を踏まえ、育児・介護などの事情を抱える従業員もキャリアを継続できるよう各種制度を
く、管理職や新入社員に対して、周知や両立支援に対する意識啓発などを行い、各種制度を活用しや 導入しています。",55,児童労働,0.3459
"今後も、従業員が個人生活の充実と自らのキャリア形成を る「キャリア支援休職制度」や、育児・介護及び持病等による治療のため転居が困難な従業員に対して
追求することができる職場風土の醸成に努めていきます。",55,労働条件,0.3526
"今後も、従業員が個人生活の充実と自らのキャリア形成を る「キャリア支援休職制度」や、育児・介護及び持病等による治療のため転居が困難な従業員に対して
追求することができる職場風土の醸成に努めていきます。",55,健康と安全,0.389
"今後も、従業員が個人生活の充実と自らのキャリア形成を る「キャリア支援休職制度」や、育児・介護及び持病等による治療のため転居が困難な従業員に対して
追求することができる職場風土の醸成に努めていきます。",55,障害者の雇用,0.3285
"今後も、従業員が個人生活の充実と自らのキャリア形成を る「キャリア支援休職制度」や、育児・介護及び持病等による治療のため転居が困難な従業員に対して
追求することができる職場風土の醸成に努めていきます。",55,児童労働,0.3725
"三菱電機グループDE&Iサイト「多様な人財活躍 ライフステージに応じた両立支援制度」 「三菱電機グループ健康経営宣言」を発信し、組織全体における方針を明確化するとともに、各種人
事諸施策と一体化し、Well-Beingの向上に向けた総合的な取組みを行っています。",55,健康と安全,0.3761
"グループ全体での健康増進活動（MHP） 育児や介護と仕事の両立支援のため、育児・介護サービス利用料補助等のメニューは通常ポイント
三菱電機グループの健康経営 の２倍の補助を支給しています。",56,健康と安全,0.3162
"オンライン診療 の相違に関わらず、また人間関係の悪化や失敗を心配することなく、いつでも、誰もが、誰に対して発
の活用の他、動画コンテンツを用いて月経や更年期といった健康課題について男女問わず学ぶことで相互 言しても歓迎される」状態です。",56,健康と安全,0.3432
"三菱電機では心理的安全性を高めるために「心理的安全性ガイドライン」を策定し全従業員に公
私生活の安定・充実 開しています。",56,健康と安全,0.4502
"三菱電機では心理的安全性を高めるために「心理的安全性ガイドライン」を策定し全従業員に公
私生活の安定・充実 開しています。",56,プライバシー,0.3607
"三菱電機では、経 ている従業員意識サーベイに心理的安全性に関する設問を追加しモニタリングの仕組みを導入して
済生活基盤の安定と拡充、従業員や家族との心のふれあい・豊かな人間性の創造、心身の健康の維 います。",56,健康と安全,0.4148
"そして、この事業創出を支える上で欠かせないのが「循環型 デジタル・エンジニアリング」によるイ
ノベーションです。",59,循環経済,0.3118
"欧州における企業のサステナビリティ情報開示に関する法令
*3 Corporate Sustainability Due Diligence Directive。",59,健康と安全,0.3038
"欧州における企業のサステナビリティ情報開示に関する法令
*3 Corporate Sustainability Due Diligence Directive。",59,プライバシー,0.3366
"サステナビリティの考え方 サステナビリティ委員会で定めた方針・計画や部会・プロジェクト等で推進する具体的な取組みにつ
いては、社内各部門・国内外関係会社に共有し、グループ全体で連携して課題解決に取り組んでいます。",60,健康と安全,0.3063
"社会からの期待や要請・意見を活動に反映させ、社会や環境に与え ティ推進、環境推進、DE＆I等を統合するとともに、社会課題を解決する新たな事業創出の機能を持
るネガティブな影響を最小化し、持続可能な社会の実現に向けて取り組んでいます。",60,気候変動への適応,0.3117
"社会からの期待や要請・意見を活動に反映させ、社会や環境に与え ティ推進、環境推進、DE＆I等を統合するとともに、社会課題を解決する新たな事業創出の機能を持
るネガティブな影響を最小化し、持続可能な社会の実現に向けて取り組んでいます。",60,水の汚染,0.3048
"社会からの期待や要請・意見を活動に反映させ、社会や環境に与え ティ推進、環境推進、DE＆I等を統合するとともに、社会課題を解決する新たな事業創出の機能を持
るネガティブな影響を最小化し、持続可能な社会の実現に向けて取り組んでいます。",60,健康と安全,0.347
"社会からの期待や要請・意見を活動に反映させ、社会や環境に与え ティ推進、環境推進、DE＆I等を統合するとともに、社会課題を解決する新たな事業創出の機能を持
るネガティブな影響を最小化し、持続可能な社会の実現に向けて取り組んでいます。",60,児童労働,0.3328
"これまで培った技術や新たに開発する先進的な技術を用い「、環境ビジョン2050」に従って、多岐に
三菱電機グループの長期環境経営ビジョンである「環境ビジョン2050」は、三菱電機グループが わたる事業を通じて「気候変動対策「」循環型社会の形成」に貢献する製品・サービスを提供します。",64,健康と安全,0.3101
"して、グループ内外の力を結集し全従業員が情熱を持って次世代に向けたイノベーションに挑戦し、
2050年に向けたあるべき姿を明確にし「、環境宣言「」3つの環境行動指針「」重点取組み」を示してい 新しい価値観を提案していきます。",64,エネルギー,0.3043
"これらのリスクは、費用(生
2050年までの長期環境経営ビジョンである「環境ビジョン2050」の下、2030年度までに工場・オ 産・社内管理・資金調達コスト等)の増加、収益の減少等を招くおそれがあります。",65,空気の汚染,0.3338
"これらのリスクは、費用(生
2050年までの長期環境経営ビジョンである「環境ビジョン2050」の下、2030年度までに工場・オ 産・社内管理・資金調達コスト等)の増加、収益の減少等を招くおそれがあります。",65,水の汚染,0.3525
"これらのリスクは、費用(生
2050年までの長期環境経営ビジョンである「環境ビジョン2050」の下、2030年度までに工場・オ 産・社内管理・資金調達コスト等)の増加、収益の減少等を招くおそれがあります。",65,生物および食料資源の汚染,0.3941
"これらのリスクは、費用(生
2050年までの長期環境経営ビジョンである「環境ビジョン2050」の下、2030年度までに工場・オ 産・社内管理・資金調達コスト等)の増加、収益の減少等を招くおそれがあります。",65,生物多様性の損失,0.3151
"これらのリスクは、費用(生
2050年までの長期環境経営ビジョンである「環境ビジョン2050」の下、2030年度までに工場・オ 産・社内管理・資金調達コスト等)の増加、収益の減少等を招くおそれがあります。",65,絶滅リスク,0.362
"これらのリスクは、費用(生
2050年までの長期環境経営ビジョンである「環境ビジョン2050」の下、2030年度までに工場・オ 産・社内管理・資金調達コスト等)の増加、収益の減少等を招くおそれがあります。",65,健康と安全,0.3146
"この認識の下「、環境ビジョン2050」や「環境計画2025」、及びSBTに関する 化対策や省資源、リサイクル性の向上等を図る環境配慮設計をより一層推進していくことでその影響
取組みを事業戦略に織り込み、技術開発や事業開発を進めています。",65,気候変動への適応,0.3149
"この認識の下「、環境ビジョン2050」や「環境計画2025」、及びSBTに関する 化対策や省資源、リサイクル性の向上等を図る環境配慮設計をより一層推進していくことでその影響
取組みを事業戦略に織り込み、技術開発や事業開発を進めています。",65,空気の汚染,0.3084
"この認識の下「、環境ビジョン2050」や「環境計画2025」、及びSBTに関する 化対策や省資源、リサイクル性の向上等を図る環境配慮設計をより一層推進していくことでその影響
取組みを事業戦略に織り込み、技術開発や事業開発を進めています。",65,水の汚染,0.3548
"この認識の下「、環境ビジョン2050」や「環境計画2025」、及びSBTに関する 化対策や省資源、リサイクル性の向上等を図る環境配慮設計をより一層推進していくことでその影響
取組みを事業戦略に織り込み、技術開発や事業開発を進めています。",65,生物および食料資源の汚染,0.4187
"この認識の下「、環境ビジョン2050」や「環境計画2025」、及びSBTに関する 化対策や省資源、リサイクル性の向上等を図る環境配慮設計をより一層推進していくことでその影響
取組みを事業戦略に織り込み、技術開発や事業開発を進めています。",65,水の消費と取水,0.3035
"この認識の下「、環境ビジョン2050」や「環境計画2025」、及びSBTに関する 化対策や省資源、リサイクル性の向上等を図る環境配慮設計をより一層推進していくことでその影響
取組みを事業戦略に織り込み、技術開発や事業開発を進めています。",65,海洋資源の採取と利用,0.3021
"この認識の下「、環境ビジョン2050」や「環境計画2025」、及びSBTに関する 化対策や省資源、リサイクル性の向上等を図る環境配慮設計をより一層推進していくことでその影響
取組みを事業戦略に織り込み、技術開発や事業開発を進めています。",65,健康と安全,0.3425
"三菱電機グループが展開する幅広い事業の中で、電化、再生可能エネルギーの普及促進、省エネル 一方、世界各国で気候変動対策よりも経済発展が優先された場合、大雨や洪水の多発や異常気象
ギー、エネルギーマネジメント、スマート制御を、社会が脱炭素に向かうための重要な要素としています。",65,気候変動への適応,0.3746
"三菱電機グループが展開する幅広い事業の中で、電化、再生可能エネルギーの普及促進、省エネル 一方、世界各国で気候変動対策よりも経済発展が優先された場合、大雨や洪水の多発や異常気象
ギー、エネルギーマネジメント、スマート制御を、社会が脱炭素に向かうための重要な要素としています。",65,気候変動の緩和,0.3154
"三菱電機グループが展開する幅広い事業の中で、電化、再生可能エネルギーの普及促進、省エネル 一方、世界各国で気候変動対策よりも経済発展が優先された場合、大雨や洪水の多発や異常気象
ギー、エネルギーマネジメント、スマート制御を、社会が脱炭素に向かうための重要な要素としています。",65,エネルギー,0.3865
"三菱電機グループが展開する幅広い事業の中で、電化、再生可能エネルギーの普及促進、省エネル 一方、世界各国で気候変動対策よりも経済発展が優先された場合、大雨や洪水の多発や異常気象
ギー、エネルギーマネジメント、スマート制御を、社会が脱炭素に向かうための重要な要素としています。",65,水の消費と取水,0.3155
"三菱電機グループが展開する幅広い事業の中で、電化、再生可能エネルギーの普及促進、省エネル 一方、世界各国で気候変動対策よりも経済発展が優先された場合、大雨や洪水の多発や異常気象
ギー、エネルギーマネジメント、スマート制御を、社会が脱炭素に向かうための重要な要素としています。",65,循環経済,0.3282
