sentence,page,topic,similarity
"成長した社員が帰国後も研究所で活 研究では DXd ADC に続く柱の創出を目指し、マルチモ 緻化による臨床試験での成功確率向上と実臨床での精密医療
を生み出す第一三共の「人」にあります。",15,健康と安全,0.3518
さらに女性や外国籍の方を含む多様な人 がり、継続的に採用することで、S＆Tを有する社員の増強を Institute のさらなる展開を行います。,15,健康と安全,0.3032
"2023年よりリードインベスターとして第一三共との協働エン
地域の疾患・医療提供体制など現地のニーズを収集し、その情報をもとに、各地域で必要な人材育成・医療サービスを提供する ゲージメントを担当してきました。",17,健康と安全,0.3179
"常に
取り組み 医薬品は「、高品質な医薬品」に「適正な情報の提供」が合わさってはじめて良い薬となります。",18,健康と安全,0.3158
"今後、より
し、Patient Safetyにつなげています。",18,健康と安全,0.4773
"者さんに1日でも早く使用いただけるよう、患者さんの安全を確保 とが可能であり、患者さんの副作用リスクの軽減や治療継続の向
提供も実施しています。",18,健康と安全,0.4887
"者さんに1日でも早く使用いただけるよう、患者さんの安全を確保 とが可能であり、患者さんの副作用リスクの軽減や治療継続の向
提供も実施しています。",18,平等と機会,0.315
"治験計画に関しては、患者さんからいただ
するさまざまな取り組みを実施していますが、その安全管理の軸と 上につなげています。",18,健康と安全,0.3626
"Patient Centricityは、当社グループの企業活動 階における開発プロセスに患者さんの声や視点を取り入れることが
の中核であり、極めて重要な価値観です。",19,健康と安全,0.401
"Patient Centricityは、当社グループの企業活動 階における開発プロセスに患者さんの声や視点を取り入れることが
の中核であり、極めて重要な価値観です。",19,児童労働,0.3145
"Patient Centricityは、当社グループの企業活動 階における開発プロセスに患者さんの声や視点を取り入れることが
の中核であり、極めて重要な価値観です。",19,プライバシー,0.3098
"本座談会では、当社のPatient Centricityに基づいた活動を共有 Oliver 私は20年前に営業担当として製薬業界でのキャリアをス
いただくとともに、医療現場における患者さんの課題に照らし合わせ、 タートしました。",19,健康と安全,0.3653
"本座談会では、当社のPatient Centricityに基づいた活動を共有 Oliver 私は20年前に営業担当として製薬業界でのキャリアをス
いただくとともに、医療現場における患者さんの課題に照らし合わせ、 タートしました。",19,プライバシー,0.3089
"患の現状と課題について多様なステークホルダーと議論し、生活の質
小松 Patient Centricity について考える上では、患者さんへの （QOL）を改善するための支援を行いました。",19,健康と安全,0.3691
"しかし、 上野 オンコロジーとスペシャルティ領域でのPatient Centricityの
患者さんの声に耳を傾け、組織全体で患者さんとともに価値を生み出していく 私たち専門医が、患者さんにとって何が重要かを理解して説明し、医 取り組みについて具体的に教えてください。",19,健康と安全,0.307
"個々の患者さんにとって何が最も重要で最適かを議論 また、年間を通じて900以上の世界中の患者アドボカシー団体と緊
し、双方とも納得できる結論に導くことがPatient Centricityの本質 密に連携しています。",19,非常に懸念の高い物質,0.3053
"個々の患者さんにとって何が最も重要で最適かを議論 また、年間を通じて900以上の世界中の患者アドボカシー団体と緊
し、双方とも納得できる結論に導くことがPatient Centricityの本質 密に連携しています。",19,健康と安全,0.3533
"築し、患者さんの意識向上を目的とする啓発・教育などのプログラム
上野 続いて当社におけるPatient Centricityの推進について、 を共同開発しています。",19,健康と安全,0.313
加えて、がんに対する社会的なスティグマを軽減 のPatient Engagement Functionを立ち上げました。,20,児童労働,0.3079
"オンコロジー きる機会を作ることで、患者さん個人の価値観やニーズを見つけ出 は全て医薬品の提供につながっており、患者さんの役に立つことが
させるために、キャンペーンや公衆教育への支援等を通じた意識向 ビジネスユニットのPatient Advocacyチームと密に連携し、当社グ す必要があります。",20,健康と安全,0.3683
"オンコロジー きる機会を作ることで、患者さん個人の価値観やニーズを見つけ出 は全て医薬品の提供につながっており、患者さんの役に立つことが
させるために、キャンペーンや公衆教育への支援等を通じた意識向 ビジネスユニットのPatient Advocacyチームと密に連携し、当社グ す必要があります。",20,平等と機会,0.3167
ループ全体として一貫したアプローチを行っており、また、医療関係 患者さんのニーズを正確に把握するためには、多様なチャネルを 最も重要なことは、患者さんの声を「聴くこと」です。,20,健康と安全,0.3339
"全ての患者さ
患者さんのQOLを大事にし「、がんとともに生きる」ことを目標に、 者が心血管疾患を抱える患者さんのLife Journey全体を長期視点 活用する必要があります。",20,水の消費と取水,0.3175
"全ての患者さ
患者さんのQOLを大事にし「、がんとともに生きる」ことを目標に、 者が心血管疾患を抱える患者さんのLife Journey全体を長期視点 活用する必要があります。",20,健康と安全,0.3987
"私が取り組んでいることの一つに、患者さん んとそのご家族がより良い生活を実現するために何ができるのかを
患者さんとその家族がより良い、より長い人生を送るために必要な で捉え、包括的に管理できるようサポートしています。",20,生物および食料資源の汚染,0.3105
"私が取り組んでいることの一つに、患者さん んとそのご家族がより良い生活を実現するために何ができるのかを
患者さんとその家族がより良い、より長い人生を送るために必要な で捉え、包括的に管理できるようサポートしています。",20,水の消費と取水,0.3731
"私が取り組んでいることの一つに、患者さん んとそのご家族がより良い生活を実現するために何ができるのかを
患者さんとその家族がより良い、より長い人生を送るために必要な で捉え、包括的に管理できるようサポートしています。",20,健康と安全,0.4622
"私が取り組んでいることの一つに、患者さん んとそのご家族がより良い生活を実現するために何ができるのかを
患者さんとその家族がより良い、より長い人生を送るために必要な で捉え、包括的に管理できるようサポートしています。",20,児童労働,0.3284
"ツールは約6ページ 考え、患者さんの声を聴き、組織を超えて連携し、患者さんの希望を
サポートを提供することに日々取り組んでいます。",20,健康と安全,0.3875
"欧州10ヵ国の患者団体 のノートで構成され、患者さんが自分の生活背景、体調の変化、疑問 実現させることが、私たちが目指すPatient Centricityではないかと
Oliver 私は心血管疾患にフォーカスしたPatient Centricityに にアンケートを行い、当社が欧州全体に広く認知され、さらなる協 点などを書き込み、診察時に医師と共有することで、コミュニケーショ 思います。",20,健康と安全,0.3561
まず、２ 上野 Patient Advocacyでの900以上の患者団体との連携、欧州 め、有意義な方法で患者さんとのコミュニケーションを行い、価値を提 る改善・成功を果たすことができると思います。,20,健康と安全,0.3315
"現在は患者さんもご自身の症 また、個々の患者さんだけでなく、社会全体への啓発活動も大事
に関する疾病啓発キャンペーンを展開しており、また、全ての活動 生、当社グループのグローバルな取り組みについて、どのようにお感 状や疾患、副作用について多くの情報を持っていて、ニーズと要望も です。",20,健康と安全,0.3541
Care for Every Heartbeat※6」を 小松 多くの患者団体と関係を構築し、Patient Centricityを取り入 体も疾患の認知と教育にますます力を入れるようになりました。,20,健康と安全,0.3402
特に、患者さんに適 このような社会の変化の中で、私たち製薬業界は、医薬品を通じ 唆を得ました。,20,気候変動への適応,0.3278
特に、患者さんに適 このような社会の変化の中で、私たち製薬業界は、医薬品を通じ 唆を得ました。,20,生物および食料資源の汚染,0.3245
特に、患者さんに適 このような社会の変化の中で、私たち製薬業界は、医薬品を通じ 唆を得ました。,20,健康と安全,0.3822
"まず、Patient Centricityのマインドセットを第一三共
を提供しています。",20,健康と安全,0.3005
"切な情報を提供し、実際のご懸念やニーズを知ることができるという た貢献のみならず、疾患啓発情報の充実などにより患者さんのエン グループの全ての国、地域、組織において、より一層浸透させる必要
また、EUスペシャルティビジネ 点から、患者団体との信頼関係に基づいたPatient Advocacy活動 パワーメントを高めることで、医師と患者さんのコミュニケーションの があるということです。",20,健康と安全,0.3661
"私たち製薬会社が行っている全てのことは、
スユニットとオンコロジービジネ を推進することは重要だと思います。",20,健康と安全,0.3396
"QOL向上や予防・教育をサポー 択をしていただくために、より深い患者さん視点での情報提供を実 患者さんとの価値を共創していくためには、患者団体を含む多くの
トするための革新的なプロジェ 医療の「現場」における課題認識 施し、彼らの活動をサポートすることです。",20,健康と安全,0.334
昨年度に引き続き、今 上野 小松先生にお聞きしたいのですが、臨床・パブリックヘルス 責任を持って患者団体と連携し、長期的な信頼関係を築くことが成 社会を実現していきます。,20,マイクロプラスチック,0.3444
昨年度に引き続き、今 上野 小松先生にお聞きしたいのですが、臨床・パブリックヘルス 責任を持って患者団体と連携し、長期的な信頼関係を築くことが成 社会を実現していきます。,20,健康と安全,0.3633
"患者さんの早期診断や治療改善に向け、
年度の世界心臓デーでは、3つ 心血管疾患に対する現在の認識や考え の専門家のお立場から医療現場において、Patient Centricityを実 功の鍵だと考えます。",20,健康と安全,0.4213
"まず、Merck &Co., Inc., Rahway, NJ, USA（米国メルク社）と 進捗しており、2025年度目標の達成に一層自信を深めています。",21,マイクロプラスチック,0.3044
"まず、Merck &Co., Inc., Rahway, NJ, USA（米国メルク社）と 進捗しており、2025年度目標の達成に一層自信を深めています。",21,健康と安全,0.3402
"この提携により、より早く、より多く からは「、3ADC最大化の実現」と「既存事業・製品の利益成長」につ
将来成長のための投資と株主還元の の患者さんに開発中の当社製品をお届けすることができるようにな いて、進捗状況を説明します。",21,健康と安全,0.304
"これからも、2030年ビジョン「サステナブルな社 が順調に伸びており、取得した全ての適応症においてトップシェア
会の発展に貢献する先進的グローバルヘルスケアカンパニー」の を確保しています。",21,健康と安全,0.3675
"第5期中計開始より3年が経ち、投資先行期から、いよいよ利益 DS‐6000については、米国メルク社との戦略的提携を通じて適応 自己株式取得を通じて資本効率を拡大することで、2024年度は
拡大期が近づいてきていることを強く感じています。",22,水の消費と取水,0.314
"第5期中計開始より3年が経ち、投資先行期から、いよいよ利益 DS‐6000については、米国メルク社との戦略的提携を通じて適応 自己株式取得を通じて資本効率を拡大することで、2024年度は
拡大期が近づいてきていることを強く感じています。",22,海洋資源の使用,0.3312
"第5期中計開始より3年が経ち、投資先行期から、いよいよ利益 DS‐6000については、米国メルク社との戦略的提携を通じて適応 自己株式取得を通じて資本効率を拡大することで、2024年度は
拡大期が近づいてきていることを強く感じています。",22,海洋資源の採取と利用,0.3203
制定し、Head of Global Information Securityのリーダーシップのも 貢献しています。,23,健康と安全,0.3314
"を整理した標準モデルやOTセキュリティリスクの評価・管理プロセス
同ポリシーで言及している当社グループの情報およびシステ 等を設計し、セキュリティ対策を進めています。",23,健康と安全,0.358
取締役につい 2030 年ビジョン実現や企業価値向上に向けた取り組みやお考え 社の研究開発力に信頼を寄せ続けていることがイノベーションの 執行のバランスの最適化とともに信頼関係の構築も重要です。,26,健康と安全,0.3235
"今
て、これらのスキルが欠けることのないよう多様性・バランスを考 についてお聞かせください。",26,生物多様性の損失,0.3655
"今
て、これらのスキルが欠けることのないよう多様性・バランスを考 についてお聞かせください。",26,平等と機会,0.3226
"この取り組みを通じて、全ての事業活動において患者さんを を含む全てのステークホルダーにとっての当社の企業価値とは何
分野における会社経営者としての経験から、企業経営全般および の浸透を図っていきたいと考えています。",26,健康と安全,0.3778
2024年に第一三共グ 想い、常に当社のパーパスである「世界中の人々の健康で豊かな か、絶えざる議論が必要です。,26,健康と安全,0.3437
当社の持続的成長に向けた課 能力を最大限発揮できるよう互いに協力し、信頼し合い、社員一 を向上させていくことを目指します。,26,健康と安全,0.3374
当社の持続的成長に向けた課 能力を最大限発揮できるよう互いに協力し、信頼し合い、社員一 を向上させていくことを目指します。,26,児童労働,0.3165
"2024年には社外取締役が新たに1名就任し、5名体 能・実効性の確保・向上に努めるとともに、当社のコーポレートガ 報告
制となっています。",27,健康と安全,0.3047
社外5名、 • 2 023年度は計16回開催し、全ての取締役および監査役が全ての回に出席しています。,27,空気の汚染,0.3049
社外5名、 • 2 023年度は計16回開催し、全ての取締役および監査役が全ての回に出席しています。,27,水の汚染,0.3304
社外5名、 • 2 023年度は計16回開催し、全ての取締役および監査役が全ての回に出席しています。,27,生物および食料資源の汚染,0.3167
社外5名、 • 2 023年度は計16回開催し、全ての取締役および監査役が全ての回に出席しています。,27,水の消費と取水,0.3473
社外5名、 • 2 023年度は計16回開催し、全ての取締役および監査役が全ての回に出席しています。,27,海洋資源の採取と利用,0.3011
社外5名、 • 2 023年度は計16回開催し、全ての取締役および監査役が全ての回に出席しています。,27,健康と安全,0.3642
社外5名、 • 2 023年度は計16回開催し、全ての取締役および監査役が全ての回に出席しています。,27,平等と機会,0.3243
経営の適法性および健全性を監査 含む内部監査（三次統制）による内部統制システムを構築していま 押しができたと思います。,27,健康と安全,0.3786
"また、CEO候 CEOおよびCOOの解職については、会社法およびCEO資格要件定
トリックスを策定しています。",28,平等と機会,0.3318
"CEOおよびCOOの 員会において十分に審議し、同委員会の答申を受け、取締役会の
で示した2030年ビジョン「サステナブルな社会の発展に貢献する 選定しています。",28,健康と安全,0.3469
• 優 秀な人材を確保・維持できる報酬水準を備えた報酬制度 酬および退職慰労金制度は採用していません。,29,労働条件,0.3026
• 優 秀な人材を確保・維持できる報酬水準を備えた報酬制度 酬および退職慰労金制度は採用していません。,29,適切な賃金,0.41
• 優 秀な人材を確保・維持できる報酬水準を備えた報酬制度 酬および退職慰労金制度は採用していません。,29,健康と安全,0.3228
• 優 秀な人材を確保・維持できる報酬水準を備えた報酬制度 酬および退職慰労金制度は採用していません。,29,障害者の雇用,0.3114
"ある公正で合理的な報酬制度 代表取締役社長兼CEOの報酬等の構成割合は図１の通り設計 役位別の基準額 × 年度目標達成度
しています。",29,適切な賃金,0.4062
"ある公正で合理的な報酬制度 代表取締役社長兼CEOの報酬等の構成割合は図１の通り設計 役位別の基準額 × 年度目標達成度
しています。",29,健康と安全,0.3283
"ある公正で合理的な報酬制度 代表取締役社長兼CEOの報酬等の構成割合は図１の通り設計 役位別の基準額 × 年度目標達成度
しています。",29,平等と機会,0.3096
"監査役の個人別の報酬の額等は、株主 3 取締役会構成の最適化に向けたさらなる検討
しています。",30,適切な賃金,0.3032
"グローバル展開の拡大に伴い、優秀なグローバル人材の確保を 女性社員が長期的にキャリアを構築し、活躍できるよう女性活躍推進に
Scope２のCO2排出量を大幅に削減しています。",34,健康と安全,0.3128
"この活動が環境への負 である2015年度比で2025年度42％減、2030年度63％減を目標と
※2 Science Based Targets initiativeの略。",39,空気の汚染,0.3082
"この活動が環境への負 である2015年度比で2025年度42％減、2030年度63％減を目標と
※2 Science Based Targets initiativeの略。",39,水の汚染,0.3586
"この活動が環境への負 である2015年度比で2025年度42％減、2030年度63％減を目標と
※2 Science Based Targets initiativeの略。",39,生物および食料資源の汚染,0.3824
"パリ協定が求める水準と整合した温室効果
荷となり、ひいては環境問題を引き起こす可能性があると しています。",39,気候変動への適応,0.3275
"気候変動をはじめさまざまな環境問題に対し責任ある企 営・推進するため、EHS経営最高責任者を委員長とし、関係本 地内に自家消費型太陽光発電設備（年間発電量580MWh）を建設し、2022年2月の稼
業活動を行うために、第一三共グループ企業行動憲章および第 部長 、グループ会社社長を委員として構成する「EHS経営委員 働開始以降、毎年発電量が増加しています。",40,気候変動への適応,0.3237
"気候変動をはじめさまざまな環境問題に対し責任ある企 営・推進するため、EHS経営最高責任者を委員長とし、関係本 地内に自家消費型太陽光発電設備（年間発電量580MWh）を建設し、2022年2月の稼
業活動を行うために、第一三共グループ企業行動憲章および第 部長 、グループ会社社長を委員として構成する「EHS経営委員 働開始以降、毎年発電量が増加しています。",40,エネルギー,0.3638
"主要国の中央銀行や
金融規制当局などが参加する国際機関である金融安定理事会 (FSB) によって2015 ネ:51.9%、創エネ:26.9%)を達成しました。",40,健康と安全,0.3495
"2050年度までにGHG排出量を実質ゼロにするネットゼロ達成に向けて、「気候変
Scope（3 Cat.1）の削減に向けては、70％以上のサプライヤーが1.5℃ 動に対する移行計画」および取り組みについてネットゼロ認証の取得を目指します。",40,気候変動への適応,0.3747
"2050年度までにGHG排出量を実質ゼロにするネットゼロ達成に向けて、「気候変
Scope（3 Cat.1）の削減に向けては、70％以上のサプライヤーが1.5℃ 動に対する移行計画」および取り組みについてネットゼロ認証の取得を目指します。",40,気候変動の緩和,0.3369
"2050年度までにGHG排出量を実質ゼロにするネットゼロ達成に向けて、「気候変
Scope（3 Cat.1）の削減に向けては、70％以上のサプライヤーが1.5℃ 動に対する移行計画」および取り組みについてネットゼロ認証の取得を目指します。",40,空気の汚染,0.3288
"2050年度までにGHG排出量を実質ゼロにするネットゼロ達成に向けて、「気候変
Scope（3 Cat.1）の削減に向けては、70％以上のサプライヤーが1.5℃ 動に対する移行計画」および取り組みについてネットゼロ認証の取得を目指します。",40,水の汚染,0.3596
"2050年度までにGHG排出量を実質ゼロにするネットゼロ達成に向けて、「気候変
Scope（3 Cat.1）の削減に向けては、70％以上のサプライヤーが1.5℃ 動に対する移行計画」および取り組みについてネットゼロ認証の取得を目指します。",40,生物および食料資源の汚染,0.3142
"2050年度までにGHG排出量を実質ゼロにするネットゼロ達成に向けて、「気候変
Scope（3 Cat.1）の削減に向けては、70％以上のサプライヤーが1.5℃ 動に対する移行計画」および取り組みについてネットゼロ認証の取得を目指します。",40,水の消費と取水,0.3127
大気汚染・水質 ツ）、第一三共ブラジルなど海外グループ会社の工場も、各 質については、化学物質排出把握管理促進法のPRTR※8制度に 重量、および国際輸送した廃棄物はありません。,41,空気の汚染,0.3548
大気汚染・水質 ツ）、第一三共ブラジルなど海外グループ会社の工場も、各 質については、化学物質排出把握管理促進法のPRTR※8制度に 重量、および国際輸送した廃棄物はありません。,41,水の汚染,0.3223
汚染防止のため、国内グループの各工場・研究所では法規制よ 国・地域の法規制を遵守するため、定期的なモニタリングを 基づき適正な管理を行っています。,41,健康と安全,0.3665
"ま 万が一、汚染が判明した場合には、行政に報告するとともに近隣 当社グループは各国のガイドラインに基づき医薬品の環境影 （EFPIA）がEPS※9への取り組みを推進するグローバルな流れ
た、土壌汚染対策法および条例に基づき調査義務が発生した場合 の方々に対しても、適切に情報を開示し、汚染状況に応じた適切な 響評価を実施し、適切に対応しています。",41,気候変動への適応,0.3599
"ま 万が一、汚染が判明した場合には、行政に報告するとともに近隣 当社グループは各国のガイドラインに基づき医薬品の環境影 （EFPIA）がEPS※9への取り組みを推進するグローバルな流れ
た、土壌汚染対策法および条例に基づき調査義務が発生した場合 の方々に対しても、適切に情報を開示し、汚染状況に応じた適切な 響評価を実施し、適切に対応しています。",41,空気の汚染,0.3115
"ま 万が一、汚染が判明した場合には、行政に報告するとともに近隣 当社グループは各国のガイドラインに基づき医薬品の環境影 （EFPIA）がEPS※9への取り組みを推進するグローバルな流れ
た、土壌汚染対策法および条例に基づき調査義務が発生した場合 の方々に対しても、適切に情報を開示し、汚染状況に応じた適切な 響評価を実施し、適切に対応しています。",41,水の汚染,0.3288
"ま 万が一、汚染が判明した場合には、行政に報告するとともに近隣 当社グループは各国のガイドラインに基づき医薬品の環境影 （EFPIA）がEPS※9への取り組みを推進するグローバルな流れ
た、土壌汚染対策法および条例に基づき調査義務が発生した場合 の方々に対しても、適切に情報を開示し、汚染状況に応じた適切な 響評価を実施し、適切に対応しています。",41,土壌汚染,0.3209
"出されているという事実とそれらが自然環境に及ぼす影響につ
※9 Eco-Pharmaco-Stewardshipの略。",41,気候変動への適応,0.341
"出されているという事実とそれらが自然環境に及ぼす影響につ
※9 Eco-Pharmaco-Stewardshipの略。",41,空気の汚染,0.3617
"出されているという事実とそれらが自然環境に及ぼす影響につ
※9 Eco-Pharmaco-Stewardshipの略。",41,水の汚染,0.3684
"出されているという事実とそれらが自然環境に及ぼす影響につ
※9 Eco-Pharmaco-Stewardshipの略。",41,土壌汚染,0.3204
"出されているという事実とそれらが自然環境に及ぼす影響につ
※9 Eco-Pharmaco-Stewardshipの略。",41,生物および食料資源の汚染,0.406
"出されているという事実とそれらが自然環境に及ぼす影響につ
※9 Eco-Pharmaco-Stewardshipの略。",41,水の消費と取水,0.3283
"出されているという事実とそれらが自然環境に及ぼす影響につ
※9 Eco-Pharmaco-Stewardshipの略。",41,海洋資源の採取と利用,0.3128
"出されているという事実とそれらが自然環境に及ぼす影響につ
※9 Eco-Pharmaco-Stewardshipの略。",41,健康と安全,0.318
水に関するリ 水リスクに関する調査結果を基に、総合的なリスク評価を実施して のための30by30アライアンス（事務局：環境省）」に参画しました。,42,気候変動への適応,0.317
水に関するリ 水リスクに関する調査結果を基に、総合的なリスク評価を実施して のための30by30アライアンス（事務局：環境省）」に参画しました。,42,水の汚染,0.3828
水に関するリ 水リスクに関する調査結果を基に、総合的なリスク評価を実施して のための30by30アライアンス（事務局：環境省）」に参画しました。,42,水の消費と取水,0.3061
水に関するリ 水リスクに関する調査結果を基に、総合的なリスク評価を実施して のための30by30アライアンス（事務局：環境省）」に参画しました。,42,海洋資源の使用,0.3434
"当社グループでは、工場・研究所 で最も水リスクが高い地域に立地する事業所であり、取水制限等 保全事例1 館林サイト（日本）
を対象とし、事業に影響を及ぼすと考えられるリスクについて状況 の規制強化を主なリスク要因として特定しています。",42,非常に懸念の高い物質,0.3128
"これらの工場 希少植物のキンラン・ギンラン保護のため、雑木林の自生地域（約1,000
を把握しています。",42,生物および食料資源の汚染,0.3028
"算定したEFは、当社グループの「環境負荷の低減と生物多様 森林地 1,644,895
と生態系サービスに配慮した事業活動を行う旨を明記しています。",42,気候変動への適応,0.3082
