sentence,page,topic,similarity
〈 みずほ〉では、障がいのある社員が能力や個性を発揮できる職場環 KPI設定 ることが必要であり、社員の心身の健 70%維持 業務に関係なく休暇を取得できる環境の整備が課題です。,28,健康と安全,0.3212
"働きがいを実感できるよう努めていき ▶P.33 企業風土の変革 バ
ます。",29,労働条件,0.3106
"2050年ネットゼロに向けて ト ッ 人 材
なかでも、気候変動への対応は最重要課題の1つです。",30,気候変動,0.3488
"2050年ネットゼロに向けて ト ッ 人 材
なかでも、気候変動への対応は最重要課題の1つです。",30,気候変動への適応,0.468
"2050年ネットゼロに向けて ト ッ 人 材
なかでも、気候変動への対応は最重要課題の1つです。",30,気候変動の緩和,0.3437
"2050年ネットゼロに向けて ト ッ 人 材
なかでも、気候変動への対応は最重要課題の1つです。",30,空気の汚染,0.3195
"2050年ネットゼロに向けて ト ッ 人 材
なかでも、気候変動への対応は最重要課題の1つです。",30,水の汚染,0.3516
"2050年ネットゼロに向けて ト ッ 人 材
なかでも、気候変動への対応は最重要課題の1つです。",30,土壌汚染,0.3093
"デジタル技術は、私たちの生活や行動様式を変えるのみならず、 造 ョ
金融サービスのありようや社員の働き方にも大きな影響を与える可能性があります。",35,水の汚染,0.3375
"デジタル技術は、私たちの生活や行動様式を変えるのみならず、 造 ョ
金融サービスのありようや社員の働き方にも大きな影響を与える可能性があります。",35,生物および食料資源の汚染,0.4058
"デジタル技術は、私たちの生活や行動様式を変えるのみならず、 造 ョ
金融サービスのありようや社員の働き方にも大きな影響を与える可能性があります。",35,水の消費と取水,0.3878
"デジタル技術は、私たちの生活や行動様式を変えるのみならず、 造 ョ
金融サービスのありようや社員の働き方にも大きな影響を与える可能性があります。",35,労働条件,0.3213
"デジタル技術は、私たちの生活や行動様式を変えるのみならず、 造 ョ
金融サービスのありようや社員の働き方にも大きな影響を与える可能性があります。",35,労働時間,0.3162
"デジタル技術は、私たちの生活や行動様式を変えるのみならず、 造 ョ
金融サービスのありようや社員の働き方にも大きな影響を与える可能性があります。",35,健康と安全,0.4111
"デジタル技術は、私たちの生活や行動様式を変えるのみならず、 造 ョ
金融サービスのありようや社員の働き方にも大きな影響を与える可能性があります。",35,児童労働,0.3052
"2024年5月には、「みずほWalletアプリ」 のリニューアルを行い、UI・UXの刷新、および決済機能の集約による利便性向上
を図りました。",36,水の消費と取水,0.3236
"2024年5月には、「みずほWalletアプリ」 のリニューアルを行い、UI・UXの刷新、および決済機能の集約による利便性向上
を図りました。",36,健康と安全,0.3819
"「みずほWalletアプリ」 のUI・UXの刷新、および決済機能の集約による利便性向上 変化に先駆けて新たな価値を生み出し、お客さまや経済・社会の〈豊かな実り〉を実現するために、〈みずほ〉では様々な形
2024年5月より、キャッシュレス決済サービスである「みずほ で新規事業・イノベーションの創出に取り組んでいます。",36,健康と安全,0.3001
2023年度はBlue Lab、みずほイノベーション・フロンティアを含めたグループ一体の新規事業創出体制を整備し、新体制で の取り組みを開始しました。,36,健康と安全,0.3609
の改革により、利便性・サービス品質の向上と業務効率化を 度あるエンゲージメントを実施するなかで、社会・産業やお ンの実現に取り組んでいきます。,38,健康と安全,0.3585
"バンキング業務では、市場環境の変化を捉えた円 価 ー メ
ここに経営資源を優先的に投下することにより、さらなる成 を活用した業務標準化・最適化を行います。",39,気候変動への適応,0.3005
"収益の安定性とともに、収益性や経営資源の効率的な活用を意識し え
取り組み ROEが向上しています。",39,水の消費と取水,0.3552
"収益の安定性とともに、収益性や経営資源の効率的な活用を意識し え
取り組み ROEが向上しています。",39,海洋資源の採取と利用,0.3523
"収益の安定性とともに、収益性や経営資源の効率的な活用を意識し え
取り組み ROEが向上しています。",39,健康と安全,0.378
"収益の安定性とともに、収益性や経営資源の効率的な活用を意識し え
取り組み ROEが向上しています。",39,平等と機会,0.3203
"委員会では、システムの安定稼働に加 クホルダーの皆さまとともに成長できるよう、取締役会議長
え、ビジネスでのIT・DX活用の課題や競争優位の確立に向 として力を尽くしてまいります。",41,健康と安全,0.3278
"RAFにより戦略とリスク管理を一体的に運営し、適切なリ ッ プ ト ・
イクとリスクコントロールを推進します。",48,健康と安全,0.4154
"RAFにより戦略とリスク管理を一体的に運営し、適切なリ ッ プ ト ・
イクとリスクコントロールを推進します。",48,平等と機会,0.3339
"〈みずほ〉では、お客さまに安心してサービスをご利用いただける 業
まで含めたすべてのシステム開発ライフサイクルにおいて一貫したセキュリティを確保するための対策を行っています。",49,健康と安全,0.4144
"〈みずほ〉では、お客さまに安心してサービスをご利用いただける 業
まで含めたすべてのシステム開発ライフサイクルにおいて一貫したセキュリティを確保するための対策を行っています。",49,プライバシー,0.3122
"戦 お
よう、「サイバーセキュリティ経営宣言」に基づいて、継続的にサイバーセキュリティ対策を推進しています。",49,健康と安全,0.3298
"戦 お
よう、「サイバーセキュリティ経営宣言」に基づいて、継続的にサイバーセキュリティ対策を推進しています。",49,プライバシー,0.3171
"シ
所管部 サイバーセキュリティ統括部 るとともに、新卒採用ではITシステムコースを設立する等、高度な専門性を持つ人材を獲得・育成しています。",49,健康と安全,0.3038
"R&Iが本評価を行うに際して用いた情報は、R&Iがその裁量により信 ク シ
頼できると判断したものではあるものの、R&Iは、これらの情報の正確性等について独自に検証しているわけではありません。",51,水の消費と取水,0.3392
"R&Iが本評価を行うに際して用いた情報は、R&Iがその裁量により信 ク シ
頼できると判断したものではあるものの、R&Iは、これらの情報の正確性等について独自に検証しているわけではありません。",51,健康と安全,0.3794
"また、その正確性および完全性につきR&I等が保証するものではなく、特 ョ
定商品の購入、売却、保有を推奨、または将来のパフォーマンスを保証するものではありません。",51,健康と安全,0.4108
"また、その正確性および完全性につきR&I等が保証するものではなく、特 ョ
定商品の購入、売却、保有を推奨、または将来のパフォーマンスを保証するものではありません。",51,平等と機会,0.3171
"こうした記述は、本資料作成時点における入手可能な情報および将来の業績に影響を与える不確実 タ
な要因に係る仮定を前提としており、かかる記述および仮定は将来実現する保証はなく、実際の結果と大きく異なる可能性があります。",54,水の消費と取水,0.3117
"こうした記述は、本資料作成時点における入手可能な情報および将来の業績に影響を与える不確実 タ
な要因に係る仮定を前提としており、かかる記述および仮定は将来実現する保証はなく、実際の結果と大きく異なる可能性があります。",54,健康と安全,0.3708
